"Ensembl","Gene_Symbols","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"ENSG00000188976","NOC2L","0.00307170001335151","21.7705450802441","20.3790940864646",0.0196531201540172,1
"ENSG00000187961","KLHL17","0.0340637558529281","6.62100150708119","7.46344974373451",0.108518200652529,1
"ENSG00000188290","HES4","8.03402673323254e-09","33.4437164308753","27.5036234251332",2.31500480318096e-06,9.26001921272383e-05
"ENSG00000187608","ISG15","0.00755433144504301","6.93456741279382","5.72653671922335",0.0374178015623402,1
"ENSG00000131591","C1orf159","0.21020630712607","31.3698497592585","30.3980698207234",0.385679384898931,1
"ENSG00000078808","SDF4","0.0585122346531288","44.6806209416588","42.8986843977343",0.158081230579321,1
"ENSG00000176022","B3GALT6","0.107324465430257","9.14729735697114","8.64146572515565",0.242982083784943,1
"ENSG00000160087","UBE2J2","0.641672210132109","29.1716708998575","28.9664716436953",0.778845186813678,1
"ENSG00000162572","SCNN1D","0.104769086067219","12.9316026656939","13.9901501703882",0.239596921827533,1
"ENSG00000131584","ACAP3","0.5363192460574","73.4507518679486","75.1453908002252",0.698737484180106,1
"ENSG00000127054","INTS11","0.485472750982219","35.4521481711315","35.7332070839489",0.657762437695264,1
"ENSG00000224051","CPTP","0.629856902187906","7.53162910220986","7.53270691317074",0.770575563979769,1
"ENSG00000107404","DVL1","0.381816397530683","23.8504829343532","23.5796748893257",0.565512181693479,1
"ENSG00000175756","AURKAIP1","0.0242115884864757","21.1996475426809","20.3839284393761",0.085786280016944,1
"ENSG00000221978","CCNL2","0.781278163967319","54.5176059325407","54.3779166151293",0.871228887202665,1
"ENSG00000242485","MRPL20","0.0038017178086754","25.4481027469874","24.0274386586434",0.0229176775433016,1
"ENSG00000179403","VWA1","0.229560004624399","6.67198470175973","6.44683477735032",0.408445293809945,1
"ENSG00000160072","ATAD3B","0.305393287455837","16.9904211247782","17.5140913282162",0.491203325595308,1
"ENSG00000197785","ATAD3A","0.90389117430084","11.4172019540919","11.5258892428578",0.945566316481347,1
