"Ensembl","Gene_Symbols","p","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000187961","KLHL17",0.0279775988278418,"4.76801071118386","6.00342530050177","1.42595425276324","1.07310571360229",0.114381789737797,1,0.284284260340119
"ENSG00000188290","HES4",0.010380883828914,"2.15476067773432","2.17416040577695","8.38957128708091","12.5367187211943",0.062886512461645,1,-0.401672414897751
"ENSG00000162572","SCNN1D",0.546245238893183,"0.312603992666535","0.535164981052834","2.00335332426147","2.70527186188391",0.701924908798652,1,-0.300379972055509
"ENSG00000175756","AURKAIP1",0.0666921634102871,"2.53524281056929","2.49621281083708","2.02614668959119","4.32171545842502",0.19270719040652,1,-0.757516613536638
"ENSG00000187730","GABRD",0.0829836739556904,"2.65961046011056","2.41811172310642","19.2399531559332","23.3285485468487",0.221173118792441,1,-0.192688859563403
"ENSG00000157911","PEX10",0.792182015721768,"2.75950112712385","2.59322937138347","1.95985554523067","1.92352227702519",0.871011620649933,1,0.0187127444651046
"ENSG00000157881","PANK4",0.0403870358871282,"3.11329660801796","2.86232160008798","2.54067902991274","0.984316178905277",0.143024179983916,1,0.94823949343065
"ENSG00000158109","TPRG1L",0.181466859750529,"3.06463273889494","2.83236766835591","4.1035868276101","5.49126578979465",0.348923410476201,1,-0.291297364483301
"ENSG00000130764","LRRC47",0.0480152027007939,"2.98328156510253","2.57040439148486","5.0663250816555","5.3829833230915",0.158601795868517,1,-0.0606270226873403
"ENSG00000162413","KLHL21",0.0937614203604259,"4.16313579658858","4.17750690508594","4.14483655587753","2.09355591050565",0.238117816368749,1,0.682999343341531
"ENSG00000116288","PARK7",0.000456296563018478,"2.36608865586043","2.40030270855045","1.99583877829533","8.1347112040254",0.0135081001391697,0.715929307375992,-1.40507583738385
"ENSG00000173614","NMNAT1",0.0639550714413274,"0.720340143673671","0.772658087290544","3.4896975267414","1.95419318755253",0.18791293462817,1,0.579837647435278
"ENSG00000241563","CORT",1.03818966212548e-09,"1.81239441653231","1.88485197340566","2.77499351184","6.46987221677052",1.62891957987488e-06,1.62891957987488e-06,-0.846507949085036
"ENSG00000116649","SRM",0.0461243346189195,"2.60957774503502","2.47306806028897","8.42720426290241","11.7986146582603",0.153939395172414,1,-0.336517047139886
"ENSG00000185519","FAM131C",0.443595861252432,"3.02635958620685","2.78325149930108","1.92394978731236","1.30535743231589",0.617280250121465,1,0.387903356065113
"ENSG00000058453","CROCC",0.0442808903811512,"5.03540530386334","5.75376046590191","6.32284360523435","5.23119120390951",0.149412294640917,1,0.189530028707851
"ENSG00000117154","IGSF21",0.557762516485886,"0.167301908271142","6.25867598201123","8.10343448050758","7.33879215700874",0.709181027849558,1,0.0991137089310711
"ENSG00000053372","MRTO4",0.0230290780414176,"1.92730760497077","2.42879295208846","1.63276223710512","2.71457013142956",0.103829377721219,1,-0.50836040533063
"ENSG00000090432","MUL1",0.459588504927287,"2.7753495286228","2.88554343674015","2.05842874001991","1.55110948853253",0.627126947975294,1,0.28297247027597
"ENSG00000183114","FAM43B",0.388524273129074,"2.92719841900301","2.90872423104506","1.18985171312776","1.82490944469736",0.568121700409615,1,-0.427701677917605
"ENSG00000158828","PINK1",0.171346666678787,"2.96881430663291","2.68956582909741","12.610373747327","13.0317453526634",0.341156287790619,1,-0.0328685424501353
"ENSG00000133216","EPHB2",0.308973583975803,"0.873545239678828","0.998230924661054","13.9220480901181","10.3500989222806",0.489676316422258,1,0.296477699620097
"ENSG00000125945","ZNF436",0.576584691100806,"3.41040132754083","3.1440528212436","1.35027976673375","1.020868753551",0.72430855111062,1,0.279657821640926
"ENSG00000142676","RPL11",0.000186393732620613,"3.06284481632555","2.85906957138021","10.679685367558","23.871746375517",0.00913911770255443,0.292451766481742,-0.804352226483304
"ENSG00000057757","PITHD1",0.187626527778025,"3.39798087554235","3.0838145606074","12.294941549655","10.6825920443359",0.354255140894971,1,0.140572416798275
"ENSG00000117602","RCAN3",0.170266947801972,"2.91487212259427","2.24157565480938","1.73354028178316","1.78027426846336",0.339884021757372,1,-0.0266017127118537
"ENSG00000117614","SYF2",0.261120548901518,"2.86877739415902","2.76453288139346","3.0087291007407","4.14111736567955",0.43864897347589,1,-0.319447882582886
"ENSG00000187010","RHD",0.858716685069036,"2.97352269020644","3.11105952510734","2.38778355218735","2.85989513537777",0.914681927273128,1,-0.18041940657294
"ENSG00000182749","PAQR7",0.0722665553976406,"1.11390438531412","2.06192357114881","1.3898018785759","0.894719114672013",0.201754849499819,1,0.440406651905254
"ENSG00000117682","DHDDS",0.236412182996982,"1.33996937494759","1.71716369506261","4.88648676279415","3.6292890764096",0.410321587524629,1,0.297436809481945
"ENSG00000198830","HMGN2",0.00187587848326405,"2.4300134300858","2.5837335567078","7.20106265518051","12.7915579871409",0.0235460267219304,1,-0.574556814955058
"ENSG00000253368","TRNP1",0.101734582812779,"3.13303014148948","2.59074413233061","3.03680765327035","2.7506307396516",0.248631714070483,1,0.0989766043534196
"ENSG00000130770","ATP5IF1",0.00129126234721617,"2.83708647297953","2.59293665155176","8.19998460699533","17.6477479983572",0.0200593130968532,1,-0.766475906004914
"ENSG00000180198","RCC1",0.763610291733513,"5.73692883250501","5.89352366049807","1.5954847807405","2.02012473504779",0.853350817471426,1,-0.235981631704898
"ENSG00000242125","SNHG3",0.0393440011492647,"3.56050321443122","3.00653033593366","1.20091420544698","2.09492062759359",0.140616714813659,1,-0.556432561450943
"ENSG00000159023","EPB41",0.818748352381096,"5.53502877488698","5.36609469541323","11.2387525740249","11.4426420843247",0.890239892505849,1,-0.0179790533653967
"ENSG00000121769","FABP3",0.130338176249245,"3.57105192858162","3.16017191075581","1.83090296063676","3.14883834219787",0.291726959393817,1,-0.542224338292592
"ENSG00000160050","CCDC28B",0.173384236793882,"2.94377162313337","2.70579171851058","1.64292741361702","2.2413750493629",0.342318760987067,1,-0.310609879948738
"ENSG00000084623","EIF3I",0.00517426994520011,"3.2899569081618","2.69853795295178","2.88727230823756","3.933298219661",0.0412531546171583,1,-0.309166097110105
"ENSG00000175130","MARCKSL1",0.3717360307617,"3.09268457621532","2.91895238261882","13.9661023682268","14.8519225701357",0.554951315190397,1,-0.061496188656948
"ENSG00000225828","FAM229A",0.151433660385769,"5.05323179970417","5.13747617239059","1.93736092380654","1.01436161051152",0.316799217527029,1,0.647067238950411
"ENSG00000162520","SYNC",0.111622261704001,"2.82445177367772","2.86444555979465","10.414233072446","13.8530535425979",0.264155850095894,1,-0.285332245548087
"ENSG00000160097","FNDC5",0.999289355435168,"2.7201895584932","2.7219440688171","3.44665184636299","3.47656463253471",0.999751843768322,1,-0.00864135114143236
"ENSG00000121900","TMEM54",0.148020520012172,"3.36970019327661","3.02621004663184","0.945531236503145","1.69639139648445",0.313102265470084,1,-0.58451164138257
"ENSG00000142686","C1orf216",0.119464593070092,"3.04538222466618","2.8559950013118","5.01250596422333","7.0182763257872",0.276052940393188,1,-0.336581667749297
"ENSG00000181817","LSM10",0.099968019176335,"3.06961724757721","2.4698899901067","2.02632882307419","2.09970045484659",0.245461380418888,1,-0.0355689997329087
"ENSG00000163873","GRIK3",0.286851188441018,"0.595323063391213","0.197326248836153","10.4612264538921","6.88476519190316",0.466877089900371,1,0.418364676269138
"ENSG00000185090","MANEAL",0.428715164194178,"2.59566276712426","2.88243579960743","2.45018828238662","2.66096430149253",0.604904759550958,1,-0.0825237048998839
"ENSG00000196449","YRDC",0.165257646655117,"2.58746608631916","2.93670262377559","0.835723480527611","1.4783551600021",0.333705595369213,1,-0.570387576891499
