"Ensembl","Gene_Symbols","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"ENSG00000188976","NOC2L","2.64802950685839","1.18441583750254","0.0618242344514669","0.0544664989148121","0.561136872097594","-1.04305622422732",0.0821614350614098,1
"ENSG00000187961","KLHL17","5.97887601431844","1.27656621227232","0.000711397931467907","0.188100887278347","-0.382502991159992","1.2179132793713",0.00141640569322838,1
"ENSG00000188290","HES4","2.16130889685644","13.1863221834806","5.55671267927818e-32","0.387248407850549","10.9532896744853","-7.3419709910464",3.55814835229779e-29,6.40466703413603e-28
"ENSG00000187608","ISG15","2.16800621540137","1.33707281133524","0.0352281969833271","0.189296939010088","1.10563595793603","-0.751886182431093",0.0494266827060046,1
"ENSG00000131591","C1orf159","6.12300475142824","4.97377022021533","2.65742502255051e-08","0.159729800737919","-0.79329871104744","4.91009850802928",1.19227251109059e-07,0.000306294808099172
"ENSG00000078808","SDF4","2.85290874537385","5.52247339297259","1.65461153402512e-07","0.123825103458391","1.5721975942516","-5.29395004705557",6.45164159038347e-07,0.00190710525411735
"ENSG00000176022","B3GALT6","1.99348199148682","1.6579498651212","1.91160334493426e-05","0.178239327654408","1.51203459414037","-0.680109653936914",5.18426827146171e-05,0.220331401537123
"ENSG00000160087","UBE2J2","5.28303965502351","0.306314768386302","0.848410312062546","0.0104737853893087","-0.257779092888045","0.16546503135518",0.863315728510012,1
"ENSG00000162572","SCNN1D","0.521567825582872","2.90289260072634","9.71819374656469e-07","0.221619027713922","1.44633754528781","2.51692136477137",3.30029172430479e-06,0.0112011901122905
"ENSG00000131584","ACAP3","0.334165748415859","10.5372592462602","4.4546318651625e-05","0.142842764114567","3.45602271903312","9.95438292353795",0.000112497999294178,0.51344086877863
"ENSG00000127054","INTS11","5.80666895112439","1.68707192029744","0.0966300144200267","0.0475090614586815","-0.773836954567121","1.49912909117339",0.122687546398461,1
"ENSG00000224051","CPTP","2.21979026168226","1.20253427644236","7.55893147748531e-05","0.157034075942068","0.958049741396448","-0.726793904094522",0.00018304822673917,0.871242442094957
"ENSG00000107404","DVL1","2.92886542342454","1.9682140096669","0.0081962510203112","0.0822026795301559","0.415542010550341","-1.92384802552511",0.0132144340831035,1
"ENSG00000175756","AURKAIP1","2.51825178719006","4.51111473211192","6.8340424933061e-11","0.210428730528052","2.63336761008912","-3.66272182350923",4.85330707195601e-10,7.87691737778461e-07
"ENSG00000221978","CCNL2","1.55633235162291","2.07322558194875","0.159920663536092","0.0377865304324243","2.07300871951507","0.0299860377716652",0.192606642415569,1
"ENSG00000242485","MRPL20","2.21515124760056","3.7322647282388","6.44953386605273e-07","0.144684782477431","2.98389870302754","-2.24190734235963",2.26018021709102e-06,0.00743373273401238
"ENSG00000179403","VWA1","1.94962185046079","0.772902536321818","0.013724421620652","0.114711947795764","0.718103462294211","-0.285842173399529",0.0211594012305558,1
"ENSG00000160072","ATAD3B","0.977218358814407","2.15025307091393","0.00183260161296664","0.126211976287736","1.78244093546722","1.2027021994432",0.00335918673521843,1
"ENSG00000197785","ATAD3A","1.30263679724075","0.947586432280974","0.032294455301323","0.0832520862921145","0.9137198591228","0.25106984225031",0.0457111496749415,1
"ENSG00000205090","TMEM240","2.50035136636504","2.68067857894628","0.000246176839820526","0.115438333675355","1.60355676037595","-2.14817209735953",0.000536376985968125,1
"ENSG00000160075","SSU72","2.65013227299751","7.41017123511569","1.37844420275526e-09","0.154334956354034","3.49696301205779","-6.53313764021819",7.70138045611107e-09,1.58879478809571e-05
"ENSG00000228594","FNDC10","2.66945029354611","2.3521891168111","1.52263501837607e-05","0.171901064569057","1.06976456653346","-2.09485021264864",4.19352239469596e-05,0.175498912218026
"ENSG00000197530","MIB2","0.67112065121196","3.97061223984185","0.0013076221591127","0.123008982221858","2.46918076074936","3.10948676310531",0.00246067804178498,1
"ENSG00000248333","CDK11B","1.03469796549351","0.869698779720094","0.159898215053169","0.0702610460290878","0.747687103581174","0.444229628216101",0.192599731079823,1
"ENSG00000189339","SLC35E2B","4.9155383363383","0.414784101294856","0.81644954670217","0.0155700043127142","-0.406254496827741","0.0836847327427173",0.833885465244946,1
"ENSG00000008128","CDK11A","0.257465217581733","1.1474417213078","0.0797365635496841","0.0954361143226083","0.292173246486165","1.10962033950155",0.103216939743223,1
"ENSG00000215790","SLC35E2A","1.70166465249005","0.714635894026459","0.609411785266261","0.0225376914501935","0.708525010522626","-0.0932564769595609",0.64135137298931,1
"ENSG00000008130","NADK","2.53357405656406","1.29841307490445","0.00835858207211429","0.0783055961129085","0.741708449985785","-1.06571341752956",0.0134623965524981,1
"ENSG00000078369","GNB1","2.78525745833517","28.411904516713","7.00699133737791e-18","0.119750426392999","9.91126548670123","-26.6271127747441",1.80273620880843e-16,8.07625821546178e-14
"ENSG00000142609","CFAP74","0.472511052353858","0.838610081522257","0.0646633634186131","0.112774600345882","0.381671264343662","0.746722113510158",0.0855121381136342,1
"ENSG00000187730","GABRD","2.46960665922499","25.2568552327329","3.93989871338407e-28","0.295042722236279","15.7234386927345","-19.7656826829495",1.00913939045477e-25,4.54112725704648e-24
"ENSG00000067606","PRKCZ","2.45724905546595","4.85073282272011","0.000828149008420757","0.0617664660329099","3.06646130846869","-3.75851353078297",0.00162223759941323,1
"ENSG00000162585","FAAP20","2.34645079170856","3.63074749708098","6.96820756207376e-08","0.150604012323996","2.59221916273565","-2.5421894500422",2.8921699805712e-07,0.000803155603604622
"ENSG00000157933","SKI","0.203369357764521","6.64576206070846","4.83602747403686e-05","0.0988478747770308","1.34224716706429","6.50880372342414",0.000121279487958548,0.557400526657489
"ENSG00000116151","MORN1","1.01471173397802","1.07540496852195","0.0188594352747463","0.0902494279682041","0.913372004470832","0.567668413574893",0.0282047295934509,1
"ENSG00000157916","RER1","2.47213038276811","3.11594022688067","2.9555572958805e-06","0.111503574291126","1.93364161938485","-2.44338158814294",9.19205434223385e-06,0.0340657533923186
"ENSG00000157911","PEX10","2.59258012716017","1.99484248252538","5.19878872985884e-11","0.264949036425812","1.04099883222247","-1.70168092232341",3.80452310478432e-10,5.9921238900353e-07
"ENSG00000149527","PLCH2","2.71803080518699","0.514917609255504","0.789742164308199","0.0179935469312353","0.211636360722484","-0.46941473681761",0.8103416884017,1
"ENSG00000157881","PANK4","2.89227522563281","1.00762506946617","0.0276640963440379","0.110540052562345","0.248623978218834","-0.976470377467412",0.0397477405212392,1
