"Ensembl","Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","amp_ratio_CTL","amp_ratio_AD","mesor_CTL","mesor_AD","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000188976","NOC2L",0.10518266081995,"2.28405439725382","2.56408908796153","0.762631466783885","1.16810669053623","0.0536325370802392","0.0373414106678311","21.7798141599871","20.4232098665967",0.127265940437827,1,-0.426364594779682
"ENSG00000187961","KLHL17",0.000108453306862209,"4.9391566195839","5.97366135121929","1.52114206822007","1.2737699135856","0.187756499330333","0.216682699643357","6.78415883406818","7.02013622095236",0.000218613643737989,1,0.177480474140786
"ENSG00000188290","HES4",1.93052860435704e-42,"2.16219000135953","2.17810950334788","8.79600756281429","13.0747785838124","0.385032158670888","0.328189997818867","33.9576274068791","26.8015711059816",6.74280990721795e-40,2.22512726938192e-38,-0.396387142997469
"ENSG00000187608","ISG15",0.0437752575667647,"2.52224531360721","2.15978443102176","0.390146288519755","1.34066171925576","0.189696641128275","0.0707498964260206","7.06739830121286","5.51444324625563",0.0571991405412686,1,-1.2343968238356
"ENSG00000131591","C1orf159",3.43556639772207e-11,"0.167550143699866","6.11688407509436","4.84221790648269","4.94636817184326","0.158909857068187","0.156834258101341","31.126880755552","30.8747461498738",1.66940717960137e-10,3.95983383001446e-07,-0.0212807437237969
"ENSG00000078808","SDF4",3.92704248478065e-10,"2.58271947768589","2.8907295240432","4.65146664321622","5.65651471384778","0.127048541900333","0.107129959060945","44.5224685717778","43.4189155301557",1.67889805933167e-09,4.52630916795818e-06,-0.195625350597122
"ENSG00000176022","B3GALT6",4.07733866378007e-05,"2.1999192400476","2.03241620097041","0.706665134013572","1.6379172002727","0.176478584695524","0.0840013799629114","9.28111024404785","8.41254196449607",8.74333124441471e-05,0.469954054387291,-0.840623803704413
"ENSG00000160087","UBE2J2",0.710512442450671,"5.70417696067052","4.93289902306816","0.975927489091604","0.379263849593887","0.0129900874914555","0.0336379692081268","29.1964045541153","29.0126756182363",0.730671521385299,1,0.945156153752333
"ENSG00000162572","SCNN1D",2.30562576829608e-05,"0.0908664593792166","0.529373439928107","2.37672767169287","2.97562701372817","0.226735459507918","0.175068402765587","13.1237831973267","13.5759944921372",5.13123047024148e-05,0.265746426053806,-0.224730163965023
"ENSG00000131584","ACAP3",3.88337357586581e-05,"0.221680225214955","0.32838672017841","6.86345834816132","10.4273234382253","0.141432262489642","0.0925331206536967","73.7266254153922","74.1729912454554",8.35239521405675e-05,0.447597638354293,-0.418218167534065
