"Ensembl","Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000187961","KLHL17",0.108824289369083,"4.9391566195839","5.97366135121929","1.52114206822007","1.2737699135856",0.419177766799979,1,0.177480474140786
"ENSG00000188290","HES4",0.0140972787398747,"2.16219000135953","2.17810950334788","8.79600756281429","13.0747785838124",0.205771721015716,1,-0.396387142997469
"ENSG00000187608","ISG15",0.366507324453779,"2.52224531360721","2.15978443102176","0.390146288519755","1.34066171925576",0.658139095681946,1,-1.2343968238356
"ENSG00000131591","C1orf159",0.384865877608806,"0.167550143699866","6.11688407509436","4.84221790648269","4.94636817184326",0.673705813477593,1,-0.0212807437237969
"ENSG00000078808","SDF4",0.562324641568536,"2.58271947768589","2.8907295240432","4.65146664321622","5.65651471384778",0.78583217751267,1,-0.195625350597122
"ENSG00000176022","B3GALT6",0.216405936855471,"2.1999192400476","2.03241620097041","0.706665134013572","1.6379172002727",0.535177209826711,1,-0.840623803704413
"ENSG00000162572","SCNN1D",0.413232272251336,"0.0908664593792166","0.529373439928107","2.37672767169287","2.97562701372817",0.693916228138743,1,-0.224730163965023
"ENSG00000131584","ACAP3",0.642127741714282,"0.221680225214955","0.32838672017841","6.86345834816132","10.4273234382253",0.829018665914454,1,-0.418218167534065
"ENSG00000224051","CPTP",0.239640106833236,"2.75212282364976","2.26689113429571","0.522521838316145","1.19345321202078",0.556458454158564,1,-0.825939463895905
"ENSG00000175756","AURKAIP1",0.116897780979551,"2.53690375775779","2.56204686132705","2.35727293040556","4.53666412450615",0.434743196662178,1,-0.654686554711418
"ENSG00000242485","MRPL20",0.023148765380372,"1.93842902099707","2.22797736296918","0.805130711774996","3.70772053476664",0.246996234355992,1,-1.52716791654655
"ENSG00000179403","VWA1",0.670926823481196,"2.64813284796721","2.07166913790911","0.877915140019846","0.740326795385328",0.844022281069826,1,0.170458233405611
"ENSG00000160072","ATAD3B",0.720818532339129,"1.33435156074214","0.976881839486095","1.56297021541282","2.11959578899897",0.870326844510152,1,-0.3046374097185
"ENSG00000205090","TMEM240",0.808271372053785,"2.79303617250876","2.52835803076978","2.41161038355976","2.6996770168815",0.915873145993192,1,-0.112837409181287
"ENSG00000160075","SSU72",0.0822897000272812,"3.20287757621465","2.66602395382526","7.64313476368275","7.41549480231144",0.378593802058599,1,0.0302361251296755
"ENSG00000228594","FNDC10",0.156879151237663,"1.80139930191808","2.64957176964748","1.96054023523259","2.34090305985163",0.478485360420001,1,-0.17731671244989
"ENSG00000197530","MIB2",0.838135647206484,"0.508620646451465","0.665426145680567","3.04314244216072","3.89769429649374",0.928627284675689,1,-0.247494492677811
"ENSG00000078369","GNB1",0.301326563526222,"2.86407897298512","2.78025272811399","21.859090712816","28.3061975385697",0.6075635635499,1,-0.258463889022987
"ENSG00000142609","CFAP74",0.621524587812128,"0.083162806817401","0.490276586159961","1.22896546465746","0.889678930955523",0.818644987096945,1,0.323067362906874
"ENSG00000187730","GABRD",0.107880009038677,"2.65658420767252","2.46873574770428","20.4690678452603","25.2713240173813",0.418271613992063,1,-0.210755453825595
"ENSG00000162585","FAAP20",0.0459733567492646,"3.01246899826115","2.36277781010554","2.09707869171675","3.63311714182393",0.301359249538612,1,-0.549545719476224
"ENSG00000157916","RER1",0.927788329446245,"2.62344114196039","2.50532361000263","2.97376408319929","3.11651034310888",0.965363912903738,1,-0.0468853776211332
"ENSG00000157911","PEX10",0.759559312137984,"2.76194789609378","2.57459065499308","2.00742531410662","1.9776341852519",0.891114261709326,1,0.0149516883493266
"ENSG00000157881","PANK4",0.0332469115548692,"3.14903987762567","2.95545064003285","2.74670303401844","1.03864855999113",0.269106411732643,1,0.972480889132312
"ENSG00000158109","TPRG1L",0.199006415315946,"3.04261335056406","2.8554994144484","4.30595639778601","5.9159503488327",0.518434193457372,1,-0.317652879150763
"ENSG00000116213","WRAP73",0.414940344778132,"3.0384550708202","2.57716819368935","0.678060702870152","1.12286633170321",0.694522816739811,1,-0.504403103595667
"ENSG00000130764","LRRC47",0.152852001407271,"3.00903273805005","2.67462426713701","5.56402465509692","5.7570782413385",0.475061870772573,1,-0.0341083910120653
"ENSG00000198912","C1orf174",0.436711569776811,"3.10278638547975","3.4352549437626","1.31962560712828","0.882801688244106",0.709842709161783,1,0.402002757630987
"ENSG00000196581","AJAP1",0.794873721320015,"0.542424464043051","0.561007624965841","16.721060761075","13.9089873447317",0.910169262783696,1,0.184133845529441
"ENSG00000116254","CHD5",0.633638931360106,"0.0184856830234992","0.133409092164404","14.7901208514109","19.455063879907",0.823557594466779,1,-0.274147942054783
"ENSG00000116251","RPL22",0.00384754058426456,"3.35758743129162","2.69861978560878","7.76003379717258","13.6382371864204",0.122724645027985,1,-0.563890716039681
"ENSG00000158286","RNF207",0.104626296648694,"0.995438604421021","1.34858313376909","2.17548466081804","0.681754412042673",0.412900206417167,1,1.16033725791147
"ENSG00000116237","ICMT",0.178089066129567,"2.66041277850676","2.71837839476762","1.81244430366497","2.99609884855629",0.501228329779016,1,-0.502634680358693
"ENSG00000097021","ACOT7",0.0503395069090001,"0.747197606791913","1.35344472581605","7.11666195246741","6.48414956347924",0.309028639635806,1,0.0930781184369211
"ENSG00000162408","NOL9",0.783431751060781,"0.879868408204517","0.796206987049775","4.14824760454165","3.48740542057341",0.904623190066078,1,0.173527953867306
"ENSG00000204859","ZBTB48",0.592255174134741,"2.12058016870369","1.77913851052438","1.34442077985691","0.820634993801394",0.799544067295191,1,0.493640129071022
"ENSG00000162413","KLHL21",0.132223333172997,"4.15558546807498","4.20679690739924","4.19475133656015","2.15181372095182",0.451491727828946,1,0.667522984357577
"ENSG00000116273","PHF13",0.122354367824084,"3.76388327102586","3.08938466028034","1.53985716053141","0.650393007084301",0.44157988648066,1,0.86186813174378
"ENSG00000041988","THAP3",0.206498198820916,"3.56389068039586","2.95054701700417","1.40815184723492","1.19066460134468",0.526898801967871,1,0.167766458216707
"ENSG00000116288","PARK7",0.00198674316419766,"2.4287307221236","2.42329965145969","2.28662919094034","8.6514507699606",0.106950733888167,1,-1.33064826181732
"ENSG00000162426","SLC45A1",0.888598644796308,"2.19061290815941","2.24925840138236","2.42739311455965","2.20726796949121",0.950600268085893,1,0.0950623512482935
"ENSG00000074800","ENO1",0.0931764640711918,"2.76012663717392","2.41610414763136","7.58320198856611","11.1411792220867",0.391968723921184,1,-0.384712547272561
"ENSG00000049239","H6PD",0.139312485449281,"0.717011199580191","0.200298134870656","2.56576890242314","1.0140353369507",0.461244333847058,1,0.928320447102556
"ENSG00000171612","SLC25A33",0.0266134640810661,"1.06184577628779","1.5531861637673","4.63079534397102","2.73973091944483",0.255324210439747,1,0.524868922905434
"ENSG00000171603","CLSTN1",0.800313559302635,"3.22799856599058","3.12909719890078","27.8215253707618","29.5742056451405",0.91232451750827,1,-0.0610925355079527
"ENSG00000173614","NMNAT1",0.0569769025034444,"0.745768194272634","0.799411939576296","3.62989139141574","1.93200258122813",0.324907862274109,1,0.630645656280135
"ENSG00000142657","PGD",0.175953209645162,"3.14158084867619","2.85116735592","2.3218502713583","3.59244377230857",0.499448835451497,1,-0.436468288860837
"ENSG00000241563","CORT",6.71827686733215e-07,"1.77799498942546","1.88698480975983","3.41532382938337","7.16609060626963",0.00415726972550514,0.00415726972550514,-0.741087948599109
"ENSG00000160049","DFFA",0.251244772428524,"0.017191435708751","0.664365880373057","2.43176355851935","1.68648531432134",0.565346418831893,1,0.365970070677
"ENSG00000116649","SRM",0.0680577240880133,"2.64312392138204","2.52258679906943","8.98187807926912","12.4472209627225",0.349785047056999,1,-0.326288381471016
"ENSG00000120942","UBIAD1",0.162199344006082,"1.48522645960416","2.31792878380437","1.41346469269268","0.849895841851755",0.483240029229483,1,0.508685395203989
"ENSG00000204624","DISP3",0.221893218445066,"3.20586809659213","3.33973239630872","3.63056055636096","1.35581045170785",0.542503056395918,1,0.984987664723482
"ENSG00000116661","FBXO2",0.00822633806565947,"3.38197237057556","2.47863448068551","6.11560702954463","4.54788858754514",0.163498054100161,1,0.296180954581967
"ENSG00000011021","CLCN6",0.257886095037859,"3.63876183223183","3.79803908621102","7.91605272670722","4.8476780671159",0.569534723257255,1,0.490392847230484
"ENSG00000116685","KIAA2013",0.950295564574173,"2.54347369939206","2.65836203202881","1.69554580579306","1.63203797205374",0.978711828095332,1,0.0381751748549499
"ENSG00000116688","MFN2",0.581867567319535,"2.43889897087058","2.45971543412455","5.96244782656974","7.1437754204377",0.794658244664154,1,-0.180760301055793
"ENSG00000162496","DHRS3",0.768904800281514,"0.871069027177901","1.0093187097585","0.652781112869763","1.07966568153555",0.896547915331505,1,-0.503164847322572
"ENSG00000189337","KAZN",0.0571954042710221,"0.582509485989502","0.352731585400938","523.48505461877","334.356286320687",0.325000148419729,1,0.448301331001414
"ENSG00000171729","TMEM51",0.701054779594495,"0.319115358830523","0.0340917748261202","1.05303649810788","1.48353729081209",0.859375391468054,1,-0.342751403859472
"ENSG00000142634","EFHD2",0.712263345976111,"3.09365917260576","2.87042778358133","4.29691408134328","3.50427001010783",0.865910723948954,1,0.203914881775444
"ENSG00000116809","ZBTB17",0.140544423301943,"2.83633372769436","3.41419963894278","1.36681376317728","0.41559479815311",0.462673671498894,1,1.19052684715353
"ENSG00000185519","FAM131C",0.466408752367886,"3.08593804613581","2.89198673200318","2.1609413039279","1.45736784824623",0.726986740466619,1,0.393911950648435
"ENSG00000037637","FBXO42",0.211384825878421,"6.16893133052625","5.89692631257438","17.2527719180805","19.0613698043286",0.531511297251389,1,-0.0996909421855311
"ENSG00000055070","SZRD1",0.359299992223861,"0.629700114561574","1.25085570789391","1.62157571844552","1.55363752211435",0.652390948321964,1,0.0427993722339664
"ENSG00000157191","NECAP2",0.92358558934542,"2.24969336082058","2.50430519544695","0.844477681733285","0.909378672167188",0.963443632311102,1,-0.0740432803627661
