"Ensembl","Gene_Symbols","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"ENSG00000188976","NOC2L","1.98933008500312","0.738861348907529","0.424817361086804","0.0360355651025019","0.675087147791814","-0.300288920534487",0.500258929923415,1
"ENSG00000187961","KLHL17","4.94615414186057","1.53268352105417","0.0157958592773178","0.218384475795322","-1.49099625093047","0.355033738428208",0.0339860134460267,1
"ENSG00000188290","HES4","2.24324949640555","8.27429960535162","6.41115587824038e-11","0.313773364161921","6.47295086285393","-5.15411884672837",2.92075030247425e-09,7.38949826525986e-07
"ENSG00000187608","ISG15","2.56755189867457","0.461065211962316","0.456094345145642","0.0836236654928248","0.250372034346969","-0.387162723023298",0.5299338127166,1
"ENSG00000131591","C1orf159","0.191965952626048","4.60373018797647","0.000127657714689248","0.149163628190562","0.878341551042498","4.51916449837778",0.000612427915953916,1
"ENSG00000078808","SDF4","2.59988215437978","5.08014995007622","5.09138629604384e-05","0.117001398164442","2.61933724665924","-4.35281471045151",0.000285702621461545,0.586833184482013
"ENSG00000176022","B3GALT6","2.21920406572756","0.752328860770083","0.198676746791399","0.0893598828935109","0.599641012907108","-0.454344990494391",0.269818331980401,1
"ENSG00000160087","UBE2J2","5.35957874462751","0.982239856499712","0.487139785415548","0.0340382119758931","-0.78361265768335","0.59223841349157",0.558961987725197,1
"ENSG00000162572","SCNN1D","0.109143568245536","2.41552478812607","0.100535304125066","0.177558262280368","0.263115880955404","2.40115181428425",0.155398586044838,1
"ENSG00000131584","ACAP3","0.22115687118191","6.578254839856","0.102412751357689","0.0887825793195967","1.44299588030513","6.41803705407746",0.157787644987131,1
"ENSG00000127054","INTS11","3.73542633739872","1.44621004629574","0.564622310771451","0.0408169688068101","-0.809215971071297","-1.19862129555997",0.631399704468007,1
"ENSG00000224051","CPTP","2.83258870456774","0.532693637608117","0.469308791347364","0.0726532613275645","0.16199741551681","-0.507463642947987",0.542389765273209,1
