"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"SAMD9L (human)",0.00061077498702086,1.8556206088993,13.7330434835908,"['SERPINE3', 'PROS1', 'SEZ6', 'ARHGAP39', 'ATP2C2', 'ETS1', 'C20ORF203', 'GLIPR1', 'COMTD1', 'C1QTNF7', 'RNF19A', 'CDH23', 'SERPINH1', 'ENPP3', 'MAP3K6', 'HES5', 'TRPM4', 'APOBEC2', 'RASL10A', 'MYH15', 'ACTN1', 'HMGA2', 'MMD2', 'DLEC1', 'EMP3', 'LHFPL1', 'VEGFA', 'ACTA2', 'TPST1', 'SMTN', 'PTP4A3', 'HKDC1', 'NEDD4', 'PI15', 'S100A6', 'IFT27', 'PSMG4', 'SHANK2', 'DDR2']",0.179567846184133,0,0,39,"SAMD9L",0.179567846184133,0.0424381785025376,0.224869163076229,0.963711301310311,0.963146673617783,0.0535378069989845,0.684536173826133,0.577933317015646
"IKZF1 (mouse)",0.00295106628122259,1.73415972381634,10.1025013303839,"['TSTA3', 'LYPD1', 'TNFRSF11B', 'PLA2G5', 'ATP2C2', 'FUT2', 'PDLIM2', 'RASD1', 'RASSF3', 'CDH23', 'SERPINH1', 'COL10A1', 'UTY', 'A4GALT', 'SEMA4A', 'NEK5', 'KCND3', 'WNT7B', 'PLEKHA5', 'SMAD9', 'PDZK1', 'EMP3', 'IL17RB', 'VEGFA', 'SMTN', 'PTP4A3', 'NUDT8', 'RNF125', 'SYNPO2L', 'FXYD3', 'PAH', 'SERPING1', 'FAM20C', 'NUPR1', 'CRYAB']",0.433806743339721,0,0,35,"IKZF1",0.433806743339721,NA,NA,NA,NA,NA,NA,NA
"Stat3 (mouse)",0.00679248242569396,1.67143181302473,8.3436853256407,"['CNTNAP3', 'CALCRL', 'PON1', 'WDR64', 'NRARP', 'NOD1', 'IL1RAP', 'UGCG', 'SOCS3', 'PLN', 'UTY', 'PDE8B', 'MAP3K6', 'BCL2L14', 'ARRDC4', 'OLAH', 'ST6GAL1', 'NEK5', 'COL25A1', 'DUSP1', 'HGF', 'MYH15', 'IL18', 'HMGA2', 'PRSS35', 'GFAP', 'CYP39A1', 'PLSCR1', 'BCL6', 'PDCD4', 'S100A6', 'PSMG4']",0.665663277718008,0,0,32,"Stat3",0.665663277718008,0.000120462363250935,0.0371097973096874,0.983381057301372,0.983029110164458,-0.108369886135233,0.982885488676231,1
"CBEPA (human)",0.0212128869360503,1.50208585981082,5.78775673470131,"['RGS17', 'CHRNA4', 'C1R', 'ATL2', 'PON1', 'NLRC5', 'PPL', 'ETS1', 'GLIPR1', 'HELB', 'DBP', 'BAG3', 'BOC', 'ATOH8', 'CDH23', 'SERPINH1', 'PIM3', 'ENPP3', 'UTY', 'PCDH1', 'PDE8B', 'RAI2', 'HES6', 'LIMK2', 'SAMD4A', 'ANO6', 'DGAT2L6', 'CYP39A1', 'VEPH1', 'APOC1', 'S100A6', 'ID3', 'NUPR1', 'CRYAB']",0.920409562503834,0,0,34,"CBEPA",0.920409562503834,NA,NA,NA,NA,NA,NA,NA
"STAT5B (mouse)",0.0274278233143027,1.48629881787081,5.34502384246178,"['CNTNAP3', 'ITIH4', 'FAM89A', 'MEI4', 'LYPD1', 'NRARP', 'NOD1', 'NDRG1', 'SOCS3', 'NT5E', 'C1QTNF7', 'UTY', 'SEMA4A', 'OLAH', 'ST6GAL1', 'YTHDF1', 'HGF', 'LIMK2', 'VWA5A', 'EMP3', 'GFAP', 'ETV6', 'CYP39A1', 'DUSP22', 'TANC1', 'KLF6', 'BCL6', 'PDCD4', 'SERPING1', 'PRKCQ', 'PIGM', 'SLC28A2']",0.920409562503834,0,0,32,"STAT5B",0.920409562503834,0.0140912835636573,0.249969441562346,NA,NA,NA,0.9760688975405,0.990942127193262
"En1 (mouse)",0.0293115961011154,1.64555672024225,5.80844015052567,"['MOXD1', 'NQO1', 'COL25A1', 'TMPRSS3', 'PRSS35', 'PDZK1', 'EMP3', 'DGAT2L6', 'IL17RB', 'ART4', 'VEGFA', 'CYP39A1', 'DUSP22', 'ITPRIPL2', 'RASSF3', 'C1RL', 'FAM20C', 'PIGM', 'TMCC2', 'CALN1']",0.920409562503834,0,0,20,"En1",0.920409562503834,NA,NA,NA,NA,NA,NA,NA
"CBEPB (human)",0.0298170890565581,1.35374252225086,4.7552556076843,"['WDR49', 'MOXD1', 'KDM5D', 'PROS1', 'IL1RAP', 'SYNE2', 'WDR88', 'LGALS3', 'LRRTM4', 'C1QTNF7', 'RNF19A', 'EFHD2', 'IL13RA1', 'PRMT8', 'MYH15', 'VWA5A', 'ANO6', 'ZFY', 'NPNT', 'TMPRSS11D', 'ACTA2', 'CEACAM1', 'PLSCR1', 'MRAS', 'SYNPO2L', 'LRRC7', 'MAPRE2', 'CD44', 'CALCRL', 'C1R', 'KCNA1', 'LYPD1', 'SLC3A1', 'U2AF1', 'UGCG', 'NT5E', 'CLMP', 'PLN', 'ARSF', 'FSD2', 'USP9Y', 'LIMK2', 'PLEKHA5', 'BTBD11', 'LAMB1', 'BCL6', 'VEPH1', 'SERPINI2', 'IFT27', 'SPINK13', 'FAS', 'SPRY1', 'TMCC2', 'EVI2B']",0.920409562503834,0,0,54,"CBEPB",0.920409562503834,NA,NA,NA,NA,NA,NA,NA
"AP1 (mouse)",0.0309273060898098,2.68577576269884,9.3360675453827,"['ZFP36', 'NEK5', 'LRRC7', 'LIPH', 'GSG1L', 'PRSS35']",0.920409562503834,0,0,6,"AP1",0.920409562503834,NA,NA,NA,NA,NA,NA,NA
"Tal1::Gata1 (mouse)",0.0313257810103362,8.56652046783626,29.6685489484542,"['GRK5', 'PRSS35']",0.920409562503834,0,0,2,"Tal1::Gata1",0.920409562503834,NA,NA,NA,NA,NA,NA,NA
"PGR (human)",0.0415779556972206,1.43728130229728,4.57082067304272,"['WDR49', 'GLS2', 'PROS1', 'PON1', 'NOD1', 'SYNE2', 'COMTD1', 'DBP', 'PLN', 'GRK5', 'C1QTNF7', 'CD38', 'PLCE1', 'PAMR1', 'NLGN4Y', 'ARRDC4', 'APOBEC2', 'PDZK1', 'LHFPL1', 'SYTL4', 'ITPKC', 'CEACAM1', 'TMEM158', 'BCL6', 'FAP', 'LRRC7', 'NEDD4', 'IFT27', 'EVI2B', 'CD44', 'PDZRN4']",0.920409562503834,0,0,31,"PGR",0.920409562503834,NA,NA,NA,NA,NA,NA,NA
