"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"TFAP2A (mouse)",1.99564013721478e-05,1.33327592640432,14.4286595382257,"['RPL30', 'MAML2', 'RPL32', 'FRMPD4', 'GMFG', 'FRMPD1', 'XYLT1', 'PHAX', 'STMN4', 'ELK1', 'RPL6', 'ALKBH5', 'KRTCAP2', 'RPL35', 'BVES', 'JUNB', 'CDK5RAP2', 'ANKS1B', 'TSPYL1', 'PRKCD', 'ATG10', 'GABRG3', 'BCAN', 'ASPHD1', 'ORAI3', 'TMEM126A', 'PRKD2', 'NGEF', 'SET', 'LXN', 'RETSAT', 'TTYH1', 'AGAP2', 'MRPL14', 'THY1', 'GABARAP', 'C2', 'FAM171A1', 'HSD11B2', 'PRDX5', 'RHBDL3', 'AMZ1', 'PLK5', 'NFATC2', 'PBX4', 'L1CAM', 'EHD3', 'UCK1', 'FXYD1', 'PSMG3', 'TNFSF9', 'PLCH2', 'ARF3', 'SRPX', 'ARF1', 'NCAN', 'GPT', 'PTH1R', 'HIF3A', 'FMN2', 'MED16', 'C1QTNF4', 'FCRLB', 'IMPA2', 'TIMP2', 'RBPMS2', 'GPR137', 'NEFH', 'GPR39', 'BRD2', 'DUSP2', 'RPS6KL1', 'TPI1', 'ANXA4', 'MAMDC2', 'AEBP2', 'MMP15', 'PAX7', 'PCYOX1', 'SAMD5', 'GRN', 'RNASEK', 'SEZ6', 'TMEM163', 'TANK', 'PDC', 'SLC17A7', 'MEF2D', 'GPR157', 'CENPW', 'IL10RB', 'MDH2', 'DAB2IP', 'TTC9B', 'AGBL4', 'AGBL1', 'MORN3', 'FOSB', 'CRLF3', 'CRLF1', 'SPSB4', 'RAB3A', 'GPR68', 'UPK2', 'CLSTN3', 'FGF1', 'HDDC3', 'PPP1CC', 'MYBPHL', 'TUBB3', 'PIM1', 'NUDT16', 'SLC39A7', 'HMGN2', 'NUDT12', 'MAGI1', 'FBXW5', 'USP5', 'DIO1', 'PIPOX', 'FOXP4', 'GTF2F1', 'CTDNEP1', 'CACNB1', 'CACNB3', 'RAB37', 'SAP25', 'SLCO2A1', 'S100A6', 'ERF', 'TSSK3', 'ROR1', 'ERH', 'TNIK', 'SLC27A3', 'PHPT1', 'TTPAL', 'LY6E', 'GRIA1', 'PEF1', 'GLIS3', 'NPAS2', 'AK8', 'SAV1', 'SLC9A3R2', 'BCL2L11', 'ITPRIPL1', 'TPPP', 'SLC38A8', 'RAB6B', 'ANKRD34A', 'RASL10B', 'TMEM132A', 'NSG1', 'ADAP1', 'PTPRE', 'CDK8', 'LSM7', 'P4HA3', 'PIR', 'NFE2L1', 'SLC48A1', 'CNTNAP1', 'GAL3ST1', 'HSP90AB1', 'DAGLA', 'FLT3', 'ETFB', 'EFCAB10', 'FTCD', 'ACP6', 'FUNDC1', 'EFHD2', 'HMG20B', 'ERC1', 'TRPC5', 'HSP90AA1', 'TRPC6', 'ITGA4', 'APOA1', 'RTN4RL2', 'TNFRSF1A', 'MSL1', 'DUSP22', 'PTP4A2', 'DUSP23', 'PTP4A3', 'TRAF4', 'TMBIM6', 'ST6GALNAC6', 'NLGN2', 'ZBTB46', 'CXXC4', 'DNAJB2', 'FOXRED2', 'PARD6A', 'DNAJB5', 'POLR2C', 'RAB28', 'SLC25A22', 'SH2B2', 'POLR2L', 'PPP1R14B', 'KCNIP1', 'KCNIP3', 'LYSMD1', 'FBXL16', 'MYO1E', 'PFKL', 'FRAS1', 'CROCC', 'TSPAN17', 'STUB1', 'DMGDH', 'CMAS', 'CPNE6', 'GDE1', 'HS6ST1', 'NUDT3', 'RINL', 'EDNRB', 'RUSC1', 'RASSF5', 'DZIP1L', 'ARFIP2', 'FBXO5', 'SYNPO', 'RPS10', 'SCN1B', 'MFSD2A', 'SRRM3', 'IL15RA', 'FBXO2', 'MMD2', 'CPT1B', 'MAPK8IP1', 'FNDC5', 'STX1B', 'KARS', 'SUB1', 'CSNK2B', 'PPP1R3D', 'SIK3', 'KCNQ5', 'VDAC1', 'DNA2', 'ATP6V0D1', 'CUTA', 'NECAB3', 'SP140', 'SDC3', 'PCDH12', 'APH1A', 'FAM43A', 'ARSG', 'B4GALNT3', 'SCN3B', 'TRPM3', 'ARSB', 'PAG1', 'BANP', 'FIS1', 'ZFR2', 'EAF1', 'RASSF8', 'ZBTB9', 'ATP4A', 'PPP1R1A', 'KLHDC8A', 'MYO5B', 'PPP1R1B', 'CC2D1B', 'COL18A1', 'PPP1R11', 'CITED2', 'ZFAND2B', 'PTPRF', 'CX3CL1', 'AUH', 'CRTAC1', 'MLX', 'TNFAIP8L1', 'IL16', 'IL17RE', 'SORCS2', 'ANO2', 'CTU2', 'RHOJ', 'ARHGEF1', 'ALDOA', 'SLU7', 'MATN4', 'MATN2', 'TMPRSS9', 'NAPB', 'AHCY', 'TOMM40', 'HAAO', 'MRPS34', 'UQCR11', 'ZDHHC22', 'CCDC106', 'AKAP5', 'TYMP', 'DUOX1', 'RBM15B', 'SERTAD4', 'PGRMC2', 'CREG2', 'ATP6V0E2', 'BCAP31', 'PNMA2', 'PDP1', 'CD83', 'CD81', 'MPI', 'GALNT10', 'CHCHD4', 'GRIP1', 'FAM162B', 'TEKT5', 'CAPN1', 'ENPP5', 'PDGFRA', 'KDM2B', 'SLC30A3', 'CCDC159', 'ATG9A', 'SHISA5', 'SLC30A1', 'WBP11', 'GRIP2', 'PDGFRL', 'DPM2', 'DOK3', 'CCNE2', 'ILVBL', 'IDI1', 'HPCA', 'CACNA1B', 'HTRA2', 'ARHGAP18', 'MRO', 'SEZ6L2', 'NDRG1', 'ARHGAP22', 'SCUBE3', 'MAN2A1', 'CDH26', 'PACSIN1', 'KLHDC3', 'CBX7', 'CBX6', 'CBX5', 'TGFB1', 'PHF10', 'ARHGEF38', 'HMGA1', 'TRPV1', 'DNAJC14', 'TMEM232', 'SLC2A9', 'GRHPR', 'H1F0', 'DLG4', 'GNB4', 'NFKBIE', 'MUC20', 'DOCK6', 'CUEDC2', 'THRA', 'YWHAB', 'MAST3', 'DBI', 'PPP1R9B', 'SGSH', 'GRM2', 'CYP26B1', 'YWHAQ', 'GRM8', 'NOS1', 'HORMAD1', 'TGIF1', 'SUN2', 'KLF12', 'EGFL7', 'HSDL1', 'USP49', 'ABCC8', 'DYNLT3', 'ABHD14B', 'ABHD14A', 'TCTE1', 'KLF16', 'IGDCC4', 'VGF', 'ALDH1A2', 'CDHR2', 'IRF2', 'TRNP1', 'RBMS1', 'NDUFS2', 'USP40', 'TMEM9', 'SCN4B', 'DCTN2', 'DCTN1', 'SLC3A1', 'ATP1A3', 'PRELP', 'AGPAT1', 'PSMB10', 'GNG3', 'PDLIM2', 'PALMD', 'SV2A', 'TMEM205', 'SNCG', 'CDIPT', 'LIMK2', 'FAM155A', 'TNIP1', 'NEURL2', 'ASB8', 'ASB6']",0.006346135636343,0,0,425,"TFAP2A",0.006346135636343,NA,NA,NA,NA,NA,NA,NA
"ZNF148 (human)",0.000406963329486949,1.25673522528247,9.81106481753602,"['SPI1', 'PWWP2B', 'EHMT1', 'STMN3', 'ENO2', 'RPL8', 'RRP9', 'SOX15', 'AKT1', 'TSPYL2', 'RBFOX1', 'HPCAL1', 'CD3EAP', 'CEL', 'HPCAL4', 'LRRC37B', 'DKK3', 'RBP5', 'ASPHD1', 'ARMC6', 'ORAI3', 'PADI2', 'SERPING1', 'ASPHD2', 'PRKD2', 'ASTN2', 'RPL28', 'NGEF', 'EXD3', 'C5ORF47', 'MEPCE', 'PDGFB', 'VPS26B', 'A1BG', 'HSD11B2', 'CYB5R3', 'BLOC1S2', 'FLRT1', 'CEP72', 'AMZ1', 'PRR22', 'CADM3', 'F8A1', 'CADM4', 'JUND', 'NR1D2', 'NR1D1', 'MRPL23', 'MRPL24', 'NR2F6', 'SLC6A8', 'FASN', 'FXYD1', 'NOX5', 'HRK', 'CDKN1A', 'ARF1', 'LRSAM1', 'PRKAG2', 'GPT', 'HIF3A', 'ASGR2', 'HEY1', 'TMSB4X', 'TIMP2', 'GPR137', 'CIC', 'NINL', 'BRD3', 'DUSP5', 'RPS6KL1', 'JOSD2', 'NUDT16L1', 'DUSP7', 'MBLAC1', 'CHST1', 'PPARG', 'PPARA', 'SPESP1', 'RPL12', 'GPS1', 'TIMM13', 'DHRSX', 'SLC17A7', 'PABPC1L2B', 'PABPC1L2A', 'CSMD2', 'MEF2D', 'LRRC24', 'IL10RB', 'DAB2IP', 'WNT7A', 'TMEM54', 'CYB561', 'CRLF1', 'HSPA1A', 'GPR146', 'CHRM1', 'UPK2', 'CLSTN3', 'HR', 'MSI2', 'METRNL', 'EPX', 'RIMS2', 'TUBB3', 'NUDT18', 'SLC39A7', 'SLC25A45', 'PHLDA2', 'SLC16A3', 'TMSB10', 'FKBPL', 'FTSJ1', 'CACNB1', 'PYGO2', 'OLFM2', 'SAP25', 'ZNF319', 'SLCO2A1', 'NPTXR', 'PHPT1', 'ZNF554', 'ARL8A', 'LY6E', 'RTN4R', 'FKBP2', 'HVCN1', 'MAZ', 'SLC9A3R2', 'ATXN1', 'ITPRIPL1', 'ATXN7', 'TPPP', 'IGFBP6', 'PLXNA4', 'BDNF', 'ZBTB16', 'TRAPPC5', 'DRAP1', 'PTPRE', 'CLPTM1L', 'CNIH2', 'SPRN', 'EIF4G1', 'CNTNAP3', 'KCNK7', 'SH2D4A', 'FHL3', 'DUSP16', 'NRGN', 'RPL7A', 'ADAMTS2', 'PMEPA1', 'AMH', 'GRASP', 'TRIM67', 'DNMT3A', 'ASMTL', 'TNFRSF1A', 'ARFGAP2', 'DALRD3', 'ST6GALNAC6', 'SNAP47', 'PPP1R15B', 'CEBPB', 'ACSS2', 'NLGN2', 'PDHB', 'CXXC5', 'CXXC4', 'GANAB', 'DRAM1', 'DNAJB5', 'LRRC8A', 'POLR2J', 'SLC25A22', 'SH2B2', 'POLR2L', 'PPP1R14B', 'NDUFA7', 'CCDC57', 'ANKRD30A', 'MBOAT7', 'KCNIP3', 'KCNIP4', 'FBXL16', 'CABLES2', 'BAIAP3', 'DBNDD1', 'MYO1E', 'DBNDD2', 'TSPAN17', 'MAGIX', 'STUB1', 'PANK4', 'SPON2', 'KDELR1', 'CPNE6', 'ICAM5', 'HS6ST1', 'ACTB', 'CISD3', 'TXNDC17', 'RPS6KA4', 'C3ORF18', 'LGALS1', 'BSG', 'MYOZ3', 'ATXN7L1', 'EPHB2', 'ATXN7L3', 'SKP1', 'PAQR4', 'C17ORF49', 'CIRBP', 'ISLR2', 'MMD2', 'JMJD8', 'MIF4GD', 'STX1B', 'INPP4B', 'NEIL2', 'TCERG1L', 'CDC37', 'KCNQ1', 'KCNQ5', 'KCTD17', 'NBL1', 'CTXN1', 'NECAB2', 'SPTBN4', 'FOXG1', 'EIF5A2', 'ZBTB1', 'CEND1', 'SYNGR1', 'LCN15', 'INPP5D', 'ZNF703', 'ZBED1', 'SNX8', 'RTBDN', 'WWTR1', 'SURF1', 'EGR3', 'RASSF7', 'TRERF1', 'GADD45G', 'GNG13', 'ZBTB9', 'MC1R', 'CALY', 'STAG3', 'PPP1R1B', 'NDUFAF3', 'COL9A3', 'CALM1', 'INTS9', 'RCOR2', 'NRP1', 'COL18A1', 'CITED1', 'DOC2A', 'GDI1', 'DIRAS1', 'PTPRJ', 'SYNCRIP', 'HYAL3', 'GIT1', 'RALGPS1', 'UBXN6', 'NDEL1', 'NME3', 'HBA1', 'RHOF', 'CBFA2T3', 'SUPT3H', 'TOX2', 'RAP2B', 'B3GNT2', 'SYNC', 'MPND', 'SDCCAG8', 'OPRD1', 'CSTB', 'PCNA', 'PNCK', 'TNXB', 'AMIGO1', 'CRIP2', 'PRICKLE1', 'UQCR10', 'RASIP1', 'GNAI2', 'CXORF40A', 'DUOX1', 'CUX1', 'LMNA', 'CBR3', 'MPP1', 'BCAP31', 'NPDC1', 'CGREF1', 'RANBP1', 'GDF11', 'GABBR1', 'NPM1', 'PNMA5', 'VEGFB', 'PDP1', 'KCNS2', 'DLC1', 'TACC3', 'TCAP', 'ZFP28', 'PRDM8', 'MIDN', 'MPG', 'WWC1', 'ARHGDIG', 'FAIM2', 'CCDC28B', 'ACTG1', 'TMEM143', 'TGM1', 'DOCK11', 'CCND2', 'CAPN5', 'FAM3A', 'CAPN1', 'TRAPPC2L', 'MMGT1', 'LIG4', 'PRSS55', 'POU3F2', 'RUNDC3A', 'EEF1A1', 'EEF1A2', 'DNAJB11', 'MYADM', 'NDRG4', 'TMEM59L', 'HPCA', 'CACNA1B', 'CACNA1D', 'ADRB1', 'SEZ6L2', 'CPLX1', 'RTN4', 'CACNA1G', 'HRH1', 'PCSK1N', 'H1FX', 'KIF3C', 'GAS2L1', 'WNT2', 'PACSIN1', 'EEFSEC', 'MPST', 'RAP1GAP2', 'TGFB1', 'CBX4', 'KLHL26', 'HMGA1', 'TBCC', 'SSC5D', 'DNAJC14', 'EFNA1', 'NR4A2', 'NR4A1', 'UBXN11', 'DLG4', 'BHLHE40', 'GNB1', 'GNAS', 'CHMP2A', 'UBE2M', 'B4GALT2', 'PRR7', 'RHOXF1', 'PPP1R9B', 'SGSH', 'SPRED3', 'HEBP2', 'C20ORF203', 'NETO1', 'SNAPC2', 'RASGEF1C', 'CA4', 'C9ORF16', 'TIMM17B', 'POLE', 'TGIF1', 'KLF12', 'EGFL7', 'ABCC1', 'RFPL2', 'RNF208', 'CTPS2', 'C4ORF48', 'SYNGR3', 'LSS', 'SSTR3', 'YWHAZ', 'EPN1', 'VGF', 'PPDPF', 'AKT1S1', 'NDUFS2', 'PDE5A', 'CUEDC1', 'SCN4B', 'SHANK2', 'SHANK1', 'TSEN34', 'DCTN5', 'RGS19', 'OPRL1', 'ATP1A3', 'ASB16', 'DLL3', 'FAM168B', 'RAB40B', 'PDLIM2', 'RMND5A', 'DDT', 'EPS8L2', 'PDE6B', 'OPCML', 'HES4', 'MUC6', 'SPRY4', 'CCK', 'SSRP1', 'NAP1L5', 'SPATA2L', 'RANGRF', 'ASB2']",0.0461954307472796,0,0,439,"ZNF148",0.0461954307472796,2.60431097500123e-19,1.7464329293159e-12,0.932103900195972,0.93235198513123,-0.107771121926001,0.000219045023875846,0.136011332234139
"KLF11 (human)",0.000514879887022973,1.27848211746753,9.68012568504749,"['SPON2', 'SPI1', 'KDELR1', 'PWWP2B', 'CPNE6', 'EHMT1', 'STMN3', 'ICAM5', 'ENO2', 'RPL8', 'ACTB', 'CISD3', 'CYB5D1', 'TXNDC17', 'RRP9', 'ZFYVE28', 'RPS6KA4', 'RNF112', 'ISLR', 'LGALS1', 'RASSF5', 'SOX15', 'BSG', 'ARL6IP4', 'MYOZ3', 'ATXN7L1', 'EPHB2', 'ATXN7L3', 'TSPYL2', 'RBFOX1', 'PAQR4', 'C17ORF49', 'CIRBP', 'ISLR2', 'CD3EAP', 'MMD2', 'YOD1', 'CEL', 'HPCAL4', 'JMJD8', 'MIF4GD', 'LRRC37B', 'DKK3', 'STX1B', 'PSG8', 'INPP4B', 'RBP5', 'NEIL2', 'TCERG1L', 'ASPHD1', 'CDC37', 'KCNQ1', 'ORAI3', 'PADI2', 'SERPING1', 'ASPHD2', 'KCNQ5', 'PRKD2', 'ASTN2', 'RPL28', 'NBL1', 'NGEF', 'NECAB2', 'IGSF8', 'SPTBN4', 'EXD3', 'C5ORF47', 'FOXG1', 'MEPCE', 'PDGFB', 'ZBTB1', 'CEND1', 'A1BG', 'HSD11B2', 'SYNGR1', 'CYB5R3', 'LCN15', 'BLOC1S2', 'INPP5D', 'ZNF703', 'FLRT1', 'ZBED1', 'CEP72', 'AMZ1', 'SNX8', 'PRR22', 'PRRT1', 'RTBDN', 'WWTR1', 'CADM3', 'F8A1', 'CADM4', 'EGR3', 'JUND', 'RASSF7', 'NR1D2', 'AZU1', 'NR1D1', 'MRPL23', 'HSPA12A', 'MRPL24', 'NR2F6', 'GADD45G', 'GNG13', 'MLLT11', 'ZBTB9', 'ABTB1', 'SLC6A8', 'CALY', 'STAG3', 'FASN', 'FXYD1', 'PPP1R1B', 'NOX5', 'COL9A3', 'CALM1', 'INTS9', 'RCOR2', 'NRP1', 'COL18A1', 'ARF1', 'LRSAM1', 'DOC2A', 'YJEFN3', 'DIRAS1', 'PRKAG2', 'GPT', 'HIF3A', 'ASGR2', 'TMSB4X', 'TIMP2', 'CIC', 'GIT1', 'UBXN6', 'BRD3', 'DUSP5', 'RPS6KL1', 'TFEB', 'NME3', 'JOSD2', 'HBA1', 'RHOF', 'NUDT16L1', 'CBFA2T3', 'MBLAC1', 'TOX2', 'RAP2B', 'CHST1', 'PTRH1', 'SLC29A4', 'B3GNT2', 'PPARG', 'ARHGEF2', 'PPARA', 'SYNC', 'MPND', 'CSTB', 'WDR25', 'PCNA', 'PNCK', 'TNXB', 'RPL12', 'GPS1', 'TIMM13', 'CRIP2', 'PHYHIP', 'RASIP1', 'GNAI2', 'CXORF40A', 'DUOX1', 'DHRSX', 'CUX1', 'LMNA', 'SLC17A7', 'PABPC1L2A', 'CSMD2', 'NPDC1', 'CGREF1', 'RANBP1', 'GABBR1', 'NPM1', 'CA10', 'CDKN2A', 'DAB2IP', 'PNMA5', 'WNT7A', 'YIF1A', 'KCNS2', 'TCAP', 'CYB561', 'CRLF1', 'GPR146', 'PRDM8', 'MIDN', 'CHRM1', 'UPK2', 'MPG', 'CLSTN3', 'WWC1', 'ARHGDIG', 'HR', 'MSI2', 'METRNL', 'EPX', 'HDDC3', 'CCDC28B', 'ACTG1', 'TMEM143', 'RIMS2', 'DOCK11', 'CCND2', 'TUBB3', 'CAPN5', 'NUDT18', 'FAM3A', 'PIM3', 'CAPN1', 'SLC25A45', 'PHLDA2', 'SLC16A3', 'KCNH7', 'MMGT1', 'IGFBP3', 'ACOT11', 'LIG4', 'ATAD3B', 'PLA2G15', 'OLFM1', 'SAP25', 'ZNF319', 'EEF1A2', 'SLCO2A1', 'RPP21', 'MYADM', 'PHPT1', 'ZNF554', 'LY6E', 'RTN4R', 'NDRG4', 'HVCN1', 'TMEM59L', 'HPCA', 'CACNA1B', 'ADRB1', 'SEZ6L2', 'CPLX1', 'RTN4', 'RHOBTB2', 'SLC9A3R2', 'HRH1', 'ITPRIPL1', 'ATXN7', 'H1FX', 'KIF3C', 'IGFBP6', 'TPPP', 'WNT2', 'PLXNA4', 'TGFB1', 'RASL10B', 'KLHL26', 'ZBTB16', 'TRAPPC5', 'HMGA1', 'TBCC', 'SSC5D', 'DNAJC14', 'GFAP', 'NR4A2', 'EFNA1', 'PTPRE', 'NR4A1', 'DLG4', 'BHLHE40', 'CHMP2A', 'CNIH2', 'SPRN', 'UBE2M', 'EIF4G1', 'B4GALT2', 'KCNK7', 'PRR7', 'RHOXF1', 'SH2D4A', 'THRA', 'ECE2', 'NRGN', 'PPP1R9B', 'SGSH', 'SPRED3', 'RPL7A', 'HEBP2', 'ADAMTS2', 'C20ORF203', 'DBP', 'NETO1', 'SNAPC2', 'CA4', 'PMEPA1', 'AMH', 'POLE', 'TRIM67', 'TGIF1', 'KLF12', 'EGFL7', 'RFPL2', 'DNMT3A', 'ASMTL', 'CTPS2', 'C4ORF48', 'SYNGR3', 'SSTR3', 'YWHAZ', 'LSS', 'ARFGAP2', 'ADORA2A', 'VGF', 'NDUFS6', 'PPDPF', 'AKT1S1', 'NDUFS2', 'PDE5A', 'CUEDC1', 'SHANK2', 'SHANK1', 'TSEN34', 'SNAP47', 'DCTN5', 'CEBPB', 'ACSS2', 'NLGN2', 'RGS19', 'OPRL1', 'ATP1A3', 'PDHB', 'POLD4', 'GANAB', 'DRAM1', 'PDLIM2', 'RMND5A', 'DNAJB5', 'EPS8L2', 'PDE6B', 'E2F4', 'SLC25A22', 'SH2B2', 'POLR2L', 'HES4', 'MUC6', 'CCDC57', 'MBOAT7', 'KCNIP3', 'SPRY4', 'CCK', 'SSRP1', 'FBXL16', 'MEIS3', 'CABLES2', 'NAP1L5', 'DBNDD1', 'NEURL2', 'TSPAN17', 'STUB1', 'ASB2']",0.0461954307472796,0,0,364,"KLF11",0.0461954307472796,5.99220470485101e-05,0.000275431909206997,0.775038760519813,0.77555791205294,0.107439112235395,0.0251050948355294,0.121644525571617
"KLF4 (human)",0.000581074600594712,1.26274183884497,9.40822400598183,"['SPI1', 'PWWP2B', 'EHMT1', 'STMN3', 'ENO2', 'RPL8', 'RRP9', 'ZFYVE28', 'RNF112', 'ISLR', 'SOX15', 'TSPYL2', 'RBFOX1', 'CD3EAP', 'CEL', 'HPCAL4', 'LRRC37B', 'DKK3', 'RBP5', 'ASPHD1', 'SCO2', 'ORAI3', 'PADI2', 'SERPING1', 'ASPHD2', 'PRKD2', 'ASTN2', 'RPL28', 'NGEF', 'EXD3', 'FICD', 'C5ORF47', 'MEPCE', 'TPRG1L', 'PDGFB', 'A1BG', 'HSD11B2', 'CYB5R3', 'BLOC1S2', 'FLRT1', 'KCNMB3', 'CEP72', 'AMZ1', 'PRR22', 'PRRT1', 'CADM3', 'F8A1', 'CADM4', 'JUND', 'PMM1', 'NR1D2', 'AZU1', 'NR1D1', 'MRPL23', 'MRPL24', 'NR2F6', 'MLLT11', 'ABTB1', 'SLC6A8', 'FASN', 'FXYD1', 'HYOU1', 'NOX5', 'ARF1', 'LRSAM1', 'YJEFN3', 'PRKAG2', 'GPT', 'HIF3A', 'ASGR2', 'TMSB4X', 'TIMP2', 'CIC', 'BRD3', 'DUSP5', 'RPS6KL1', 'JOSD2', 'NUDT16L1', 'PGM2L1', 'MBLAC1', 'CHST1', 'PTRH1', 'SLC29A4', 'PPARG', 'PPARA', 'WDR25', 'RPL12', 'GPS1', 'TIMM13', 'DHRSX', 'SLC17A7', 'PABPC1L2A', 'CSMD2', 'CDKN2A', 'DAB2IP', 'WNT7A', 'CYB561', 'CRLF1', 'GPR146', 'SEMA5A', 'CHRM1', 'DGKD', 'UPK2', 'CLSTN3', 'HR', 'MSI2', 'METRNL', 'EPX', 'HDDC3', 'RIMS2', 'TUBB3', 'NUDT18', 'PIM3', 'SLC25A45', 'PHLDA2', 'SLC16A3', 'C11ORF68', 'KCNH7', 'IGFBP3', 'OLFM1', 'SAP25', 'ZNF319', 'SLCO2A1', 'ZNF677', 'PHPT1', 'ZNF554', 'LY6E', 'RTN4R', 'HVCN1', 'LIN7C', 'AK8', 'RHOBTB2', 'SLC9A3R2', 'ITPRIPL1', 'ATXN7', 'IGFBP6', 'TPPP', 'PLXNA4', 'RASL10B', 'ZBTB16', 'TRAPPC5', 'GFAP', 'DRAP1', 'PTPRE', 'CNIH2', 'SPRN', 'EIF4G1', 'KCNK7', 'SH2D4A', 'ETFB', 'ECE2', 'NRGN', 'RPL7A', 'ADAMTS2', 'PMEPA1', 'ZNF524', 'AMH', 'TRIM67', 'DNMT3A', 'ASMTL', 'ARFGAP2', 'ADORA2A', 'SYF2', 'SNAP47', 'CEBPB', 'ACSS2', 'CATSPER2', 'NLGN2', 'PDHB', 'DNAJB1', 'GANAB', 'DRAM1', 'DNAJB5', 'E2F4', 'SLC25A22', 'SH2B2', 'EIF4B', 'POLR2L', 'CCDC57', 'MBOAT7', 'KCNIP3', 'FBXL16', 'CABLES2', 'DBNDD1', 'TSPAN17', 'STUB1', 'SPON2', 'KDELR1', 'CPNE6', 'ICAM5', 'ACTB', 'CISD3', 'CYB5D1', 'TXNDC17', 'RPS6KA4', 'LGALS1', 'RPS16', 'RASSF5', 'BSG', 'ARL6IP4', 'MYOZ3', 'ATXN7L1', 'EPHB2', 'ATXN7L3', 'PAQR4', 'C17ORF49', 'CIRBP', 'ISLR2', 'MMD2', 'YOD1', 'JMJD8', 'MIF4GD', 'UHMK1', 'STX1B', 'PSG8', 'INPP4B', 'NEIL2', 'TCERG1L', 'CDC37', 'KCNQ1', 'KCNQ5', 'NBL1', 'NECAB2', 'IGSF8', 'SPTBN4', 'FOXG1', 'ZBTB1', 'CEND1', 'SYNGR1', 'LCN15', 'INPP5D', 'ZNF703', 'ZBED1', 'SNX8', 'RTBDN', 'WWTR1', 'EGR3', 'RASSF7', 'PARP16', 'HSPA12A', 'GADD45G', 'GNG13', 'ZBTB9', 'CALY', 'STAG3', 'PPP1R1B', 'COL9A3', 'CALM1', 'INTS9', 'RCOR2', 'NRP1', 'COL18A1', 'DOC2A', 'DIRAS1', 'TNFAIP8L1', 'GIT1', 'UBXN6', 'TFEB', 'NME3', 'HBA1', 'RHOF', 'CBFA2T3', 'TOX2', 'RAP2B', 'B3GNT2', 'ARHGEF2', 'SYNC', 'MPND', 'CSTB', 'PCNA', 'PNCK', 'TNXB', 'CRIP2', 'PHYHIP', 'RASIP1', 'GNAI2', 'CXORF40A', 'DUOX1', 'CUX1', 'LMNA', 'NPDC1', 'CGREF1', 'RANBP1', 'GABBR1', 'NPM1', 'CA10', 'PNMA5', 'YIF1A', 'KCNS2', 'TCAP', 'GHRL', 'PRDM8', 'MIDN', 'MPG', 'WWC1', 'ARHGDIG', 'TMEM141', 'CCDC28B', 'TXN2', 'ACTG1', 'TMEM143', 'DOCK11', 'CCND2', 'CAPN5', 'FAM3A', 'CAPN1', 'MMGT1', 'ACOT11', 'LIG4', 'ATAD3B', 'POU3F2', 'PLA2G15', 'EEF1A2', 'RPP21', 'MYADM', 'NDRG4', 'TMEM59L', 'HPCA', 'CACNA1B', 'ADRB1', 'SEZ6L2', 'CPLX1', 'RTN4', 'HRH1', 'RNASEH1', 'H1FX', 'KIF3C', 'WNT2', 'TGFB1', 'KLHL26', 'HMGA1', 'TBCC', 'SSC5D', 'DNAJC14', 'NR4A2', 'EFNA1', 'NR4A1', 'DLG4', 'BHLHE40', 'CHMP2A', 'UBE2M', 'B4GALT2', 'PRR7', 'RHOXF1', 'THRA', 'PPP1R9B', 'SGSH', 'SPRED3', 'GRM2', 'HEBP2', 'C20ORF203', 'DBP', 'NETO1', 'SNAPC2', 'CA4', 'POLE', 'SCYL1', 'TGIF1', 'KLF12', 'EGFL7', 'RFPL2', 'CTPS2', 'C4ORF48', 'SYNGR3', 'SSTR3', 'YWHAZ', 'LSS', 'VGF', 'NDUFS6', 'PPDPF', 'AKT1S1', 'NDUFS2', 'PDE5A', 'CUEDC1', 'SHANK2', 'SHANK1', 'TSEN34', 'DCTN5', 'RGS19', 'OPRL1', 'ATP1A3', 'POLD4', 'PDLIM2', 'RMND5A', 'EPS8L2', 'PDE6B', 'HES4', 'MUC6', 'SPRY4', 'CCK', 'SSRP1', 'MEIS3', 'NAP1L5', 'NEURL2', 'ASB2']",0.0461954307472796,0,0,395,"KLF4",0.0461954307472796,NA,NA,NA,NA,NA,NA,NA
