"Gene_Symbols","p_cogdx","p_ceradsc","acrophase_cog4","acrophase_cog5","acrophase_cerad1to2","acrophase_cerad3to5","amplitude_cog4","amplitude_cog5","amplitude_cerad1to2","amplitude_cerad3to5","BHQ_cogdx","Bonf_cogdx","BHQ_cerad","Bonf_cerad"
"ACOT7","0.810772640084824","0.569344644157811","2.71091013381968","3.03401161716928","2.59126319847119","3.11780257261","10.2890558435463","16.2652775546407","10.3117018118285","14.2396002458776",0.934048012261464,1,0.977466122601594,1
"PLEKHG5","0.122546898051567","0.699999083989754","2.07914871110248","1.59780346348534","2.14402706822361","2.16878911230646","7.08233203557394","21.4983011971893","7.2498667966279","11.307608751478",0.857734436107154,1,0.977466122601594,1
"PER3","0.200191712841281","0.209173851081627","1.57990078602167","3.19860381178934","1.61478903940619","2.19770389960331","27.0252285077383","39.9688285099036","29.5821689083732","12.9146269279297",0.869038713532635,1,0.977466122601594,1
"TNFRSF1B","0.176750170595119","0.425560178621954","4.02491315433946","4.19152954294906","4.00057769214871","4.78347726437228","50.9125998801932","209.525125015419","60.0483160946468","82.1759704874701",0.869038713532635,1,0.977466122601594,1
"MICOS10","0.643551495726515","0.737050842780373","1.71982211958846","2.6770881331164","1.71389418377676","2.10464785396764","73.7186917348219","81.7938741888754","71.9617553790747","82.8657695976405",0.912347963144382,1,0.977466122601594,1
"THEMIS2","0.102938157066828","0.979769941539407","3.91542471509771","4.25141256720597","4.0482742030962","4.08587395471017","18.4026980430203","76.1610567721527","21.0437423926396","24.4929184907702",0.857734436107154,1,0.989818864016734,1
"AZIN2","0.53890387035574","0.284429242465038","1.62417905890089","1.86511616489401","1.55717217338839","2.08314695988006","41.5538876978072","21.0225553762584","44.6906426217828","28.6174767877554",0.912347963144382,1,0.977466122601594,1
"C1orf216","0.651845805836416","0.939745408896287","2.92136883333161","3.51746403786853","2.95705082598204","2.76301113854397","11.2829468207615","16.3036089956516","11.0963180294981","10.4608534717534",0.912347963144382,1,0.977466122601594,1
"SPATA6","0.319840916647416","0.945098632752495","4.93032595189842","0.317856598990947","4.9713442537921","4.83201447286462","131.314587577573","175.53461203021","127.471793139396","111.682748570364",0.869038713532635,1,0.977466122601594,1
"PDE4B","0.435557916362762","0.555400435029358","5.14279581216511","4.28896411416889","4.92978306683367","5.31696528608714","92.8203685555164","254.474344355469","95.0302882232923","153.24465131932",0.912347963144382,1,0.977466122601594,1
"GBP2","0.514632023869411","0.74471577999236","4.90796703853538","4.62426912271213","4.87520242261668","5.16959745880143","9.46938842114444","23.4517560565158","9.66217682196882","14.6900033370455",0.912347963144382,1,0.977466122601594,1
"DPYD","0.602651930456274","0.472754452422389","5.04391984572942","5.74748086507662","5.02412696237543","5.78513690834543","315.362268012327","491.823585006575","357.519402909427","224.3258571478",0.912347963144382,1,0.977466122601594,1
"C1orf162","0.949033457974427","0.720990440353066","4.88009368432819","4.93115207078119","4.79106342777219","5.26739190658425","18.3028223236411","21.4131100940696","20.6402414004192","16.1294255879632",0.989204186354297,1,0.977466122601594,1
