"Gene_Symbols","p_cogdx","p_ceradsc","acrophase_cog4","acrophase_cog5","acrophase_cerad1to2","acrophase_cerad3to5","amplitude_cog4","amplitude_cog5","amplitude_cerad1to2","amplitude_cerad3to5","BHQ_cogdx","Bonf_cogdx","BHQ_cerad","Bonf_cerad"
"ACOT7","0.810772640084824","0.569344644157811","2.71091013381968","3.03401161716928","2.59126319847119","3.11780257261","10.2890558435463","16.2652775546407","10.3117018118285","14.2396002458776",0.923716092434949,1,0.994710050459744,1
"PLEKHG5","0.122546898051567","0.699999083989754","2.07914871110248","1.59780346348534","2.14402706822361","2.16878911230646","7.08233203557394","21.4983011971893","7.2498667966279","11.307608751478",0.728915315683347,1,0.994710050459744,1
"PER3","0.200191712841281","0.209173851081627","1.57990078602167","3.19860381178934","1.61478903940619","2.19770389960331","27.0252285077383","39.9688285099036","29.5821689083732","12.9146269279297",0.804229145672157,1,0.994710050459744,1
"SLC2A5","0.842813234123883","0.981950832303022","4.1730219352693","4.88861518717244","4.23550999601556","4.10428716356619","67.3046066727825","55.5967310949074","72.0391888139189","79.3645620944762",0.941786144433882,1,0.994710050459744,1
"TNFRSF1B","0.176750170595119","0.425560178621954","4.02491315433946","4.19152954294906","4.00057769214871","4.78347726437228","50.9125998801932","209.525125015419","60.0483160946468","82.1759704874701",0.782703972115576,1,0.994710050459744,1
"MICOS10","0.643551495726515","0.737050842780373","1.71982211958846","2.6770881331164","1.71389418377676","2.10464785396764","73.7186917348219","81.7938741888754","71.9617553790747","82.8657695976405",0.895525318317813,1,0.994710050459744,1
"PINK1","0.383154190941656","0.0719260594323028","2.23232762777492","1.49404944344025","2.0956748539665","3.1447783335613","17.6654263054793","11.0565334396414","18.2172007781835","16.0470199660998",0.823978089355572,1,0.711253025964704,1
"C1QA","0.0167261962457433","0.66413861227939","4.39332397316892","0.317780554214751","4.50075221224244","5.33624493414066","39.4349421115696","141.465780335299","41.092593760636","27.9049104038554",0.638383156712536,1,0.994710050459744,1
"C1QC","0.0720682766927718","0.535282966783654","4.57508473323737","0.20555533063087","4.68622879722697","5.88752276897471","30.8494802392328","104.684496485779","31.5120122351893","28.5131466662229",0.708293129771947,1,0.994710050459744,1
"C1QB","0.0940930026534316","0.925667924280932","4.41562043853551","0.143988187041469","4.5380960701038","4.93253946160334","60.6055314494894","168.439479193423","59.8314431342841","54.5336610663323",0.727653239102055,1,0.994710050459744,1
"CLIC4","0.767227382144855","0.532089921409961","4.56031773144111","4.42070886763684","4.71625913126608","4.13371723154992","8.27650982700181","18.8545867352425","7.40874991553776","17.6072655767709",0.918454915879532,1,0.994710050459744,1
"THEMIS2","0.102938157066828","0.979769941539407","3.91542471509771","4.25141256720597","4.0482742030962","4.08587395471017","18.4026980430203","76.1610567721527","21.0437423926396","24.4929184907702",0.727653239102055,1,0.994710050459744,1
"MARCKSL1","0.355468312111559","0.119953809212559","2.25984189080746","0.948422173608931","2.38955655233797","1.58395015823874","8.57663826400704","13.6939740161965","7.17764251203292","14.9323374568405",0.814961918378207,1,0.957353251915331,1
"HPCA","0.201935265834712","0.390979825186121","2.77728771912455","3.63173607517149","2.79201904958519","3.22099358774455","9.01736421045337","29.8778167532038","8.4813273847703","17.5623320733939",0.804229145672157,1,0.994710050459744,1
"AZIN2","0.53890387035574","0.284429242465038","1.62417905890089","1.86511616489401","1.55717217338839","2.08314695988006","41.5538876978072","21.0225553762584","44.6906426217828","28.6174767877554",0.870939740817989,1,0.994710050459744,1
"C1orf216","0.651845805836416","0.939745408896287","2.92136883333161","3.51746403786853","2.95705082598204","2.76301113854397","11.2829468207615","16.3036089956516","11.0963180294981","10.4608534717534",0.895525318317813,1,0.994710050459744,1
"YBX1","0.595114873169758","0.664002641574232","4.65098718303048","5.30908610991194","4.73862955770306","4.34778338608724","17.8283247102163","23.0698558610149","18.7388575444065","27.4047707372132",0.89186669917737,1,0.994710050459744,1
"SPATA6","0.319840916647416","0.945098632752495","4.93032595189842","0.317856598990947","4.9713442537921","4.83201447286462","131.314587577573","175.53461203021","127.471793139396","111.682748570364",0.814679324541401,1,0.994710050459744,1
"AGBL4","0.0630506811300853","0.0460842417756208","0.606008816956386","2.92799864739569","0.680741423457389","2.89080548804788","22.770157629581","24.8573852558208","26.172031391628","14.7570797166951",0.708293129771947,1,0.67294183905874,1
"PLPP3","0.809240970948845","0.729263601247541","1.92579625019238","2.54262660098217","1.81260290505214","2.30839559399566","8.22415449049245","5.34653526982471","8.21130906875781","9.99018501412202",0.923716092434949,1,0.994710050459744,1
"PDE4B","0.435557916362762","0.555400435029358","5.14279581216511","4.28896411416889","4.92978306683367","5.31696528608714","92.8203685555164","254.474344355469","95.0302882232923","153.24465131932",0.838665136538718,1,0.994710050459744,1
"WLS","0.157977826629678","0.214945373394391","1.34231155005918","2.92310238046837","1.3404673074179","2.16844068159561","18.8877903767556","29.8405499710908","17.4714277638706","25.4242971924957",0.763799954292176,1,0.994710050459744,1
"ST6GALNAC5","0.138633813019144","0.0512089374294329","0.364344264439533","1.98201195511542","0.401421719562458","2.65737795828346","10.7917117782692","10.7435669964447","12.3697276025291","10.750836160205",0.747160341052203,1,0.67294183905874,1
"ADGRL2","0.00588807231682537","0.00152731379016601","0.509725985824538","2.6873288101267","0.641834004334008","3.31683969030604","13.4393612364714","20.4860441031879","16.0804870048608","18.5440937250405",0.539347424221204,1,0.233169905298678,0.699509715896033
"GBP2","0.514632023869411","0.74471577999236","4.90796703853538","4.62426912271213","4.87520242261668","5.16959745880143","9.46938842114444","23.4517560565158","9.66217682196882","14.6900033370455",0.855849794896963,1,0.994710050459744,1
"DPYD","0.602651930456274","0.472754452422389","5.04391984572942","5.74748086507662","5.02412696237543","5.78513690834543","315.362268012327","491.823585006575","357.519402909427","224.3258571478",0.893251081388264,1,0.994710050459744,1
"AMPD2","0.195302864181961","0.455264292511492","3.41145783330226","4.14180206730251","3.60497605950476","5.77762494314908","8.30794100411293","24.1080219363749","10.3389767109353","1.66267313356942",0.791581520312727,1,0.994710050459744,1
"C1orf162","0.949033457974427","0.720990440353066","4.88009368432819","4.93115207078119","4.79106342777219","5.26739190658425","18.3028223236411","21.4131100940696","20.6402414004192","16.1294255879632",0.99236831906915,1,0.994710050459744,1
"MLLT11","0.412541328641247","0.477928233070706","2.58995858477952","3.34708475933902","2.55447198209426","3.04254344635998","27.4215506122172","28.7416712920088","26.8691950683558","26.496840035898",0.838665136538718,1,0.994710050459744,1
"S100A11","0.330852302106333","0.957619094731511","4.3811381841181","5.76184666086567","4.47882547133351","4.6976849071705","12.8224171649439","20.1844401440018","13.0476906542848","10.5625498149535",0.814679324541401,1,0.994710050459744,1
"FCER1G","0.83151159107996","0.892318699427545","4.26607944410311","4.39775208030699","4.26665512068677","4.5727823013548","16.1722624155495","22.7520682507118","16.8054068079412","13.0894232652695",0.941376525145792,1,0.994710050459744,1
"FCGR2A","0.478837224524869","0.617198589235097","4.78881106059828","4.83778558762637","4.69231050024862","5.30257890154184","42.4890171054013","80.2867184632166","48.2193641897878","58.4772133868701",0.854116372506645,1,0.994710050459744,1
"FCGR3A","0.295808787559695","0.667693641853323","4.89657951700039","0.221968979681926","4.83351122748802","5.59120408390924","48.6272471820193","111.996104295855","53.2295987374751","51.4385176401943",0.814679324541401,1,0.994710050459744,1
"RGS4","0.0495174205454318","0.0372715296631923","2.32917764551537","3.59743186199273","2.24662021620578","3.24676793073467","27.9591074348179","67.361324571393","27.4666162875193","42.1349471927276",0.708293129771947,1,0.67294183905874,1
"ASTN1","0.109026187184357","0.0095007364910276","1.66082420559192","3.00960410179326","1.49977293172517","3.1254082335863","10.1489918446837","27.7204053286169","12.5156012500932","26.2661893921131",0.727653239102055,1,0.483481923654516,1
"NIBAN1","0.848672516896825","0.835489924841018","4.63728926755089","5.31931923431159","4.6220747445036","4.72027801812741","98.1442477067125","48.9392878464476","89.3798149071096","118.957766839294",0.941786144433882,1,0.994710050459744,1
"TIMM17A","0.64858763936526","0.550314282181153","2.98979232144479","3.50967734018146","3.03983382991599","2.30286758443732","8.45763688088728","5.47611726404319","8.89489131151456","3.11905107549204",0.895525318317813,1,0.994710050459744,1
"IKBKE","0.656726091586572","0.701262341421811","4.64323890593631","5.0252611101575","4.63085896400838","5.11587554145474","12.9915684260206","17.9334681116647","13.1080333244143","15.9241690812648",0.895525318317813,1,0.994710050459744,1
"CD55","0.0644279470480263","0.501964427089351","4.92241059194833","4.06250458269318","4.81544605562554","4.18395263707766","8.96013354805432","66.090388632665","10.6846984743135","23.9956206832034",0.708293129771947,1,0.994710050459744,1
"KCNH1","0.513686241932532","0.20369912723231","0.433024350315079","1.37642075086368","0.463871853624346","2.75804915674881","9.51550640578855","8.45284247917209","11.1449748040787","5.74666361343755",0.855849794896963,1,0.994710050459744,1
"PTPN14","0.526147166845588","0.568872766722901","0.941426731188357","1.96010262006258","1.12258484784382","0.478283811076738","22.8737897278464","23.7290412376945","24.7440253231727","19.2719758783115",0.866180050859674,1,0.994710050459744,1
"DUSP10","0.277029218269416","0.63092441330302","5.31612788345615","3.43496434179091","5.42552895612623","4.45098462875308","12.1904278568675","2.99252188044338","10.8564884039822","11.3729939785159",0.814679324541401,1,0.994710050459744,1
"AIDA","0.768297817286134","0.994710050459744","5.10185168077763","5.90042009593744","5.06884882494625","5.14541250400546","34.1182929198818","44.73895045924","35.8038445197387","35.5517458536993",0.918454915879532,1,0.994710050459744,1
"TLR5","0.0899590111275351","0.370504821501885","5.13554404201311","5.84915901730743","5.09601289510182","5.48032713311797","24.7521327222284","63.0083052672789","26.6722849192929","46.9195768250252",0.723564607249532,1,0.994710050459744,1
"RYR2","0.0592238131520469","0.00925252550691158","0.363395817354212","2.62477074179266","0.435152293090321","3.14264340104008","35.9000847362728","25.8438537290726","40.6608902194042","27.4456006728372",0.708293129771947,1,0.483481923654516,1
"CHRM3","0.0658131501839951","0.0619277691160689","0.464787913463533","1.28396733161602","0.555003566466858","2.91494632464942","18.1021832655269","33.7610597522604","20.7926755550806","12.2087459458207",0.708293129771947,1,0.67294183905874,1
"KIF26B","0.981057500026504","0.896090776676731","1.29041564873402","1.55471962119154","1.30446281456007","1.197793675143","27.7072189513371","20.3326018887886","31.4280647877712","23.3476168942276",0.995848244819297,1,0.994710050459744,1
"VSNL1","0.260641200581773","0.275099735754338","2.59875217391684","3.37246266763369","2.58516610336184","3.11228186443058","83.1763398916031","155.410935055767","82.932893673473","104.424914552381",0.814679324541401,1,0.994710050459744,1
"RHOB","0.888459324472321","0.747191936324907","2.42370362934298","3.07940866152037","2.38076895716543","2.98115692623805","15.4973656395851","16.4644215052905","15.6332290631138","17.2367751046867",0.955198053071181,1,0.994710050459744,1
"ANTXR1","0.632946564752282","0.737784106485005","1.27633586991257","1.32855185335314","1.22588690701296","1.93626680921866","7.87596811211952","17.1664805559082","9.01212959842901","9.35936881216225",0.895525318317813,1,0.994710050459744,1
"SNRPG","0.874467007263243","0.893074429001281","3.40212770112748","2.8484226089946","3.41327437971965","3.24277741588791","7.88991379070308","3.46933224808782","7.44423568365506","8.81223334962972",0.952494750190978,1,0.994710050459744,1
"ANKRD36B","0.97236303611065","0.897168103510693","0.605248865870841","0.460266689334125","0.624380092446319","0.386617188108292","9.58919136890109","9.46620245139655","9.43233768176965","10.193993334877",0.995848244819297,1,0.994710050459744,1
"AFF3","0.385587662438381","0.048193375055118","1.25771025260022","2.65067979927507","1.13006241839836","2.54567494670262","14.8238027102043","18.5823722366285","15.9744093409644","24.202104067066",0.823978089355572,1,0.67294183905874,1
"TBC1D8","0.582663804725773","0.799989537591905","4.91359042348092","6.13675661015833","4.84185332323401","5.25543647777794","78.8336346789424","91.4240482249944","83.6973600431501","83.5562586272434",0.887922749475327,1,0.994710050459744,1
"RNF149","0.322234782327306","0.547240948353612","4.69338067748252","4.2253392767884","4.64801563029477","4.41998757071489","125.216710565711","370.948505068373","135.798540686453","224.789063872693",0.814679324541401,1,0.994710050459744,1
"CREG2","0.0084769818698377","0.328708462450426","2.404143609485","3.66782249847473","2.50410977654431","3.24920506028706","22.0776735226617","86.9862525528229","22.2986296716421","24.4184715166383",0.554636813769381,1,0.994710050459744,1
"NCK2","0.345019449656333","0.844329042133632","4.89294445457649","0.359296606285958","4.89754962784488","5.33788993815431","157.463900775443","251.771173660509","143.049254491906","164.991667400021",0.814961918378207,1,0.994710050459744,1
"SH3RF3","0.269760293324779","0.493578681837612","4.954600696602","0.410321181665807","4.93426147824149","5.52547976366431","272.852321051107","477.863346309066","240.265325652406","379.282545008946",0.814679324541401,1,0.994710050459744,1
"STEAP3","0.77936113894934","0.713781697554173","5.37133195672067","4.85272988374823","5.20173662164408","5.94085602225864","8.55494683736451","15.121227303134","9.93642163298084","9.83900214218373",0.918454915879532,1,0.994710050459744,1
"CNTNAP5","0.584338779276882","0.0361235102565305","0.47956473246645","1.34635288510974","0.573355647392496","4.07670332545525","14.4131603700065","4.37948780574792","17.0777948453909","5.43953210357446",0.887922749475327,1,0.67294183905874,1
"TMEM163","0.502506650914707","0.777825043830068","4.8278997892072","4.07015206846849","4.73766142582424","4.50400330910309","349.18815455603","916.469894660325","361.034070620945","537.778830202082",0.855849794896963,1,0.994710050459744,1
"CACNB4","0.499974092638328","0.345213011339091","1.52126723399721","2.69296154009345","1.50818771351274","2.10457696050147","79.5874492659329","102.973180496307","71.9754471188441","114.010735451224",0.855849794896963,1,0.994710050459744,1
"RBMS1","0.316048599074759","0.646628079531505","5.20795765682754","4.40274514934727","5.09817075575015","4.95833821105054","61.6371703679458","169.789570351568","64.472140982733","97.9135813576978",0.814679324541401,1,0.994710050459744,1
"TBR1","0.277081663393284","0.978200749762397","2.32438510445162","3.60132328841731","2.39741459815975","2.30623000075849","9.26138307946871","18.5382712353393","8.61505006561229","9.29933834808501",0.814679324541401,1,0.994710050459744,1
"GCA","0.370012114369318","0.883735519107534","4.53085817523765","3.89189756960657","4.38298872793114","4.46868381582996","22.8094342440689","76.3346293498162","28.8177609121811","19.0344973781846",0.823978089355572,1,0.994710050459744,1
"GPR155","0.654284894323577","0.307381051105377","4.41703496980783","4.17595511779756","4.34197550808849","0.441466609755242","23.3915301163632","72.0729781055767","33.5916150689224","10.2366486140429",0.895525318317813,1,0.994710050459744,1
"ATP5MC3","0.0202231705179452","0.233104639188099","2.53328581383472","4.03369147628426","2.53065420101868","3.34804239015471","16.2723004262341","18.4637123839546","15.0298320529938","15.7713035314805",0.708293129771947,1,0.994710050459744,1
"ZNF385B","0.676986801431436","0.693843316607696","0.0687451784236477","4.3891960686645","0.139884088800418","5.7716785076482","11.1511131667542","7.7784639801281","11.7602205450908","4.29176051412477",0.897590375895266,1,0.994710050459744,1
"IDH1","0.650352815411127","0.318369823350791","4.19959730752625","5.40296046110688","4.36218326133502","3.47548270103313","13.7592697811892","11.1343263579647","14.7018490291017","12.1522265200112",0.895525318317813,1,0.994710050459744,1
"IKZF2","0.0758441831817459","0.442831558130698","4.69233152480328","0.322586817019734","4.68674673875575","5.6797322516147","42.6935547158644","127.564845519622","41.8387450464729","52.3129487748135",0.708293129771947,1,0.994710050459744,1
"DIRC3","0.854603917594934","0.484809525399545","5.17896273664067","4.50866815968108","5.11177762420522","6.16473832246423","25.0884837274386","48.4928586788735","29.2864466536424","5.1008891109733",0.941786144433882,1,0.994710050459744,1
"SLC11A1","0.430242472696013","0.852808445080986","4.39427900879452","4.03238137767022","4.3633201907774","4.15615996112968","133.179081140743","434.083476084226","144.95023042899","208.107671834342",0.838665136538718,1,0.994710050459744,1
"PID1","0.763770312641885","0.509726987743705","1.38169771255586","1.74856202185017","1.33743145800302","1.9907709155765","31.7137013169701","34.847294823958","30.8980204495972","32.2620291955002",0.918454915879532,1,0.994710050459744,1
"CNTN4","0.211586390182999","0.107871119535838","0.775132051669239","3.00694775057291","0.915792139986886","4.04937129681513","12.1391408258334","14.6424665579283","14.6447369133856","3.59942801283754",0.814679324541401,1,0.950095629757958,1
"SLC6A1","0.466999871731253","0.301120055960858","2.35084368434897","1.92405239544527","2.24493274010697","2.90888896236376","8.2919195710769","14.5935758005971","8.53861231118261","15.0218164330355",0.848753735130611,1,0.994710050459744,1
"NUP210","0.430857238572827","0.864621335331334","5.07787781384585","0.294452879811614","5.10146832868092","5.59616865839726","8.80835153511166","17.3729086282371","8.34381897583636","8.99324737208508",0.838665136538718,1,0.994710050459744,1
"SLC6A6","0.249861354288066","0.456001392353944","5.38835142654767","0.437934038461943","5.28752904807568","5.85687316369564","17.1395662812461","20.4102905278104","15.5323938149602","24.2585051002756",0.814679324541401,1,0.994710050459744,1
"SATB1","0.967087293941326","0.555641657821725","2.62165121355495","2.78269238832743","2.63702548692448","2.92367916320238","14.626902718746","17.2437374776257","13.8212183857975","22.7116564098014",0.995848244819297,1,0.994710050459744,1
"ZNF385D","0.72738414649403","0.415954578190471","0.502802963491151","1.02075981288867","0.580169762064572","2.52239141750156","9.7265897789522","13.9735690949511","11.7626695483585","4.3886268484145",0.918454915879532,1,0.994710050459744,1
"NR1D2","0.107124909287232","0.363921529387024","1.78676614582288","3.24587469934499","1.84341871900981","2.6965714964985","16.6446897185581","44.0864926843572","16.3504355174425","24.4815520090953",0.727653239102055,1,0.994710050459744,1
"NEK10","0.745773570317725","0.795918380862644","5.02392960312749","0.0381284365095885","5.02442931386753","5.67817736294036","24.9818130421873","43.9924288083664","27.7058503859318","19.2445881924851",0.918454915879532,1,0.994710050459744,1
"GOLGA4","0.30049540120369","0.74239299757355","4.4827596568886","4.09913501904492","4.42344166498297","4.44340998835217","105.24555339936","431.403749673588","120.713733981538","190.907412248738",0.814679324541401,1,0.994710050459744,1
"XYLB","0.939169856859228","0.156187196089579","0.655174545437212","0.908082546282129","0.544969278231315","2.07366786286728","7.80022852163699","5.60511015606512","8.38351565383451","7.20147502475031",0.984301589111044,1,0.994710050459744,1
"CX3CR1","0.564835803343739","0.599352970954173","1.72927722408453","1.38894916672165","1.63650309517701","2.15345649700023","92.3853486725918","168.631156543816","98.0704567131765","107.765407199247",0.887922749475327,1,0.994710050459744,1
"EIF1B","0.194081928063747","0.0501434440799599","2.38351274033837","3.55524548831196","2.33319468548984","3.3556637718145","15.4293453990936","35.7310401911244","15.0910456432303","27.5019851327264",0.791581520312727,1,0.67294183905874,1
"CCK","0.064144943694356","0.281183499281696","2.62406787304132","3.84720737352352","2.62527599262891","3.3274816347141","38.4773280336271","45.6123880567801","36.8440150496807","32.5417889681614",0.708293129771947,1,0.994710050459744,1
"STAB1","0.117782057107539","0.347107567084437","4.45662697634444","0.256737665370027","4.54291096484412","4.41393107132709","61.5882354790545","128.143044145105","68.9499239452469","22.3282632580747",0.727653239102055,1,0.994710050459744,1
"CACNA2D3","0.798125346322885","0.283132872681037","0.405008077067749","0.770242194038947","0.488315846155159","5.22629806169506","15.699126258453","19.1852726411368","18.8764709161263","0.913808133185345",0.92308436519162,1,0.994710050459744,1
"ERC2","0.92438910672785","0.899071486840264","5.01447043727216","5.51089810112259","4.99720852887671","4.9212744496982","80.6011987982702","89.3121897322979","85.2496650520866","107.342508093993",0.973108009776011,1,0.994710050459744,1
"FOXP1","0.98959608250837","0.932120517738503","5.4498543920114","5.28673734006237","5.48968728087336","5.27475000506344","149.626349064489","151.526194825699","148.234937616733","132.980662291382",0.995848244819297,1,0.994710050459744,1
"ROBO2","0.0691301943720099","0.027703971760939","0.53642752782181","2.73121219485593","0.595119688737791","3.08082204902654","40.4058523653482","45.8074426112793","45.7107013756094","39.4641219727256",0.708293129771947,1,0.644162764631482,1
