"Gene_Symbols","p_cogdx","p_ceradsc","p_braak","acrophase_cog1","acrophase_cog2","acrophase_cog4","acrophase_cog5","acrophase_cerad1to2","acrophase_cerad3to5","acrophase_braak0to3","acrophase_braak3to5","acrophase_braak5to7","amplitude_cog1","amplitude_cog2","amplitude_cog4","amplitude_cog5","amplitude_cerad1to2","amplitude_cerad3to5","amplitude_braak0to3","amplitude_braak3to5","amplitude_braak5to7","BHQ_cogdx","Bonf_cogdx","BHQ_cerad","Bonf_cerad","BHQ_braak","Bonf_braak"
"FBLIM1","0.517562671924526","0.82622274878983","0.916832083268604","2.17816744076888","2.11219865645636","1.70743952359673","3.25654993319011","2.10432245228112","1.93248473496721","2.29728622221098","2.00490555437529","1.92471934802514","1.22047062022904","1.02491164373134","1.38710003677341","2.1404228953927","1.16301436633497","1.10885819549651","1.3459254920881","1.1798111733858","1.13589748982642",0.763658648280796,1,0.969091270865032,1,0.97186474070481,1
"FAM131C","0.259886972013025","0.553228535673123","0.0427611797665976","2.65358520870749","2.42053524559042","2.87849351072331","1.18097920452886","2.62860832831572","2.69345009522241","2.54008919134494","2.69021460206269","2.68586984043282","2.84833550367339","2.07919847867502","2.48396009728095","3.12060227005725","2.58676339300024","2.1394237648466","3.7417185729221","1.99528575328557","2.85055975480608",0.590384743969212,1,0.931484329076904,1,0.586542626666856,1
"SPATA21","0.993084057674707","0.487068800946164","0.855333113880822","2.62173190814261","2.49676131461977","2.37787086641727","2.77164215802982","2.58015681979867","2.51695988203131","2.545686485541","2.57814896480521","2.35804704277303","0.730727983813079","0.774936496832187","0.669916820603689","0.666625438702832","0.609826240750439","0.819213359448615","0.937105905914054","0.676638712441669","0.713895843237863",0.996394337866956,1,0.920609916998233,1,0.955018316265295,1
"PADI2","0.261630211405258","0.0797028284963972","0.422424105614481","5.90496798068807","0.105211513076369","6.08837672595928","0.227434311164282","6.14387179291046","5.76787242528381","6.15634164984523","5.95509250765852","6.23928808164196","0.82783117888089","0.574711303707266","1.121155856394","2.2729138630753","1.02733216601377","0.547017468814714","0.544997750634245","0.809624568870854","1.193957537504",0.593784683377815,1,0.784311827016535,1,0.815317982385737,1
"IGSF21","0.395127178979101","0.321838355896692","0.0243650046060158","6.12365166271029","6.05858286826829","6.05938081647167","4.42385841053302","6.07988248355189","6.10508077675655","6.15410632130114","6.04113432215372","6.04457517438422","12.1368202164342","10.0162809478455","13.3263800513189","8.86791663926239","12.3287054734339","9.57580202670695","14.9927794072069","9.37998010725945","15.9989513746744",0.69123575277526,1,0.875134144488855,1,0.53528168585874,1
"NBL1","0.138940721994201","0.988570916878314","0.811269125662874","2.98310906804375","2.57792677038837","3.06146040645272","1.37362947499626","2.92117835484483","2.91180088964582","2.86672014471099","2.88656890592315","2.91252536693642","10.3515631353381","9.05282914882151","11.2612196036849","8.02991756943219","9.36600603095212","9.57934276668908","10.4548669835817","8.80435436607004","11.078621470087",0.459047247295287,1,0.995183431372483,1,0.943420087120995,1
"TMCO4","0.379808567832639","0.099536915677384","0.963309265216489","1.3958275389217","0.944889612999947","1.33929778904887","3.5318288164869","1.15441381002534","1.55477037022962","1.09930124028337","1.23042077425407","1.20909042686684","0.723300507999377","1.74020687010204","1.1127683467997","2.98145959704885","1.5021489558838","0.531561558091397","0.774638557716666","1.13007566299383","1.2741723877581",0.681828422881662,1,0.78544427003129,1,0.989409875156472,1
"MUL1","0.0198675875351169","0.497496678956987","0.528111608309681","2.83211291839335","2.86993000702946","2.90755687606632","0.746662147684991","2.94098558676089","2.7706573741777","2.70341822852657","2.88482991801901","2.97380812303431","2.13373319164428","2.13309403875867","2.58628918316899","3.79458987097073","2.2528697580294","1.97669866084317","2.20289651808623","2.02514514024986","2.61562305048833",0.17460274008964,1,0.924262674243889,1,0.848997863009852,1
"FAM43B","0.434019971223015","0.983968749724708","0.31681435637938","2.81805410622426","2.91488610478106","3.13453847720172","3.74589212712023","2.94510302363058","2.97952783851502","2.8813463119257","2.92675792669169","3.01350736746258","2.33763541850799","2.04490848952696","2.30947971399934","2.61544651407569","2.08769154780574","2.08474304170064","2.57826889929152","1.7667013724606","2.75550423747692",0.714367799524962,1,0.994291543993746,1,0.764216745746131,1
"PINK1","0.615133809926914","0.473539091556946","0.299405241542143","2.77399474522931","2.74500356044022","2.8528124770366","3.33173334758221","2.75723939377166","2.88195920431896","2.70869362215249","2.88298650713654","2.64992084378334","16.8756829077063","16.1019839949693","14.5901490303519","15.8352832057505","14.6208101091331","16.3859095955084","18.3859708587749","14.8233582335355","15.7076345926556",0.811195079027387,1,0.916211829003791,1,0.761639936087593,1
"EPHA8","0.804515103269892","0.499818757158284","0.692870691999419","2.40913355027273","2.73405627823338","2.48022856839602","3.0687872275773","2.60400864392262","2.40289840274542","2.21580526489332","2.46321673211979","2.90380379343727","0.57418905265322","0.389665935062085","0.390752367514184","0.777579129745407","0.40429238649017","0.525316430290893","0.523406347104305","0.452066365212611","0.418686526919221",0.897300772892033,1,0.924262674243889,1,0.903567134748906,1
"C1QA","0.203051636640807","0.390676662166447","0.477232189428521","5.35974957967045","0.328987911338148","5.87381006404198","0.434371946986918","5.9559411910655","5.96804160862669","5.31657584498565","5.90622988694509","0.0356311749514537","0.348478769944271","0.461015033847716","0.444767390566245","0.865466600237458","0.426739169185791","0.226602841538302","0.255168447671371","0.339207028322766","0.545159805124101",0.543032670150184,1,0.893661001579547,1,0.832425303616366,1
"C1QB","7.87868936287123e-06","0.00196721942536274","0.1024996221886","5.27224855279415","0.295943346055882","6.22052954499301","0.461541291102862","5.99554479428063","4.7597530066894","4.86026571540904","5.75753263481842","0.0812288472544486","0.589539735124752","0.362141192475965","0.788243979699551","5.29347569937217","0.810240127434072","0.116947343673131","0.201968823228324","0.52362854445949","0.965371642375713",0.00408365213045093,0.0189718839857939,0.690818187412353,1,0.658922093692459,1
"EPHB2","0.529467828859728","0.577396852258488","0.534891862897688","0.291598641543585","0.41318767679857","0.412213262823206","0.356510848537134","0.317756662877428","0.475946654285523","0.45652705755715","0.430909579982425","0.099950086851218","8.75158909889852","6.58804758054633","11.0923670907162","9.39004311511592","8.89439456642619","8.53285109686943","7.71921790199393","9.33808538494082","8.63080723538136",0.767945812607681,1,0.931484329076904,1,0.849214912743379,1
"ID3","0.762584484611622","0.173842009891689","0.817180975070694","5.98869388395841","5.98281115334526","5.81546350056725","0.412882493344911","6.03074715895032","5.78911533530079","6.06306021375186","6.0520728997272","5.82452646989832","0.472381827173189","0.365793997883565","0.531444828115089","1.72422111285644","0.594508415778892","0.260223543659607","0.238511640711962","0.540935244354768","0.500808033677608",0.883505621673145,1,0.793086945217932,1,0.94410310165073,1
"RPL11","0.0154699803159065","0.0511618384446569","0.139876461824489","2.89743790779081","2.98188291658871","3.06440827880161","3.93088095103126","3.06903051382584","2.99511335388371","2.86651890902253","3.12933230831046","2.6752132855144","24.2064804980588","23.6085391135032","13.9238001098037","10.3337316332846","16.3430947202873","24.2842510165567","23.9818591954768","20.6433458388342","15.3758914799591",0.159878594852802,1,0.742038560901066,1,0.683362265505925,1
"PITHD1","0.958439108921138","0.424685222687704","0.290697761480061","3.22811171981593","3.20412273429014","3.27939141500995","2.28521027331503","3.17479223001804","3.34285310754414","3.19082823605937","3.32705002540493","3.01955769186155","12.2333707727342","12.5810992612264","12.272713109543","5.40995318491416","11.3073649167322","12.7676347301113","14.8791780849253","11.2074659737575","13.0367395117003",0.976666490696058,1,0.894693348502711,1,0.761639936087593,1
"RHD","0.3878056599574","0.694529721241625","0.848595031900269","2.90067230019851","3.03745999920571","2.41411554840849","3.92588698722362","2.99230209299009","2.7723427944749","2.83502418603937","3.03179017649386","2.5739139785003","2.36694428399113","2.23109343088332","1.45084904118361","8.97465073690896","2.12358479608496","1.37772484179359","1.05259469384494","2.26181507703695","1.64357416916022",0.687655397037864,1,0.947973217674719,1,0.95194673297082,1
"ZNF593","0.247514969974604","0.160064404058537","0.659982185101705","2.59123116963398","2.66831634138959","2.55146644869918","1.02576227551424","2.57793445917755","2.69467995781497","2.50629016984342","2.69093101812645","2.47746199807394","1.7767459633457","1.69400377502269","1.35345535254671","1.39427525583205","1.28439090683087","1.78492265664087","1.75409160188375","1.42732260162332","1.60750227724781",0.579782147566971,1,0.78710671833732,1,0.894440877834914,1
"HMGN2","0.00125390879622989","0.0301171248539285","0.0429990664900012","2.81025494051832","2.46047592035904","2.47724475862148","1.69131479576817","2.52173720344609","2.82569639389884","2.80566821975355","2.75449858497202","2.27405114718356","11.4302911212643","7.79220749652516","6.39633478417448","3.81871268431456","6.96467598970179","9.79436599176243","11.6203699330323","8.06029804066864","7.2339901001554",0.0629044246108661,1,0.690818187412353,1,0.586542626666856,1
"TRNP1","0.565570162387007","0.23628217109552","0.393063581480759","2.71171563261761","2.78542570048884","2.95945504964131","3.43617102143958","2.79377019301626","2.79964372039834","2.85848425813483","2.75305319607675","2.79928220540337","3.8272096274372","3.17685784579319","4.14616108092167","3.97423014388987","3.92516974434202","2.86716663735959","4.51175780527126","3.12008285690435","4.36606676651796",0.782995365312884,1,0.853517855846337,1,0.802388009084537,1
"GPR3","0.917452409145306","0.754412878972468","0.375167419171655","1.66783399907879","1.6204109001077","1.93122810583141","1.93684609114081","1.78606664428503","1.64074119386621","1.61299056254582","1.6848383294736","2.01263236786227","1.25538798629798","1.28808450782783","1.1377610635173","1.19392074132586","1.20571534128101","1.25561758800316","1.53445290906039","1.2000235657431","1.05033633380891",0.95844919792707,1,0.96380266862104,1,0.794389603412299,1
"WASF2","0.415353612633263","0.269774756757103","0.00456740273232105","5.84464019443741","5.7624791479809","5.69344324032741","4.61737739133214","5.6953931057494","5.91568603432912","5.69219446575631","5.9767260182339","5.39812266707302","4.43791488566091","4.11175810362201","3.80969009491762","2.51619313732908","3.83158979535728","4.28464237360907","5.38045383134654","4.0471409391419","3.66220341409045",0.70697468954677,1,0.86724376139492,1,0.519567398064928,1
"ATP5IF1","0.000661806716812235","0.168623381449817","0.0696169433207888","2.66679337261125","2.78467956839572","2.76239708997816","0.377769337467977","2.77772781077759","2.74759144147119","2.68991511520197","2.89581196400864","2.34741552010254","20.331357514094","18.372114635758","10.8109349395965","17.6259890906573","12.652001523597","18.1402770624483","22.6604657050034","14.4853672332764","14.110192644755",0.0481575070648834,1,0.793086945217932,1,0.620879998209109,1
"RCC1","0.344081590293049","0.275265748420353","0.756171940181501","6.04066609150181","5.93584433063411","5.80795002854644","0.202819069750023","5.89673114484438","6.19736598585109","6.1599573068652","6.01963432710894","5.91339786538834","2.54703677408014","1.33498653133843","1.64800607092923","2.97378314743063","2.00789351547478","1.71684351562609","1.31017308737314","2.04938632973066","1.98415152955014",0.658080117843379,1,0.86724376139492,1,0.927523322976784,1
"EPB41","0.407189009902656","0.710068020480749","0.182845145823989","5.7212102358329","5.45160454102171","5.63760316805599","4.28821199562728","5.53201891381824","5.71354763296126","5.76657264865062","5.5572079700313","5.57797360284364","17.3699134005207","22.3935177281026","21.4496412002488","19.2979029015693","18.3985726125821","17.9735797296626","20.8715722173833","16.2699998347393","27.2162253388755",0.702459429491512,1,0.949355577457919,1,0.705221514749962,1
"LAPTM5","0.418261539836685","0.416443707552525","0.337041937207174","3.90598626332971","4.24405380113376","3.88521579636789","3.89728510474632","3.99345476056005","3.85534476552422","3.80923123678401","4.05302992438545","3.15892835147094","0.810635131315342","0.454218469037719","0.307498175613847","1.48048273106403","0.434664580167116","0.710605717267766","0.573299524781952","0.663724740754831","0.295259235725602",0.707358264010242,1,0.894693348502711,1,0.776647832339593,1
"PEF1","0.930421311040228","0.477171841224058","0.144906274072727","2.99536046783317","3.15015934208078","3.01261522339309","3.12247766252575","2.96508023679552","3.12453978050683","2.86492382590775","3.10381119905708","2.96578110162202","3.39865104800348","2.67121576735535","3.33037588560287","3.02949887758698","3.188922051431","2.75154551893709","3.62704676641345","2.62737728547801","4.12394249638088",0.961155948942458,1,0.916211829003791,1,0.683362265505925,1
"CCDC28B","0.223207216088789","0.522123448762724","0.919715569428831","2.73213756164967","2.74443003998731","2.99266855516816","3.30928152880703","2.90308080142817","2.67668000208809","2.72415790444435","2.78563334442285","2.90859742297929","1.47292022621691","1.84713585685956","1.19743157920111","1.09895728023281","1.36982678941748","1.32694915663246","1.35142571195549","1.31162428921598","1.55798262041138",0.559295500875967,1,0.931484329076904,1,0.97186474070481,1
"DCDC2B","0.46793970797612","0.383864956795305","0.434550272842036","2.52794887705721","2.21484242555031","1.93537014926633","3.37359699893895","2.30360000372301","2.34077619484851","2.38690214915956","2.41306929183309","1.81257088687305","1.17507595608822","1.26632315400329","1.14541540325942","2.39195672422865","0.963397324368303","1.33627853176855","1.03830036911099","1.25175899782565","1.04370992681133",0.738884470037047,1,0.893661001579547,1,0.817835472126741,1
"EIF3I","0.626929217480465","0.531644733731256","0.840209390366828","2.9478274490908","2.79382442828049","3.14565694802641","3.17304281164263","2.89680342046796","3.05592107816851","2.97741676341881","2.911051817524","3.04822566684344","3.98081625868875","3.83551470070148","3.51083981341579","4.29091049459949","3.43271743937567","3.8584954078956","3.97721840261479","3.35888694009935","4.0490369994516",0.81587384851809,1,0.931484329076904,1,0.948994379024008,1
"MARCKSL1","0.276947292034288","0.256423658197556","0.0858547311614058","2.87740469881089","3.12008019480358","3.11977956236213","1.07920250252218","2.89732874679352","3.17715615063838","2.98715035967054","3.09298967275049","2.85679212405826","10.4052204043114","8.87772385293322","10.1715916188203","8.17160797643951","9.00233172043629","9.58782889033032","12.9271109962609","7.89520223838498","11.5915065220162",0.609587823782967,1,0.86724376139492,1,0.639312121289418,1
"FAM229A","0.172438262272023","0.384494971212642","0.0344249012935468","5.34874655649064","5.09387196260747","4.72270734901193","6.07427828107348","4.99159718931875","5.05738026688134","4.58733285693045","5.33508662371346","4.47651707466173","1.32938138778764","1.03302580958459","1.83127727266115","2.7334959601308","1.55671527431467","1.07910058788264","0.835769107954975","1.4907344323075","1.75120252896628",0.510047211000316,1,0.893661001579547,1,0.562331379011406,1
"SYNC","0.114320153261775","0.240108275845647","0.937362467816496","2.90854768894437","2.79872263777313","2.83922912668191","3.43658616998646","2.94679538422801","2.85288057389733","2.92987454572448","2.89508176861097","2.84280459259309","12.0981442797504","12.2557219854062","8.46467951566339","19.4073897479282","9.94553697378922","11.8442486643315","11.877569989955","10.9176245864244","9.95836295609726",0.412368869029971,1,0.853532340781922,1,0.976554401675858,1
"FNDC5","0.38687780250757","0.764550206958386","0.491498235068385","2.67879013196868","2.77490674096609","2.57756203279648","2.67021774590075","2.62707848181129","2.72200336721771","2.71832778220448","2.65756366471142","2.61302499809256","6.05990450553183","5.17768045527215","4.63841849310511","3.1213809160786","5.18557283933188","5.074495056706","6.70853399155306","4.8478806013427","5.14083909751367",0.68651565839221,1,0.964001697349771,1,0.834896700608252,1
"ZSCAN20","0.694357690714672","0.917144586217221","0.352689324050853","6.15498067840308","5.55839332380452","6.2134030171098","5.58251860714653","6.08519013039919","6.08129749006752","5.74912987166989","6.17487955948651","6.15142236962224","0.575680373310355","0.423309086869365","0.75709911676084","0.752311457527257","0.545313929194268","0.628526906517932","0.815974181131695","0.477955626696905","0.790330369577963",0.845732584340379,1,0.982595219048541,1,0.784887997523791,1
"C1orf216","0.347385360199072","0.67905810020965","0.194778155640352","2.89577262878692","2.77299381449629","3.0059283820204","1.56493571697562","2.88975445116409","2.95623384044977","2.88332083034473","2.96901641281366","2.76201850490251","8.60686574135935","7.57129561153229","7.84931871266025","3.41361143690632","7.38302840759473","8.31295712496013","10.4482127208893","7.14601623457025","8.27853168046002",0.658975721033844,1,0.941919300290805,1,0.705221514749962,1
"LSM10","0.0214343673981245","0.0465272959815075","0.00898717996941573","2.44554583290073","2.50825193171746","2.76841692070223","2.70802308823869","2.61924041272809","2.52282388647136","2.4029320132771","2.62833843848552","2.54978760563942","2.62267566084783","2.44293826557212","1.74881589351936","0.113995373790866","1.73599797686816","2.59537605118906","3.46998041163312","1.77560624145124","2.21167898751613",0.179650671232735,1,0.714411404724204,1,0.521869151134685,1
"CDCA8","0.663443538538121","0.630677861737073","0.483634830069787","2.81550826367242","2.53210724807593","1.95901809166393","2.81716333880411","2.37901245473183","2.63624254975657","2.70572937772894","2.67916561513419","2.00512056408113","0.454408589957424","0.372449254133113","0.37689741988273","0.340531435041852","0.333740291025424","0.438785650979283","0.261436621173302","0.39625930119378","0.481699062040439",0.827328866286792,1,0.93287758173013,1,0.834001541410718,1
"MANEAL","0.720157410963427","0.31813362137344","0.938838637823759","2.79586278677819","2.80807807440088","2.78296914347152","1.49705269720253","2.79756979909023","2.73977367142479","2.76744738695087","2.76912634494889","2.76298305690832","2.80783616924043","2.37375482377638","2.53215205567402","1.78582035701985","2.6965381716916","2.07448226171418","2.6838573687164","2.36451708226464","2.75943979867814",0.861469968007915,1,0.87470240947218,1,0.976554401675858,1
"YRDC","0.231906361278079","0.740687091805868","0.119518790004283","2.92101974555906","2.63693074685714","2.95835333948573","0.848474882414717","2.83345732059205","2.95272422358255","2.78071652273192","2.99899309016807","2.64993724692949","1.34680054879083","1.14443012830997","1.29175939151434","0.672850279824981","1.19917992270263","1.12248440411574","1.693456643494","1.07044490600304","1.32616166525724",0.56958140922279,1,0.957881051057213,1,0.661127415915971,1
"C1orf122","0.000505648666232439","0.0196319085566512","0.155983286197474","2.51434119539632","2.6542687270561","2.83165302967785","0.448683477438104","2.83091434091426","2.50226565791564","2.42581273880218","2.74908785203907","2.60101613117053","6.90763615735968","5.41996412809343","3.9034377097056","7.87622296413774","4.14110799171566","6.16288495655985","7.13645483461787","4.44711419188029","5.11618817959804",0.0434857852959898,1,0.690818187412353,1,0.687143325636697,1
"MYCBP","0.646479943297867","0.565948115618774","0.717967002151715","2.74749873978437","2.60501324528697","2.53777631668004","3.55641847759528","2.74598222363899","2.66980174801561","2.71399763113515","2.78923916939136","2.40101968043563","5.36874906862874","5.36847664914576","3.96634246424152","9.63572743308812","4.32265482280134","5.35915866418256","5.23313271146752","5.12000461553087","4.01749415531333",0.821490080982197,1,0.931484329076904,1,0.912910315429687,1
"GJA9","0.429164046468004","0.373184805270083","0.781366938251391","2.76912652034006","2.41124569010973","2.02642658556819","3.60268413384899","2.49637849694838","2.51330474032236","2.62965585564749","2.58033901006247","2.06575866215574","0.946605659190719","1.4981824830957","0.974988546618079","2.57703684983216","0.824030942884319","1.33143872168662","1.40461439005591","1.03400151783994","1.03987547139064",0.711726600478618,1,0.893661001579547,1,0.936932782580137,1
"RHBDL2","0.465050754139836","0.660480242195568","0.656641892065622","2.68771855694603","2.48952899071566","2.32630944554745","3.51004568291664","2.59034089174514","2.54024504991859","2.51731192569624","2.69551232025226","2.17925752849798","6.1662145324545","8.99924634174796","6.61911347285554","16.6410502002966","6.22554935756276","7.67738010210773","7.24604971799192","7.23896210186383","7.01032861277268",0.73659949072942,1,0.941304618901151,1,0.894440877834914,1
"NDUFS5","0.00228628564261764","0.0902514112498145","0.212373821105941","2.75356202337975","2.85521605226681","2.86265999297686","0.141625084302331","2.99739004885631","2.78456412236764","2.74645740857458","2.99911806623126","2.32128520482331","14.3749831044778","13.3924368249697","7.37090609565936","16.5468329092699","8.4274285903858","13.4234441980376","14.8350646152282","10.7453289067935","8.47179143087539",0.0754161072249764,1,0.784311827016535,1,0.71817312541501,1
