Item ID	Item value	Change in Kuiper test statistic when item removed
LRPAP1	11.4285893156516	0.08333333333333337
NRP1	23.8745827938802	-0.007575757575757569
VCAN	1.37241572318175	-0.007575757575757569
CCND2	10.3607180061137	0.03171517809675817
JAG1	9.50543601346632	-0.007575757575757569
COL5A2	23.5796908026762	-0.007575757575757569
SLCO2A1	9.5568508936695	-0.007575757575757569
LPL	9.88270588580993	-0.007575757575757569
PGLYRP1	8.44718501642125	-0.007575757575757569
PTK2	23.9800243767921	-0.007575757575757569
FGFR1	1.77727042498799	-0.007575757575757569
VAV2	23.3809108108181	0.021298511430091205
