"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ELK1","ELK1","MA0028.2","16.1969",2.78675e-60,0.849769,0.805366,0.0687602,488,"False",2.2126795e-57,3.53008062912019e-11,3.71173149371633e-08,0.847052576928779,0.841153378950287,0.228091270304939,0.183839244672051,0.253106762176013,NA,NA,NA,NA
"ELK3","ELK3","MA0759.1","15.4452",5.28428e-55,0.86636,0.827514,0.062953,488,"False",2.09785916e-52,0.0045101052343877,0.0148273538879553,0.879992218732192,0.874773640247403,0.0662119757043688,0.750737704861866,0.64776403600951,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","15.3342",3.86285e-54,0.891384,0.852902,0.0589193,488,"False",1.02236763333333e-51,0.000945203949503589,2.41767560717882e-06,NA,NA,NA,0.737834832866909,0.446312765413356,NA,NA,NA,NA
"FEV","FEV","MA0156.2","14.8984",2.75056e-51,0.876182,0.840666,0.0583426,488,"False",5.4598616e-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","14.6215",1.77757e-49,0.864953,0.82927,0.0597741,488,"False",2.82278116e-47,0.001307195910812,0.0201813075891899,0.935581760547625,0.932625727043469,0.270193574340129,0.332156472500156,0.950731005080729,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","14.241",5.10193e-47,0.888858,0.853063,0.0605884,488,"False",6.75155403333333e-45,6.97665103170037e-72,7.50848268225417e-38,0.852193368462172,0.846323319644317,0.0123960082234503,0.392444618028159,0.334528143294903,NA,NA,NA,NA
"ETS2","ETS2","MA1484.1","14.1348",2.17922e-46,0.881863,0.848397,0.0585927,488,"False",2.47185811428571e-44,1.90776561211933e-26,4.28635770366105e-12,0.874905830790503,0.869067448624732,0.027794659352328,0.95464058877944,0.935353704457108,NA,NA,NA,NA
"ETS1","ETS1","MA0098.3","14.1153",3.19029e-46,0.879409,0.846278,0.0563381,488,"False",3.166362825e-44,0.000201593972488026,0.00518406372053837,0.892262574903591,0.887499081198788,0.188112784984166,0.479392555841096,0.249711265936466,NA,NA,NA,NA
"ERG","ERG","MA0474.2","14.0789",5.41049e-46,0.881082,0.84857,0.055362,488,"False",4.77325451111111e-44,0.00047887477220519,0.000228769399314944,0.694981011357977,0.687676455696549,0.585870330783565,0.0116149575512902,0.264894932519735,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","14.0583",9.28263e-46,0.867114,0.829929,0.0582584,488,"False",7.37040822e-44,0.000604641910115671,0.00465683667412994,0.881343860385487,0.876427399221625,0.227121472993431,0.219900548856704,0.843247518948207,0.184114186503812,0.898898033394353,NA,0.787845757961382
"ERF","ERF","MA0760.1","13.6166",3.28399e-43,0.862482,0.83128,0.0572322,488,"False",2.37044369090909e-41,3.0902570443219e-16,1.00674433642612e-06,0.946108933816534,0.944516351168448,0.1133585449041,0.9281504798722,0.657317421619647,NA,NA,NA,NA
"ETV6","ETV6","MA0645.1","13.5037",1.77036e-42,0.884338,0.851358,0.0586331,488,"False",1.1713882e-40,7.55928527076367e-18,1.14018113515154e-08,0.991983676932753,0.992003485669594,-0.00633654458710104,0.030330944577798,0.71119594453416,NA,NA,NA,NA
"ETV3","ETV3","MA0763.1","13.2827",3.09197e-41,0.865072,0.835857,0.055756,488,"False",1.88848013846154e-39,0.000595487911405703,0.0189560267568933,0.838954669317222,0.83252766656814,0.587146668934214,0.895473479222725,0.642443872881643,NA,NA,NA,NA
"ELF2","ELF2","MA1483.1","12.5414",6.36558e-37,0.819934,0.790052,0.0573928,488,"False",3.61019322857143e-35,6.27068556014574e-23,4.52125604348031e-12,0.973138661458792,0.972658955470384,-0.0644345081729247,0.00479683058365613,0.541155515279498,NA,NA,NA,NA
"ELF4","ELF4","MA0641.1","11.8703",2.80045e-33,0.808598,0.779983,0.0576886,488,"False",1.48237153333333e-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YY2","YY2","MA0748.2","11.739",1.60739e-32,0.855275,0.821895,0.0627789,488,"False",7.976672875e-31,0.255718932348812,0.380048086184204,NA,NA,NA,0.907647630201454,0.630053943436374,NA,NA,NA,NA
"ETV2","ETV2","MA0762.1","11.0919",2.45566e-29,0.83029,0.805106,0.0560688,488,"False",1.14693767058824e-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","10.2904",2.32986e-25,0.845819,0.819262,0.0486756,488,"False",1.02772713333333e-23,1.4663579246959e-05,6.84305640682578e-05,NA,NA,NA,1.38260873809728e-05,0.000982033797438766,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","9.77768",3.71157e-23,0.796878,0.772676,0.0546197,488,"False",1.55104556842105e-21,0.00417032014987493,0.00101218274054846,0.810110763932811,0.805052806444409,0.586637287030699,0.372580374956091,0.493651597123989,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","9.64375",1.51722e-22,0.87525,0.844252,0.0664352,488,"False",6.0233634e-21,4.34690332207301e-24,4.36046763081152e-12,0.943943522402199,0.941853621699196,-0.0999828309645665,0.00481626524486024,0.416095145885266,NA,NA,NA,NA
"ELF5","ELF5","MA0136.2","9.50428",5.42876e-22,0.883879,0.864397,0.0458069,488,"False",2.0525883047619e-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","9.48084",7.80209e-22,0.836093,0.817285,0.0392191,488,"False",2.81584520909091e-20,1.02958156088647e-09,1.41151122851356e-05,0.950963698886109,0.949907293850126,0.104196508740668,0.0631997896182614,0.875508090344555,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","8.62138",2.45566e-18,0.875556,0.849665,0.0514041,488,"False",8.47736539130435e-17,2.44834047378275e-09,0.000175531197271997,0.945174573369643,0.943252569282114,-0.0632785833256709,0.479173109247473,0.489649663499271,NA,NA,NA,NA
