"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ELK1","ELK1","MA0028.2","16.106",1.26111e-59,0.849563,0.805366,0.0686804,487,"False",1.00132134e-56,3.53008062912019e-11,3.71173149371633e-08,0.847052576928779,0.841153378950287,0.228091270304939,0.183839244672051,0.253106762176013,NA,NA,NA,NA
"ELK3","ELK3","MA0759.1","15.3581",2.09694e-54,0.86618,0.827514,0.0628908,487,"False",8.3248518e-52,0.0045101052343877,0.0148273538879553,0.879992218732192,0.874773640247403,0.0662119757043688,0.750737704861866,0.64776403600951,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","15.2622",1.19327e-53,0.891242,0.852902,0.058896,487,"False",3.15818793333333e-51,0.000945203949503589,2.41767560717882e-06,NA,NA,NA,0.737834832866909,0.446312765413356,NA,NA,NA,NA
"FEV","FEV","MA0156.2","14.8223",8.77149e-51,0.876036,0.840666,0.0583133,487,"False",1.741140765e-48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","14.5353",6.46692e-49,0.864778,0.82927,0.0597098,487,"False",1.026946896e-46,0.001307195910812,0.0201813075891899,0.935581760547625,0.932625727043469,0.270193574340129,0.332156472500156,0.950731005080729,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","14.1586",1.69701e-46,0.888686,0.853063,0.0605314,487,"False",2.2457099e-44,6.97665103170037e-72,7.50848268225417e-38,0.852193368462172,0.846323319644317,0.0123960082234503,0.392444618028159,0.334528143294903,NA,NA,NA,NA
"ETS1","ETS1","MA0098.3","14.0427",9.09642e-46,0.879271,0.846278,0.0563142,487,"False",1.03179392571429e-43,0.000201593972488026,0.00518406372053837,0.892262574903591,0.887499081198788,0.188112784984166,0.479392555841096,0.249711265936466,NA,NA,NA,NA
"ETS2","ETS2","MA1484.1","14.019",1.16727e-45,0.88162,0.848397,0.0584078,487,"False",1.158515475e-43,1.90776561211933e-26,4.28635770366105e-12,0.874905830790503,0.869067448624732,0.027794659352328,0.95464058877944,0.935353704457108,NA,NA,NA,NA
"ERG","ERG","MA0474.2","13.9947",1.81732e-45,0.88092,0.84857,0.0553028,487,"False",1.45388546e-43,0.00047887477220519,0.000228769399314944,0.694981011357977,0.687676455696549,0.585870330783565,0.0116149575512902,0.264894932519735,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","14.0109",1.83109e-45,0.867026,0.829929,0.058286,487,"False",1.45388546e-43,0.000604641910115671,0.00465683667412994,0.881343860385487,0.876427399221625,0.227121472993431,0.219900548856704,0.843247518948207,0.184114186503812,0.898898033394353,NA,0.787845757961382
"ERF","ERF","MA0760.1","13.5422",9.26281e-43,0.862343,0.83128,0.0572082,487,"False",6.68606467272727e-41,3.0902570443219e-16,1.00674433642612e-06,0.946108933816534,0.944516351168448,0.1133585449041,0.9281504798722,0.657317421619647,NA,NA,NA,NA
"ETV6","ETV6","MA0645.1","13.4482",3.81075e-42,0.884235,0.851358,0.0586497,487,"False",2.52144625e-40,7.55928527076367e-18,1.14018113515154e-08,0.991983676932753,0.992003485669594,-0.00633654458710104,0.030330944577798,0.71119594453416,NA,NA,NA,NA
"ETV3","ETV3","MA0763.1","13.2107",8.23652e-41,0.864943,0.835857,0.0557402,487,"False",5.03061298461539e-39,0.000595487911405703,0.0189560267568933,0.838954669317222,0.83252766656814,0.587146668934214,0.895473479222725,0.642443872881643,NA,NA,NA,NA
"ELF2","ELF2","MA1483.1","12.5167",8.73382e-37,0.819905,0.790052,0.0574484,487,"False",4.95332362857143e-35,6.27068556014574e-23,4.52125604348031e-12,0.973138661458792,0.972658955470384,-0.0644345081729247,0.00479683058365613,0.541155515279498,NA,NA,NA,NA
"ELF4","ELF4","MA0641.1","11.8386",4.11675e-33,0.80855,0.779983,0.0577384,487,"False",2.179133e-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YY2","YY2","MA0748.2","11.7128",2.20114e-32,0.855234,0.821895,0.0628371,487,"False",1.092315725e-30,0.255718932348812,0.380048086184204,NA,NA,NA,0.907647630201454,0.630053943436374,NA,NA,NA,NA
"ETV2","ETV2","MA0762.1","11.0209",5.50987e-29,0.830154,0.805106,0.0560455,487,"False",2.5734334e-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","10.1999",6.01494e-25,0.845612,0.819262,0.0485092,487,"False",2.65325686666667e-23,1.4663579246959e-05,6.84305640682578e-05,NA,NA,NA,1.38260873809728e-05,0.000982033797438766,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","9.77972",3.63685e-23,0.796908,0.772676,0.0546718,487,"False",1.51982047368421e-21,0.00417032014987493,0.00101218274054846,0.810110763932811,0.805052806444409,0.586637287030699,0.372580374956091,0.493651597123989,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","9.62867",1.76024e-22,0.875233,0.844252,0.0665025,487,"False",6.9881528e-21,4.34690332207301e-24,4.36046763081152e-12,0.943943522402199,0.941853621699196,-0.0999828309645665,0.00481626524486024,0.416095145885266,NA,NA,NA,NA
"ELF5","ELF5","MA0136.2","9.47814",7.00041e-22,0.883845,0.864397,0.045848,487,"False",2.64682168571429e-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","9.4571",9.81727e-22,0.836065,0.817285,0.0392546,487,"False",3.54314199090909e-20,1.02958156088647e-09,1.41151122851356e-05,0.950963698886109,0.949907293850126,0.104196508740668,0.0631997896182614,0.875508090344555,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","8.59784",3.02075e-18,0.875512,0.849665,0.0514477,487,"False",1.04281543478261e-16,2.44834047378275e-09,0.000175531197271997,0.945174573369643,0.943252569282114,-0.0632785833256709,0.479173109247473,0.489649663499271,NA,NA,NA,NA
"ARNT","ARNT::HIF1A","MA0259.1","8.42151",1.31036e-17,0.913614,0.890666,0.0516758,487,"False",4.16170336e-16,2.0263987327462e-22,7.08476485473949e-10,NA,NA,NA,0.000202776469298081,0.40224039948743,NA,NA,NA,NA
"HIF1A","ARNT::HIF1A","MA0259.1","8.42151",1.31036e-17,0.913614,0.890666,0.0516758,487,"False",4.16170336e-16,0.335827579503052,0.0134803755749339,NA,NA,NA,0.00207644384885905,0.0329877977589284,NA,NA,NA,NA
"SPDEF","SPDEF","MA0686.1","8.38908",1.49279e-17,0.819856,0.801715,0.0489323,487,"False",4.558751e-16,0.024884490744135,0.00802398371997315,0.858907235737604,0.852763974453034,-0.0406766584016758,0.0168126406385243,0.0208503716916288,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","7.81106",2.1329e-15,0.859342,0.835763,0.055667,487,"False",6.27230592592593e-14,0.00215594726131698,0.560071313327,NA,NA,NA,0.553065127896313,0.220294916947813,NA,NA,NA,NA
"ZBTB14","ZBTB14","MA1650.1","7.77586",3.0229e-15,0.846459,0.820331,0.0540833,487,"False",8.57208071428571e-14,1.00192336142557e-14,6.49934286471665e-10,0.911141464590663,0.907590065373661,0.127206402263263,0.515120270428871,0.809272883576688,NA,NA,NA,NA
