"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"Tcf12","Tcf12","MA0521.1","3.41464",0.000315183,0.887078,0.863658,0.0606,62,"False",0.23004562,2.47817561266467e-25,4.18731201134924e-13,0.945174573369643,0.943252569282114,-0.0808991848378276,0.000594518905824948,0.115225003395968,NA,NA,NA,NA
"SPI1","SPI1","MA0080.5","3.18055",0.000727889,0.770917,0.751331,0.0500281,62,"False",0.23004562,0.044096224305863,0.0444332151957152,0.80459497180786,0.800172681704998,0.366423315385425,0.348347973786746,0.301099963982019,NA,NA,NA,NA
"BHLHE22","BHLHE22","MA1635.1","3.01931",0.00125249,0.884846,0.85853,0.0804312,62,"False",0.23004562,2.18621499653585e-08,3.24166942243929e-06,0.870877943684636,0.864851384017231,0.256419622986025,0.961129398178218,0.885218487686112,NA,NA,NA,NA
"MYOG","MYOG","MA0500.2","2.99958",0.00133817,0.851934,0.827764,0.0706772,62,"False",0.23004562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASCL1","ASCL1","MA1100.2","2.97573",0.00144865,0.893685,0.874797,0.0523076,62,"False",0.23004562,1.31475289508422e-09,0.00189997974301912,0.749772032273001,0.743116057198343,-0.383666693398347,0.0622495016200716,0.0326785675035626,NA,NA,NA,NA
"PRDM4","PRDM4","MA1647.1","2.87587",0.00199669,0.862364,0.842234,0.0598682,62,"False",0.264228643333333,0.81518675010408,0.18422949707819,NA,NA,NA,0.80080626427469,0.574450959836893,NA,NA,NA,NA
"EWSR1-FLI1","EWSR1-FLI1","MA0149.1","2.73367",0.00311333,0.707837,0.688734,0.0507192,62,"False",0.31069617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptf1a","Ptf1a","MA1619.1","2.73143",0.00313044,0.847711,0.827653,0.059117,62,"False",0.31069617,0.0123700492990329,0.0329705734733472,0.955493603369058,0.954576297710662,0.265110658572648,0.504643523333331,0.578211471227233,NA,NA,NA,NA
"Ascl2","Ascl2","MA0816.1","2.69039",0.00354148,0.855354,0.83739,0.0560287,62,"False",0.312437235555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF263","ZNF263","MA0528.2","2.65482",0.00394832,0.878016,0.856546,0.054668,62,"False",0.313496608,0.761887710684732,0.512185468623345,NA,NA,NA,0.763977956743524,0.239556612696558,NA,NA,NA,NA
"BHLHA15","BHLHA15","MA1472.1","2.5717",0.00502605,0.889161,0.87435,0.04738,62,"False",0.336256556923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPIB","SPIB","MA0081.2","2.54248",0.00546623,0.793184,0.777921,0.0501681,62,"False",0.336256556923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHLH1","NHLH1","MA0048.2","2.5399",0.00550546,0.846696,0.828809,0.0598257,62,"False",0.336256556923077,0.0264486749863176,0.144164896653235,0.986846692781092,0.987151532521694,0.143620385833471,0.327433725726233,0.626090817616709,NA,NA,NA,NA
"MYF5","MYF5","MA1641.1","2.47102",0.00669631,0.836493,0.818577,0.0581931,62,"False",0.379776438571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TBX18","TBX18","MA1565.1","2.41788",0.00776547,0.8292,0.815464,0.0431804,62,"False",0.411052212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASCL1","ASCL1","MA1631.1","2.36426",0.00898769,0.856658,0.840361,0.0528368,62,"False",0.44601411625,1.31475289508422e-09,0.00189997974301912,0.749772032273001,0.743116057198343,-0.383666693398347,0.0622495016200716,0.0326785675035626,NA,NA,NA,NA
"IRF7","IRF7","MA0772.1","2.31858",0.0101766,0.776932,0.760339,0.0441586,62,"False",0.4709214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYOD1","MYOD1","MA0499.2","2.2976",0.0107316,0.840008,0.825451,0.0528326,62,"False",0.4709214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZKSCAN5","ZKSCAN5","MA1652.1","2.27898",0.0112689,0.836364,0.821351,0.0560638,62,"False",0.4709214,1.54728632402013e-05,0.00231489203308947,NA,NA,NA,0.583110237526648,0.436657510460474,NA,NA,NA,NA
"ZNF460","ZNF460","MA1596.1","2.24979",0.012155,0.798513,0.777914,0.0819268,62,"False",0.479840666666667,0.0601204131513656,0.095074890003632,NA,NA,NA,0.0407736245293859,0.00827993112701141,NA,NA,NA,NA
