"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ETV6","ETV6","MA0645.1","6.16398",2.0122e-10,0.861669,0.851358,0.0544057,1054,"False",7.84826124e-08,7.55928527076367e-18,1.14018113515154e-08,0.991983676932753,0.992003485669594,-0.00633654458710104,0.030330944577798,0.71119594453416,NA,NA,NA,NA
"FEV","FEV","MA0156.2","6.03702",4.24603e-10,0.850538,0.840666,0.0564104,1054,"False",7.84826124e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","6.02372",4.80431e-10,0.863268,0.852902,0.0575142,1054,"False",7.84826124e-08,0.000945203949503589,2.41767560717882e-06,NA,NA,NA,0.737834832866909,0.446312765413356,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","6.01911",4.91024e-10,0.863435,0.853063,0.0579595,1054,"True",7.84826124e-08,6.97665103170037e-72,7.50848268225417e-38,0.852193368462172,0.846323319644317,0.0123960082234503,0.392444618028159,0.334528143294903,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","6.01316",4.94223e-10,0.839337,0.82927,0.0577686,1054,"False",7.84826124e-08,0.001307195910812,0.0201813075891899,0.935581760547625,0.932625727043469,0.270193574340129,0.332156472500156,0.950731005080729,NA,NA,NA,NA
"ELK3","ELK3","MA0759.1","5.9761",6.20116e-10,0.837823,0.827514,0.0599307,1054,"False",8.20620173333333e-08,0.0045101052343877,0.0148273538879553,0.879992218732192,0.874773640247403,0.0662119757043688,0.750737704861866,0.64776403600951,NA,NA,NA,NA
"ERG","ERG","MA0474.2","5.90088",1.02236e-09,0.857916,0.84857,0.0538344,1054,"False",1.15964834285714e-07,0.00047887477220519,0.000228769399314944,0.694981011357977,0.687676455696549,0.585870330783565,0.0116149575512902,0.264894932519735,NA,NA,NA,NA
"ELF5","ELF5","MA0136.2","5.87831",1.28175e-09,0.872651,0.864397,0.0440749,1054,"False",1.272136875e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELK1","ELK1","MA0028.2","5.819",1.60852e-09,0.816316,0.805366,0.0669655,1054,"True",1.41907208888889e-07,3.53008062912019e-11,3.71173149371633e-08,0.847052576928779,0.841153378950287,0.228091270304939,0.183839244672051,0.253106762176013,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","5.49289",1.25152e-08,0.839894,0.829929,0.0592833,1054,"False",8.467216e-07,0.000604641910115671,0.00465683667412994,0.881343860385487,0.876427399221625,0.227121472993431,0.219900548856704,0.843247518948207,0.184114186503812,0.898898033394353,NA,0.787845757961382
