ETV5	5.70926826949137
SPRED3	5.80651441092239
SPRY4	6.2983058650747
FNDC4	10.1112715593635
PEX11B	11.1216314971238
SPATA2L	6.27945270779293
PER2	6.19817426136453
NRN1	9.81635776871159
PPT1	11.4445826169203
MMP24OS	10.8246772072534
HMGN4	10.9670939844585
CDIPT	11.2614132378894
MIEF1	10.9416531276244
COPS7A	10.6497500677263
PLEKHJ1	10.1699273815737
ATP6V0E2	10.6188489405129
MAK16	10.0290811546451
NEU1	11.6872077811649
KAT5	10.5562546828864
SSR2	11.4094094759522
RETREG2	11.1672818151564
TTPAL	9.77699531356721
DNAJB9	11.6229213327262
TAF13	10.861506723493
THEM6	10.2321552380249
PGAM1	11.2910414813355
TIMM17A	10.4886920311388
KBTBD4	11.3269013013177
MRTFA	23.519314974559
SELENOH	10.3954030957255
GABBR1	10.213417318705
SNRNP25	10.8726991398224
MCFD2	11.6275021330585
ANAPC15	10.3323738455657
TINF2	11.1471063022851
STK16	10.7315696261237
SNAPC5	11.1660055066449
ABRACL	9.85931360387034
TMEM9B	9.98436949076732
C3orf18	10.868727352128
NUDT15	10.4723217880411
ARF4	11.0180671099184
SMKR1	11.2766150503057
NAT8L	11.0182135719711
NDUFB5	11.632078489607
ATG9A	11.5837228180547
B3GALNT1	11.1282498446739
ITM2C	11.3763460273878
SELENOW	11.0422831458758
VTI1A	23.1749009317251
TRIB2	6.07770335739895
GLRX5	11.1298027147561
TGOLN2	11.5543474823706
HDDC3	11.1430962105157
FITM2	11.133921470454
C1orf216	11.4125445965063
ARMCX3	10.875710432492
TOR1A	10.7976709045182
CD59	11.5954537590261
APEX1	10.9153970699353
DCAF11	10.9298594192186
PIGS	11.1049064280236
RPL41	10.9419306361895
SULT4A1	11.3886125620581
HEIH	11.3764660111837
TMEM203	11.1395402770593
ZNF133	23.4454891444934
POLR2K	11.086154029998
LGI3	11.8725502610046
KTI12	11.6257755080051
PIGX	10.8756198044958
PDE10A	4.37635360830039
FEZ1	11.1008947847932
CCDC85B	10.5490867010803
COQ10B	11.1090019081662
TMEM14B	22.9020368604399
IDH3B	11.2171730745529
EMC10	10.8027458820739
ARCN1	11.2408617003065
WASF2	23.3160769041946
LAMP1	11.4439425832478
C3orf80	10.3592358155632
KLHDC3	11.113608288069
BPGM	10.4237517035908
AAMP	11.5009035984896
NSG1	11.0930426950926
POLE3	11.4940028113823
ALYREF	10.4891291109916
SPRED2	5.07468983115096
SCAPER	22.1216026375108
PMM1	10.7631270585767
SEPHS2	11.5784759444591
TUSC2	11.039880896952
ISCU	11.59153585663
NDUFA5	10.7601608597195
PSAP	11.753892566098
PARD6A	10.5694664400221
PNMA8A	11.682148084182
OXLD1	10.5822889406849
BRF2	11.8742564904463
SYVN1	11.335509198945
SPECC1L	22.7053147544255
RPS27	11.0647927960135
AHCY	11.1136943486827
DUSP4	5.96172248550052
PDSS2	22.9442732179014
FAM222B	0.442815530990805
NT5C3B	10.8075582958872
VPS25	11.057028723509
TMA7	11.0408217148513
NCBP2AS2	10.9641271520499
RTN4	11.372634977154
C18orf32	10.9196328228857
CCDC30	22.8469890554797
NEUROD6	7.77617693871229
BLOC1S2	11.4061170609045
POLD4	10.1513006357363
MKLN1	22.4757821058382
SNHG15	10.8059284754796
RPSA	11.8395292199908
GMPR2	11.2502475765352
TCEAL7	10.9767917188574
NEIL2	11.0185176759318
C16orf91	11.2371037981672
TMEM251	10.7905825797809
ERP29	11.0118513653733
ZNF782	21.7392007315517
DBNDD2	11.3227623782367
SLC39A7	10.9551248988427
ATP6AP1	11.5597771901938
GNL1	10.2863954829515
ACP2	10.2551760918681
PRAF2	10.7388091486169
ATP6AP2	11.4817471655999
ACP1	11.7135467834177
PINK1	11.2613735130189
TOX4	10.924121076526
GABRD	10.8673763618869
RPS6KA5	18.9959515826675
DNAJC19	11.0844668853765
PIGW	9.74865699626728
SNN	11.8725975100776
PDAP1	10.7439501568459
SUPT4H1	11.4682933049853
CYCS	10.9525938947511
RPS28	11.2652847425156
FARSA	10.7291948571532
MOAP1	11.2990508315455
TMEM167A	11.407315802358
HAX1	11.0304190520457
ODC1	10.7622706492458
KANTR	23.0380040050214
COPS9	10.9447034668275
TOMM5	11.3442385114737
PTGES2	10.4595947647009
ELOC	11.4313993101758
PSMD7	11.0470858576826
GOT1	11.2770775984087
LAMTOR5	11.2129206398704
DLGAP1	0.482244923023965
TBCC	11.4956617159164
TIMM13	10.4924260997186
TMEM141	10.3265481009949
TMED2	10.8346027458048
CAPN1	11.2176207115338
FRMD4A	0.386768368256009
TJP1	22.4695953754192
DHCR24	11.3253642356383
LRRC47	11.4359612066931
NPM1	11.8448974935682
MCHR1	10.5739537235855
NCBP2	12.0956924559157
RPS19BP1	10.7046818614809
CRH	6.92829683675239
OTUB1	10.9639243196329
OPRL1	11.6397540249165
NPM3	10.0246479615053
VDAC1	11.0794872353844
N4BP2	19.8267854479857
ANTKMT	10.1429753301417
FJX1	9.70430892443254
C6orf120	11.4107992411152
SNRPD1	10.4827160665709
MIEF2	11.7610562693525
WDR77	9.67815066063532
TMX4	10.952521479782
CLPTM1L	11.1505651072578
MANBAL	10.6733357611339
PIP4P1	11.446336484945
MFSD3	10.7831655395551
DUBR	21.5417545526622
PTPN9	1.46520289418296
RNASEK	10.9616625463321
MCPH1	22.7930296430007
EHMT1	23.2152698259402
MOCS3	10.8581272722091
RPL15	11.7292334463444
ENDOD1	10.9288474831736
MYO1D	0.119113675788416
FNDC5	9.78338887647812
CCNQ	11.0952255644943
CHCHD7	11.418274581916
