Item ID	Item value	Change in Kuiper test statistic when item removed
ATP6V1A	11.456216900473	-0.01581027667984175
JUN	11.9413602218907	0.003787364665977344
ATP6V1G1	11.8459981019797	-0.01581027667984175
ATP6V0B	12.5044260767218	0.029644268774703664
ATP6V1G2	11.4431006206279	-0.01581027667984175
ATP6AP1	11.5649841836335	-0.01581027667984175
NFKB1	23.252271167682	0.029644268774703664
EGFR	0.152995994837165	0.02964426877470372
NFKBIA	17.0980760249468	0.029644268774703664
TJP1	22.6330977500287	0.029644268774703664
ATP6V1B2	11.6882329035744	-0.01581027667984175
RAC1	11.5011111458261	-0.01581027667984175
IKBKG	11.1054952132665	-0.004710727599023856
ATP6V0D1	11.5494158922732	-0.01581027667984175
ATP6V0E2	11.1694622890864	-0.01581027667984175
ATP6V1E1	11.2710550826731	-0.01581027667984175
MAP3K14	0.0349938583922638	0.02964426877470372
ATP6V1D	11.2053577745733	-0.01581027667984175
ATP6V0C	11.768963719718	-0.01581027667984175
GIT1	12.1618243512119	0.029644268774703664
ATP6V1C1	11.7323914484429	-0.01581027667984175
JAM3	23.3992027885919	0.029644268774703664
ATP6V1F	11.8785800692339	-0.01581027667984175
