Item ID	Item value	Change in Kuiper test statistic when item removed
F2R	0.588430554049219	0.014285714285714457
VPS4A	1.5568156003067	0.014285714285714457
HLA-B	1.94030218665783	0.014285714285714457
HLA-C	1.24145113481242	0.014285714285714457
HLA-A	0.300142981910461	0.014285714285714457
HLA-F	0.575437332058992	0.014285714285714457
PLD1	-21.3894841064619	-0.029943654576511713
RAB11A	0.414219617670328	0.014285714285714457
PARD6A	-0.452304029240264	0.014285714285714457
KIT	-0.256982752762871	0.014285714285714457
LDLR	0.827872540377705	0.014285714285714457
FGFR3	22.9061933515559	8.641094771257851E-4
HRAS	0.45053181935024	0.014285714285714457
FGFR2	-21.9384625854233	-0.029943654576511713
ARF6	1.35525079703243	0.014285714285714457
