pathway,pval,padj,log2err,ES,NES,size,leadingEdge
Down_SD_3OR6,0.0841915808419158,0.676732326767323,0.0475949224285231,0.512231631544591,1.18582782527912,60,MYO1D|IMPDH2|UFSP2|TENM2|TMOD1|TMEM160|TBC1D17|TMEM141|H2AZ1|RASGEF1B|SLC6A6|CD83|AGBL3|GUCY1A1|MARCKSL1|GRID2|PLXDC1|KAT5|BRINP3|KCNQ5|KCNIP4
sleep_No_Change_wake_DOWN,0.0845915408459154,0.676732326767323,0.0474718353392469,0.524547659770614,1.20212049945531,49,MYO1D|IMPDH2|UFSP2|TENM2|TMOD1|TMEM160|TBC1D17|H2AZ1|SLC6A6|CD83|GUCY1A1|MARCKSL1|GRID2|KAT5|BRINP3|KCNQ5
sleep_UP_wake_UP,0.295270472952705,0.953304669533047,0.0222895691377417,0.525848710186906,1.12348482187976,18,PMEPA1|SGK1|ZBTB16|CAMK1G|MED12L|PIGL|IQGAP1
sleep_DOWN_wake_No_Change,0.388561143885611,0.953304669533047,0.0180983279705641,0.471537197585242,1.05414665683334,32,IMPDH2|DRAM1|RYR2|NCBP2AS2|DNAJB11|PLAT|OTUD1|PDE4D
Down_sleep_7OR8,0.463053694630537,0.953304669533047,0.0155359165227846,0.448636866787638,1.01914391098404,42,IMPDH2|AFF3|DRAM1|RYR2|NCBP2AS2|DNAJB11|PLAT|OTUD1|PDE4D|LRRTM4
DE_ANOVA_UP_SD,0.557644235576442,0.953304669533047,0.0128496230217337,0.418830724857867,0.984083140577554,87,IMPDH2|RORA|AFF3|PMEPA1|DRAM1|FAM53B|ZBTB16|CAMK1G|NFKBIZ|RYR2|NCBP2AS2|DNAJB11|PLAT|OTUD1|SLC38A2|PDE4D|AGBL3|LRRTM4|MED12L|FAM20A|PLXDC1
Up_SD_4OR7,0.595140485951405,0.953304669533047,0.0118993804545552,0.425445204357927,0.961594445960904,39,RORA|AFF3|ZBTB16|NFKBIZ|SLC38A2|AGBL3|LRRTM4|FAM20A|PLXDC1
sleep_DOWN_wake_UP,0.603239676032397,0.953304669533047,0.0117004037224561,0.455543757736195,0.940534751778477,12,AFF3|LRRTM4|CALR|HSP90B1|CDKN1A|CBLN2|FOXP1
sleep_No_Change_wake_UP,0.634436556344366,0.953304669533047,0.010951360454452,0.424146389087549,0.938969782245582,28,RORA|ZBTB16|NFKBIZ|SLC38A2|AGBL3|FAM20A|PLXDC1
sleep_UP_wake_DOWN,0.697930206979302,0.953304669533047,0.00949132594457289,0.421331578406961,0.874989938343207,13,TMEM141|RASGEF1B|AGBL3|PLXDC1|KCNIP4|PIK3IP1|WLS|B4GAT1|ACSL1
DE_ANOVA_DOWN_SD,0.784021597840216,0.953304669533047,0.00757214073568373,0.385646989685943,0.924889767698582,158,MYO1D|IMPDH2|NSG1|UFSP2|TENM2|TUBB3|TMOD1|TMEM160|TBC1D17|IFNAR2|TMEM141|H2AZ1|UQCR11|LSM10|RASGEF1B|SLC6A6|CEND1|TEF|NCBP2AS2|CA2|CD83|MZT2B|AGBL3|GUCY1A1|LRRTM4|PIGL|MARCKSL1|GRID2|TMSB10|LAP3|PLXDC1|MAP1LC3A|TPI1|KAT5|BRINP3|ASTN2|RBFOX1|NT5C|KCNQ5|IQGAP1|KCNIP4|ACOT7|DISP1|GPR135|ATP5IF1
All_DE_sleep_wake_genes,0.824017598240176,0.953304669533047,0.00666719616407956,0.381804292045419,0.923846777614044,233,MYO1D|IMPDH2|RORA|AFF3|NSG1|PMEPA1|UFSP2|TENM2|TUBB3|SGK1|TMOD1|TMEM160|TBC1D17|IFNAR2|TMEM141|H2AZ1|UQCR11|LSM10|RASGEF1B|DRAM1|SLC6A6|FAM53B|ZBTB16|CAMK1G|NFKBIZ|RYR2|CEND1|TEF|NCBP2AS2|CA2|DNAJB11|PLAT|OTUD1|SLC38A2|PDE4D|CD83|MZT2B|AGBL3|GUCY1A1|LRRTM4|MED12L|PIGL|MARCKSL1|GRID2|TMSB10|LAP3|FAM20A|PLXDC1|MAP1LC3A|TPI1|KAT5|BRINP3|ASTN2|RBFOX1|NT5C|KCNQ5|PCDH8|IQGAP1|KCNIP4|ACOT7|DISP1|GPR135|BCL6|ATP5IF1
