"CHEM_ID","SUPER_PATHWAY","SUB_PATHWAY","CHEMICAL_NAME","SHORT_NAME","CHEMSPIDER","HMDB","PUBCHEM","KEGG","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"100000652","Lipid","Phosphatidylglycerol (PG)","1,2-dipalmitoyl-GPG (16:0/16:0)","1,2-dipalmitoyl-GPG (16:0/16:0)",10020701,"HMDB0010570",11846227,NA,"1.91062793950562","0.0377949059501492","0.49863146887241","0.0357076954056941","0.0356334457850173","-0.0125981132423411",0.61144306218107,1
"100000656","Lipid","Lysophospholipid","1-stearoyl-GPI (18:0)","1-stearoyl-GPI (18:0)",21403067,"HMDB0240261",7158113542607495,NA,"5.85931025563678","0.0609562572731779","0.583575375184375","0.0579837890586809","-0.0250710434228897","0.055561750174391",0.675673553863915,1
"100000657","Lipid","Phosphatidylcholine (PC)","1,2-dipalmitoyl-GPC (16:0/16:0)","1,2-dipalmitoyl-GPC (16:0/16:0)",398235,"HMDB0000564",452110,"D03585","2.76351483465528","0.0350350629004115","0.20104145318119","0.0348544238031646","0.012932658263519","-0.0325607429687166",0.326744390781023,1
"100000660","Lipid","Phosphatidylcholine (PC)","1,2-distearoyl-GPC (18:0/18:0)","1,2-distearoyl-GPC (18:0/18:0)",85004,"HMDB0008036",94190,NA,"2.70114089170636","0.207237702037314","0.00168750421501077","0.182658865949976","0.0883554116826621","-0.187458759123423",0.0183984834553258,1
"100000665","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)","docosahexaenoate (DHA; 22:6n3)","docosahexaenoate (DHA; 22:6n3)",393183,"HMDB0002183",445580,"C06429","0.550864242028222","0.144979791981572","0.264248577819349","0.11889344762411","0.0758858767099369","0.123533290245926",0.392869571189752,1
"100000672","Lipid","Phosphatidylcholine (PC)","1-myristoyl-2-palmitoyl-GPC (14:0/16:0)","1-myristoyl-2-palmitoyl-GPC (14:0/16:0)",114798,"HMDB0007869",129657,NA,"3.80124086018845","0.0350695377890465","0.101633414685455","0.0355362236041378","-0.0214919769616489","-0.027712224865884",0.233965485419596,1
"100000707","Lipid","Fatty Acid, Dicarboxylate","maleate","maleate",392248,"HMDB0000176",444266,"C01384","4.75218835456152","0.0327411321041779","0.295547891085427","0.0349461559339946","-0.0327152047108965","0.00130273258474938",0.427265367407109,1
"100000715","Amino Acid","Guanidino and Acetamido Metabolism","1-methylguanidine","1-methylguanidine",28576,"HMDB0001522",10111,"C02294","4.00986165981044","0.0446476563340779","0.542621015535489","0.0434331863947983","-0.0340756093049674","-0.0288490219352606",0.64441376277664,1
"100000773","Lipid","Fatty Acid, Monohydroxy","3-hydroxyoctanoate","3-hydroxyoctanoate",24791,"HMDB0001954",26613,"C20793","4.44249203500971","0.0665041408092068","0.151229248767345","0.0651685827235044","-0.0640965831190949","-0.0177321396686291",0.280650024308193,1
"100000774","Amino Acid","Phenylalanine Metabolism","phenyllactate (PLA)","phenyllactate (PLA)",3715,"HMDB0000779,HMDB0000563",3848,"C05607","5.78533897713534","0.121930272266809","0.429492853611675","0.128164821639647","-0.0582259000196514","0.107129528431519",0.553551731349918,1
"100000776","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","palmitoylcarnitine (C16)","palmitoylcarnitine (C16)",448,"HMDB0000222",461,"C02990","4.5749528221318","0.196743428694793","0.000180659552958062","0.204970803360649","-0.194888238068433","-0.0269546173626163",0.00393938191866885,0.141817749072079
"100000781","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)","hexanoylcarnitine (C6)","hexanoylcarnitine (C6)",4932273,"HMDB0000756",6426853,NA,"4.21360364860711","0.165164625280833","0.0363346505892589","0.165005414697112","-0.145041670494134","-0.0790080202538277",0.121444043814636,1
"100000787","Amino Acid","Alanine and Aspartate Metabolism","N-acetylaspartate (NAA)","N-acetylaspartate (NAA)",58576,"HMDB0000812",65065,"C01042","4.46962478341461","0.0209873832906002","0.533319045477982","0.02151034457067","-0.0203719746140483","-0.0050450874830016",0.641126264472,1
"100000802","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Short Chain)","acetylcarnitine (C2)","acetylcarnitine (C2)",5406074,"HMDB0000201",7045767,"C02571","4.77194442930703","0.12927996535638","0.000489321327291314","0.134912926230892","-0.129050764694169","0.00769477578600683",0.0072474951306355,0.384117241923681
"100000808","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","cysteine s-sulfate","cysteine s-sulfate",102939,"HMDB0000731",115015,"C05824","1.37676193917006","0.156362271349007","0.0754280409162427","0.136068839633137","0.153428026299764","0.0301496375961515",0.194773066181745,1
"100000827","Lipid","Monoacylglycerol","1-palmitoylglycerol (16:0)","1-palmitoylglycerol (16:0)",14201,"HMDB0011564",14900,NA,"6.07399648733497","0.129612412393966","0.13251569500395","0.121038857527224","-0.0269161524195093","0.126786821813283",0.264022387254063,1
"100000840","Xenobiotics","Food Component/Plant","tartronate (hydroxymalonate)","tartronate (hydroxymalonate)",44,"HMDB0035227",45,"C02287","3.85937131290187","0.100723056455821","0.0641579495157094","0.111854929214551","-0.0662468666394414","-0.0758715148277575",0.176715755683621,1
"100000841","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","oxalate (ethanedioate)","oxalate (ethanedioate)",946,"HMDB0002329",971,"C00209","2.22180211055427","0.0744625636000098","0.0462408106864284","0.0713266509308536","0.059233086135972","-0.0451233297163897",0.142909592082072,1
"100000846","Xenobiotics","Food Component/Plant","erythritol","erythritol",13835932,"HMDB0002994",222285,"C00503","5.12718781270971","0.0482406799644689","0.0868416310077834","0.0490582371459368","-0.0441497453967013","0.0194412752884362",0.215730001079462,1
"100000924","Lipid","Monoacylglycerol","1-oleoylglycerol (18:1)","1-oleoylglycerol (18:1)",4446588,"HMDB0011567",5283468,NA,"6.19147003806633","0.177131594482173","0.115102376369669","0.17108139450505","-0.016222905839361","0.17638712847009",0.245502043080234,1
"100000943","Lipid","Monoacylglycerol","2-oleoylglycerol (18:1)","2-oleoylglycerol (18:1)",4478086,"HMDB0011537",5319879,NA,"5.74854576643293","0.172753649244522","0.137137270015036","0.172668761108476","-0.0880233248871923","0.148646283515946",0.269544652038828,1
"100000961","Amino Acid","Urea cycle; Arginine and Proline Metabolism","homoarginine","homoarginine",8732,"HMDB0000670",9085,"C01924","1.26079959742162","0.258994659863449","0.00629379024656681","0.234037118036384","0.246649567415276","0.0790077510858322",0.038316153063021,1
"100000963","Amino Acid","Urea cycle; Arginine and Proline Metabolism","homocitrulline","homocitrulline",58582,"HMDB0000679",65072,"C02427","4.69668606538464","0.179977728057413","0.0657223480125387","0.186003638532214","-0.179955538920741","-0.00282605881992314",0.179763216689348,1
"100000983","Lipid","Fatty Acid, Monohydroxy","3-hydroxypalmitate","3-hydroxypalmitate",266538,"HMDB0010734",15569776,NA,"5.95345604728709","0.105081718233058","0.17478988124749","0.10220401505763","-0.0340240822083027","0.0994209703065422",0.302891957570154,1
"100000997","Lipid","Fatty Acid, Monohydroxy","3-hydroxydecanoate","3-hydroxydecanoate",24790,"HMDB0002203",26612,NA,"4.81439411863867","0.0828112474344976","0.0133384088329573","0.0836972060657659","-0.0823807933582628","0.00843253148946387",0.0638454325236066,1
"100001006","Amino Acid","Glycine, Serine and Threonine Metabolism","N-acetylglycine","N-acetylglycine",10507,"HMDB0000532",10972,NA,"5.29596201852586","0.127901117552611","0.0125973918039171","0.136385050723585","-0.106733380822405","0.0704746854510629",0.0618059535379683,1
"100001007","Carbohydrate","Pentose Metabolism","ribonate","ribonate",4574162,"HMDB0000867",5460677,"C01685","5.29389945696282","0.0439136664836176","0.114269334422504","0.0443742454570851","-0.0366957492081055","0.0241211959506618",0.245502043080234,1
"100001022","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","threonate","threonate",133224,"HMDB0062620,HMDB0000943",1511525460407,"C01620","4.87419583232469","0.087728932220094","0.0131930096403041","0.0939974516314744","-0.0865830000296753","0.0141332817964938",0.0635368869180289,1
"100001034","Amino Acid","Tryptophan Metabolism","indoleacetate","indoleacetate",780,"HMDB0000197",802,"C00954","4.81638053238093","0.198154184213371","0.166147725211166","0.195976558885897","-0.197083705697904","0.0205692408622259",0.295016124522088,1
"100001040","Lipid","Monoacylglycerol","1-linoleoylglycerol (18:2)","1-linoleoylglycerol (18:2)",4446589,"HMDB0011568",5283469,NA,"5.18359471694895","0.0354667242500136","0.930774527503767","0.0318760407270257","-0.0316016166323058","0.0161005079190464",0.954071392765675,1
"100001048","Lipid","Monoacylglycerol","2-palmitoylglycerol (16:0)","2-palmitoylglycerol (16:0)",110006,"HMDB0011533",123409,NA,"5.78655777914607","0.235634074320348","0.0474076103486479","0.236035387203842","-0.112270963957974","0.207168162690976",0.144805346784781,1
"100001051","Amino Acid","Histidine Metabolism","1-methylhistidine","1-methylhistidine",83153,"HMDB0000001",92105,"C01152","4.95888608888291","0.303571024447122","0.00209610129866002","0.340019461962626","-0.294395014897065","0.0740738961283401",0.0208283483474445,1
"100001054","Lipid","Fatty Acid Metabolism (also BCAA Metabolism)","butyrylcarnitine (C4)","butyrylcarnitine (C4)",184820,"HMDB0002013",439829,"C02862","4.39272952270615","0.199608617674359","0.00280525798478279","0.215542837453666","-0.189496941383136","-0.0627256682411989",0.0237151749068512,1
"100001055","Amino Acid","Leucine, Isoleucine and Valine Metabolism","isobutyrylcarnitine (C4)","isobutyrylcarnitine (C4)",NA,"HMDB0000736",168379,NA,"5.25821801821499","0.261628826018659","0.00353961719472194","0.308964831836373","-0.223613427327931","0.135818547049207",0.0270016617707413,1
"100001092","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","trigonelline (N'-methylnicotinate)","trigonelline (N'-methylnicotinate)",5369,"HMDB0000875",5570,"C01004","1.69849310460162","0.403156532049791","0.0493396029580677","0.208632712346967","0.399873966920252","-0.0513419897732375",0.147268396661913,1
"100001103","Amino Acid","Glutamate Metabolism","glutamate, gamma-methyl ester","glutamate, gamma-methyl ester",66546,"HMDB0061715",68662,NA,"4.49240969731189","0.0417223726198756","0.475241992662858","0.0427024636575386","-0.0407169456398365","-0.00910421412283022",0.590292664937252,1
"100001104","Amino Acid","Tyrosine Metabolism","N-acetyltyrosine","N-acetyltyrosine",61606,"HMDB0000866",68310,NA,"5.40677834243407","0.0233063942465531","0.897267425142877","0.0232198645747568","-0.0179096728560854","0.0149141419787986",0.930455652228743,1
"100001112","Lipid","Fatty Acid, Monohydroxy","3-hydroxylaurate","3-hydroxylaurate",85026,"HMDB0000387",94216,NA,"4.8117328879099","0.151980495064162","8.4798912412093e-05","0.161613338106203","-0.151231147797346","0.0150735137192785",0.00246544986087011,0.066567146243493
"100001121","Cofactors and Vitamins","Vitamin B6 Metabolism","pyridoxate","pyridoxate",6467,"HMDB0000017",6723,"C00847","2.85021987972856","0.170433468084611","0.288716770274822","0.130717136986872","0.0489599805103565","-0.163249769836817",0.421268893430735,1
"100001126","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylvaline","gamma-glutamylvaline",NA,"HMDB0011172",7015683,NA,"6.08511422485458","0.0748543513018732","0.11679137377482","0.0765443767067328","-0.0147297265653889","0.0733907968626389",0.24568146432972,1
"100001153","Lipid","Fatty Acid, Dicarboxylate","2-hydroxyadipate","2-hydroxyadipate",167943,"HMDB0000321",193530,"C02360","3.67806901350281","0.0653874994457676","0.499280258417918","0.0643053344745812","-0.033420240768986","-0.0562015354835903",0.61144306218107,1
"100001162","Lipid","Fatty Acid Metabolism (also BCAA Metabolism)","propionylcarnitine (C3)","propionylcarnitine (C3)",96904,"HMDB0000824",107738,"C03017","4.72753685481995","0.141430546414075","0.00204253759692275","0.161497596510812","-0.141414320532117","0.0021422902285571",0.020823272903693,1
"100001170","Amino Acid","Leucine, Isoleucine and Valine Metabolism","3-hydroxy-2-ethylpropionate","3-hydroxy-2-ethylpropionate",164207,"HMDB0000396",188979,NA,"5.65035382146556","0.122639653232067","0.0485148656849408","0.131432331663383","-0.0725328083199814","0.0988912345058871",0.146477575241071,1
"100001181","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)","docosapentaenoate (n3 DPA; 22:5n3)","docosapentaenoate (DPA; 22:5n3)",NA,"HMDB0006528,HMDB0001976",6441454,"C16513","6.27083716753029","0.149854501634473","0.224749405803205","0.132769430757334","-0.00185037728923001","0.149843077130723",0.351450764054813,1
"100001182","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)","docosadienoate (22:2n6)","docosadienoate (22:2n6)",4445934,"HMDB0061714",5282807,"C16533","5.75751693668034","0.152513572439131","0.178101457279686","0.141999887608169","-0.0765299761066142","0.131922524745652",0.305261231363654,1
"100001193","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)","adrenate (22:4n6)","adrenate (22:4n6)",4445971,"HMDB0002226",52828445497181,"C16527","0.407768191139104","0.134279346187053","0.235640352193174","0.11541340946127","0.0532500187515362","0.123269535228229",0.361991539083447,1
"100001198","Lipid","Long Chain Monounsaturated Fatty Acid","myristoleate (14:1n5)","myristoleate (14:1n5)",4444564,"HMDB0002000",5281119,"C08322","5.60173542193603","0.138762673765347","0.0416759496950365","0.139084415645653","-0.0874093493115841","0.10777144929634",0.133815089185482,1
"100001208","Amino Acid","Histidine Metabolism","1-methyl-4-imidazoleacetate","1-methyl-4-imidazoleacetate",68319,"HMDB0002820",75810,"C05828","1.88451452492263","0.236659984701834","8.90463392023312e-05","0.186270528917006","0.22510925481253","-0.0730326759527529",0.00249647772406536,0.06990137627383
"100001211","Lipid","Fatty Acid, Dicarboxylate","sebacate (C10-DC)","sebacate (C10-DC)",5004,"HMDB0000792",5192,"C08277","4.18567441472386","0.0533260037491571","0.602641126693647","0.0514799803196283","-0.046098373578141","-0.0268067646183809",0.689611201828736,1
"100001247","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)","octanoylcarnitine (C8)","octanoylcarnitine (C8)",110274,"HMDB0000791",12370111953814,"C02838","4.30107606599175","0.126583572022777","0.190916934327287","0.120772774037437","-0.116026083453868","-0.0506097684681673",0.320920328580129,1
"100001253","Amino Acid","Glutamate Metabolism","N-acetylglutamine","N-acetylglutamine",158492,"HMDB0006029",182230,"C02716","5.22506973336168","0.0781762941881409","0.0523396251833097","0.083939497945584","-0.0681253783890821","0.038346652948271",0.153882418610105,1
"100001256","Amino Acid","Phenylalanine Metabolism","N-acetylphenylalanine","N-acetylphenylalanine",67404,"HMDB0000512",74839,"C03519","6.05190093054879","0.0574517291271711","0.200592037341827","0.0592567096578449","-0.0131695386169127","0.0559219494681604",0.326690351272478,1
"100001257","Amino Acid","Alanine and Aspartate Metabolism","N-acetylasparagine","N-acetylasparagine",90090,"HMDB0006028",99715,NA,"2.90867060268692","0.0402096403483203","0.497935552921746","0.0380327248783749","0.00928125548993979","-0.0391238223269625",0.61144306218107,1
"100001258","Peptide","Dipeptide","glycylleucine","glycylleucine",83812,"HMDB0000759",92843,"C02155","6.05363829157682","0.303150847626061","0.0349168037323828","0.274384378246505","-0.0689778660085134","0.295199069133544",0.120747537136214,1
"100001259","Amino Acid","Glutathione Metabolism","S-methylglutathione","S-methylglutathione",2841309,NA,115260,"C11347","4.85976333365233","0.0856692536603436","0.110697300438177","0.0888268541663936","-0.0847406024568692","0.0125797980097913",0.243410030375263,1
"100001262","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamyl-epsilon-lysine","gamma-glutamyl-epsilon-lysine",5378717,"HMDB0003869",7015685,NA,"1.32777861302574","0.0737698406280357","0.463601893475667","0.0657130149563151","0.0716022049421417","0.01775144032774",0.582283978205438,1
"100001263","Lipid","Lysophospholipid","1-palmitoyl-GPC (16:0)","1-palmitoyl-GPC (16:0)",78064,"HMDB0010382",86554,"C04102","4.76347334610557","0.0103729368745995","0.880031596007288","0.0106518070172148","-0.0103594051452419","0.000529664460919067",0.921208671141626,1
"100001266","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-acetylarginine","N-acetylarginine",60752,"HMDB0004620",67427,"C02562","3.8874147301687","0.0758749745928161","0.0453271113011883","0.0757194077627992","-0.0514869276425838","-0.0557324685563794",0.140639456013568,1
"100001267","Xenobiotics","Food Component/Plant","piperine","piperine",553590,"HMDB0029377",638024,"C03882","2.06795790567161","0.121650153617767","0.747843886540702","0.108650835497116","0.106923166126176","-0.0580189315722074",0.810852832782391,1
"100001270","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","myristoylcarnitine (C14)","myristoylcarnitine (C14)",4932274,"HMDB000506",6426854,NA,"4.90860851859194","0.207497287106323","0.00124708435184088","0.21867409139954","-0.203515545797325","0.040454255342308",0.0150258411976716,0.978961216195091
"100001271","Lipid","Lysophospholipid","1-stearoyl-GPC (18:0)","1-stearoyl-GPC (18:0)",435389,"HMDB0010384",497300,NA,"2.15331556006726","0.0162754516065678","0.681966537698523","0.0163736054898281","0.01359129431223","-0.00895360507930033",0.758277240925411,1
"100001272","Lipid","Lysophospholipid","1-oleoyl-GPC (18:1)","1-oleoyl-GPC (18:1)",17240641,"HMDB0002815",16081932,"C03916","0.430201161029672","0.129130938970467","0.116085960104374","0.11740198676526","0.0538545284544471","0.117364769689817",0.245502043080234,1
