Item ID	Item value	Change in Kuiper test statistic when item removed
IFITM3	1.49629448458769	0.0
PRNP	0.385864362386558	0.0
XBP1	0.696461681390617	0.0
GABARAPL1	0.64423770339022	0.0
PRKCH	2.25106059599477	0.0
ABCB1	0.146153980861236	0.0
RNH1	0.604689443552795	0.0
AHCY	0.685375973277516	0.0
GPX4	1.84077275753234	0.0
AHNAK	2.33145171517591	0.0
S100A1	9.71906195841183	0.0
CD81	0.98620012184054	0.0
RGS16	1.02473086008027	0.0
PRAF2	1.07755951201891	0.0
ODC1	1.32888911992685	0.0
SPRY4	0.48493587524792	0.0
ETV4	-1.00882193180724	0.0
MYO1E	0.730670419403332	0.0
SPRED2	0.0623344856891331	0.0
NFIL3	0.693092562378975	0.0
PTRH2	-1.20316122650484	0.0
PIM1	-3.03426099609646	0.0
ETFBKMT	-0.801886549297737	0.0
PHLDA1	0.6153117559602	0.0
