Item ID	Item value	Change in Kuiper test statistic when item removed
ATP6V1G1	10.1986717001826	-0.0064102564102561654
ATP6V1G2	11.5197209419683	0.0769230769230771
ATP6AP1	10.557706657041	-0.0064102564102561654
PDIA4	10.3134385303047	-0.0064102564102561654
ACTG1	10.7865651433153	-0.0064102564102561654
SEC61G	9.96973111189376	2.3978515250377974E-4
KDELR2	10.669565933708	-0.0064102564102561654
SEC61B	9.98595766470507	-0.0064102564102561654
ATP6V0E2	10.14634473069	-0.0064102564102561654
ATP6V1D	10.2898926546395	-0.0064102564102561654
ATP6V0C	10.0132889869687	-0.0064102564102561654
CFTR	10.1848564175139	-0.0064102564102561654
ATP6V1F	10.8509007638493	0.0218524202314736
