"Symbol","Uniprot","p","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"HNRNPA2B1","P22626",0.465451952790324,"4.29817500138301","4.78880605596659","1547.76577245965","3086.4421737523",0.583052845117666,1,-0.6902065735207
"CAP2","P40123",0.398963951853168,"0.899890798753166","1.20303945343631","3097.46615460455","1640.83717274842",0.53007622375978,1,0.63537782500205
"SOGA3","Q5TF21",0.00413690469224941,"3.98083382550987","5.35850047351632","2154.89785457424","1163.7902657105",0.033404148213505,1,0.616061174186203
"KIF5A","Q12840",0.145298694328254,"1.13478789904406","1.7689036020963","836.076931130858","1045.75733423193",0.271570178684951,1,-0.223775991933298
"GARS1","P41250",0.00164032644012827,"3.45683613885871","5.61474543411869","2308.89783214378","716.922641355497",0.0228869982555345,1,1.16955761804495
"PPFIA4","O75335",0.571773076042849,"4.65389339614066","5.37470372711951","404.657276858961","386.446538072489",0.678350425229677,1,0.0460469436417286
"UPF1","Q92900",0.199300435344343,"4.10577804070791","5.14265884101376","581.944236965418","648.268268353247",0.341969052995211,1,-0.107929974685639
"WNK2","Q9Y3S1",0.0888783959410837,"2.96437209219051","1.68939108141043","700.576437451831","350.07188595468",0.200328144993859,1,0.693764956406028
"STIP1","P31948",3.55217960437734e-05,"3.63073184259463","5.27653663082757","10528.2494130752","2549.52587915026",0.00843111599098926,0.0334615318732345,1.41815465261576
"SORL1","Q92673",0.558696091473236,"1.45556546601706","1.53496255423343","625.18156099437","971.852240133",0.667882891075873,1,-0.441161671439574
"SEPTIN2","Q15019",0.00401388260039773,"3.40666471309052","5.61356626291821","2608.55789415601","1023.83737878839",0.0331994991668337,1,0.935239833429658
"EIF4G1","Q04637",0.997071101187918,"3.04962281432269","3.05314239900146","653.978915092839","629.343639521243",0.997071101187918,1,0.0383976767571223
"ARHGAP32","A7KAX9",0.039789330279808,"5.79790104602989","3.22349443928737","65.4714147045074","547.57280983579",0.118989044836759,1,-2.12388180819161
"EIF4G3","O43432",0.424522555790851,"2.87878184854347","2.94201870289938","1005.82649013641","507.403077548079",0.554841895527771,1,0.684259148294578
"ACAT1","P24752",0.00728318958853315,"2.0994333339088","0.462371138863992","3148.95466029886","445.389375821674",0.0452885200698523,1,1.95587692144887
"CAPN1","P07384",0.00390130554911972,"3.54529990894532","5.5279358691921","2131.23785762973","1150.26744041024",0.0330051300327019,1,0.616708492517158
"DLG3","Q92796",0.0721209491086152,"0.729796674146226","1.57507699282408","987.474871805523","436.995471269418",0.175097768196689,1,0.815228218364612
"HDLBP","Q00341",0.254970932894731,"1.28840042044871","2.30364815443717","545.101599656148","554.18443187379",0.399638300810044,1,-0.0165253421883179
"GPHN","Q9NQX3",0.0993344123079926,"2.94711106529327","2.87013767171191","1985.39599387238","539.65577345357",0.212665946350293,1,1.30264218663085
"SLC4A10","Q6U841",0.0772839451576518,"1.17206252668165","2.63631497470026","2724.44943999675","3118.74377141278",0.182918282257558,1,-0.135163916039365
"YWHAE","P62258",0.0085723784864431,"3.27951538460083","4.80121153386524","13747.5693369194","2408.659539218",0.0492389056965207,1,1.74179164802091
"EHD1","Q9H4M9",0.38465690444176,"3.96420223255919","4.69931969165804","769.546217801602","505.747901313104",0.516163538438943,1,0.419762687209157
"LRP1B","Q9NZR2",0.123008197975456,"0.961395351672334","2.32863505841021","219.313824554399","212.493162915645",0.24549517477305,1,0.0315938795684337
"ITGAV","P06756",0.155541063259807,"4.04804061255378","5.28591364432681","1261.00883140037","1057.15987384231",0.285057746285483,1,0.176326112544728
"PGM1","P36871",0.0209822686571538,"3.31684957681124","4.06273639088963","6128.19323099904","941.997170089091",0.0810053158813069,1,1.87265297297688
"PRRT2","Q7Z6L0",0.0982983543375458,"4.4917546497883","5.91884748879079","1557.82718807191","1660.41990235294",0.211892562439286,1,-0.0637785013901919
"PDIA4","P13667",0.582179677733079,"3.77939468798441","4.40779753843182","1027.47327765885","1008.65415965952",0.687077434019498,1,0.0184857328286382
"COPB1","P53618",0.000571860906312137,"2.91364162796396","3.54599208285107","1311.35305709347","217.555171465502",0.0156229784311025,0.538692973746033,1.79636227089198
"DOCK4","Q8N1I0",0.0917167886075885,"0.813785152218142","1.88378769039445","880.590395938932","538.864059400049",0.204679716387332,1,0.49112925679882
"XPO1","O14980",0.0485144442428556,"3.71686611811643","4.82460674221562","1841.22461895487","576.233172471975",0.135208894901686,1,1.16167379089967
"TTC37","Q6PGP7",0.666632526723142,"1.73962926914557","1.85048583024972","375.583349786907","671.448948374734",0.748538721299835,1,-0.580957570114849
"FKBP4","Q02790",0.0270767243947642,"3.78260778942266","4.86702429820775","3870.48278906805","1289.01930662252",0.0924140376082169,1,1.09949754912825
"FGB","P02675",0.0754698836080241,"3.73651804319473","4.83890187311582","11648.5490912488","6324.41198820143",0.180438148118677,1,0.610764566732376
"RTCB","Q9Y3I0",0.00161273381527269,"3.76182038757299","5.55283130283581","1819.4348240083","1303.35674722937",0.0228869982555345,1,0.333582866809242
"TRIM3","O75382",0.00469582286418762,"3.2337446103352","6.09728413721395","347.437684120562","322.681277163051",0.0359631312037784,1,0.0739202446048653
"PCBP1","Q15365",0.003427246491749,"3.41922655864157","6.05640606213309","1644.82171082538","81.7151758104264",0.0305402684491419,1,3.0021475397986
"CHGA","P10645",0.223221448660883,"4.34809944312163","5.09281030188692","3409.85301489941","2850.88760887109",0.365694964588786,1,0.179038798729534
"VGF","O15240",0.0221105910713354,"0.722931057404587","2.00869299414462","7000.85939444637","4458.08669083412",0.0825165138519349,1,0.451313231253218
"HECTD1","Q9ULT8",0.464901399868347,"1.39930193502615","1.89100642338273","240.419021282264","138.489935230757",0.583052845117666,1,0.551585669828487
"GLG1","Q92896",0.48967250715884,"1.52869652937164","1.99726489067544","1250.17717745489","1025.1810821105",0.601499853475302,1,0.198416020773156
"SLC1A3","P43003",0.124460741435686,"3.86378139583892","4.89346726513945","4679.57813240925","2182.48610714086",0.24708945888142,1,0.762743320078705
"CAPN2","P17655",0.2173704615802,"4.10199212072397","5.32196351021093","817.093470224394","881.439321703175",0.358604159034235,1,-0.0758026692360314
"HERC4","Q5GLZ8",0.230806245231805,"0.488482584685737","1.30268894335929","488.165301980569","369.883851792693",0.371657235911727,1,0.277465039779494
"CUL5","Q93034",0.00111688616442996,"3.65574819818663","5.32718825244929","1130.77320888303","440.271567739242",0.0210421353378604,1,0.94326519742847
"DTNA","Q9Y4J8",0.458835602933288,"3.82093542670678","4.02459857030137","612.055333817962","1368.84908637321",0.579387584401015,1,-0.804902889655092
"SERPINA1","P01009",0.381681636668466,"4.15296373481697","4.8837923249391","14286.2888354235","14932.8074307411",0.515106162953718,1,-0.0442603788375818
"FGA","P02671",0.0644494719813763,"3.88921405651881","4.87545463419281","14877.0126373364","8851.18043077396",0.162329953493199,1,0.519266413495761
"KLC2","Q9H0B6",0.755309388746621,"2.45485717882262","1.99098392987794","1050.79701905645","973.154041686083",0.818758854084369,1,0.0767618350954511
"MARK1","Q9P0L2",0.216252948871329,"1.37950397971535","2.45952531374955","700.113248742877","484.502093701596",0.357386452345249,1,0.368120353189187
"TNIK","Q9UKE5",0.0168032485281972,"0.241667067863483","3.5794807977828","218.267294886132","525.644208223132",0.0712863742812088,1,-0.878904138602285
"PAK2","Q13177",0.00193075209994833,"4.15454999284463","5.76614107205565","651.281629716248","339.989282689516",0.0234864510193299,1,0.650028063978725
"LTA4H","P09960",0.00124951210911431,"3.50654006838778","5.66126156052962","1676.53209180276","1184.62434717931",0.021947026151432,1,0.347301711153808
"PPFIA1","Q13136",0.486436844167805,"5.25808686087893","4.51898978748582","93.9183030184476","161.796983825516",0.598984976739964,1,-0.543917075531609
"DDX17","Q92841",0.000917652742054532,"3.46425545038025","5.46478963639785","2241.59309101945","865.776911384426",0.019646110977622,0.864428883015369,0.951314826138578
"TXNL1","O43396",0.00199460305896645,"3.82609912803273","6.05619172423347","1166.16785984004","512.555581489426",0.0234864510193299,1,0.82206916185706
"SMC1A","Q14683",0.213697130720426,"4.08669294164651","4.89766214306732","644.908620831454","321.29087161822",0.355031211884729,1,0.696761778685731
"APPL1","Q9UKG1",0.00793520243004801,"3.47095385576205","4.68909123227561","1391.82702570777","405.113998694223",0.0473839485572236,1,1.23420406427578
"CTTN","Q14247",0.773401352298164,"3.0028118107166","3.34231600985516","1349.38157291756","1719.29758267046",0.829327253814117,1,-0.242269431888293
"KNDC1","Q76NI1",0.0454102006617234,"1.0567335688915","2.06857447579604","657.58066416281","484.5687679366",0.129233864118862,1,0.305308082519781
"SAFB","Q15424",0.206722811418882,"3.89864512191753","4.58908883039892","862.279882392572","660.568190839046",0.348359370942016,1,0.266479547640586
"CUL4B","Q13620",0.00289607046055629,"3.85219899589319","5.62027108078584","1281.37317647136","848.212570054957",0.0287888435188633,1,0.41255629938604
"SRGAP2","O75044",0.450701501077069,"2.51525206112377","1.86478225267427","505.43257379256","567.615367923384",0.572956564122266,1,-0.116029375803582
"PLEKHA6","Q9Y2H5",0.0010491571279606,"0.18922332196942","3.72878958527464","543.088461417156","737.551832254823",0.0201695105007936,0.988306014538885,-0.306064147732259
"DARS1","P14868",0.0113877141073631,"3.11552934677532","4.17613178314026","1255.83674214567","309.362223849253",0.0579850091304651,1,1.40104452039026
"WDR48","Q8TAF3",0.0226413213073432,"3.97318453159176","5.82325280996572","753.552708205036","678.495366599187",0.0826671498896019,1,0.104921316424855
"OSBPL8","Q9BZF1",0.135712248499375,"0.94954771545322","1.84175162911616","820.65396501806","471.378743694073",0.258787324061561,1,0.55443964310552
"SYNCRIP","O60506",0.0321769968112778,"3.27958843743405","3.40647849690014","1278.97159333338","214.831939378807",0.104290723964173,1,1.78395554612151
"DLGAP4","Q9Y2H0",0.19178025808155,"1.04925628930958","2.0808456527813","515.961320913934","386.871353707898",0.332701663191197,1,0.287939584796059
"AGAP2","Q99490",0.0445436826677503,"0.654083340532173","1.94549603676631","1215.75443238836","742.940756661696",0.12792728375921,1,0.492503788858288
"UBAP2L","Q14157",0.00704833873925422,"0.786624449670237","3.04364897388049","455.372768066862","555.64109242021",0.0445606382038757,1,-0.199006214576093
"ARRB1","P49407",0.0054495742873778,"3.79563121844373","5.77450829933455","1177.2661171698","666.352381323218",0.037714532063626,1,0.569131547852631
"GRIN2A","Q12879",0.192527334540872,"2.53387281594915","3.47275687553637","435.475285802803","422.472148738973",0.332845079479165,1,0.0303145211846395
"ARHGAP26","Q9UNA1",0.0476187173588225,"3.43838791785075","4.70712222096397","1757.73244784225","899.830458647205",0.133126580356122,1,0.669573509149029
"RASGRF1","Q13972",0.170189703186358,"1.52437690061523","2.36402679600879","741.85121963648","655.398777242372",0.305368953145808,1,0.123904839845965
"NDRG4","Q9ULP0",0.0081600335906471,"3.51182438592124","4.9972050733312","2212.22336852934","1525.29035137427",0.0480421977649348,1,0.371813272629263
"FGG","P02679",0.0814715282736532,"3.77572437475924","4.9535463280869","7866.60295325785","4820.16038334107",0.189496739836497,1,0.489819122107506
"KIF1B","O60333",0.067607108110215,"0.601030071847546","1.89008227994524","57.1042438036323","43.7799186670863",0.167594462736375,1,0.265703201876634
"MAGI1","Q96QZ7",0.333868025853417,"1.48172547344383","2.35306205386877","115.58935109097","222.716255896492",0.474364525420692,1,-0.655854732790305
"APPL2","Q8NEU8",0.199802885276526,"3.48694758534812","3.780911108323","579.280781295599","214.753250132736",0.342207850782705,1,0.99229760657079
"KIF3B","O15066",0.0115102044883528,"5.80543136338853","1.56595131050415","319.43850112076","299.845959437074",0.0582441194291993,1,0.0632958962919675
"SMG1","Q96Q15",0.440383605280896,"5.82401197076508","5.53467811818652","137.533069497571","73.3551838625991",0.564410008400822,1,0.628551218561533
"ZFR","Q96KR1",0.0965867338403061,"4.18671679312529","4.79771113143527","493.099036105518","195.46873228159",0.209642173450618,1,0.925309609007915
"BAG3","O95817",0.438413352086821,"5.20808467297204","4.55014982810699","500.920717727414","1150.04575609015",0.562832291932167,1,-0.831109167957009
"THNSL1","Q8IYQ7",0.194958455673056,"1.95846374921717","1.64945625854361","617.614568288142","224.877821733389",0.336356896051316,1,1.01030734678144
"CLUH","O75153",0.114542445239041,"0.791598294771539","1.89479811654658","317.624951041678","201.426321117771",0.233547583149733,1,0.455447625002812
"MTDH","Q86UE4",0.211708526763158,"3.27636835613913","3.81364683929792","145.847422531446","599.142671248776",0.353864575235447,1,-1.41293872803264
"DHX15","O43143",0.00491463162470472,"3.94912262870629","5.51572051677575","844.904297606972","513.616693544426",0.0364534093737941,1,0.497746108818629
"PITPNM1","O00562",0.505100450190087,"1.30455501531648","2.04661847927917","158.913436308363","153.030583727144",0.615393485493309,1,0.037721833175337
"HP","P00738",0.0110507014802356,"3.81348996669571","5.25221817464944","23158.127111034","10664.8742868482",0.0576063624432751,1,0.775390217631556
"CAPNS1","P04632",0.00410223049482379,"3.85890973439917","5.64628801026151","789.47150255055","510.786582505474",0.033404148213505,1,0.435411881273438
"NOS1","P29475",0.604722568490779,"3.05092160069904","2.6850064655245","189.085566900727","325.680953312106",0.705010717225636,1,-0.543718583803383
"EPB41","P11171",0.0375253200315151,"3.38143238784411","4.24473154745809","820.86888546168","466.658540898502",0.114272168551192,1,0.564765581254476
"RASAL2","Q9UJF2",0.00283973518779085,"0.785262793702034","2.31451058102453","503.039202066362","410.553845027684",0.0287637693214944,1,0.203161013912792
"RAB7A","P51149",0.00532964186596297,"3.15550541467855","1.43789183306531","3138.97629693981","446.430478446375",0.037714532063626,1,1.95036832083739
"ERBIN","Q96RT1",0.403739617036201,"5.1900154471729","4.74991589064176","120.315287959586","322.016846634829",0.534912404005768,1,-0.98448816605281
"PARK7","Q99497",0.00794762619112667,"3.70250749863967","5.74330764303485","4065.93466926072","2834.36797813711",0.0473839485572236,1,0.360824670582601
"CDC42EP4","Q9H3Q1",0.0673905142253215,"1.3171543817517","3.82702482980568","268.539484461326","2130.72199463399",0.167498322955812,1,-2.07121820702567
"LCP1","P13796",0.792242550137041,"4.68597092587627","4.99319047835865","872.416857000623","941.978150410235",0.846136601166772,1,-0.0767147227137945
"QARS1","P47897",0.315395900372843,"1.14739767545851","1.98743754094761","454.60037663148","282.082720057502",0.457081443309566,1,0.477218378446453
"PHYHIPL","Q96FC7",0.149908924170901,"2.92966499957611","2.30128723686849","2501.49740835871","860.336145509107",0.277434590508819,1,1.06732161514278
"NAV1","Q8NEY1",0.0812080305422083,"0.551559593498863","2.27332981346211","30.5233900421702","192.959457618618",0.189351397947426,1,-1.84398682635148
"ATXN2L","Q8WWM7",0.880463406684437,"2.80086423760088","3.01360642552963","552.760925391353","467.489601963983",0.913432300767334,1,0.167548478369416
"MAP3K5","Q99683",0.453109098169263,"4.69652339461157","5.49161024336487","329.384590958716","286.072806391881",0.57338164795306,1,0.140979691305178
"KIF3A","Q9Y496",0.332773500062243,"0.955143292733773","1.77165370291106","576.996585575774","603.130748326671",0.473523620934491,1,-0.0442976540078846
"TENM2","Q9NT68",0.05496169901039,"0.286147315749059","1.61547744192299","201.015850619031","123.399395114975",0.147925487050821,1,0.487957554115301
"GSPT1","P15170",0.0018454716405833,"3.40798376807533","5.72999773419411","589.171482455381","284.760702099406",0.0234864510193299,1,0.727068097152419
"SKP1","P63208",0.0137811561885476,"3.18538051672248","2.21029381152705","4345.62886587185","1061.17053193681",0.0631881291227973,1,1.40979790719918
"ADCY9","O60503",0.633146519654979,"5.42450958105887","5.80491513254454","320.327171028421","561.452994051966",0.725576668509721,1,-0.56118517276477
"NUCKS1","Q9H1E3",0.363851908092353,"0.210138716777431","0.116805063754381","1009.52176098018","2124.27621715343",0.498906109786021,1,-0.743954425930526
"OLA1","Q9NTK5",0.000867588957967264,"3.58749298105606","5.41967962562163","3087.88172221691","648.525447065897",0.0190062511257015,0.817268798405163,1.56053936514785
"NUDC","Q9Y266",0.0225392561555629,"3.73980097054071","4.68329026418695","2713.09719407495","898.426385319059",0.0826671498896019,1,1.1052013651044
"ACIN1","Q9UKV3",0.292120849379653,"3.83390124524165","4.4872862572685","636.169390055006","379.73343430774",0.434720126564981,1,0.515995346545019
"SAMHD1","Q9Y3Z3",0.964528520962561,"5.22327528466752","5.19494775650082","538.046134100916","615.944430219268",0.974877539427825,1,-0.135212441178973
"ZNF638","Q14966",0.761231641674204,"4.42517976670524","4.79767108049706","208.018525310804","214.056402230756",0.820233321042824,1,-0.0286124023918917
"GPD1L","Q8N335",0.0128070553683245,"2.97686971827604","5.02305622102487","1887.57775775064","1978.41534793821",0.0612398282079273,1,-0.0470017974960301
"AMPD2","Q01433",0.0325650776629728,"3.9580558429504","4.84644674305686","2154.57573354822","1004.05750597461",0.104697280404506,1,0.76354453229313
"HBD","P02042",0.0724763064465321,"3.1202592580574","4.06676062743031","5701.67849567765","2961.03314727738",0.175125339593985,1,0.655222360738418
"IQSEC3","Q9UPP2",0.101859681002064,"0.763965212246519","2.09431637136927","299.155355976193","215.424376762292",0.216595529354276,1,0.328353095597242
"NRBP1","Q9UHY1",0.0185736870477167,"0.345839561798974","1.5027555889234","388.632035511457","126.13038368857",0.0754155741334014,1,1.12531680871153
"SAFB2","Q14151",0.607746128161096,"4.25737984464535","4.50633602919041","389.604207156508","269.88965007948",0.707659892123303,1,0.36711819831937
"GRHPR","Q9UBQ7",0.000360937796042321,"3.40524731615934","5.57611553170143","2086.10597981347","382.273958272443",0.0141668084946611,0.340003403871866,1.6969169197331
"GBF1","Q92538",0.00156917194569449,"0.949142697703416","2.84988904300873","180.717658083253","162.118129078467",0.0228869982555345,1,0.108610651918868
"GRK2","P25098",0.466803871853676,"1.66858253635053","2.38642321672617","467.608520592725","410.081078899992",0.58363062334409,1,0.1312765578386
"HSPB1","P04792",0.646684294739141,"4.37164314854852","4.81123847268127","4184.47271671273","3590.02892846329",0.7339477176437,1,0.153220441851056
"DGKZ","Q13574",0.349976315438778,"1.41141608615095","1.89471911113659","425.716304704508","563.01836758263",0.486471432998252,1,-0.279539079060844
"GCC2","Q8IWJ2",0.0339009970386795,"0.688050363814634","1.92243347703563","111.904568461304","126.135539317147",0.10680514786099,1,-0.119710596887905
"KARS1","Q15046",0.00686539933936268,"3.14201074876784","3.52889065989714","1453.58012190194","424.548191660518",0.0437774230645394,1,1.23075931689735
"NPM1","P06748",0.144577249392373,"4.31806681626589","5.57619504710585","740.246942822028","528.328960798942",0.270800139550392,1,0.33726471552814
"DDX46","Q7L014",0.140853971580626,"3.98233572722076","4.91361157413826","410.025010821316","189.312795529285",0.26595912918579,1,0.772817509988896
"ANKRD24","Q8TF21",0.00441090851552028,"0.594232169711515","1.90792929249987","543.373268558816","227.680284618307",0.0347194201298211,1,0.869854118425506
"EIF2S2","P20042",0.0564071205170245,"3.58308304899328","4.17278061749433","1147.97285743524","411.348255649859",0.150859511785824,1,1.02631274019471
"FAM169A","Q9Y6X4",0.861291472843041,"4.63954595247804","4.37841594351907","308.22677467738","263.299313191573",0.902487839174799,1,0.15754433543604
"PCM1","Q15154",0.00529813623527604,"0.490349705810568","2.74946812391817","127.864125787991","226.936994191069",0.037714532063626,1,-0.573704237495428
"SUGT1","Q9Y2Z0",0.283890677798012,"3.63956669300977","4.44295882700144","1050.33069731608","652.545671404791",0.427880029577164,1,0.475979212152673
"NUCB1","Q02818",0.115077926608733,"1.0532607288548","1.96044648431369","782.106447899765","614.114934129359",0.234132628219064,1,0.241808754150231
"TIAM2","Q8IVF5",0.121874923074169,"4.25962382402309","5.47706118676821","512.512311236238","565.493672020692",0.24375378546467,1,-0.0983743727844891
"G3BP2","Q9UN86",0.302645794459272,"2.14292913893918","2.54350724114518","383.775024678667","1087.31986429245",0.444069062898184,1,-1.04141459954845
"MTSS2","Q765P7",0.478991874950571,"2.82594379396499","3.36947318757586","564.883288205858","395.791159739481",0.595264308975512,1,0.355732442512416
"ACADSB","P45954",0.705649822344015,"1.87480024467642","1.46485377094543","982.525888802444","1170.87471440298",0.776840402145635,1,-0.17537967428925
"LMTK3","Q96Q04",0.00634938053472038,"0.750472303256305","1.80164932118756","409.931666422142","102.069177775591",0.0418259892566895,1,1.39033968165713
"AGO1","Q9UL18",0.134575137197347,"4.38185798480223","5.73791524659951","99.3209295332446","191.842336564216",0.258186923095521,1,-0.658317551390483
"PLIN3","O60664",0.100832470255842,"3.91649965380769","4.90452509101216","1877.27485427645","835.593005699009",0.214896350635754,1,0.809434799365123
"GPSM1","Q86YR5",0.0659736310140798,"6.17128422418575","0.587233276537504","482.813248390715","163.240128747543",0.165285001104423,1,1.08440763035163
"SNX27","Q96L92",0.012516644930522,"3.85438268434208","5.74792810115061","362.736987959105","185.859081120474",0.0607371307706251,1,0.668689262390788
"PDPK1","O15530",0.113451094647483,"4.36417544830889","5.74329920296481","480.925167964946","564.057323435526",0.232834272675227,1,-0.159444201584257
"ARPC1A","Q92747",0.0022016274133327,"3.2196345041114","0.818990803693103","2093.69616645476","498.048879712619",0.0249871448597518,1,1.43598805945741
"PGM2","Q96G03",0.00184001858530729,"3.49136358790683","5.19053275515705","1438.55468130367","340.330653077503",0.0234864510193299,1,1.44147654091215
"MMS19","Q96T76",0.0523056746414185,"0.329397554535721","1.77755864771622","152.834894532448","175.849152248552",0.142817233368743,1,-0.14026832001056
"PPT1","P50897",0.000970282115231533,"3.07555625623372","5.56477848862257","2813.6509962876","1500.87348888702",0.0197790085015333,0.914005752548104,0.628435662390993
"IRGQ","Q8WZA9",0.0644029762405932,"2.51479441120612","1.36651310380353","264.389215430646","610.675790397514",0.162329953493199,1,-0.837143878756214
"IDH1","O75874",0.0032754654649391,"3.70290534956569","5.23274841212037","2112.2840264892","401.127283887412",0.0305402684491419,1,1.66124632490463
