"Symbol","Uniprot","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"APC","P25054",0.323814617514832,"2.09958689865209","3.15453726319979","157.194010965743","254.385594975778",0.500772464832796,1,-0.481370425252854
"LMNB2","Q03252",0.0596290701596492,"3.58725287521762","5.47456715497906","8906.98515863278","2814.42006241678",0.184951183715522,1,1.15207959472573
"KIAA1107","Q9UPP5",0.0610932144643624,"0.738993963080414","2.68965648917632","1343.56630488821","1637.60505720241",0.187375277882318,1,-0.197907343329391
"HNRNPA2B1","P22626",0.225783559007995,"3.71618331458648","5.10866803056649","8086.14852289212","3456.35099676191",0.405082267631991,1,0.849939131608575
"CAP2","P40123",0.148129893173622,"0.704114558038043","1.44748452126542","4051.58591109456","2002.4081340196",0.311554909627734,1,0.704757864193736
"SOGA3","Q5TF21",0.00128489877059743,"3.77954467261656","5.51270153130293","2354.9939198761","1326.82044683985",0.0376165372667919,0.705409425057989,0.573752707057409
"CAMK2G","Q13555",0.278885882573908,"4.03252762864339","5.48912617264459","420.781035827376","1174.15218695675",0.457039849352464,1,-1.02618902966748
"KIF5A","Q12840",0.0844562940548261,"1.10576968468681","1.85061313802309","818.794359850302","1054.67382318601",0.223992779884539,1,-0.253153860319397
"UPF1","Q92900",0.043380654011535,"3.79997787147902","5.20326530761976","838.941227536832","728.633625474968",0.159838785586126,1,0.140969619089491
"ILF3","Q12906",0.0570006861425731,"3.32894485669114","5.17197103009537","2691.02174801581","1122.26520598028",0.180886570475564,1,0.874571805335838
"SORL1","Q92673",0.653690259959839,"1.36293559039321","1.53563108856427","719.62803176133","1000.07234699892",0.749219107970671,1,-0.329093167403158
"EIF4G1","Q04637",0.90273283103353,"3.11441686528504","3.01361158047884","770.855268228444","624.916029049448",0.929831752790634,1,0.209883349204472
"ARHGAP32","A7KAX9",0.018546179732208,"0.260361823009751","3.2015921925903","291.675869568781","511.414585521183",0.11331787812464,1,-0.561537433220239
"HDLBP","Q00341",0.138472148463838,"1.16107274224417","2.44182204248004","503.2411386019","610.792374500016",0.29695784963534,1,-0.19368763279705
"SLC4A10","Q6U841",0.0336887872515245,"1.14753392117211","2.68073070120989","3725.16997851803","3290.61623608657",0.142627279471305,1,0.124037629568216
"LRP1B","Q9NZR2",0.0454198665741408,"0.839157092285671","2.41565054790945","291.655197058169","227.629735003336",0.164049386507916,1,0.247851932940939
"ITGAV","P06756",0.086849589681359,"3.90021101897236","5.45667232895784","1270.54271775027","1092.21211825746",0.225251693423857,1,0.151239040051737
"PRRT2","Q7Z6L0",0.242657405794214,"4.83450083262268","6.02200591486776","1338.55612963709","2041.93214191336",0.425619539236497,1,-0.422304970172172
"HNRNPUL2","Q1KMD3",0.0401929613685946,"3.43085017612224","5.36934068425341","2533.62922875545","785.025553580402",0.155393914023651,1,1.17169176202583
"PDIA4","P13667",0.339976818460594,"3.62436862118332","4.38765370444189","1504.60031146482","1076.27764135015",0.511362392698263,1,0.335018829702466
"TTC37","Q6PGP7",0.518231678837457,"1.52977522596058","2.04958689115705","382.114090794291","741.252293542973",0.661649282980846,1,-0.662621813447703
"FGB","P02675",0.0872730693845797,"3.74282548872987","4.94426476549558","11460.0673497007","6926.05101103563",0.225251693423857,1,0.503578777102479
"MPRIP","Q6WCQ1",0.0864590601333858,"0.547034012917746","2.52896280574452","243.755056334489","386.866720915737",0.225251693423857,1,-0.461916389716008
"TRIM3","O75382",0.000645864562521725,"3.24185322682294","6.09569392127036","729.899907192295","348.094771842016",0.032337765656459,0.354579644824427,0.740432635728355
"CHGA","P10645",0.271848187239852,"4.43772940394316","5.22154929703544","3222.71994106285","3077.88843299849",0.446840283816403,1,0.0459819170190488
"VGF","O15240",0.00688776860701262,"0.648195208740176","2.17090885264307","7795.55710442081","4691.2834350604",0.0727189416394217,1,0.507847770860476
"GLG1","Q92896",0.52371564258382,"1.55851303856668","2.00540154818092","1312.88820923767","1082.62895536217",0.665555295783605,1,0.192837149061849
"CAPN2","P17655",0.111660565986499,"3.91237740081963","5.46232848120581","1043.05771795157","946.737947364194",0.261901535707112,1,0.0968894557060398
"PRRC2C","Q9Y520",0.27972372575876,"5.15161231066999","3.71746508485163","72.4699079697216","206.447066003017",0.457048587623688,1,-1.04687262736044
"CAMSAP1","Q5T5Y3",0.00780344393146635,"0.0215456184770004","2.5240373010255","295.726815511693","282.67048959466",0.0755393462515782,1,0.0451542360602952
"DTNA","Q9Y4J8",0.61586879715703,"3.57939235182394","4.09688208179505","1126.47027973283","1272.66802741178",0.720814895036888,1,-0.12202640813868
"SERPINA1","P01009",0.328214531249556,"4.1476019041991","4.99082698991278","14940.0285742235","16270.6190769598",0.506151060831478,1,-0.0853168784182345
"FGA","P02671",0.0664481688899878,"3.89544945531558","5.01152810170663","14759.7072674585","9602.82573968571",0.195080453051355,1,0.429843583101759
"KLC2","Q9H0B6",0.568000912286092,"2.69418388970266","2.06599172913203","1291.10495647495","1140.9151246033",0.69005411794576,1,0.123667725883928
"ME1","P48163",0.520368225690837,"2.36635522946815","2.55156005641285","435.36896926805","1336.58935068818",0.662835628548189,1,-1.12168251080182
"PAK2","Q13177",7.77918462791843e-05,"3.94094962849174","5.85786360207776","889.137507232738","389.498391906406",0.010676930901818,0.0427077236072722,0.825392163162768
"PPFIA1","Q13136",0.197185594413914,"5.88060961289924","4.54845620750123","339.302123602617","165.893295376288",0.368213916099452,1,0.715546147811657
"DDX17","Q92841",0.000998245118010047,"3.43470095930219","5.64066816886386","5612.24912617359","1180.54847815046",0.0365357713191677,0.548036569787516,1.55897241046873
"KNDC1","Q76NI1",0.0168830357101986,"1.01766072273037","2.105241562889","787.258954137811","531.350783648886",0.110092903483995,1,0.393134821217168
"HOOK3","Q86VS8",0.0729573122107479,"0.0622737694471833","2.43836453983539","164.710110226834","242.527550177911",0.209704525673825,1,-0.386928291893623
"SAFB","Q15424",0.0307664985878259,"3.66114333733657","4.79375340288222","2085.39612886694","703.134628521271",0.142627279471305,1,1.08716572685541
"CUL4B","Q13620",7.33814880471629e-05,"3.55838048377151","5.75344681028797","2232.33041349531","1072.74782701888",0.010676930901818,0.0402864369378924,0.732822649013133
"SRGAP2","O75044",0.0878030280377146,"3.28348182698248","2.02082793389369","1621.47731702077","644.529953282581",0.225251693423857,1,0.92257164023876
"PLEKHA6","Q9Y2H5",0.00130184737353196,"0.0275860300372387","3.77442343268711","999.144699560265","753.360289937676",0.0376165372667919,0.714714208069046,0.282356026503154
"OSBPL8","Q9BZF1",0.0315824760995735,"0.72064855375078","1.96118713027307","1056.15743490569","498.047989315912",0.142627279471305,1,0.751696102768805
"AGAP2","Q99490",0.0216130797047878,"0.624856741841259","1.92198189474381","1647.91922421524","796.040910335769",0.118772712847283,1,0.727618115417778
"UBAP2L","Q14157",0.00400865392261988,"0.684278876458728","2.97652432125104","694.121304547579","535.670675700377",0.056429512910726,1,0.259127174410868
"LMNB1","P20700",0.0590350618432111,"3.51772511888657","5.39788742697342","3407.16200655042","645.046271772427",0.184951183715522,1,1.66431291421187
"RASGRF1","Q13972",0.153752490582502,"1.50928850834179","2.35953357651085","803.213893762635","717.228053004195",0.31247722735408,1,0.113227191214853
"NDRG4","Q9ULP0",0.00293620835183909,"3.43533727734818","5.10056706257255","2556.85747396332","1591.67841810642",0.0519993027470858,1,0.473989886861838
"FGG","P02679",0.0739865786596061,"3.73097353246908","5.06518805545278","7657.60316129102","5346.52524493922",0.211555373354811,1,0.359252168589693
"MAGI1","Q96QZ7",0.0808200885753218,"0.808621022953866","2.47534073173069","156.520375072699","245.700080515048",0.219476606845571,1,-0.450925413559887
"BAG3","O95817",0.565003219875538,"5.08932761209724","4.61473170914574","509.832183819241","1108.6240725346",0.69005411794576,1,-0.776793330871254
"DHX15","O43143",0.0100242563430271,"3.67542186699006","5.65779941373798","2250.95340572933","608.907084919256",0.087354233846379,1,1.30744345517667
"SART3","Q15020",0.22848038985506,"3.44708797850998","5.18300801667028","516.635297596892","191.743549559666",0.408585452867843,1,0.991178405237152
"PITPNM1","O00562",0.92131871715188,"1.96231352844476","2.14242482160326","211.763963606976","179.243214730622",0.94015608869216,1,0.166728650093892
"CAPNS1","P04632",0.000659556418877392,"3.73486931398363","5.68931627540541","1043.92364201853","536.073502388752",0.032337765656459,0.362096473963688,0.666470342947282
"NOS1","P29475",0.425304241633228,"3.59782427747192","2.67309157202824","296.736152581465","364.060384151329",0.576549685032532,1,-0.204476375587002
"EPB41","P11171",0.0335286843059338,"3.45145622815526","4.39233594576282","1893.91623684015","451.64018626022",0.142627279471305,1,1.43351623251403
"RASAL2","Q9UJF2",0.0038214417664633,"0.793426668679173","2.39687028475466","657.222180789053","459.50373324964",0.0552097770996935,1,0.357875069679503
"HNRNPC","P07910",0.0795618104870054,"3.21889833367129","5.601020641306","3457.67545908137","1738.99674125005",0.217813042384138,1,0.687288169204891
"ERBIN","Q96RT1",0.591435574930942,"4.81662145797502","4.76074158873771","151.772389788496","324.282974877452",0.704860918654661,1,-0.759234550902902
"PARK7","Q99497",0.0202312162179783,"3.77826410227165","5.87728287266629","4465.47825014558","3317.99403579155",0.118158911741171,1,0.297015925251908
"CDC42EP4","Q9H3Q1",0.347846802999738,"2.90231580917709","3.91274116589506","741.485585150182","1812.35705671277",0.516228149970379,1,-0.893727797088986
"LCP1","P13796",0.675227251042432,"4.58544126368587","5.02007892857679","987.621874169426","1018.7463868021",0.765908596740279,1,-0.0310282118109861
"MECP2","P51608",0.056217562240987,"3.3771888749758","5.25810917744926","3247.42427734149","1069.74038743419",0.180722954826888,1,1.11044616160634
"PPP3CB","P16298",0.10217857407189,"5.90885189366625","1.97771109674281","612.61027798568","736.450136922885",0.245293195957286,1,-0.18411255895488
"NAV1","Q8NEY1",0.0331778345362864,"0.0680754791669139","2.34120370007909","87.718175822003","206.9240333129",0.142627279471305,1,-0.858222609211263
"MAP3K5","Q99683",0.135050127134031,"4.16560520259285","5.50888201459391","466.347425635819","298.636505917369",0.294640965989481,1,0.445703770361224
"KIF3A","Q9Y496",0.0842786449578422,"0.635418117534727","1.92279750322973","803.008583434723","603.202472955416",0.223992779884539,1,0.286112486686012
"ADCY9","O60503",0.463431275218413,"4.99201001515257","5.82768287341235","250.924129876755","583.16970094073",0.60866930644715,1,-0.843327604194153
"NUCKS1","Q9H1E3",0.135245033568942,"3.89624349826368","0.0685222243244289","189.459722712058","2155.91936856866",0.294640965989481,1,-2.43179607582999
"SAMHD1","Q9Y3Z3",0.911032096290763,"5.41582930842093","5.26379923795824","798.76657431666","668.056149947662",0.934872188530148,1,0.178696528982709
"ZNF638","Q14966",0.173127221105335,"4.03400238121104","5.02397753163892","377.971242989166","232.9616836187",0.339453015667246,1,0.483944123923131
"GPD1L","Q8N335",0.00706656690374896,"2.9649722766238","5.08194926219758","2741.26938278738","2062.79532658385",0.0731989666067581,1,0.284359073886335
"AMPD2","Q01433",0.0138126872483966,"3.91092587687197","4.9778109755285","2416.93234758037","990.646079837961",0.106149133666663,1,0.891897053896858
"HBD","P02042",0.185516304141456,"3.14565915719197","3.89193364562711","6158.29551222606","3956.06339622655",0.352416785375984,1,0.442550597728119
"SAFB2","Q14151",0.0869972322404443,"3.9622732664409","4.81103506412509","652.527602420971","235.346399376916",0.225251693423857,1,1.01979497214747
"GBF1","Q92538",0.00229954205059103,"0.788549199870237","2.89896172527008","170.695612394563","187.233871229352",0.0467573550286843,1,-0.0924765578660891
"GRK2","P25098",0.669655286383864,"1.94409121693292","2.47213381972268","501.895892520451","446.150154149396",0.762740149843862,1,0.117737148910626
"HSPB1","P04792",0.5702911185312,"4.38677681604721","4.89550319650117","4402.44875224054","3714.54413958279",0.69005411794576,1,0.169904958129004
"DGKZ","Q13574",0.250701608165445,"1.2958360139263","1.96454667922796","540.73687019629","632.201565885612",0.427667798331432,1,-0.156275492851428
"GCC2","Q8IWJ2",0.0188376952457985,"0.349228339228453","1.84573001829387","219.869101905773","177.712835316811",0.113647194394982,1,0.212863415127451
"DDX46","Q7L014",0.0159476652518236,"3.68570244688785","5.18927026693046","901.994075502593","268.014819581347",0.10985284652672,1,1.21356567593475
"ANKRD24","Q8TF21",0.00198185588890084,"0.388902673920611","1.76724775515868","924.056104095494","269.805189622239",0.0467573550286843,1,1.23107260985647
"PCM1","Q15154",0.00292168310763286,"0.146406631667628","2.72784451014847","193.167017027189","247.737831244047",0.0519993027470858,1,-0.248815867043057
"NUCB1","Q02818",0.191141049121101,"1.16598247599787","2.08174471766112","741.173696740943","628.790431187925",0.359371356053029,1,0.164436982961218
"TIAM2","Q8IVF5",0.350393046051545,"4.4793249111788","5.59624105740752","367.271224603885","593.40873707754",0.517112317963167,1,-0.479782824782168
"G3BP2","Q9UN86",0.150050442653221,"0.0720856793713335","2.42497376460671","472.058916041904","1093.2578962576",0.312156894665581,1,-0.839813613085688
"ACADSB","P45954",0.803276944374049,"1.8694523006267","1.53999616376222","1138.37334143286","1252.61885227045",0.860945918322301,1,-0.0956360915626935
"AGO1","Q9UL18",0.0694525809499862,"3.89332994449604","5.84889989848425","322.736539864791","227.103535454212",0.202816313518843,1,0.351430307512402
"PDPK1","O15530",0.118465275279356,"4.33201527172084","5.8154234038718","435.649629243362","603.01593864799",0.270079464233932,1,-0.32510531099542
"PDE1B","Q01064",0.363309169726637,"0.0189871925167795","5.66126581185265","862.00922784719","449.579600416104",0.527663317936306,1,0.650953050955421
"MMS19","Q96T76",0.0516795001456631,"0.422469542469312","1.93086900558466","146.71391969987","198.748203796317",0.174061629324963,1,-0.303554149863515
"IRGQ","Q8WZA9",0.154246500205748,"2.29764289118541","1.50857035312139","243.437562331039","633.274009692691",0.31247722735408,1,-0.956042711082558
"PIK3R1","P27986",0.715457135554606,"4.77786003491251","5.30367510755655","219.512640690292","266.532425709751",0.791907192377981,1,-0.194086089237939
"IRS2","Q9Y4H2",0.70208606231582,"5.93741567209456","5.35658287118593","345.302347310501","311.536188790441",0.785347646496173,1,0.10290489488831
"CLU","P10909",0.921238950047506,"4.54976481543247","4.68750603651975","2460.34015953598","2765.2432438773",0.94015608869216,1,-0.116828986955001
"ADGRB1","O14514",0.182791045580761,"1.60885169130758","2.57406023397185","287.832852960525","426.470870464288",0.35116524243704,1,-0.393164125580339
"MAT2A","P31153",4.00960302956268e-06,"3.75750285427555","0.125251580611404","1826.5913322457","883.013861592261",0.00220127206322991,0.00220127206322991,0.726865950178942
"NGEF","Q8N5V2",0.530470303099248,"1.22023919001062","2.00007821839473","917.870778365678","768.905282156237",0.671032710602505,1,0.177088824633083
"CELSR2","Q9HCU4",0.0712497724112254,"0.708649386370549","1.9091564682566","201.523886864242","229.060653157405",0.206788863623433,1,-0.12807890984136
"FAM114A2","Q9NRY5",0.568355294204179,"4.44326607782134","5.03911118940252","486.914289173914","410.511201399976",0.69005411794576,1,0.170684894272844
"JCAD","Q9P266",0.00363327378808685,"1.01673757097721","2.62071138944962","246.079092168671","152.542417630191",0.0539099272880995,1,0.47821029137288
"SPART","Q8N0X7",0.00470459761798236,"3.66769863001437","5.66074550098066","1251.02331165355","649.504433500466",0.0608423379037769,1,0.655507482600511
"RAPH1","Q70E73",0.0552310769810096,"0.233642557475419","2.45249054562775","115.506057960259","329.275732701474",0.180487269420085,1,-1.04757251462005
"FKBP5","Q13451",0.033305440806044,"4.09595131817485","5.08513619076833","1566.67092143387","1701.82930035383",0.142627279471305,1,-0.0827507957042358
"SCG3","Q8WXD2",0.855569671387866,"4.66811918186166","4.9724967001995","1233.06804855642","1624.87208105347",0.896388835099119,1,-0.275923681250867
"MACROH2A1","O75367",0.0539775010216271,"3.49092294440303","5.15421119511204","5503.40931486359","929.420323189334",0.179793437222109,1,1.77856197119559
"CCDC6","Q16204",0.80449044826838,"5.43362156504558","5.88049812398933","495.995009580734","760.772664626341",0.860945918322301,1,-0.427768715464441
"KCNQ2","O43526",0.0209645627716163,"0.691435534797526","1.87871816002708","773.940554638275","448.092951935555",0.118772712847283,1,0.546494374954737
"NUP98","P52948",0.058601759774816,"3.5637635888909","4.90715378884569","248.704473251315","135.023280853419",0.18489865584123,1,0.610818122846274
"SERBP1","Q8NC51",0.431073749367043,"3.40699706178609","3.88580096903553","1090.65740689511","772.911961083814",0.579281155322512,1,0.34437076942442
"USP32","Q8NFA0",0.41454581994807,"1.23405298344323","1.83982950775358","195.542422394113","162.052905975287",0.564728672832483,1,0.187854488217766
"ARHGEF6","Q15052",0.283631504984944,"3.81383512983166","4.49740510882331","266.108343280916","239.519555366275",0.459111290360464,1,0.105268467106289
"SORCS2","Q96PQ0",0.682878765681747,"3.08768466365028","2.60139948088638","414.678894473797","361.400687665",0.77140008715901,1,0.137517191539935
"PCSK2","P16519",0.5489564629927,"4.94943183474023","5.51978409515169","460.278888262346","339.56339784309",0.684925065187753,1,0.304171916175994
"SLTM","Q9NWH9",0.257866026800366,"3.43535462427275","4.78795219603738","319.593969951867","175.127831501602",0.436939656522842,1,0.601535173242638
"NEMF","O60524",0.0646250941397421,"1.44614925331168","2.684592354412","414.593416277812","317.63484747882",0.192821612406078,1,0.266395875544089
"KCTD12","Q96CX2",0.477513941411197,"4.32414062115192","4.9733143214984","621.669435146151","360.835041267172",0.623194546538776,1,0.543987592216822
"TMPO","P42166",0.121521444220878,"3.63795918559842","5.04864345633334","1066.12680605904","470.35436085291",0.270102319341142,1,0.81830118279733
"PNP","P00491",0.0960078009936199,"3.69990690368452","4.94758811444906","1393.58420898253","336.261121660004",0.240677090162088,1,1.4217462689987
"HTATSF1","O43719",0.0562907564214898,"3.69176913235415","5.26037397949587","1461.40233716369","459.194061547601",0.180722954826888,1,1.15767884586747
"TRIM32","Q13049",0.151212766261973,"0.523355764486691","1.60670453447382","429.626190414146","276.194581152287",0.312156894665581,1,0.441809884494163
"PHACTR1","Q9C0D0",0.0385532355889466,"0.0837124982873809","1.65591094343701","622.565759221415","788.963196357088",0.152271412505983,1,-0.236870413759556
"ITPKB","P27987",0.791818418210941,"4.22154502254087","4.41473473975445","279.92665553714","413.268606820159",0.855725022830328,1,-0.389570136920055
"OSBPL3","Q9H4L5",0.029851218377371,"0.991228574505838","2.28372654688532","287.388020196296","133.870373827705",0.141278611113592,1,0.763961317133121
"TECPR2","O15040",0.299161155895684,"1.22141363415414","2.35076789244263","118.826874462634","193.33010951842",0.468240173796636,1,-0.486731542467606
"RGS12","O14924",0.0323682495728774,"0.157263441397899","2.03627963974236","268.237574961524","204.44934381834",0.142627279471305,1,0.271552824253588
"PNN","Q9H307",0.47910090834538,"3.70912855743791","4.21163666460025","597.006486410563","230.92029017871",0.623285304932734,1,0.949855391530868
"PDS5B","Q9NTI5",0.0340331031161037,"3.7379246797249","5.59434319019856","1121.98312811003","322.591699201306",0.142627279471305,1,1.24646561420652
"ITIH4","Q14624",0.0228506006440506,"3.71051247518906","5.13171407680635","1881.83575559368","1960.5670408756",0.121099462998001,1,-0.0409859718199073
"THRAP3","Q9Y2W1",0.176037634076336,"2.3996226432149","4.75400728343541","341.534074247041","398.836094964341",0.342711564212441,1,-0.155103090720513
"OAT","P04181",0.167026875598247,"1.307697179302","2.10222579423668","1135.66765675684","973.57363170753",0.332238241679122,1,0.154002542791345
"TRIM25","Q14258",0.0558040697206909,"3.96388890095325","5.2806038804773","449.052132384517","347.838215293513",0.180722954826888,1,0.255401515669122
"APC2","O95996",0.0318849202951976,"0.83104183283592","2.03287389593805","90.6269703213307","111.875445682679",0.142627279471305,1,-0.210634305927625
"PRKAA1","Q13131",0.749786969845506,"4.5997827252894","5.07180957394002","289.598746206692","423.672051091933",0.815251895891004,1,-0.380463360442808
"LDHD","Q86WU2",0.195733878822957,"0.923457214860407","1.8780978556849","459.342776120356","401.139495464278",0.3667505101495,1,0.13548748448327
"UPF2","Q9HAU5",0.400469247164471,"4.56660640822853","5.27441770648903","214.459696411053","233.97847783167",0.553540549759998,1,-0.0871073108554707
"CPNE9","Q8IYJ1",0.0621235176381168,"0.97346135448116","1.74405774724396","443.137415812796","257.378534083446",0.188429896040476,1,0.543332019138109
"C2CD2","Q9Y426",0.543307989568862,"4.44829327877498","4.80405141400905","152.395532988055","299.93491073036",0.680995630760971,1,-0.677086155162958
"CDC5L","Q99459",0.247730915031456,"3.62523047158522","3.90809276772944","512.918403487526","179.798760334136",0.427667798331432,1,1.04827854767019
"HDGF","P51858",0.00248075265240978,"3.54809278639043","5.29737156105022","4827.69140956379","1181.08432722824",0.0469632140059645,1,1.4079354464588
"PACSIN2","Q9UNF0",0.0055455226151672,"3.55637511530212","5.38266293018348","1212.40521312878","528.407621317984",0.0661846068636259,1,0.830493449084974
"TSFM","P43897",0.732497651505024,"2.30068463335518","2.14955680788031","508.011439988696","882.784275383679",0.806487913907955,1,-0.552576895029258
"BAG5","Q9UL15",0.230501063643706,"4.73085251941586","5.71971306064054","302.465211801277","215.529282719159",0.409531015988332,1,0.338869485547696
"PRKRA","O75569",0.244634464761082,"2.5112654224452","3.18198526587122","1217.60450527688","1345.09960895737",0.426362924297886,1,-0.0995826607686738
"AARS2","Q5JTZ9",0.834756177113967,"1.59723481027075","1.25056096720819","295.028880513749","265.310237674322",0.881309886991477,1,0.106173402147798
"CPNE7","Q9UBL6",0.400353635363072,"0.56998343910538","1.56738436542745","348.13935346654","422.94793247288",0.553540549759998,1,-0.194646239774106
"TCEAL3","Q969E4",0.00798047738176965,"3.64984276869825","5.74031314310931","529.592221467898","443.448500612941",0.0755393462515782,1,0.177525642323861
"NRDC","O43847",0.403708754308701,"0.933922584317716","1.53228772617332","268.618700527326","189.146516520741",0.554090265288692,1,0.350770969463502
"USP10","Q14694",0.224322168704128,"2.66783344200796","1.71454095259924","36.2640966266284","206.29120228432",0.40377990366743,1,-1.73846059574684
"PDE12","Q6L8Q7",0.826261059679346,"1.50840899362894","1.19990980138359","185.17361632206","177.027709570855",0.874021814574106,1,0.0449875800308548
"NT5E","P21589",0.573159704523254,"1.99048450282815","2.20765070340028","425.685928134493","780.471252049988",0.69005411794576,1,-0.606196090080843
"CBARP","Q8N350",0.207733467503096,"1.08383011121666","2.37106507718245","162.613029725809","232.534173254756",0.383992167202693,1,-0.357663868449294
"FBXL16","Q8N461",0.0356351856726835,"1.03794636437086","2.23035051863578","528.552281977976","523.875865780992",0.14491642173558,1,0.00888696674410326
"DGKG","P49619",0.0490901109083702,"3.86223540550298","5.21545424929168","694.283669269739","377.924825998775",0.171163019406362,1,0.608185319516015
"EIF4A3","P38919",0.0174616854360332,"3.48958554526559","5.37600785514739","999.211318990216","216.064045853663",0.11018925637221,1,1.53139141448391
"HMGCS1","Q01581",0.0133388993182411,"0.881613167970947","2.16504430404163","1467.71982996596","2125.4395876728",0.106131242401657,1,-0.370268585313981
"CNN3","Q15417",0.625587968149012,"3.44428748038565","3.7495236362837","859.953155928369","1420.33545693629",0.726105273813547,1,-0.501770442061468
"ROBO1","Q9Y6N7",0.184726413412833,"3.9009035375869","4.95646553951263","177.398554814303","141.496568863013",0.352134725568213,1,0.226123454890111
"GRSF1","Q12849",0.0883730987698687,"0.417207806330334","2.1253985722075","385.934813753514","206.910098480435",0.225659680114688,1,0.623384086848364
"LMTK2","Q8IWU2",0.267705895077943,"1.4889098919692","2.60419723287527","77.6904237599546","142.086162088575",0.44401974742535,1,-0.603701645413716
"STRN4","Q9NRL3",0.00412569505205073,"0.30360686592524","1.837249150241","369.353230911635","128.764906782697",0.0566251645893963,1,1.05376513781919
"BCAP31","P51572",0.437668731980299,"4.38624462127649","5.33651224781425","1529.11028608256","1367.08321756897",0.58125478032987,1,0.112006621950867
"UCHL5","Q9Y5K5",0.402299962393878,"1.19856230027186","2.08109673242369","358.387128510493","374.17914626621",0.553540549759998,1,-0.0431209167404472
"DNAJB2","P25686",0.282683659383148,"4.72686538975379","5.25725619665793","652.178361000652","1276.73714899591",0.459111290360464,1,-0.671744915740523
"GUF1","Q8N442",0.61624098812478,"1.29003864583813","1.84412136827073","249.573220175941","291.156432429958",0.720814895036888,1,-0.154108351443732
"NACAD","O15069",0.932474435537699,"2.40118503201644","2.47839590835671","168.588106653922","205.703766718574",0.948015676129994,1,-0.198978606912532
"EVI5L","Q96CN4",0.552356472297465,"2.74624315468143","2.23702191991518","96.3153030336303","227.806795388535",0.684925065187753,1,-0.860870664885181
"RAE1","P78406",0.00177223200745493,"3.55120387632476","5.60113000769957","416.749986593021","320.798607947735",0.0463312081948932,0.972955372092757,0.261672952792683
"LGALSL","Q3ZCW2",4.05287378286815e-05,"3.19678875917169","6.01976659135968","1066.01253260113","552.688460967706",0.010676930901818,0.0222502770679461,0.656885880265709
"BTF3","P20290",0.334194804813726,"3.6341213612471","3.8757117800213","34.6316743412609","230.695098699476",0.509023642821602,1,-1.89632821292151
"PIP4K2C","Q8TBX8",0.167850924140153,"0.328347190673224","5.23556663893142","646.931774999927","733.637812411348",0.332672048205574,1,-0.125774622531731
