"Symbol","Uniprot","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"TLN1","Q9Y490","3.63017635328795","2082.3735741756","0.506796125137188","0.0190655701680206","-977.41569622311","-1838.73278624207",0.823234832362905,1
"NEFM","P07197","3.77598341708034","70929.7671739946","0.0748933315137368","0.109500425560151","-42039.1456137304","-57129.170372277",0.488494567986928,1
"DMXL2","Q8TDJ6","2.18417300927869","1199.75704699345","0.585600885650152","0.00961104625943056","981.052083791335","-690.618404547056",0.855885167217279,1
"MYO5A","Q9Y4I1","2.1673250691266","2913.51251372264","0.358633124487233","0.0145955717425142","2410.32168456806","-1636.7359422092",0.748084165984943,1
"LRP1","Q07954","1.36112796755897","1722.22698135352","0.17898686317815","0.018347313641938","1684.5102014007","358.456631517701",0.622567329300206,1
"FLNA","P21333","2.90857748698669","907.078022591277","0.963817985789181","0.00848910072480077","209.455426384156","-882.563857987813",0.986815338993265,1
"SYN1","P17600","0.551745403154882","5429.19612038262","0.809481464790486","0.0157088021883575","2845.84578718988","4623.56272468659",0.943087545232273,1
"FASN","P49327","3.56777946636699","3980.64688348552","0.160504452770084","0.0284272593838654","-1645.60628234329","-3624.57301961421",0.603869216984627,1
"ATP1A1","P05023","2.28059033172321","9554.16826885307","0.0913395519699454","0.0312878421372304","7246.79969975065","-6226.23685874965",0.510169591917908,1
"ATP1A3","P13637","2.15338796275092","5301.39186664977","0.326395159816758","0.0166291196282965","4426.87195230775","-2916.77226427627",0.730857710420097,1
"DNM1","Q05193","0.177051346283536","3483.36993229711","0.806715372427091","0.0091364451409303","613.518230432698","3428.91549416988",0.942253201815439,1
"PRKDC","P78527","2.66266883628671","973.40898804775","0.4389165395602","0.00971668482556592","448.570554202808","-863.892074228216",0.789873891547064,1
"GFAP","P14136","3.44777312484792","34848.077774617","0.862739848823018","0.0404439383427644","-10503.871173648","-33227.3564243856",0.958792217063524,1
"ATP1A2","P50993","2.77815952436894","13568.7449314086","0.292108970412783","0.0235382345904629","4823.48808276353","-12682.4603972993",0.7071064110302,1
"HUWE1","Q7Z6Z7","3.24675270679275","383.543554611356","0.72421939144458","0.00522721886664415","-40.2591628535184","-381.424773828665",0.908002550008066,1
"AHNAK2","Q8IVF2","4.08151663963395","926.275631716678","0.745760652067371","0.0194147776465014","-747.979860538528","-546.363133951125",0.913381463206025,1
"MAP6","Q96JE9","1.09919567707069","5293.94540429088","0.268918074583595","0.0218475197600494","4716.07015096549","2405.10712334916",0.695777646671554,1
"CNTN1","Q12860","2.67718490181563","2419.01616649864","0.564736462729211","0.0106498689308027","1083.46127531159","-2162.81087445989",0.845373701104608,1
"UBR4","Q5T4S7","2.78613728482559","643.357450540959","0.238107570159099","0.00881652916791015","223.899525513525","-603.139960242547",0.670387016384319,1
"TUBB4B","P68371","3.6990155316535","22973.9012243117","0.18796461552453","0.028035872929172","-12153.2157257526","-19496.1402587217",0.628930993509751,1
"TUBB4A","P04350","3.74861439128086","4757.84472477965","0.111661024509802","0.0453900416290534","-2713.98784979388","-3907.85828508209",0.544869748315226,1
"TUBB2A","Q13885","3.54676843583796","5420.79914851054","0.189567791612627","0.0310066473130996","-2136.7723222439","-4981.8939622783",0.629529419320471,1
"TUBB2B","Q9BVA1","3.13081904681206","515.904783951691","0.228570752326153","0.089687178863525","5.55804775460033","-515.87484355161",0.660033946295846,1
"SPTBN4","Q9H254","4.83354730488209","387.403088516718","0.7298552123017","0.00667707119984667","-384.563154349618","46.8223590708936",0.90874245734096,1
"VCP","P55072","3.6964376469081","4403.65963807951","0.0945192826789098","0.0289976890672176","-2319.89877557838","-3743.03190997893",0.517208455779413,1
"RTN4","Q9NQC3","2.37600475863595","4564.5526314061","0.0265056809516372","0.0357411369374926","3163.05684604815","-3290.92876154198",0.386092257343607,1
"DPYSL2","Q16555","3.34466948188527","9654.50503010388","0.608632731994955","0.0172949945233883","-1947.15805545602","-9456.11140392148",0.862818608092993,1
"MYO18A","Q92614","3.46945121907828","1294.99974512726","0.197326493518269","0.013882186660321","-417.011154930824","-1226.02040625062",0.63610116351145,1
"TUBB","P07437","1.29170338828121","1431.82985439383","0.459672151256206","0.0250040076032831","1376.42622119545","394.44592726894",0.798550064454423,1
"EPB41L3","Q9Y2J2","3.70642761823405","3637.30240181769","0.56592471140953","0.0135243308735548","-1946.96221443208","-3072.34550430814",0.84554162105579,1
"TUBA1A","Q71U36","2.81243025682803","14658.3237973575","0.386001599292656","0.0211798330947815","4738.31059466562","-13871.3686872153",0.762031308840122,1
"MYH14","Q7Z406","3.65736061547851","1169.45046766978","0.375501828115159","0.0238397157037428","-576.776543762295","-1017.32158873125",0.758774356187414,1
"NEFL","P07196","3.78679291311487","35813.1881328921","0.132793332209941","0.107998728590357","-21536.5634411582","-28613.9979623066",0.570449201697899,1
"ACTN1","P12814","2.71348202507947","2382.47043047267","0.644589870481627","0.0174066070852419","989.088997148472","-2167.4566449635",0.879641154024351,1
"VPS13C","Q709C8","3.2502434135239","477.321739472326","0.617368029803114","0.00954387472857585","-51.7593927991176","-474.507121369062",0.864892347578863,1
"ATP5F1B","P06576","2.78655068875348","6619.54823587556","0.220075990014537","0.0253880121200893","2301.1516541627","-6206.69959895172",0.651823238962189,1
"UBA1","P22314","3.54244149398406","7308.15458156249","0.00722925131483978","0.0494335023530231","-2851.64217861407","-6728.83795860489",0.265686750936249,1
"DCTN1","Q14203","4.31280354619547","1274.46399619648","0.567391604697916","0.009619229072984","-1174.06472314877","-495.812972257372",0.846591177985395,1
"SPTB","P11277","3.00544753193438","2123.6644355039","0.0800012373298721","0.0418808771106251","288.234196420233","-2104.01323252447",0.492845377302723,1
"PYGB","P11216","4.16266943407674","5756.18001889812","0.318265501138418","0.0266340260746087","-4908.12822241342","-3007.30539890961",0.725051494430204,1
"GAPDH","P04406","3.72536506686646","23094.5660018323","0.0429999054644145","0.0387171445421906","-12729.1592549324","-19269.8594565595",0.432266572419874,1
"ACO2","Q99798","1.5998512295306","7104.70683796584","0.0611930229196591","0.033557460126667","7101.7081970253","-206.397523585281",0.473125182000383,1
"ADD2","P35612","3.06436168358649","1885.72099877363","0.620656561570278","0.011912848603263","145.491327701075","-1880.09998637828",0.866346976082557,1
"KIF21A","Q7Z4S6","0.904348946830937","1239.79949643941","0.247778070699652","0.013033837886254","974.510723894488","766.440891645303",0.680798502022383,1
"ATP2B2","Q01814","2.82498851707288","5198.88821791","0.088176797995732","0.0326631296078065","1618.62850790581","-4940.49394855595",0.505218475628433,1
"HSPG2","P98160","1.88818790683504","997.18567802308","0.587114069378813","0.0196261012409499","947.378955399397","-311.211168373981",0.855885167217279,1
"EPB41L1","Q9H4G0","4.01378765562063","1829.73810418179","0.713401589896018","0.0123722313056632","-1401.10821228993","-1176.79110607978",0.904660828212834,1
"ACTN4","O43707","2.77666489723558","3338.44189033556","0.245170120742809","0.0216419188355548","1191.42918119576","-3118.60397635585",0.679158547547147,1
"TUBB3","Q13509","0.749980816530508","617.245780028972","0.968801920764574","0.00456393388773873","420.729984185033","451.639937750456",0.989183092755048,1
"ITPR1","Q14643","4.17696203794689","543.806160718997","0.820204430036074","0.00733356440759714","-467.700966042721","-277.45440490041",0.946408360351725,1
"TNR","Q92752","2.45788654432599","2277.92872751564","0.340152667500726","0.0143581659928836","1438.90030667727","-1765.93465198605",0.740348763803248,1
"HSPA4","P34932","3.65878397033621","4412.854062776","0.06370589084147","0.0324477706750531","-2181.89488119039","-3835.70276569938",0.475304663521133,1
"TUBA4A","P68366","0.762130690018988","891.836818262836","0.873516533766721","0.0127503265363264","615.781467490753","645.124867528848",0.96319111389747,1
"STXBP1","P61764","4.84046418774085","3451.5384748158","0.843765430852856","0.00832951060089708","-3423.26890995314","440.8489687887",0.951705177019854,1
"LRPPRC","P42704","1.67684024805285","7347.58026369539","0.0107123152042001","0.0623059474544226","7306.30604311916","-777.70671575241",0.305096165522993,1
"HSP90AA1","P07900","3.55911921185337","8759.29502189193","0.184069212750706","0.0476541689181869","-3551.9005760051","-8006.82531211437",0.627061245128412,1
"MYH11","P35749","1.39579438485763","406.748455344807","0.959013951348072","0.0179018877522871","400.535861111332","70.8189938448052",0.985369495836139,1
"OXR1","Q8N573","2.49280826586117","1217.33693688416","0.735132494524007","0.0105716898128124","735.537168823412","-969.997057305718",0.910443937734891,1
"HSPD1","P10809","3.11471040869361","8350.06934954817","0.218904345899732","0.0281335162406683","224.441574567643","-8347.05242117655",0.651823238962189,1
"ATP2A2","P16615","2.8806383707398","3492.58225450153","0.37004010302401","0.0199923926118589","901.095456324076","-3374.33812518116",0.755156271880286,1
"NFASC","O94856","3.43513883965882","2563.01121027096","0.586969973090444","0.0149660199669783","-741.603528832911","-2453.37536263761",0.855885167217279,1
"ATP2B4","P23634","4.68114048329497","3123.31777182477","0.535535710611411","0.0153889151105135","-3121.79298508663","-97.5831033548394",0.834036713457096,1
"AP2B1","P63010","1.22701745647499","1472.86370475599","0.931179557605544","0.00577495759611484","1386.68311020001","496.424661629111",0.977493690321359,1
"FLNB","O75369","3.06163353060058","310.205479800981","0.916332385831123","0.00788251061155911","24.777336247641","-309.214364651819",0.973271196095897,1
"AP2A1","O95782","2.30937350779249","849.329683112338","0.918734614741632","0.004772146712254","628.017469950505","-571.799762200608",0.973862730347301,1
"PKM","P14618","3.34655195180056","18250.5822966789","0.105531217150847","0.0363015312652146","-3714.49192446927","-17868.5842727089",0.537435832150742,1
"C3","P01024","3.89878962215731","10082.768980137","0.0712366709537251","0.129045328392151","-6925.72296901231","-7327.79582571105",0.483576299193885,1
"CKB","P12277","3.47218019574322","10567.9032507524","0.340364130195883","0.0284889229257373","-3430.32884251065","-9995.6702201254",0.740350438308374,1
"ALDOA","P04075","0.00903516245615926","884.571155756856","0.988466858306797","0.00211363271612448","7.99213535671657","884.535050390577",0.995367629232115,1
"PI4KA","P42356","1.66718172344486","1145.79452775171","0.422039348414951","0.0122764670978734","1140.47634841378","-110.266942165493",0.779510235298381,1
"HSPH1","Q92598","4.0761100730331","4559.08267502056","0.200617228908031","0.0380823280602874","-3666.92681571141","-2709.03720275105",0.640368883450717,1
"HK1","P19367","2.67428844730958","5105.40101649418","0.567325676947076","0.0155282031981887","2299.88696435411","-4558.03022043666",0.846591177985395,1
"GDI1","P31150","3.34828262253522","7526.59861468339","0.0320777470671193","0.0319430833964971","-1544.61948942756","-7366.39921124524",0.404116548962318,1
"HSP90AB1","P08238","3.53429907192231","8821.34752707381","0.514859052346981","0.0293834285468309","-3375.84334221119","-8149.83766232553",0.827924730996955,1
"ATP2B1","P20020","2.78641753364767","612.690119632002","0.896276775540023","0.00594938234793103","213.065783277786","-574.449436148126",0.970283558336068,1
"CKAP5","Q14008","3.60158796909957","2410.09683836811","0.0159872784684995","0.0256086818167278","-1069.9478124854","-2159.57830348188",0.331140316739503,1
"TUBA1C","Q9BQE3","0.34115023018193","441.209305188047","0.32138588369549","0.07928322617987","147.615951468693","415.782613701574",0.727171658658885,1
"CTNNA2","P26232","2.54736920631165","2127.13115048504","0.103793185154421","0.0217271823153034","1190.90731235186","-1762.5058027566",0.533578913682004,1
"NRCAM","Q92823","2.49601722522687","1439.60987820248","0.598073268255221","0.0130435175369679","866.153035656607","-1149.89369953966",0.858910368875183,1
"HTT","P42858","5.35549565147385","94.6378561790589","0.95745923350237","0.00231663608993039","-75.7326762963501","56.75284630008",0.984215812363681,1
"CADPS","Q9ULU8","2.62840809429001","2001.4237873517","0.224643547316598","0.0199561368833595","982.607161041465","-1743.61129373702",0.657621119582176,1
"PFKP","Q01813","3.4319509312089","3391.88387310463","0.18268346202714","0.0273798226211181","-971.081171065307","-3249.9042397938",0.625976447921129,1
"ALB","P02768","2.2285009337017","23477.8999158135","0.380350707455948","0.0740642632557366","18580.3511409148","-14352.0847244315",0.760538362384715,1
"BASP1","P80723","0.716103948710725","11959.3939371085","0.598268323206521","0.0350042381858254","7850.75134044027","9021.79620328035",0.858910368875183,1
"ATP6V1B2","P21281","1.04476229717688","2687.51427355457","0.328799190321423","0.0177672575345894","2324.17634575679","1349.42109231483",0.731537805880245,1
"NBEA","Q8NFP9","1.25340239954516","431.165468082487","0.279017389390863","0.00973789940673762","409.629605399205","134.563171957567",0.704596857005022,1
"SYNJ1","O43426","2.67052504686543","2829.41164193067","0.343104718019715","0.0197574650299229","1284.09415689296","-2521.2442237368",0.741842907195919,1
"NCAM1","P13591","0.554965559894276","2598.80894565491","0.884837491578617","0.00821425519662489","1369.34889275343","2208.77602891985",0.967415721169066,1
"CEP170B","Q9Y4F5","0.763890411436376","1490.64173429331","0.0129411057496759","0.0308777810479","1031.13075164072","1076.46744169892",0.320629858908469,1
"PLCB1","Q9NQ66","1.90316473373013","4016.61987514098","0.170861304516373","0.0346984965887714","3796.79920695375","-1310.55370109466",0.612379378971115,1
"ENO1","P06733","2.80900791730577","13952.3862633797","0.346289315395776","0.0345432844076471","4555.27570863391","-13187.818078093",0.743391572269358,1
"HSPA8","P11142","3.43893460374781","7433.21116019385","0.575062505537851","0.0186537625462492","-2177.78096949023","-7107.03160264231",0.850469567833266,1
"NDUFS1","P28331","1.92501665557679","4422.17363300301","0.200894779633475","0.0300036723622619","4147.63275601819","-1533.87162488651",0.640863667298098,1
"CLASP2","O75122","3.32134615709969","1628.20639173306","0.0731033291010102","0.0246966389802513","-291.102224036707","-1601.97239340797",0.485982557728263,1
"ACTN2","P35609","1.09290150089232","1413.43104426984","0.458989262169328","0.0195351489559711","1255.07741333509","650.052308235139",0.798311061125169,1
"IMMT","Q16891","2.60940906052616","2106.95615085274","0.613052638168969","0.0118336597329209","1069.10358677807","-1815.56650727933",0.863836719812999,1
"NSF","P46459","3.11636771612935","9271.91942614161","0.250453739129022","0.0268257687802104","233.858785195975","-9268.96973311753",0.681697675855202,1
"OGDH","Q02218","2.18508086585163","2012.87290098077","0.336488713176516","0.0210661192914247","1644.8916130504","-1160.16761582937",0.737744894714168,1
"OPA1","O60313","1.22071308005711","830.397111842824","0.890587015821875","0.00706489670582172","780.028681201144","284.806284798118",0.968009114283989,1
"EPRS1","P07814","2.63028787003934","994.371901119575","0.220092950980407","0.0159048581703939","486.561657253601","-867.198495978163",0.651823238962189,1
"APOB","P04114","0.663039931277759","817.809169773932","0.736065490526501","0.0338167622845684","503.3742506308","644.535648330027",0.910443937734891,1
"NUMA1","Q14980","4.31511202294037","1409.25339152498","0.244710567484929","0.0331809617535854","-1299.49789154253","-545.252557445797",0.678796015025643,1
"EPB41L2","O43491","3.49633112283752","4208.58579567371","0.215095654859336","0.045321798766705","-1461.83178014481","-3946.54814313789",0.651425645661308,1
"HSPA9","P38646","2.3559936580268","3581.06081124516","0.357705929755868","0.0220199240923048","2532.70087808322","-2531.68378673015",0.748084165984943,1
"VPS13A","Q96RL7","3.327810412962","243.819700417439","0.900688780805799","0.0049127571415644","-45.1416026346987","-239.604428221226",0.970973312329293,1
"SYN2","Q92777","5.93223370052298","3800.00404107107","0.549699739890913","0.0311102335230882","-1306.40933777072","3568.37853293929",0.84167158163043,1
"ROCK2","O75116","2.87999537945629","1041.77377235452","0.486973119661713","0.0104996878234176","269.427505298041","-1006.33066740244",0.81298134393357,1
"KIF1A","Q12756","0.990161276612159","711.130654895214","0.548416626381204","0.0118441758555475","594.586622489814","390.094292047258",0.84167158163043,1
"ACACA","Q13085","3.58059195338262","1004.52858170594","0.108325407581654","0.0270471970025217","-426.958667365687","-909.276617881198",0.542281433637353,1
"ITSN1","Q15811","2.54661932594253","643.659966983852","0.701975897681767","0.00932404130426626","360.762828694611","-533.055658003849",0.90128814730288,1
"SBF1","O95248","4.87474696396247","956.659128267154","0.0869541841502031","0.0174505005026049","-944.077979203969","154.639764869911",0.503303699962731,1
"ADD1","P35611","2.50331797013115","1466.81734380777","0.543007349923237","0.011861669972097","873.945445106961","-1178.03755418581",0.838215629931012,1
"EEA1","Q15075","2.8103480441244","1036.19145530254","0.472551076865578","0.0108144847441607","336.990423797255","-979.862330284694",0.805492255051868,1
"VIM","P08670","1.04647833151037","5688.33375916621","0.646499687331454","0.036091136947409","4924.19468589265","2847.70919356183",0.880591278696101,1
"SRCIN1","Q9C0H9","2.42176527072546","238.828654870507","0.928765024432854","0.00289577104839029","157.448958021561","-179.579932078116",0.976680995765096,1
"USP9X","Q93008","3.30813202847764","1823.96340272728","0.0165548230377483","0.025051186379864","-302.359513892695","-1798.72766667082",0.337752969234896,1
"GAP43","P17677","3.61135178973996","2648.13010356794","0.947103602906116","0.0109925441568143","-1198.73309416448","-2361.277623317",0.981709993337446,1
"HECTD4","Q9Y4D8","5.93870046607065","332.041129929044","0.0880241555424914","0.0112850441736065","-112.134217293517","312.533565039864",0.505218475628433,1
"A2M","P01023","3.83913965003742","4640.55125341264","0.529323887369028","0.0616047394794415","-2980.80979095725","-3556.61200100364",0.832388177883193,1
"PC","P11498","1.9051939964222","1334.82571090625","0.476759711042242","0.017430621896801","1260.88726665591","-438.090149719627",0.808798232076299,1
"VCL","P18206","2.81030936130955","2883.76147229765","0.269511883156474","0.0298236871066473","937.963057495433","-2726.95902643991",0.695805729273522,1
"KIF5C","O60282","2.61020948053054","610.062067197772","0.666513827491628","0.0114303150698583","309.134475007663","-525.93878179438",0.886606714013903,1
"ATP2B3","Q16720","3.79291405918352","1151.61236412932","0.282221030539991","0.0207808400300724","-698.150976776031","-915.85820455035",0.704596857005022,1
"SEPTIN7","Q16181","1.81497915137558","2099.84763657617","0.637317005311286","0.0117046468470744","2037.55610181474","-507.666454270965",0.874757611013945,1
"WDR7","Q9Y4E6","1.21862323198887","814.879627026411","0.270248869585612","0.0139165304393641","764.86667184254","281.083227616339",0.696019995696102,1
"ALDOC","P09972","2.59943300096139","4123.87981440042","0.49422659643275","0.0214979017920059","2127.86896775983","-3532.50030143863",0.815894562050235,1
"TRIO","O75962","2.11280048538283","273.034083923204","0.709351435689941","0.00583919945369266","233.901896892841","-140.845708538508",0.902916179083578,1
"NEFH","P12036","3.68732975471169","13846.0954132556","0.260056137740328","0.109911422670554","-7186.79179988864","-11834.8798818591",0.689620709287861,1
"DNM1L","O00429","0.716048454800626","1201.45216337553","0.81032444792508","0.00823616749321783","788.643697535294","906.382049258257",0.943758846236151,1
"ANXA6","P08133","3.38933836278301","11964.0085725688","0.00651590890912905","0.0575345825659939","-2933.80367905611","-11598.7196318066",0.256002579122016,1
"KTN1","Q86UP2","3.56519554761196","3277.66142499042","0.0338018435140595","0.0452530845015661","-1347.27473810594","-2987.96171276203",0.40660157136006,1
"ATP6V1A","P38606","2.39038211387509","2822.64421201152","0.573482561519006","0.0134421160173718","1926.52241477953","-2062.96673093731",0.849891016534707,1
"ENO2","P09104","6.06758803628071","1766.71709591637","0.913815270239119","0.0108040779489197","-377.95539565549","1725.81546403376",0.973271196095897,1
"AGL","P35573","1.07853125387917","1163.34227841978","0.636613850162588","0.0169938382810523","1025.21236083881","549.822582241076",0.874560588110137,1
"UTRN","P46939","0.914008063996633","127.550513842144","0.943284729480567","0.0049370400100899","101.014563595815","77.8793395127489",0.981598998023858,1
"ALDH1L1","O75891","4.8058127962871","1639.40227770685","0.805198785574588","0.0156943435835545","-1632.25312057584","152.936517944046",0.941607798635114,1
"SACS","Q9NZJ4","0.674352256108427","119.984569495252","0.974770754572571","0.00421171415087929","74.9173438253401","93.7213343434497",0.990250784735417,1
"DNM3","Q9UQ16","2.94887036071368","2112.93721956612","0.0158205602733471","0.0264438659244473","404.69402451188","-2073.81928825831",0.331140316739503,1
"MADD","Q8WXG6","0.091241638885994","1748.52691463726","0.126816606596579","0.033699337038612","159.317192861215","1741.25368722358",0.566410037206669,1
"ATP5F1A","P25705","2.72930000468976","13280.9735774678","0.218455603892355","0.0300277780817822","5321.83106894677","-12168.0883148912",0.651823238962189,1
"HSPA4L","O95757","3.18855957974035","3044.55742753657","0.0676210190781789","0.0269175366594982","-142.940938283605","-3041.20006210225",0.480434162291303,1
"CAND1","Q86VP6","3.46755890515239","7085.77509254424","0.00010838366458353","0.0554482902900108","-2269.03740899962","-6712.65058666699",0.120987136436529,0.846909955055703
"SHANK3","Q9BYB0","5.87045798570737","529.648708603723","0.790758160235441","0.00947950149384448","-212.446930442939","485.17425351204",0.936147805589031,1
"PTPRD","P23468","3.99165029801247","655.79269419679","0.232232479637178","0.0187576202286171","-492.709149370726","-432.78372414898",0.664455200212549,1
"ACTB","P60709","2.73316520133253","15586.9363788349","0.391869027805173","0.0226223098842461","6190.61082896793","-14304.8566313023",0.763302080739254,1
"MYCBP2","O75592","1.26242573391247","505.468602420129","0.0499507998749873","0.0191897274183344","481.625330085782","153.413002878894",0.44709685019834,1
"GOLGB1","Q14789","0.384832272144466","950.506269770585","0.197243917461659","0.0530419647316688","356.823553010015","880.987582710734",0.636097387967562,1
"AARS1","P49588","2.7490018691336","3453.69563311912","0.121103632101228","0.0265760610158647","1321.32653677511","-3190.94182169465",0.560006562069185,1
"CNP","P09543","3.66435721191653","28135.5958244573","0.290280611936236","0.101943033804976","-14047.4663641244","-24377.8678547983",0.705741350861776,1
"AGRN","O00468","1.63317239047531","615.997669040956","0.525241494299961","0.0171952036597363","614.799703886078","-38.3985984833109",0.83020131398513,1
"CTNND2","Q9UQB3","2.20796569207391","1088.1042646051","0.383587484068809","0.0204600025943048","874.599693128763","-647.337830990023",0.760538362384715,1
"TKT","P29401","3.96988154188408","3452.10230239202","0.438481199453305","0.0274103830163364","-2543.42441220259","-2334.09566333349",0.789841575501543,1
"VPS13D","Q5THJ4","1.4165511960168","341.653033188884","0.0700267418366229","0.0141858406363727","337.596855282378","52.489602690568",0.483576299193885,1
"MAPT","P10636","2.60678149604553","3263.57731215429","0.678816850814478","0.0141254948790716","1663.37543418186","-2807.86734682544",0.89017401890189,1
"TPR","P12270","5.54046439421586","164.194332130477","0.872203741584856","0.0038302739864705","-111.043760173358","120.950659486978",0.96273510086442,1
"DLG4","P78352","1.17827378204098","1051.38167026707","0.679484551547651","0.0127513764888672","971.421019875434","402.174860872414",0.89017401890189,1
"PGK1","P00558","3.68225268903237","16555.3723864898","0.00354988211970296","0.0528813550760073","-8521.08324082598","-14194.0654943629",0.239635260717327,1
"RANBP2","P49792","3.92676404513624","553.835964163893","0.202032991121971","0.0140423789112814","-391.5323471997","-391.709964511553",0.64096053293832,1
"PLXNA1","Q9UIW2","1.20390592263193","2102.07001645511","0.100168759668721","0.0311371500354798","1962.17161076188","754.043051821131",0.526360337490872,1
"SYNGAP1","Q96PV0","1.30956019511741","1159.99621656738","0.526610244279138","0.0139623134090243","1120.63923211818","299.597953745052",0.830584373288919,1
"SGIP1","Q9BQI5","1.17245732392089","2608.6200820556","0.0157109624871319","0.0426665798832457","2404.38220537149","1011.85223377563",0.331140316739503,1
"HSPA1B","P0DMV9","4.16549804605562","9358.92521354224","0.0223537317216842","0.067163485545302","-7993.88355640924","-4866.96073943962",0.366775057718647,1
"CLASP1","Q7Z460","3.06809229814856","1054.73286285862","0.108805682890515","0.0192415477571968","77.4534585048444","-1051.88515236198",0.542281433637353,1
"AP2A2","O94973","4.73565646769213","407.81078743123","0.938249790335476","0.00480462878719226","-407.70040293191","9.48787618163069",0.979711461558451,1
"PLXNA4","Q9HCM2","3.36575318251311","903.521032087978","0.461749562453309","0.0162171881283088","-200.841858023515","-880.91588899905",0.799064134090183,1
"AP1B1","Q10567","2.7966093573376","1042.6389960142","0.0365830133634098","0.026792991764879","352.600654221608","-981.20785496856",0.411360046237975,1
"MAP4","P27816","3.67713704584133","3543.44323324147","0.425621936707311","0.0314485830823915","-1808.25199141329","-3047.32910640689",0.781474674283259,1
"COL6A3","P12111","4.77172425043287","947.36077434776","0.879403136856352","0.0291118514424846","-945.693589216398","56.1789292154377",0.965929462205703,1
"CRMP1","Q14194","2.07376649853427","1269.50924164803","0.793129384250333","0.00975071717773051","1112.28651011571","-611.94152828876",0.936599813656409,1
"NNT","Q13423","2.26239187609775","5695.92682758583","0.26613215006849","0.023932709470691","4387.17034421061","-3632.67378057691",0.694269604949246,1
"INA","Q16352","4.43468998456305","4545.52463093563","0.602303303695168","0.0277500514403028","-4371.38007788067","-1246.12615137892",0.860213759615668,1
"PYGM","P11217","1.9906385067256","1133.43154898718","0.778727458479376","0.0177284085524057","1034.99673856689","-462.005224424318",0.929552119118941,1
"IPO5","O00410","3.34613050089194","1261.88171988851","0.340945733154242","0.0241504046010219","-256.306679657734","-1235.57774379098",0.740350438308374,1
