"Symbol","Uniprot","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"PKM","P14618","5.92867390624183","6422.11921019422","0.39505031472944","0.0129540676482324","-2229.32430952935","6022.76749284639",0.715768617373587,1
"C3","P01024","5.19771171325949","6882.03450312699","0.048607811015931","0.089858777134026","-6087.32773059373","3210.42676330965",0.284381400912227,1
"CKB","P12277","3.29889548131829","1677.99607154143","0.863783705808554","0.0045878870494938","-262.866320697483","-1657.27852624459",0.945441369372825,1
"ALDOA","P04075","0.111834694114344","6397.54903169813","0.272281453099103","0.0155078482788417","713.977478629432","6357.58364262647",0.622320557213455,1
"PI4KA","P42356","2.74542115257767","317.584630752203","0.889105956042091","0.00335759793645122","122.552484146699","-292.986153801654",0.955084942965173,1
"HSPH1","Q92598","4.81778790451021","2427.16977387161","0.295758807098014","0.0201459819766133","-2413.70061634836","255.347695966691",0.641920206125499,1
"HK1","P19367","3.92653144997928","2201.34099894834","0.706249412288145","0.00669562397526537","-1555.86794090856","-1557.29802674499",0.879884073281181,1
"GDI1","P31150","5.82749396091774","1571.48051157667","0.778024251355671","0.00665664562454631","-691.582200775421","1411.12191458991",0.911603163906615,1
"HSP90AB1","P08238","4.05440757141503","6461.50610433189","0.289061355775151","0.0213453401475199","-5112.52618888165","-3951.3462394882",0.634651709476547,1
"ATP2B1","P20020","4.21042947330699","734.414846857794","0.647981682760816","0.0071219522814057","-643.818488865039","-353.359477983391",0.855366782213608,1
"CKAP5","Q14008","5.95877043685737","1306.68601718497","0.0439849427893088","0.0138781614608737","-416.511698738612","1238.52587874481",0.269420551144938,1
"TUBA1C","Q9BQE3","3.29421766188054","210.074914077095","0.357622104440485","0.037450518317728","-31.9383502731447","-207.632876265607",0.687951532274237,1
"CTNNA2","P26232","3.52766549779731","1188.84538535233","0.197275911392949","0.0120937754556005","-447.66357072084","-1101.34040047707",0.547771973076083,1
"NRCAM","Q92823","1.79990466438962","1585.56086701671","0.207647420350193","0.013934332436214","1544.12903090278","-360.095541402579",0.558310302206678,1
"HTT","P42858","2.27705569515827","65.3795875508145","0.972257733327192","0.00159458683072928","49.7404525043451","-42.4308596775697",0.986395991718862,1
"CADPS","Q9ULU8","0.527551858095702","42.5609228251018","0.998726086745014","0.000420317777008442","21.4260007966322","36.774429180981",0.999269483631259,1
"PFKP","Q01813","0.96165554631169","2067.28286951663","0.323050857337042","0.016705319617516","1695.46123643605","1182.82275017841",0.662497897646215,1
"ALB","P02768","2.91732081564747","30818.7559332842","0.0881533939771628","0.0969493175742622","6853.98329871135","-30046.9404468462",0.372139719361183,1
"BASP1","P80723","0.413082644089779","1729.75238742366","0.942858762691654","0.00508039090471856","694.382434671366","1584.25892966324",0.974407931711756,1
"ATP6V1B2","P21281","1.21955653773434","2017.43416547809","0.124214534595571","0.0134368713047379","1894.26349523129","694.122772045701",0.441588886865237,1
"NBEA","Q8NFP9","1.15960641271386","622.84450143813","0.0113541246952946","0.0140522118303658","570.92783541272","248.951159311738",0.130280661334849,1
"SYNJ1","O43426","0.963585415082071","549.320588133238","0.876262590843469","0.00382765202290527","451.125471148149","313.430882059198",0.949141986693753,1
"NCAM1","P13591","5.97181459157211","1636.33066813632","0.850564901912536","0.00518613726246163","-501.312363634512","1557.64693353488",0.940896442084171,1
"CEP170B","Q9Y4F5","1.74793763729724","669.007134286727","0.0653544053890186","0.0138095010603147","658.53815073549","-117.889990043347",0.325647192046924,1
"PLCB1","Q9NQ66","2.23486528246354","1892.34109870453","0.283150111300985","0.0162406085288003","1490.20149595075","-1166.29941923693",0.630220660872893,1
"ENO1","P06733","0.537744394263529","3242.56498655226","0.679987249905729","0.0082283268768008","1660.84189237972","2784.92942469485",0.867634209255701,1
"HSPA8","P11142","3.76291607146914","3400.37256547659","0.573253028746948","0.00850974044964896","-1979.39683392769","-2764.87282851904",0.816514612947257,1
"NDUFS1","P28331","2.22302318674429","1561.23300573844","0.694600204882668","0.0106545944115456","1240.76520207111","-947.602348844978",0.87438714914347,1
"CLASP2","O75122","3.17273484368774","924.042305326052","0.0733314196861322","0.0138441711652343","-28.7720499097534","-923.594256790434",0.340638921210596,1
"ACTN2","P35609","2.50150653771259","1377.57344023814","0.382392503841182","0.018475227713171","822.775728979445","-1104.87496263237",0.707055140798627,1
"IMMT","Q16891","3.42072966885199","2047.39136997713","0.387903040478809","0.0113800746760908","-564.109901810564","-1968.14416152275",0.710398203421541,1
"NSF","P46459","4.0338355783168","2773.31560723497","0.702091165772202","0.00808925527041049","-2158.97493696339","-1740.72016099573",0.877642036369219,1
"OGDH","Q02218","3.72664889721534","426.881650822138","0.85986845232282","0.00452439342788403","-235.743800442623","-355.883133010687",0.943946626362815,1
"OPA1","O60313","5.59115508792036","1912.7791935252","0.129045640140426","0.0161246668734818","-1220.5475935668","1472.74838822564",0.451775372785524,1
"EPRS1","P07814","3.44498935326613","473.071952038154","0.459541346620272","0.00749978753824912","-141.336625885978","-451.465425019853",0.753906378855932,1
"APOB","P04114","4.52589050201757","1595.78570469123","0.137186644994884","0.0697764895876016","-1568.11399428275","-295.889364850239",0.46370794759609,1
"NUMA1","Q14980","5.26529282595838","1264.33374153718","0.0302314063323023","0.0296650213507455","-1075.95196739162","663.978293211085",0.221810524958319,1
"EPB41L2","O43491","4.03673314933239","2173.71889133895","0.219036533445855","0.0233109896569676","-1696.14623454706","-1359.46378017059",0.568810725272819,1
"HSPA9","P38646","3.98282292789983","3280.53070935051","0.0824817835340702","0.0201260373310783","-2445.51662155674","-2186.62529681732",0.359340119011034,1
"VPS13A","Q96RL7","6.1651353386869","414.005016022613","0.52939453558568","0.00838731675652565","-48.7598434999882","411.123620038719",0.791580441101688,1
"SYN2","Q92777","0.404412829545884","476.382970685793","0.972806288489221","0.0040147066696187","187.446705739758","437.954868983933",0.986440220380843,1
"ROCK2","O75116","3.07268542373708","439.081715352367","0.808682892846965","0.00437233770891134","30.2319668213747","-438.039702468725",0.925527922093528,1
"KIF1A","Q12756","3.04762667536081","850.934321542617","0.164687354893282","0.0140581683959605","79.8412603200361","-847.180377918246",0.504879269559981,1
"ACACA","Q13085","0.0512130250269226","245.770519669359","0.534115822096893","0.00658942870383869","12.5811505058236","245.448289850421",0.793948123792253,1
"ITSN1","Q15811","5.82655200606798","743.097962529688","0.0804720042924264","0.0109446161500663","-327.653335791346","666.961673157144",0.356063556931495,1
"SBF1","O95248","6.0136261695879","451.408717423691","0.201568530839518","0.00820159046593229","-120.213084825825","435.107623930862",0.551064701196097,1
"ADD1","P35611","3.91078193227769","1969.77624505874","0.106517321256486","0.0163847698023571","-1370.08374592375","-1415.23460413928",0.410215055839419,1
"EEA1","Q15075","2.96050168411914","1084.30788369576","0.192211116361209","0.0110545254763209","195.286896871367","-1066.57705514189",0.540822128506696,1
"VIM","P08670","3.79751964906276","19804.8599338249","0.11991087710025","0.116345824677206","-12078.8678850977","-15695.0128261425",0.435306818400674,1
"SRCIN1","Q9C0H9","1.70524415029561","852.915600075676","0.0612458771427524","0.0104390180373151","845.21846131963","-114.327483558975",0.316450796538507,1
"USP9X","Q93008","0.462935282127685","525.032283221135","0.455529971513793","0.00715524672564298","234.467004647247","469.770286582864",0.75047674413004,1
"GAP43","P17677","0.231140027545873","1294.67251770481","0.930103844033859","0.00523612552453543","296.593137186353","1260.24181769772",0.969900910721484,1
"HECTD4","Q9Y4D8","0.614333591610569","140.852308902812","0.543217596893657","0.00476670379527847","81.1892553950788","115.098556601053",0.797840251890333,1
"A2M","P01023","4.63220381076829","3342.58269151381","0.262721328717382","0.0443322091308296","-3331.84261045659","-267.738433463614",0.616239127010912,1
"PC","P11498","2.31722444641899","734.872078410914","0.460908798488311","0.00958551705368179","539.483502602529","-498.993509023598",0.754881859439879,1
"VCL","P18206","3.92385965188028","4137.22617046983","0.26947639189841","0.0401973402383864","-2916.28625412352","-2934.6064249965",0.619965354801263,1
"KIF5C","O60282","1.84396440282437","1293.81660165634","0.00141718585293196","0.0234760133927876","1245.84322216355","-349.050232073693",0.0395496080528941,1
"ATP2B3","Q16720","4.90754621340329","1002.32841413158","0.0755075045495845","0.0183102337837051","-983.30140521634","194.372313550818",0.343456683582241,1
"SEPTIN7","Q16181","4.13914969428685","1099.61874395131","0.645846667869591","0.00601316779904279","-923.843080755573","-596.385231364018",0.853880159378627,1
"WDR7","Q9Y4E6","2.24729331415773","460.226601252955","0.34630049294202","0.00789874511721783","358.871179127457","-288.131916476665",0.679643202178343,1
"ALDOC","P09972","0.450575131150565","718.40461457827","0.921296368245592","0.00381097716842496","312.853239104527","646.70552883763",0.966796218217105,1
"TRIO","O75962","1.51165695953192","251.230739526417","0.564300044840433","0.00536685596121048","250.791532229048","14.8489678158698",0.809866958086617,1
"NEFH","P12036","5.53409223804487","2526.29518832748","0.861666311425654","0.021495564500389","-1720.34358434949","1850.02306211412",0.94481085547081,1
"DNM1L","O00429","1.96474683997437","1778.98720281964","0.255802337833655","0.0119630836146349","1642.71661782817","-682.845210356805",0.612057162167849,1
"ANXA6","P08133","6.11723269544376","1217.29392633099","0.901056200860245","0.00569171381767514","-201.087133096063","1200.57005959066",0.957507088830976,1
"KTN1","Q86UP2","3.86307810269342","583.461773076156","0.618141724612904","0.00781006330600127","-385.376917254429","-438.077929469912",0.840712602469882,1
"ATP6V1A","P38606","0.911623620421869","1701.76210614965","0.598406788997104","0.00806691256636828","1345.24156437821","1042.26647235541",0.830394361431961,1
"ENO2","P09104","1.1033038154328","5838.87180820801","0.149481747660558","0.036062209276671","5212.36723546424","2631.28329819219",0.483396955267588,1
"AGL","P35573","3.88593442624206","1020.94869612239","0.539587726071925","0.0149174619777753","-691.680294890437","-750.942481002568",0.797327269357645,1
"UTRN","P46939","4.50071843512504","405.483129279869","0.244953012838744","0.0158935543297313","-396.43327640212","-85.1893508114426",0.602519198988957,1
"ALDH1L1","O75891","5.22976475580965","4824.57486486314","0.0161012236913044","0.0468654713280547","-4193.1350619031","2386.23992492543",0.155519112390423,1
"SACS","Q9NZJ4","1.44591464998362","569.259091010504","0.118214471003791","0.0201311232900666","564.825935855881","70.905393889557",0.431927049724272,1
"DNM3","Q9UQ16","1.40505751666191","389.05587893925","0.740887539921454","0.00483731258571995","383.724543074857","64.186852074119",0.894790608492464,1
"MADD","Q8WXG6","2.32891209210784","473.455683487323","0.598705478831669","0.00907586792456422","343.79170725755","-325.526567652146",0.830513866783359,1
"ATP5F1A","P25705","2.76993410991614","4067.89900753113","0.599050320579461","0.0092433081607876","1477.30324580525","-3790.1685259901",0.830628384618511,1
"HSPA4L","O95757","4.91726321765057","1187.40784521377","0.318086247334644","0.0105179380481511","-1162.57508378887","241.571035988421",0.659852722317527,1
"CAND1","Q86VP6","5.31620156312312","1473.7064308306","0.371789923951761","0.0115419960597905","-1213.1210551846","836.748438743251",0.698303101797807,1
"SHANK3","Q9BYB0","4.10580401933833","984.167917197091","0.191921791090322","0.018025606202309","-808.591966285223","-561.039678898968",0.540813875073846,1
"PTPRD","P23468","6.19774897914942","289.118149932323","0.308559789246021","0.00818335657821897","-24.6711535538892","288.063602009364",0.652703354945427,1
"ACTB","P60709","2.76981829414495","10906.6728687374","0.361756485778359","0.015748786801039","3962.05773526148","-10161.5752503294",0.690955688863737,1
"MYCBP2","O75592","1.86638450706589","204.076031099174","0.269251273530394","0.00768188228398489","195.225451457893","-59.4478727310998",0.619782931314818,1
"GOLGB1","Q14789","2.70259974958355","643.69622544495","0.064011887734894","0.0357323631218379","273.58896915738","-582.66105636766",0.32270251016804,1
"AARS1","P49588","3.23423730167973","1404.52285524361","0.515299486826322","0.0108360216089754","-129.935466013213","-1398.49963374095",0.787165843996668,1
"CNP","P09543","1.82726184506151","4997.52059930202","0.929767811328501","0.0171641603205317","4834.06462618932","-1267.68739453903",0.96976505675254,1
"AGRN","O00468","5.19905228332745","462.368132388687","0.395110453573135","0.013112883236822","-408.686396931123","216.23995655766",0.715768617373587,1
"CTNND2","Q9UQB3","3.64965348823806","1265.85669663467","0.0183749422702866","0.0240816812467709","-615.8189458769","-1105.96573288412",0.17012061481045,1
"TKT","P29401","4.25242057396218","1006.51124701025","0.712911846768106","0.00807373906774006","-901.901033456031","-446.810268692511",0.882606346856701,1
"VPS13D","Q5THJ4","1.09718539720346","527.214505819287","0.0332804994649715","0.0215878026533887","469.182496681877","240.463968098415",0.232190913231507,1
"MAPT","P10636","3.87101684547995","2763.48557666572","0.657947287177476","0.0122599558938385","-1841.69856302244","-2060.33951944832",0.858869402349499,1
"TPR","P12270","5.25045229330445","950.832608441444","0.000165205898402728","0.0225606092596192","-816.482616302673","487.276909519734",0.011225381653208,1
"DLG4","P78352","3.71481790681297","257.336743544701","0.93937814441751","0.00309527549560795","-139.56518839651","-216.20304754105",0.972263775106921,1
"PGK1","P00558","5.14055821401469","7286.10275715308","0.0787289059840836","0.023351410919013","-6628.36745584786","3025.23358735334",0.351930173224135,1
"RANBP2","P49792","5.07698638999057","818.075638218159","0.00014107092134852","0.0211671463943336","-764.301391190956","291.703845140268",0.0103993224473334,1
"PLXNA1","Q9UIW2","1.18761286122513","612.026892157125","0.610854506006115","0.00896575639739665","567.642162911974","228.821527851128",0.837009995706439,1
"SYNGAP1","Q96PV0","3.03731013162273","1731.70544966703","0.0904079874394241","0.0204443608344005","180.259480970847","-1722.29796606935",0.377174593620747,1
"SGIP1","Q9BQI5","1.15538974141017","822.4948759769","0.175894980438432","0.0134514559527984","752.543589803239","331.927652439973",0.51861903617696,1
"HSPA1B","P0DMV9","5.06897222320236","6993.91796516777","0.00409308824006344","0.0503817396964061","-6553.96551305148","2441.39807430665",0.0752809853954906,1
"CLASP1","Q7Z460","4.54905219894905","578.631167132132","0.094578077428556","0.0107187966692906","-570.929689516308","-94.0920677076769",0.386725848784268,1
"AP2A2","O94973","0.692908166020202","100.168626321124","0.993511291197903","0.00117962685408571","63.985454560989","77.0688997176207",0.996898648277376,1
"PLXNA4","Q9HCM2","1.56141970109592","198.738385538562","0.898906168344499","0.00348418576506328","198.729648952895","1.86346814656968",0.957507088830976,1
"AP1B1","Q10567","5.30549135928453","271.129391622005","0.676840210716297","0.00688081374665536","-224.823376451046","151.544041131513",0.866595127057253,1
"MAP4","P27816","4.24724655308742","3143.66961516454","0.144125237616112","0.0279003518886115","-2809.67888989407","-1410.09332492299",0.474691048315198,1
"COL6A3","P12111","3.51451416089561","8883.10486616545","0.262930797217095","0.206301070590934","-3236.44987154113","-8272.54158601175",0.616239127010912,1
"CRMP1","Q14194","1.60250661250669","2133.99411404683","0.23910645734","0.015937399449599","2132.92129335919","-67.6582228667689",0.596495736854609,1
"NNT","Q13423","1.81729989238544","1804.45995536507","0.668245020409472","0.00747605725332871","1749.91389023537","-440.314782033723",0.86397413016824,1
"INA","Q16352","5.46356716734626","1117.57674156172","0.955702854817498","0.00691986455700851","-816.820371039426","762.746520631013",0.979648708847426,1
"PYGM","P11217","4.42293405581425","681.364960555047","0.839406877588455","0.0108773893991741","-653.019904754881","-194.481910382706",0.936750262992886,1
"IPO5","O00410","6.07935088074987","348.592182608073","0.800507397286027","0.00644549746291113","-70.5640703586032","341.375484986673",0.922488409152236,1
"TUBA8","Q9NY65","2.11700365945353","229.493243100517","0.895660059488418","0.00638677505157136","196.102151700409","-119.210296230077",0.957326176197401,1
