"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ZBTB33","ZBTB33","MA0527.1","4.20493",1.30189e-05,0.859026,0.772676,0.0739733,7,"False",0.0103370066,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1::JUN","MA1129.1","3.26149",0.000553351,0.838934,0.765238,0.0706012,7,"False",0.146453564666667,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL1::JUN","MA1129.1","3.26149",0.000553351,0.838934,0.765238,0.0706012,7,"False",0.146453564666667,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"GLIS1","GLIS1","MA0735.1","3.16605",0.000771913,0.754791,0.701599,0.0416495,7,"False",0.1532247305,NA,NA,NA,NA,NA,NA,NA
"FOSB","FOSB::JUNB","MA1136.1","2.80031",0.00254955,0.841181,0.780211,0.0730549,7,"False",0.2543172075,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOSB::JUNB","MA1136.1","2.80031",0.00254955,0.841181,0.780211,0.0730549,7,"False",0.2543172075,0.329201788665352,0.634586227783019,NA,NA,NA,0.67285833371456,0.770013143376798
"FOSL1","FOSL1::JUND","MA1143.1","2.79875",0.00256239,0.866397,0.80978,0.0618984,7,"False",0.2543172075,NA,NA,NA,NA,NA,NA,NA
"JUND","FOSL1::JUND","MA1143.1","2.79875",0.00256239,0.866397,0.80978,0.0618984,7,"False",0.2543172075,0.00213584737172787,0.00037436692329244,0.969244389363596,0.968365459009298,0.119665381563243,0.462694681526478,0.900583976414876
"FOSB","FOSB::JUN","MA1127.1","2.68455",0.00362819,0.814945,0.753617,0.0664499,7,"False",0.276802114545455,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSB::JUN","MA1127.1","2.68455",0.00362819,0.814945,0.753617,0.0664499,7,"False",0.276802114545455,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"ZNF682","ZNF682","MA1599.1","2.66611",0.00383479,0.820834,0.766683,0.0422965,7,"False",0.276802114545455,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUN","MA1131.1","2.53542",0.00561007,0.834314,0.777587,0.0729236,7,"False",0.318553367142857,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL2::JUN","MA1131.1","2.53542",0.00561007,0.834314,0.777587,0.0729236,7,"False",0.318553367142857,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"E2F6","E2F6","MA0471.2","2.53513",0.00561681,0.907472,0.852237,0.0540564,7,"False",0.318553367142857,NA,NA,NA,NA,NA,NA,NA
"ZNF460","ZNF460","MA1596.1","2.45015",0.00713494,0.844615,0.777914,0.075984,7,"False",0.370479564210526,NA,NA,NA,NA,NA,NA,NA
"ATF7","ATF7","MA0834.1","2.41882",0.00777846,0.782746,0.727749,0.0738946,7,"False",0.370479564210526,0.00955886473304255,0.0586891292636185,NA,NA,NA,0.998674089525648,1
