"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ZBTB33","ZBTB33","MA0527.1","3.51477",0.000219933,0.882916,0.772676,0.0606306,3,"False",0.174626802,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1::JUN","MA1129.1","3.17645",0.000745124,0.874866,0.765238,0.0603593,3,"False",0.187822143636364,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL1::JUN","MA1129.1","3.17645",0.000745124,0.874866,0.765238,0.0603593,3,"False",0.187822143636364,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"FOSL1","FOSL1::JUND","MA1143.1","2.91999",0.00174962,0.900003,0.80978,0.0507095,3,"False",0.187822143636364,NA,NA,NA,NA,NA,NA,NA
"JUND","FOSL1::JUND","MA1143.1","2.91999",0.00174962,0.900003,0.80978,0.0507095,3,"False",0.187822143636364,0.00213584737172787,0.00037436692329244,0.969244389363596,0.968365459009298,0.119665381563243,0.462694681526478,0.900583976414876
"CREB3L4","CREB3L4","MA1475.1","2.91141",0.00179784,0.869808,0.780213,0.0761002,3,"False",0.187822143636364,NA,NA,NA,NA,NA,NA,NA
"ZBED1","ZBED1","MA0749.1","2.88589",0.00195056,0.773649,0.700738,0.055639,3,"False",0.187822143636364,NA,NA,NA,NA,NA,NA,NA
"FOSB","FOSB::JUNB","MA1136.1","2.81057",0.00247138,0.873678,0.780211,0.0751288,3,"False",0.187822143636364,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOSB::JUNB","MA1136.1","2.81057",0.00247138,0.873678,0.780211,0.0751288,3,"False",0.187822143636364,0.329201788665352,0.634586227783019,NA,NA,NA,0.67285833371456,0.770013143376798
"RARB","RARB","MA1552.1","2.80178",0.00254032,0.819416,0.754601,0.0339053,3,"False",0.187822143636364,NA,NA,NA,NA,NA,NA,NA
"ATF3","ATF3","MA0605.2","2.79391",0.00260207,0.840132,0.737623,0.0965087,3,"False",0.187822143636364,NA,NA,NA,NA,NA,NA,NA
"ATF7","ATF7","MA0834.1","2.71033",0.00335949,0.821875,0.727749,0.0689787,3,"False",0.200262150666667,0.00955886473304255,0.0586891292636185,NA,NA,NA,0.998674089525648,1
"RARG","RARG","MA1553.1","2.69788",0.00348802,0.805651,0.741353,0.0405163,3,"False",0.200262150666667,NA,NA,NA,NA,NA,NA,NA
"FOSB","FOSB::JUN","MA1127.1","2.67074",0.00378329,0.846808,0.753617,0.046883,3,"False",0.200262150666667,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSB::JUN","MA1127.1","2.67074",0.00378329,0.846808,0.753617,0.046883,3,"False",0.200262150666667,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"JUNB","JUNB","MA1140.2","2.64212",0.00411832,0.809185,0.719098,0.0539688,3,"False",0.20437163,0.329201788665352,0.634586227783019,NA,NA,NA,0.67285833371456,0.770013143376798
"ZNF135","ZNF135","MA1587.1","2.56467",0.0051608,0.867646,0.785202,0.084358,3,"False",0.241039717647059,NA,NA,NA,NA,NA,NA,NA
"GLIS1","GLIS1","MA0735.1","2.5333",0.00564878,0.766609,0.701599,0.0263217,3,"False",0.246662503225806,NA,NA,NA,NA,NA,NA,NA
"Esrrg","Esrrg","MA0643.1","2.49704",0.00626084,0.890955,0.81775,0.0260122,3,"False",0.246662503225806,0.845765571724537,0.446862206009755,NA,NA,NA,0.444266214754468,0.557509200638269
"Zfx","Zfx","MA0146.2","2.48876",0.00640869,0.947712,0.855406,0.0175533,3,"False",0.246662503225806,0.246717851463233,0.000107724578620439,0.400265347827202,0.394914904388137,1.08756845030653,0.507811901522058,0.789855040802431
"JDP2","JDP2","MA0656.1","2.44432",0.00725391,0.825419,0.738511,0.0697703,3,"False",0.246662503225806,0.00856062213318433,0.800874349895784,0.603768441314799,0.609982259976034,-1.11527250478786,0.679343942147235,0.930362316256601
"FOS","FOS::JUN","MA1126.1","2.42585",0.00763493,0.819032,0.74861,0.0366791,3,"False",0.246662503225806,0.697580503134212,0.886515930835537,NA,NA,NA,0.879292082746186,1
"JUN","FOS::JUN","MA1126.1","2.42585",0.00763493,0.819032,0.74861,0.0366791,3,"False",0.246662503225806,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"Nr2f6","Nr2f6","MA0728.1","2.41766",0.00780659,0.779312,0.713006,0.0715706,3,"False",0.246662503225806,NA,NA,NA,NA,NA,NA,NA
"CREM","CREM","MA0609.2","2.40432",0.00809428,0.809272,0.727025,0.12361,3,"False",0.246662503225806,0.763555529029591,0.364412600915227,NA,NA,NA,0.909320439960587,0.678762205390495
"ZNF460","ZNF460","MA1596.1","2.37323",0.00881237,0.876601,0.777914,0.108454,3,"False",0.246662503225806,NA,NA,NA,NA,NA,NA,NA
