"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"RUNX2","RUNX2","MA0511.2","2.72563",0.00320091,0.868582,0.830783,0.0673993,12,"False",0.195501733846154,0.00131371137880625,0.000285232966972144,0.63347931566969,0.642297267915138,0.429188713480357,0.637844263795209,0.852782611660496
"FLI1","FLI1","MA0475.2","2.67094",0.00377816,0.870508,0.82927,0.0467577,12,"False",0.211374974666667,2.15907233419438e-06,0.0558040264345864,0.723486859623949,0.736410234493513,-0.489196874998293,0.848368937208531,1
"ETS1","ETS1","MA0098.3","2.65232",0.00399323,0.885675,0.846278,0.0437195,12,"False",0.211374974666667,NA,NA,NA,NA,NA,NA,NA
"SPDEF","SPDEF","MA0686.1","2.57155",0.00505515,0.836903,0.801715,0.0518217,12,"False",0.25086181875,NA,NA,NA,NA,NA,NA,NA
"Zic1","Zic1::Zic2","MA1628.1","2.50623",0.00609074,0.908859,0.869542,0.068045,12,"False",0.268669308888889,NA,NA,NA,NA,NA,NA,NA
"Zic2","Zic1::Zic2","MA1628.1","2.50623",0.00609074,0.908859,0.869542,0.068045,12,"False",0.268669308888889,NA,NA,NA,NA,NA,NA,NA
"SRF","SRF","MA0083.3","2.38173",0.00860907,0.717656,0.683802,0.0417859,12,"False",0.359768504210526,NA,NA,NA,NA,NA,NA,NA
"E2F3","E2F3","MA0469.3","2.33957",0.0096409,0.722525,0.69333,0.0486669,12,"False",0.362294981818182,0.00510614400460044,0.000212147930398567,0.590389233434671,0.596720906045965,0.548432402471353,0.732807301529194,0.906271658729581
"E2F6","E2F6","MA0471.2","2.32731",0.00996301,0.890969,0.852237,0.0618336,12,"False",0.362294981818182,NA,NA,NA,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","2.32464",0.0100384,0.894014,0.849665,0.0552078,12,"False",0.362294981818182,NA,NA,NA,NA,NA,NA,NA
"TFCP2","TFCP2","MA0145.3","2.29096",0.0109795,0.833844,0.802875,0.0230447,12,"False",0.378354233333333,0.999715677494158,0.0470276013745535,NA,NA,NA,0.637395036420063,0.632985622258138
"HINFP","HINFP","MA0131.2","2.27525",0.0114364,0.856534,0.819262,0.050861,12,"False",0.378354233333333,NA,NA,NA,NA,NA,NA,NA
"Nkx2-5","Nkx2-5","MA0503.1","2.24298",0.0124371,0.880633,0.853514,0.042252,12,"False",0.3826683,NA,NA,NA,NA,NA,NA,NA
"PAX1","PAX1","MA0779.1","2.2401",0.0125307,0.770655,0.74848,0.0341818,12,"False",0.3826683,NA,NA,NA,NA,NA,NA,NA
"TFAP2B","TFAP2B","MA0813.1","2.22202",0.0131341,0.853031,0.816155,0.0420203,12,"False",0.38623982962963,NA,NA,NA,NA,NA,NA,NA
"E2F2","E2F2","MA0864.2","2.07782",0.0188449,0.781942,0.755513,0.0478506,12,"False",0.518610682758621,NA,NA,NA,NA,NA,NA,NA
"PAX9","PAX9","MA0781.1","2.07568",0.0189417,0.744727,0.722568,0.0428632,12,"False",0.518610682758621,NA,NA,NA,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","2.02321",0.0215131,0.885045,0.852902,0.0470798,12,"False",0.569380046666667,0.0180179403871596,0.365325373394781,NA,NA,NA,0.979638759644307,1
"TFAP2C","TFAP2C","MA0815.1","1.99375",0.0230807,0.844228,0.809526,0.0415837,12,"False",0.591163735483871,NA,NA,NA,NA,NA,NA,NA
"YY2","YY2","MA0748.2","1.97887",0.0238927,0.85755,0.821895,0.0705145,12,"False",0.59283761875,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0872.1","1.9118",0.0279403,0.838353,0.804318,0.0438408,12,"False",0.672260551515152,NA,NA,NA,NA,NA,NA,NA
"ZFP57","ZFP57","MA1583.1","1.84072",0.0327975,0.851578,0.822293,0.0697466,12,"False",0.732113968421053,NA,NA,NA,NA,NA,NA,NA
"HES6","HES6","MA1493.1","1.82588",0.0339223,0.824952,0.801229,0.0318234,12,"False",0.732113968421053,NA,NA,NA,NA,NA,NA,NA
"Zic2","Zic2","MA1629.1","1.81517",0.0347169,0.831172,0.804892,0.0607606,12,"False",0.732113968421053,NA,NA,NA,NA,NA,NA,NA
"EWSR1-FLI1","EWSR1-FLI1","MA0149.1","1.81313",0.0348866,0.717518,0.688734,0.0509045,12,"False",0.732113968421053,NA,NA,NA,NA,NA,NA,NA
"CTCFL","CTCFL","MA1102.2","1.81126",0.0350382,0.874823,0.839568,0.0479678,12,"False",0.732113968421053,NA,NA,NA,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","1.77738",0.0377438,0.80055,0.772676,0.0310754,12,"False",0.768425056410256,NA,NA,NA,NA,NA,NA,NA
"TP63","TP63","MA0525.2","1.74853",0.0401423,0.717312,0.696725,0.0560573,12,"False",0.78311195483871,NA,NA,NA,NA,NA,NA,NA
"HEY2","HEY2","MA0649.1","1.70878",0.0437278,0.841934,0.814695,0.0457053,12,"False",0.78311195483871,NA,NA,NA,NA,NA,NA,NA
"CREB3L1","CREB3L1","MA0839.1","1.69329",0.0451792,0.758481,0.73715,0.0384951,12,"False",0.78311195483871,NA,NA,NA,NA,NA,NA,NA
"THAP11","THAP11","MA1573.1","1.67222",0.0471729,0.741239,0.713794,0.093397,12,"False",0.78311195483871,NA,NA,NA,NA,NA,NA,NA
"NFIC","NFIC","MA1527.1","1.66424",0.0480086,0.767655,0.743314,0.0479091,12,"False",0.78311195483871,0.0674447520536455,0.151080142285841,NA,NA,NA,0.169569332604161,0.382057472634142
"MYOD1","MYOD1","MA0499.2","1.65254",0.0491665,0.849234,0.825451,0.0662284,12,"False",0.78311195483871,NA,NA,NA,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","1.6525",0.0492082,0.838081,0.817285,0.0213787,12,"False",0.78311195483871,NA,NA,NA,NA,NA,NA,1
"EGR2","EGR2","MA0472.2","1.62673",0.0518842,0.833934,0.808129,0.0351417,12,"False",0.78311195483871,NA,NA,NA,NA,NA,NA,NA
"ATF6","ATF6","MA1466.1","1.62641",0.0519106,0.756908,0.735722,0.0378825,12,"False",0.78311195483871,1.1896519587004e-05,0.0104107472625963,0.845761476584943,0.851176769948197,0.038311371650398,0.922170982833724,1
"ETV5","ETV5","MA0765.2","1.60907",0.0537757,0.878657,0.853063,0.0508814,12,"False",0.78311195483871,0.034707610349347,0.114072584070988,NA,0.947322784731604,NA,0.916598761890717,1
"HES1","HES1","MA1099.2","1.60381",0.0543575,0.88285,0.85239,0.0544996,12,"False",0.78311195483871,NA,NA,NA,NA,NA,NA,NA
"MAZ","MAZ","MA1522.1","1.60185",0.0545745,0.913187,0.877914,0.0634525,12,"False",0.78311195483871,0.302148443241299,0.194181902338888,NA,NA,NA,0.983065549235966,1
"ZNF282","ZNF282","MA1154.1","1.59404",0.0554451,0.758209,0.7402,0.0306314,12,"False",0.78311195483871,NA,NA,NA,NA,NA,NA,NA
"ARNT","ARNT::HIF1A","MA0259.1","1.59337",0.0555215,0.918195,0.890666,0.0442315,12,"False",0.78311195483871,0.000130176704496163,0.78008277582098,0.297794078068962,0.288731814191624,-1.91874258674473,0.97267103599385,1
"HIF1A","ARNT::HIF1A","MA0259.1","1.59337",0.0555215,0.918195,0.890666,0.0442315,12,"False",0.78311195483871,0.0189824876337517,0.00618833833399851,0.712393792906835,0.723778437482298,0.491232086628503,0.95752197652685,1
"PITX2","PITX2","MA1547.1","1.59015",0.0558712,0.882293,0.849285,0.0727404,12,"False",0.78311195483871,NA,NA,NA,NA,NA,NA,NA
"IRF5","IRF5","MA1420.1","1.58373",0.0565956,0.765599,0.74655,0.0442802,12,"False",0.78311195483871,0.0010257660174045,0.11904271289666,0.728931005917902,0.742826219549296,-0.326167013956959,0.983744787855001,1
"ZIC5","ZIC5","MA1584.1","1.57842",0.0572171,0.796607,0.774101,0.0369325,12,"False",0.78311195483871,NA,NA,NA,NA,NA,NA,NA
"NFIC","NFIC::TLX1","MA0119.1","1.55806",0.0595915,0.761272,0.738771,0.0374367,12,"False",0.78311195483871,0.0674447520536455,0.151080142285841,NA,NA,NA,0.169569332604161,0.382057472634142
"TLX1","NFIC::TLX1","MA0119.1","1.55806",0.0595915,0.761272,0.738771,0.0374367,12,"False",0.78311195483871,NA,NA,NA,NA,NA,NA,NA
"XBP1","XBP1","MA0844.1","1.55635",0.0597847,0.773831,0.754141,0.0421222,12,"False",0.78311195483871,0.00120155024431808,0.0309870589130357,0.620177196476327,0.625935145905986,-0.396973428232469,0.693012885840123,0.914409040244026
"SNAI3","SNAI3","MA1559.1","1.54864",0.0606822,0.858756,0.835868,0.0683677,12,"False",0.78311195483871,NA,NA,NA,NA,NA,NA,NA
"Rhox11","Rhox11","MA0629.1","1.54496",0.0611498,0.812868,0.793401,0.0425784,12,"False",0.78311195483871,NA,NA,NA,NA,NA,NA,NA
"TP73","TP73","MA0861.1","1.50772",0.0657655,0.760005,0.74256,0.050449,12,"False",0.799439492537313,NA,NA,NA,NA,NA,NA,NA
"ETV6","ETV6","MA0645.1","1.50509",0.0661203,0.874621,0.851358,0.0526389,12,"False",0.799439492537313,0.00147000234799666,0.0116377514333398,0.855783435227596,0.861569328569659,0.309481241470309,0.942754260117685,0.985501378612174
"ZNF148","ZNF148","MA1653.1","1.50294",0.0664105,0.884627,0.850645,0.0557433,12,"False",0.799439492537313,0.0719421351824657,0.593364751702459,NA,NA,NA,0.807372254627712,0.995397726935177
"ETV2","ETV2","MA0762.1","1.50204",0.066515,0.826679,0.805106,0.0469475,12,"False",0.799439492537313,NA,NA,NA,NA,NA,NA,NA
"PITX3","PITX3","MA0714.1","1.49472",0.067459,0.877957,0.853187,0.0606074,12,"False",0.799439492537313,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","1.4646",0.0714902,0.854476,0.829929,0.0498822,12,"False",0.813950294736842,0.000186674779545553,0.129715591367388,0.833385288013133,0.841453210022725,-0.368486136769713,0.903170878061804,0.995397726935177
"SP2","SP2","MA0516.2","1.44797",0.0737848,0.812173,0.78945,0.0500464,12,"False",0.813950294736842,NA,NA,NA,NA,NA,NA,NA
"VEZF1","VEZF1","MA1578.1","1.44162",0.0746839,0.892681,0.867548,0.0468408,12,"False",0.813950294736842,0.10070730839566,0.474048432798857,NA,NA,NA,0.735949984150745,0.930362316256601
"HEY1","HEY1","MA0823.1","1.43185",0.0760677,0.831437,0.805772,0.0545161,12,"False",0.813950294736842,NA,NA,NA,NA,NA,NA,NA
"ZBTB14","ZBTB14","MA1650.1","1.42934",0.0764382,0.850824,0.820331,0.0480904,12,"False",0.813950294736842,NA,NA,NA,NA,NA,NA,NA
"ZBTB26","ZBTB26","MA1579.1","1.42576",0.0769296,0.849394,0.826646,0.0610567,12,"False",0.813950294736842,NA,NA,NA,NA,NA,NA,NA
"E2F8","E2F8","MA0865.1","1.42579",0.0769319,0.752136,0.732586,0.0473488,12,"False",0.813950294736842,NA,NA,NA,NA,NA,NA,NA
"Arnt","Arnt","MA0004.1","1.4249",0.0770556,0.889003,0.86117,0.0722641,12,"False",0.813950294736842,0.000130176704496163,0.78008277582098,0.297794078068962,0.288731814191624,-1.91874258674473,0.97267103599385,1
"PLAGL2","PLAGL2","MA1548.1","1.4192",0.0779096,0.874745,0.846444,0.0365659,12,"False",0.813950294736842,NA,NA,NA,NA,NA,NA,NA
"KLF4","KLF4","MA0039.4","1.40987",0.0792542,0.907722,0.879556,0.0712337,12,"False",0.817244607792208,NA,NA,NA,NA,NA,NA,NA
"NHLH1","NHLH1","MA0048.2","1.38304",0.0833118,0.850928,0.828809,0.0345994,12,"False",0.8480714,NA,NA,NA,NA,NA,NA,NA
"CREB3L4","CREB3L4","MA1474.1","1.369",0.0854755,0.813438,0.795119,0.0388262,12,"False",0.8579239475,NA,NA,NA,NA,NA,NA,NA
"ZIC4","ZIC4","MA0751.1","1.36281",0.0864407,0.824009,0.806296,0.0422894,12,"False",0.8579239475,NA,NA,NA,NA,NA,NA,NA
"ZIC1","ZIC1","MA0696.1","1.35237",0.0881117,0.793196,0.774242,0.0314115,12,"False",0.863712219753086,NA,NA,NA,NA,NA,NA,NA
"MYBL2","MYBL2","MA0777.1","1.33132",0.0914853,0.728269,0.71184,0.0553888,12,"False",0.885845465853659,NA,NA,NA,NA,NA,NA,NA
"CREB3","CREB3","MA0638.1","1.31257",0.0946253,0.777628,0.760337,0.0476967,12,"False",0.89553085952381,NA,NA,NA,NA,NA,NA,NA
"GCM2","GCM2","MA0767.1","1.31197",0.0947413,0.851323,0.835222,0.0340619,12,"False",0.89553085952381,NA,NA,NA,NA,NA,NA,NA
"RUNX1","RUNX1","MA0002.2","1.30167",0.0964586,0.868673,0.852338,0.0553065,12,"False",0.901036804705882,1.7180735455654e-06,2.99109818884973e-06,0.765012832344032,0.775665647232366,0.287093427220659,0.771767096230565,0.906271658729581
"HIF1A","HIF1A","MA1106.1","1.28757",0.0989148,0.855923,0.833935,0.0568674,12,"False",0.910616638297872,0.0189824876337517,0.00618833833399851,0.712393792906835,0.723778437482298,0.491232086628503,0.95752197652685,1
"NFIX","NFIX","MA1528.1","1.28186",0.0999193,0.775124,0.756761,0.0414642,12,"False",0.910616638297872,0.0183824844965965,0.141238732354644,NA,NA,NA,0.916598761890717,0.987839404598904
"ZKSCAN1","ZKSCAN1","MA1585.1","1.27558",0.101003,0.809396,0.790744,0.0598732,12,"False",0.910616638297872,0.0279763903626373,0.469962674830535,NA,NA,NA,0.532054249744256,0.927839921404394
"ZNF354C","ZNF354C","MA0130.1","1.26174",0.103501,0.976063,0.962358,0.0269917,12,"False",0.910616638297872,NA,NA,NA,NA,NA,NA,NA
"IRF4","IRF4","MA1419.1","1.25887",0.10399,0.717662,0.700638,0.0549963,12,"False",0.910616638297872,NA,NA,NA,NA,NA,NA,NA
"HES7","HES7","MA0822.1","1.25215",0.105233,0.750203,0.730391,0.0443566,12,"False",0.910616638297872,NA,NA,NA,NA,NA,NA,NA
"ELF2","ELF2","MA1483.1","1.24453",0.10662,0.808817,0.790052,0.04852,12,"False",0.910616638297872,0.00049756870150044,0.0398390842678636,0.770639686586911,0.781435806121207,-0.10241968266152,0.995482786615685,0.996649644492634
"CLOCK","CLOCK","MA0819.1","1.23871",0.107679,0.825231,0.808379,0.0539664,12,"False",0.910616638297872,0.252082832100264,0.0984799092653004,NA,NA,NA,0.642389498531967,0.918631063890852
"MZF1","MZF1","MA0057.1","1.23817",0.107806,0.923701,0.909997,0.0279996,12,"False",0.910616638297872,0.750159140268479,0.276362816348984,NA,NA,NA,0.558183122734439,0.708364837967364
"MNT","MNT","MA0825.1","1.21224",0.112675,0.855399,0.83503,0.0566539,12,"False",0.919265653061225,NA,NA,NA,NA,NA,NA,NA
"HES2","HES2","MA0616.2","1.2114",0.112846,0.829837,0.807232,0.0507493,12,"False",0.919265653061225,NA,NA,NA,NA,NA,NA,NA
"ZKSCAN5","ZKSCAN5","MA1652.1","1.20944",0.113216,0.839446,0.821351,0.0476405,12,"False",0.919265653061225,NA,NA,NA,NA,NA,NA,NA
"HES5","HES5","MA0821.1","1.20814",0.113461,0.766693,0.748255,0.0519233,12,"False",0.919265653061225,NA,NA,NA,NA,NA,NA,NA
"ZEB1","ZEB1","MA0103.3","1.20062",0.114928,0.893979,0.87369,0.0432456,12,"False",0.921745777777778,0.150428195464837,0.391496008265238,NA,NA,NA,0.684706107179657,0.745106094646292
"GBX1","GBX1","MA0889.1","1.18952",0.117069,0.839972,0.817305,0.0756999,12,"False",0.927999176470588,NA,NA,NA,NA,NA,NA,NA
"TCF4","TCF4","MA0830.2","1.1829",0.118412,0.857518,0.838917,0.0291705,12,"False",0.927999176470588,0.00998432142565046,0.00189879328673996,0.796163615183,0.806833419059225,0.418712990472786,0.992905719670679,1
"Wt1","Wt1","MA1627.1","1.17877",0.119214,0.849923,0.828844,0.0542579,12,"False",0.927999176470588,NA,NA,NA,NA,NA,NA,NA
"Mlxip","Mlxip","MA0622.1","1.15459",0.124089,0.848136,0.823892,0.0754436,12,"False",0.956569572815534,0.0136192006917702,0.295047944073477,NA,NA,NA,0.831574904050392,0.985501378612174
"HAND2","HAND2","MA1638.1","1.13529",0.128094,0.883156,0.863946,0.0538062,12,"False",0.977948423076923,NA,NA,NA,NA,NA,NA,NA
"OTX2","OTX2","MA0712.2","1.11534",0.132322,0.843376,0.823168,0.0559824,12,"False",0.981525785714286,NA,NA,NA,NA,NA,NA,NA
"EGR3","EGR3","MA0732.1","1.11511",0.132389,0.800871,0.780667,0.0310164,12,"False",0.981525785714286,NA,NA,NA,NA,NA,NA,NA
"SNAI2","SNAI2","MA0745.2","1.10964",0.133493,0.831915,0.814747,0.0807359,12,"False",0.981525785714286,NA,NA,NA,NA,NA,NA,NA
"Hic1","Hic1","MA0739.1","1.10005",0.135611,0.878233,0.864458,0.0462188,12,"False",0.981525785714286,NA,NA,NA,NA,NA,NA,NA
"NFYB","NFYB","MA0502.2","1.09798",0.136059,0.821442,0.803189,0.0644404,12,"False",0.981525785714286,NA,NA,NA,NA,NA,NA,NA
"KLF15","KLF15","MA1513.1","1.09086",0.137653,0.89154,0.860109,0.0524111,12,"False",0.981525785714286,NA,NA,NA,NA,NA,NA,NA
"PITX1","PITX1","MA0682.2","1.08809",0.138233,0.869605,0.848458,0.073009,12,"False",0.981525785714286,NA,NA,NA,NA,NA,NA,NA
"ZNF682","ZNF682","MA1599.1","1.08716",0.138452,0.783549,0.766683,0.0483333,12,"False",0.981525785714286,NA,NA,NA,NA,NA,NA,NA
"GBX2","GBX2","MA0890.1","1.07921",0.140202,0.853761,0.831573,0.0769502,12,"False",0.985136176991151,NA,NA,NA,NA,NA,NA,NA
"HESX1","HESX1","MA0894.1","1.06875",0.142557,0.849669,0.826882,0.0690223,12,"False",0.992897,NA,NA,NA,NA,NA,NA,NA
"NFIB","NFIB","MA1643.1","1.06265",0.143951,0.72592,0.711735,0.0309374,12,"False",0.993887773913043,0.808193715473083,2.07582449117581e-05,0.229686516960842,0.224662653601413,1.99090663944404,0.909789492517843,1
"Nobox","Nobox","MA0125.1","1.04686",0.147542,0.876584,0.856964,0.0673304,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"Ptf1a","Ptf1a","MA1620.1","1.03593",0.150071,0.849493,0.833191,0.0603468,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"TP53","TP53","MA0106.3","1.03387",0.150512,0.719462,0.707924,0.0588944,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"GCM1","GCM1","MA0646.1","1.03274",0.150833,0.817217,0.804757,0.0350952,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"NHLH2","NHLH2","MA1529.1","1.03105",0.151241,0.750682,0.736319,0.031979,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0524.2","1.0051",0.157407,0.867619,0.853662,0.0302611,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"Znf281","Znf281","MA1630.1","0.989743",0.161104,0.838062,0.819408,0.071495,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"Crx","Crx","MA0467.1","0.98869",0.161385,0.831267,0.817748,0.0352389,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"SOHLH2","SOHLH2","MA1560.1","0.986912",0.161807,0.819275,0.802357,0.056587,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"Npas2","Npas2","MA0626.1","0.979135",0.1637,0.856551,0.840522,0.0695186,12,"False",0.999858606598985,0.380219911171799,0.265091323701101,NA,NA,NA,0.881593292780242,NA
"EGR1","EGR1","MA0162.4","0.968575",0.166357,0.83206,0.812172,0.0509646,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"MAX","MAX","MA0058.3","0.962328",0.1679,0.840424,0.823549,0.0639736,12,"False",0.999858606598985,0.590334675858599,0.0139642677688068,0.4156040906622,0.413288937212128,1.44484397191498,0.998674089525648,1
"GSC","GSC","MA0648.1","0.961147",0.168198,0.84942,0.833033,0.0613695,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"TFAP2B","TFAP2B","MA0811.1","0.95773",0.169082,0.870924,0.857551,0.0310485,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"PRRX2","PRRX2","MA0075.3","0.947089",0.171761,0.836258,0.8135,0.0793617,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"DPRX","DPRX","MA1480.1","0.944329",0.172451,0.819458,0.804567,0.0623561,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"Spz1","Spz1","MA0111.1","0.934266",0.175057,0.874954,0.866532,0.0254388,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"RHOXF1","RHOXF1","MA0719.1","0.932448",0.175529,0.956318,0.946755,0.0269874,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"SP9","SP9","MA1564.1","0.926983",0.176945,0.882786,0.865208,0.0486879,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"DLX5","DLX5","MA1476.1","0.918933",0.179037,0.855949,0.833255,0.0717887,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"ZNF740","ZNF740","MA0753.2","0.913597",0.180432,0.820758,0.803708,0.0584385,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"Ahr","Ahr::Arnt","MA0006.1","0.895103",0.18533,0.930054,0.913397,0.0621943,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"Arnt","Ahr::Arnt","MA0006.1","0.895103",0.18533,0.930054,0.913397,0.0621943,12,"False",0.999858606598985,0.000130176704496163,0.78008277582098,0.297794078068962,0.288731814191624,-1.91874258674473,0.97267103599385,1
"OTX1","OTX1","MA0711.1","0.891168",0.18638,0.873823,0.858537,0.0603904,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0810.1","0.886661",0.187616,0.886272,0.873406,0.0291867,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"Atf1","Atf1","MA0604.1","0.873489",0.19116,0.853438,0.839285,0.055945,12,"False",0.999858606598985,0.309270013635779,0.0347051590411948,0.665207059015598,0.675684679933594,0.692334702503134,0.822385639323233,0.967748468992626
"Zfx","Zfx","MA0146.2","0.868213",0.192621,0.871508,0.855406,0.0414944,12,"False",0.999858606598985,0.246717851463233,0.000107724578620439,0.400265347827202,0.394914904388137,1.08756845030653,0.507811901522058,0.789855040802431
"ZIC3","ZIC3","MA0697.1","0.866332",0.193122,0.798083,0.786209,0.0433716,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"E2F7","E2F7","MA0758.1","0.840691",0.200238,0.703243,0.69133,0.0363914,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"MZF1","MZF1","MA0056.2","0.832368",0.202554,0.831193,0.819369,0.0552758,12,"False",0.999858606598985,0.750159140268479,0.276362816348984,NA,NA,NA,0.558183122734439,0.708364837967364
"SCRT1","SCRT1","MA0743.2","0.824722",0.204719,0.770335,0.759067,0.0525359,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"Dmbx1","Dmbx1","MA0883.1","0.810594",0.208776,0.796254,0.784689,0.0381424,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"IRF6","IRF6","MA1509.1","0.809687",0.20903,0.803628,0.792275,0.0434095,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"Msx3","Msx3","MA0709.1","0.79034",0.214632,0.862883,0.845244,0.0716625,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"MYB","MYB","MA0100.3","0.789901",0.214769,0.877094,0.864485,0.0430083,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"Plagl1","Plagl1","MA1615.1","0.781792",0.217142,0.839655,0.825969,0.050657,12,"False",0.999858606598985,0.505391207900592,0.379410008787928,NA,NA,NA,0.891667321571463,0.960178473435217
"CENPB","CENPB","MA0637.1","0.780717",0.21744,0.791061,0.78272,0.0407119,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"FIGLA","FIGLA","MA0820.1","0.772265",0.219935,0.874988,0.863992,0.0541051,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"DRGX","DRGX","MA1481.1","0.763648",0.222508,0.875279,0.859175,0.0662732,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"ZNF449","ZNF449","MA1656.1","0.762897",0.222732,0.811956,0.800995,0.0452081,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"KLF10","KLF10","MA1511.1","0.762254",0.222922,0.873645,0.861439,0.0518608,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
"SNAI1","SNAI1","MA1558.1","0.760253",0.223512,0.886803,0.875314,0.0545467,12,"False",0.999858606598985,NA,NA,NA,NA,NA,NA,NA
