"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ZBTB33","ZBTB33","MA0527.1","3.9591",3.74959e-05,0.84438,0.772676,0.0704051,9,"False",0.0297717446,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1::JUN","MA1129.1","2.56864",0.00509762,0.816428,0.765238,0.0774368,9,"False",0.814618736363636,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL1::JUN","MA1129.1","2.56864",0.00509762,0.816428,0.765238,0.0774368,9,"False",0.814618736363636,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"GLIS1","GLIS1","MA0735.1","2.49285",0.00632984,0.738537,0.701599,0.0483874,9,"False",0.814618736363636,NA,NA,NA,NA,NA,NA,NA
"E2F6","E2F6","MA0471.2","2.35229",0.00932285,0.897438,0.852237,0.0542358,9,"False",0.814618736363636,NA,NA,NA,NA,NA,NA,NA
"E2F1","E2F1","MA0024.3","2.28703",0.011088,0.805292,0.7698,0.0494882,9,"False",0.814618736363636,NA,NA,NA,NA,NA,NA,NA
"FOS","FOS::JUN","MA1126.1","2.24858",0.0122617,0.7863,0.74861,0.0475881,9,"False",0.814618736363636,0.697580503134212,0.886515930835537,NA,NA,NA,0.879292082746186,1
"JUN","FOS::JUN","MA1126.1","2.24858",0.0122617,0.7863,0.74861,0.0475881,9,"False",0.814618736363636,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"MZF1","MZF1","MA0057.1","2.2472",0.0123073,0.938716,0.909997,0.0326412,9,"False",0.814618736363636,0.750159140268479,0.276362816348984,NA,NA,NA,0.558183122734439,0.708364837967364
"TP63","TP63","MA0525.2","2.23973",0.0125369,0.727173,0.696725,0.0593031,9,"False",0.814618736363636,NA,NA,NA,NA,NA,NA,NA
"ZNF460","ZNF460","MA1596.1","2.21452",0.0133873,0.831083,0.777914,0.071413,9,"False",0.814618736363636,NA,NA,NA,NA,NA,NA,NA
"FOSB","FOSB::JUNB","MA1136.1","2.18502",0.0144279,0.822169,0.780211,0.0752434,9,"False",0.814618736363636,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOSB::JUNB","MA1136.1","2.18502",0.0144279,0.822169,0.780211,0.0752434,9,"False",0.814618736363636,0.329201788665352,0.634586227783019,NA,NA,NA,0.67285833371456,0.770013143376798
"MAZ","MAZ","MA1522.1","2.17113",0.0149547,0.933117,0.877914,0.0560483,9,"False",0.814618736363636,0.302148443241299,0.194181902338888,NA,NA,NA,0.983065549235966,1
"ZNF148","ZNF148","MA1653.1","2.10026",0.0178445,0.905479,0.850645,0.0670188,9,"False",0.814618736363636,0.0719421351824657,0.593364751702459,NA,NA,NA,0.807372254627712,0.995397726935177
"FOSB","FOSB::JUN","MA1127.1","2.07238",0.0190989,0.795372,0.753617,0.0724394,9,"False",0.814618736363636,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSB::JUN","MA1127.1","2.07238",0.0190989,0.795372,0.753617,0.0724394,9,"False",0.814618736363636,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"FIGLA","FIGLA","MA0820.1","2.06659",0.0193719,0.897969,0.863992,0.0557085,9,"False",0.814618736363636,NA,NA,NA,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","2.02724",0.021308,0.894323,0.849665,0.061235,9,"False",0.814618736363636,NA,NA,NA,NA,NA,NA,NA
"ZNF682","ZNF682","MA1599.1","2.00334",0.0225584,0.802569,0.766683,0.051542,9,"False",0.814618736363636,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUN","MA1131.1","2.00296",0.0225713,0.817111,0.777587,0.0737778,9,"False",0.814618736363636,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL2::JUN","MA1131.1","2.00296",0.0225713,0.817111,0.777587,0.0737778,9,"False",0.814618736363636,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"ATF7","ATF7","MA0834.1","1.95821",0.025083,0.767017,0.727749,0.0728517,9,"False",0.830200292307692,0.00955886473304255,0.0586891292636185,NA,NA,NA,0.998674089525648,1
"NRF1","NRF1","MA0506.1","1.9508",0.0255249,0.890166,0.844252,0.0741986,9,"False",0.830200292307692,3.58224966932471e-05,0.0648675988669415,NA,NA,NA,0.719991786825469,0.995397726935177
"RELB","RELB","MA1117.1","1.93797",0.0262934,0.857256,0.824403,0.0617875,9,"False",0.830200292307692,NA,NA,NA,NA,NA,NA,NA
"E2F4","E2F4","MA0470.2","1.92365",0.0271854,0.776105,0.747338,0.0434008,9,"False",0.830200292307692,NA,NA,NA,NA,NA,NA,0.985501378612174
"EWSR1-FLI1","EWSR1-FLI1","MA0149.1","1.87582",0.03033,0.723117,0.688734,0.0422211,9,"False",0.843126696551724,NA,NA,NA,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","1.87487",0.0303947,0.854725,0.819262,0.0450691,9,"False",0.843126696551724,NA,NA,NA,NA,NA,NA,NA
"PLAGL2","PLAGL2","MA1548.1","1.86915",0.0307943,0.889484,0.846444,0.0403617,9,"False",0.843126696551724,NA,NA,NA,NA,NA,NA,NA
"JUNB","JUNB","MA1140.2","1.84539",0.0324689,0.75543,0.719098,0.0696198,9,"False",0.859343553333333,0.329201788665352,0.634586227783019,NA,NA,NA,0.67285833371456,0.770013143376798
"FOSL1","FOSL1::JUND","MA1143.1","1.79373",0.0363977,0.841784,0.80978,0.073112,9,"False",0.90311793125,NA,NA,NA,NA,NA,NA,NA
"JUND","FOSL1::JUND","MA1143.1","1.79373",0.0363977,0.841784,0.80978,0.073112,9,"False",0.90311793125,0.00213584737172787,0.00037436692329244,0.969244389363596,0.968365459009298,0.119665381563243,0.462694681526478,0.900583976414876
"NR1D2","NR1D2","MA1532.1","1.74631",0.0403619,0.821545,0.800923,0.0339322,9,"False",0.967089664705882,0.00235641839431703,0.000158944020946257,0.590389233434671,0.596592060203292,0.574463058944683,0.943929033926382,1
"E2F2","E2F2","MA0864.2","1.73431",0.0414119,0.780983,0.755513,0.0456149,9,"False",0.967089664705882,NA,NA,NA,NA,NA,NA,NA
"RARB","RARB","MA1552.1","1.71708",0.0429621,0.777537,0.754601,0.0419038,9,"False",0.974014426315789,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0814.2","1.69256",0.045257,0.858499,0.825276,0.0456395,9,"False",0.974014426315789,NA,NA,NA,NA,NA,NA,NA
"JUN","JUN::JUNB","MA1133.1","1.67836",0.0466153,0.801871,0.770415,0.0619868,9,"False",0.974014426315789,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"JUNB","JUN::JUNB","MA1133.1","1.67836",0.0466153,0.801871,0.770415,0.0619868,9,"False",0.974014426315789,0.329201788665352,0.634586227783019,NA,NA,NA,0.67285833371456,0.770013143376798
"MYBL2","MYBL2","MA0777.1","1.64697",0.0497542,0.735306,0.71184,0.0512312,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"THRB","THRB","MA1576.1","1.63373",0.051132,0.757927,0.738049,0.0416493,9,"False",0.99672825255102,0.108214529476892,0.164451160573171,NA,0.963462892418646,NA,0.523872635122463,0.978140588001681
"Zfx","Zfx","MA0146.2","1.60178",0.0545811,0.889709,0.855406,0.0635145,9,"False",0.99672825255102,0.246717851463233,0.000107724578620439,0.400265347827202,0.394914904388137,1.08756845030653,0.507811901522058,0.789855040802431
"JDP2","JDP2","MA0656.1","1.58967",0.0559243,0.771147,0.738511,0.0739439,9,"False",0.99672825255102,0.00856062213318433,0.800874349895784,0.603768441314799,0.609982259976034,-1.11527250478786,0.679343942147235,0.930362316256601
"ATF3","ATF3","MA0605.2","1.57902",0.0571278,0.771076,0.737623,0.0865362,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUNB","MA1139.1","1.57529",0.0575627,0.781411,0.74857,0.0764997,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOSL2::JUNB","MA1139.1","1.57529",0.0575627,0.781411,0.74857,0.0764997,9,"False",0.99672825255102,0.329201788665352,0.634586227783019,NA,NA,NA,0.67285833371456,0.770013143376798
"NFIX","NFIX","MA0671.1","1.54745",0.0608644,0.948831,0.93025,0.0265362,9,"False",0.99672825255102,0.0183824844965965,0.141238732354644,NA,NA,NA,0.916598761890717,0.987839404598904
"Creb5","Creb5","MA0840.1","1.50407",0.0662525,0.787725,0.756349,0.0707833,9,"False",0.99672825255102,0.109805382763462,0.032195089926473,0.312123265512446,0.296801087149882,0.176151962713462,0.968730544387617,1
"ZBED1","ZBED1","MA0749.1","1.48662",0.0685022,0.722428,0.700738,0.069663,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"RARG","RARG","MA1553.1","1.46368",0.0716159,0.761495,0.741353,0.042515,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"GLIS2","GLIS2","MA0736.1","1.45797",0.0724122,0.810444,0.7882,0.0310425,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"CREB3L4","CREB3L4","MA1475.1","1.45295",0.0730766,0.806032,0.780213,0.0725325,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"GLI3","GLI3","MA1491.1","1.45061",0.0734341,0.804144,0.782675,0.0249981,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"TCF7","TCF7","MA0769.2","1.42143",0.0775626,0.854578,0.825329,0.0733663,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"KLF4","KLF4","MA0039.4","1.41635",0.0783147,0.912227,0.879556,0.0639425,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"GLI2","GLI2","MA0734.2","1.40957",0.0793224,0.785895,0.764694,0.0263908,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"ZIC1","ZIC1","MA0696.1","1.38133",0.0835724,0.796597,0.774242,0.0375841,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"Ddit3","Ddit3::Cebpa","MA0019.1","1.37024",0.0852836,0.846184,0.826143,0.0403266,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"Cebpa","Ddit3::Cebpa","MA0019.1","1.37024",0.0852836,0.846184,0.826143,0.0403266,9,"False",0.99672825255102,0.095210391575564,0.128137370439723,0.710804652961764,0.722015162730796,0.259513012100828,0.983744787855001,1
"ERF","ERF","MA0760.1","1.36324",0.0863886,0.854092,0.83128,0.037022,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,1
"Arid5a","Arid5a","MA0602.1","1.34778",0.0888291,0.81546,0.781936,0.0886635,9,"False",0.99672825255102,0.168432372596604,0.00333131088822689,0.290431930355836,0.27968563963349,0.734641386488079,0.868366021789343,0.957291793147474
"HES6","HES6","MA1493.1","1.33795",0.0904357,0.821302,0.801229,0.0386841,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"Znf281","Znf281","MA1630.1","1.32551",0.0924632,0.848255,0.819408,0.0796228,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"ZFP57","ZFP57","MA1583.1","1.32548",0.0924927,0.846638,0.822293,0.0379305,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"GLIS3","GLIS3","MA0737.1","1.31909",0.0935471,0.760709,0.742723,0.0378604,9,"False",0.99672825255102,0.853470596068397,0.900128234664073,NA,NA,NA,0.834782926235424,1
"Prdm15","Prdm15","MA1616.1","1.31235",0.0946329,0.794556,0.774667,0.0751936,9,"False",0.99672825255102,NA,NA,NA,NA,NA,NA,NA
"JUN","JUN","MA0488.1","1.30484",0.0959413,0.818485,0.794577,0.0610979,9,"False",0.99672825255102,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
