"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"E2F6","E2F6","MA0471.2","2.37013",0.00884841,0.868349,0.852237,0.0506855,72,"False",0.2792895,NA,NA,NA,NA,NA,NA,NA
"SP9","SP9","MA1564.1","2.35808",0.0091455,0.883474,0.865208,0.0549421,72,"False",0.2792895,NA,NA,NA,NA,NA,NA,NA
"FEV","FEV","MA0156.2","2.28945",0.0109703,0.854773,0.840666,0.0489916,72,"False",0.316020507142857,NA,NA,NA,NA,NA,NA,NA
"YY2","YY2","MA0748.2","2.28259",0.0111443,0.838703,0.821895,0.0709302,72,"False",0.316020507142857,NA,NA,NA,NA,NA,NA,NA
"CTCFL","CTCFL","MA1102.2","2.23343",0.0126964,0.857329,0.839568,0.0640956,72,"False",0.347618675862069,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0810.1","2.20005",0.0138548,0.886446,0.873406,0.0395789,72,"False",0.366690373333333,NA,NA,NA,NA,NA,NA,NA
"SP3","SP3","MA0746.2","2.17985",0.0145754,0.869456,0.852593,0.0570001,72,"False",0.373318309677419,0.00668403130228064,0.273407951218111,NA,NA,NA,0.613704027134799,0.636816781010561
"MZF1","MZF1","MA0057.1","2.12475",0.0167147,0.919606,0.909997,0.0392141,72,"False",0.41473349375,0.750159140268479,0.276362816348984,NA,NA,NA,0.558183122734439,0.708364837967364
"EGR1","EGR1","MA0162.4","2.07514",0.0189287,0.829576,0.812172,0.0561552,72,"False",0.455435993939394,NA,NA,NA,NA,NA,NA,NA
"ETS1","ETS1","MA0098.3","2.04672",0.0202591,0.858698,0.846278,0.0478884,72,"False",0.473109570588235,NA,NA,NA,NA,NA,NA,NA
"Zfx","Zfx","MA0146.2","2.01009",0.0221422,0.870634,0.855406,0.0524797,72,"False",0.478134448888889,0.246717851463233,0.000107724578620439,0.400265347827202,0.394914904388137,1.08756845030653,0.507811901522058,0.789855040802431
"GCM1","GCM1","MA0646.1","1.9846",0.0234963,0.814539,0.804757,0.0401474,72,"False",0.478134448888889,NA,NA,NA,NA,NA,NA,NA
"RUNX2","RUNX2","MA0511.2","1.97769",0.0238588,0.841989,0.830783,0.0514702,72,"False",0.478134448888889,0.00131371137880625,0.000285232966972144,0.63347931566969,0.642297267915138,0.429188713480357,0.637844263795209,0.852782611660496
"ELF2","ELF2","MA1483.1","1.96057",0.0248745,0.802128,0.790052,0.0472388,72,"False",0.478134448888889,0.00049756870150044,0.0398390842678636,0.770639686586911,0.781435806121207,-0.10241968266152,0.995482786615685,0.996649644492634
"ERF","ERF","MA0760.1","1.95773",0.0250237,0.842872,0.83128,0.049406,72,"False",0.478134448888889,NA,NA,NA,NA,NA,NA,1
"NHLH2","NHLH2","MA1529.1","1.95309",0.0253201,0.747433,0.736319,0.0419054,72,"False",0.478134448888889,NA,NA,NA,NA,NA,NA,NA
"Ahr","Ahr::Arnt","MA0006.1","1.93728",0.0262493,0.928126,0.913397,0.0623494,72,"False",0.478134448888889,NA,NA,NA,NA,NA,NA,NA
"Arnt","Ahr::Arnt","MA0006.1","1.93728",0.0262493,0.928126,0.913397,0.0623494,72,"False",0.478134448888889,0.000130176704496163,0.78008277582098,0.297794078068962,0.288731814191624,-1.91874258674473,0.97267103599385,1
"FLI1","FLI1","MA0475.2","1.93205",0.0265748,0.841457,0.82927,0.0504478,72,"False",0.478134448888889,2.15907233419438e-06,0.0558040264345864,0.723486859623949,0.736410234493513,-0.489196874998293,0.848368937208531,1
"KLF11","KLF11","MA1512.1","1.9281",0.026838,0.879154,0.865068,0.0524591,72,"False",0.478134448888889,NA,NA,NA,NA,NA,NA,NA
"SOHLH2","SOHLH2","MA1560.1","1.92329",0.0270983,0.815829,0.802357,0.0613516,72,"False",0.478134448888889,NA,NA,NA,NA,NA,NA,NA
"EGR3","EGR3","MA0732.1","1.91202",0.0278518,0.794819,0.780667,0.0531986,72,"False",0.480746286956522,NA,NA,NA,NA,NA,NA,NA
"KLF3","KLF3","MA1516.1","1.88479",0.0296291,0.859736,0.846119,0.0553378,72,"False",0.487536644,0.681270172503599,0.326591564841941,NA,NA,NA,0.831574904050392,0.985501378612174
"ZSCAN29","ZSCAN29","MA1602.1","1.88239",0.0297502,0.794303,0.784442,0.0476746,72,"False",0.487536644,NA,NA,NA,NA,NA,NA,NA
"TFAP2B","TFAP2B","MA0811.1","1.8697",0.0306759,0.868216,0.857551,0.0402226,72,"False",0.487536644,NA,NA,NA,NA,NA,NA,NA
"MYBL1","MYBL1","MA0776.1","1.86913",0.0307013,0.753042,0.74297,0.0409579,72,"False",0.487536644,NA,NA,NA,NA,NA,NA,NA
"ELF4","ELF4","MA0641.1","1.85938",0.0313902,0.791571,0.779983,0.0459377,72,"False",0.488702329411765,NA,NA,NA,NA,NA,NA,NA
"SP1","SP1","MA0079.4","1.81934",0.0343335,0.826283,0.812589,0.0541207,72,"False",0.501942576271186,0.920097585454071,0.620007370850362,NA,NA,NA,0.938231607217119,1
"ZNF460","ZNF460","MA1596.1","1.80661",0.035251,0.793265,0.777914,0.0785202,72,"False",0.501942576271186,NA,NA,NA,NA,NA,NA,NA
"E2F3","E2F3","MA0469.3","1.8057",0.0353403,0.702537,0.69333,0.0443187,72,"False",0.501942576271186,0.00510614400460044,0.000212147930398567,0.590389233434671,0.596720906045965,0.548432402471353,0.732807301529194,0.906271658729581
"ETV2","ETV2","MA0762.1","1.79633",0.0360519,0.81565,0.805106,0.0553471,72,"False",0.501942576271186,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1::JUN","MA1129.1","1.79427",0.0361746,0.777896,0.765238,0.0741494,72,"False",0.501942576271186,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL1::JUN","MA1129.1","1.79427",0.0361746,0.777896,0.765238,0.0741494,72,"False",0.501942576271186,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"SP4","SP4","MA0685.1","1.78743",0.0368511,0.804945,0.791926,0.0474254,72,"False",0.501942576271186,0.0347569114072693,0.795992268780344,0.693506164981703,0.704989586522857,-1.08973556750617,0.984215435344917,1
"KLF16","KLF16","MA0741.1","1.78148",0.037298,0.884773,0.870747,0.0615825,72,"False",0.501942576271186,NA,NA,NA,NA,NA,NA,NA
"KLF14","KLF14","MA0740.1","1.76841",0.0384019,0.830359,0.818128,0.0476058,72,"False",0.508185143333333,NA,NA,NA,NA,NA,NA,NA
"Atf1","Atf1","MA0604.1","1.75259",0.0396747,0.850888,0.839285,0.0594198,72,"False",0.516421504918033,0.309270013635779,0.0347051590411948,0.665207059015598,0.675684679933594,0.692334702503134,0.822385639323233,0.967748468992626
"CREB3L4","CREB3L4","MA1475.1","1.73649",0.0409975,0.791137,0.780213,0.0683806,72,"False",0.523980765079365,NA,NA,NA,NA,NA,NA,NA
"ZIC3","ZIC3","MA0697.1","1.731",0.0415753,0.795903,0.786209,0.0478831,72,"False",0.523980765079365,NA,NA,NA,NA,NA,NA,NA
"KLF5","KLF5","MA0599.1","1.7124",0.0432702,0.939945,0.92756,0.0591173,72,"False",0.53682091875,NA,NA,NA,NA,NA,NA,NA
"ETS2","ETS2","MA1484.1","1.7036",0.0440819,0.858821,0.848397,0.050701,72,"False",0.538477363076923,0.0850434529816162,0.178498560423973,0.783060670835138,0.794110527969494,0.376129085359705,0.683920525390624,0.64381147880767
"BHLHE40","BHLHE40","MA0464.2","1.67816",0.0465409,0.821743,0.809721,0.052134,72,"False",0.55949387761194,6.94317966908574e-05,0.306045469613208,0.614319462360272,0.621026107361106,-0.772917349683657,0.979564985713494,0.960285388875351
"HES1","HES1","MA1099.2","1.67112",0.0472117,0.865356,0.85239,0.061175,72,"False",0.55949387761194,NA,NA,NA,NA,NA,NA,NA
"FERD3L","FERD3L","MA1485.1","1.64068",0.0502414,0.779134,0.770135,0.0501885,72,"False",0.568807421428571,NA,NA,NA,NA,NA,NA,NA
"FOXI1","FOXI1","MA0042.2","1.63394",0.0509595,0.862608,0.849178,0.0719924,72,"False",0.568807421428571,NA,NA,NA,NA,NA,NA,NA
"REST","REST","MA0138.2","1.62354",0.0520969,0.697794,0.690243,0.0360904,72,"False",0.568807421428571,0.121143433066324,0.120476936123658,NA,0.288731814191624,NA,0.983744787855001,1
"TFAP2C","TFAP2C","MA0524.2","1.61806",0.0527041,0.86284,0.853662,0.0407965,72,"False",0.568807421428571,NA,NA,NA,NA,NA,NA,NA
"ARNT","ARNT::HIF1A","MA0259.1","1.58815",0.0559802,0.901876,0.890666,0.0550284,72,"False",0.568807421428571,0.000130176704496163,0.78008277582098,0.297794078068962,0.288731814191624,-1.91874258674473,0.97267103599385,1
"HIF1A","ARNT::HIF1A","MA0259.1","1.58815",0.0559802,0.901876,0.890666,0.0550284,72,"False",0.568807421428571,0.0189824876337517,0.00618833833399851,0.712393792906835,0.723778437482298,0.491232086628503,0.95752197652685,1
"FOSL1","FOSL1::JUND","MA1143.1","1.5872",0.0559841,0.819804,0.80978,0.0644769,72,"False",0.568807421428571,NA,NA,NA,NA,NA,NA,NA
"JUND","FOSL1::JUND","MA1143.1","1.5872",0.0559841,0.819804,0.80978,0.0644769,72,"False",0.568807421428571,0.00213584737172787,0.00037436692329244,0.969244389363596,0.968365459009298,0.119665381563243,0.462694681526478,0.900583976414876
"EGR2","EGR2","MA0472.2","1.5688",0.0582261,0.818295,0.808129,0.0455392,72,"False",0.568807421428571,NA,NA,NA,NA,NA,NA,NA
"FOSB","FOSB::JUNB","MA1136.1","1.56625",0.0583739,0.790858,0.780211,0.0715847,72,"False",0.568807421428571,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOSB::JUNB","MA1136.1","1.56625",0.0583739,0.790858,0.780211,0.0715847,72,"False",0.568807421428571,0.329201788665352,0.634586227783019,NA,NA,NA,0.67285833371456,0.770013143376798
"ERG","ERG","MA0474.2","1.56497",0.0586385,0.857914,0.84857,0.0476614,72,"False",0.568807421428571,NA,NA,NA,NA,NA,NA,NA
"KLF2","KLF2","MA1515.1","1.56018",0.0592068,0.905744,0.894352,0.0571824,72,"False",0.568807421428571,NA,NA,NA,NA,NA,NA,NA
"GCM2","GCM2","MA0767.1","1.55942",0.0592494,0.843043,0.835222,0.0451201,72,"False",0.568807421428571,NA,NA,NA,NA,NA,NA,NA
"FOXO3","FOXO3","MA0157.2","1.55212",0.0601276,0.835416,0.823193,0.0687783,72,"False",0.568807421428571,0.00753809835551461,0.993673578595807,0.582832468124217,0.587810260791916,-2.69352882997252,0.912130424246269,1
"NFKB1","NFKB1","MA0105.4","1.55248",0.0601455,0.732115,0.722064,0.0463131,72,"False",0.568807421428571,0.0557866597791215,0.0832626418504406,0.875013805821326,0.881111890200384,0.339023067113323,0.999900321403679,0.985501378612174
"GMEB2","GMEB2","MA0862.1","1.55137",0.0601761,0.822678,0.813104,0.059524,72,"False",0.568807421428571,NA,NA,NA,NA,NA,NA,NA
"KLF4","KLF4","MA0039.4","1.53579",0.0621165,0.892092,0.879556,0.0687021,72,"False",0.576949020930233,NA,NA,NA,NA,NA,NA,NA
"THAP11","THAP11","MA1573.1","1.53218",0.0624907,0.72407,0.713794,0.0665399,72,"False",0.576949020930233,NA,NA,NA,NA,NA,NA,NA
"HIF1A","HIF1A","MA1106.1","1.50618",0.065839,0.844444,0.833935,0.0568143,72,"False",0.600875471264368,0.0189824876337517,0.00618833833399851,0.712393792906835,0.723778437482298,0.491232086628503,0.95752197652685,1
"TFAP2C","TFAP2C","MA0814.2","1.49889",0.0668242,0.835684,0.825276,0.0484537,72,"False",0.602936531818182,NA,NA,NA,NA,NA,NA,NA
"HES2","HES2","MA0616.2","1.48617",0.0684675,0.818561,0.807232,0.0572604,72,"False",0.60454642173913,NA,NA,NA,NA,NA,NA,NA
"ZBTB14","ZBTB14","MA1650.1","1.4809",0.0691989,0.833235,0.820331,0.057781,72,"False",0.60454642173913,NA,NA,NA,NA,NA,NA,NA
"FOXK1","FOXK1","MA0852.2","1.4763",0.0697222,0.802241,0.792099,0.0611422,72,"False",0.60454642173913,0.724708661207419,0.0182120068693275,0.486254291902391,NA,1.37371234446096,0.879292082746186,0.982203470643792
"Rarg","Rarg","MA0860.1","1.47338",0.0700482,0.70307,0.695376,0.0533217,72,"False",0.60454642173913,NA,NA,NA,NA,NA,NA,NA
"Ar","Ar","MA0007.3","1.45849",0.0721507,0.732662,0.725172,0.0445708,72,"False",0.615996298924731,NA,NA,NA,NA,NA,NA,NA
"Arnt","Arnt","MA0004.1","1.44081",0.0746247,0.872668,0.86117,0.0675205,72,"False",0.63034055106383,0.000130176704496163,0.78008277582098,0.297794078068962,0.288731814191624,-1.91874258674473,0.97267103599385,1
"ZBTB6","ZBTB6","MA1581.1","1.42795",0.0764992,0.834775,0.826086,0.0454057,72,"False",0.639372261052632,NA,NA,NA,NA,NA,NA,NA
"TP63","TP63","MA0525.2","1.41157",0.0787726,0.703517,0.696725,0.0470397,72,"False",0.64519418019802,NA,NA,NA,NA,NA,NA,NA
"FOXD1","FOXD1","MA0031.1","1.39562",0.0811927,0.845715,0.834363,0.0723313,72,"False",0.64519418019802,NA,NA,NA,NA,NA,NA,NA
"PLAG1","PLAG1","MA0163.1","1.39459",0.0814273,0.808815,0.800424,0.0426412,72,"False",0.64519418019802,0.185554212798797,0.846492529948292,NA,NA,NA,0.540929957303898,0.714524569263078
"Zic1","Zic1::Zic2","MA1628.1","1.39066",0.0819502,0.878455,0.869542,0.0558268,72,"False",0.64519418019802,NA,NA,NA,NA,NA,NA,NA
"Zic2","Zic1::Zic2","MA1628.1","1.39066",0.0819502,0.878455,0.869542,0.0558268,72,"False",0.64519418019802,NA,NA,NA,NA,NA,NA,NA
"FOXG1","FOXG1","MA0613.1","1.38998",0.0820713,0.838555,0.825753,0.0766108,72,"False",0.64519418019802,0.00215328889663029,0.0543892017785555,0.69954447390401,0.709593673559342,-0.289453944636539,0.408662072333748,NA
"PLAGL2","PLAGL2","MA1548.1","1.38463",0.0829657,0.857722,0.846444,0.0521831,72,"False",0.645417881132075,NA,NA,NA,NA,NA,NA,NA
"FOSB","FOSB::JUN","MA1127.1","1.36859",0.085282,0.763377,0.753617,0.0708312,72,"False",0.645417881132075,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSB::JUN","MA1127.1","1.36859",0.085282,0.763377,0.753617,0.0708312,72,"False",0.645417881132075,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"ZIC5","ZIC5","MA1584.1","1.36872",0.0853606,0.782075,0.774101,0.0465549,72,"False",0.645417881132075,NA,NA,NA,NA,NA,NA,NA
"FOXL1","FOXL1","MA0033.2","1.3636",0.0861641,0.893002,0.88206,0.0639187,72,"False",0.645417881132075,NA,NA,NA,NA,NA,NA,NA
"FOXP3","FOXP3","MA0850.1","1.34903",0.088449,0.916084,0.908238,0.0500802,72,"False",0.656341177570093,NA,NA,NA,NA,NA,NA,NA
"TBX18","TBX18","MA1565.1","1.34013",0.0898801,0.822531,0.815464,0.0460275,72,"False",0.656456715044248,NA,NA,NA,NA,NA,NA,NA
"SREBF1","SREBF1","MA0595.1","1.33579",0.0905607,0.859791,0.852476,0.0504969,72,"False",0.656456715044248,0.876642357604818,0.489658262358932,NA,NA,NA,0.940656087241496,0.985501378612174
"FOSL2","FOSL2::JUN","MA1131.1","1.32228",0.0927258,0.786823,0.777587,0.0720952,72,"False",0.656456715044248,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL2::JUN","MA1131.1","1.32228",0.0927258,0.786823,0.777587,0.0720952,72,"False",0.656456715044248,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"HEY1","HEY1","MA0823.1","1.31988",0.0932686,0.815436,0.805772,0.0552499,72,"False",0.656456715044248,NA,NA,NA,NA,NA,NA,NA
"EGR4","EGR4","MA0733.1","1.31908",0.0934252,0.78805,0.780201,0.0417153,72,"False",0.656456715044248,NA,NA,NA,NA,NA,NA,NA
"TFAP2E","TFAP2E","MA1569.1","1.30045",0.0965879,0.88601,0.876258,0.050326,72,"False",0.661955062068965,NA,NA,NA,NA,NA,NA,NA
"ATF3","ATF3","MA0605.2","1.29912",0.0966167,0.747366,0.737623,0.0796227,72,"False",0.661955062068965,NA,NA,NA,NA,NA,NA,NA
"KLF17","KLF17","MA1514.1","1.29926",0.0967088,0.790312,0.782544,0.0511842,72,"False",0.661955062068965,NA,NA,NA,NA,NA,NA,NA
"TBX6","TBX6","MA1567.1","1.27034",0.101775,0.860235,0.85378,0.0419523,72,"False",0.683840840336134,NA,NA,NA,NA,NA,NA,NA
"FOXN3","FOXN3","MA1489.1","1.2693",0.101939,0.777778,0.765425,0.0844989,72,"False",0.683840840336134,0.00674297516941003,0.107981914586123,NA,NA,NA,0.775079460339539,0.995397726935177
"NFKB2","NFKB2","MA0778.1","1.26653",0.10249,0.764097,0.755761,0.0494982,72,"False",0.683840840336134,NA,NA,NA,NA,NA,NA,NA
"FOXO6","FOXO6","MA0849.1","1.25718",0.104111,0.863661,0.853485,0.070931,72,"False",0.688867783333333,NA,NA,NA,NA,NA,NA,NA
"CTCF","CTCF","MA0139.1","1.25096",0.105214,0.785855,0.779428,0.0475441,72,"False",0.69041252892562,0.0284099809550743,0.316063337380249,NA,NA,NA,0.80486262941615,0.968101601404686
"LIN54","LIN54","MA0619.1","1.2157",0.111864,0.861132,0.848971,0.0771903,72,"False",0.728032918032787,0.871243795882109,0.793350355581462,NA,NA,NA,0.92845493570217,1
"KLF6","KLF6","MA1517.1","1.19103",0.116651,0.88841,0.880258,0.0501319,72,"False",0.742289174603175,0.774954158220823,0.288446467924323,NA,NA,NA,0.97987612123889,1
"MYBL2","MYBL2","MA0777.1","1.18507",0.117763,0.717815,0.71184,0.0433163,72,"False",0.742289174603175,NA,NA,NA,NA,NA,NA,NA
"FOS","FOS::JUN","MA1126.1","1.18466",0.117794,0.755638,0.74861,0.0561963,72,"False",0.742289174603175,0.697580503134212,0.886515930835537,NA,NA,NA,0.879292082746186,1
"JUN","FOS::JUN","MA1126.1","1.18466",0.117794,0.755638,0.74861,0.0561963,72,"False",0.742289174603175,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"SPIC","SPIC","MA0687.1","1.17262",0.120192,0.810031,0.803793,0.0504126,72,"False",0.747566387596899,NA,NA,NA,NA,NA,NA,NA
"FOXO4","FOXO4","MA0848.1","1.16847",0.121081,0.878457,0.869398,0.0659067,72,"False",0.747566387596899,NA,NA,NA,NA,NA,NA,NA
"TBX3","TBX3","MA1566.1","1.16668",0.121456,0.887235,0.881918,0.0375325,72,"False",0.747566387596899,NA,NA,NA,NA,NA,NA,NA
"FOXF2","FOXF2","MA0030.1","1.15498",0.123841,0.784202,0.775928,0.0579631,72,"False",0.753172641221374,NA,NA,NA,NA,NA,NA,NA
"ZIC1","ZIC1","MA0696.1","1.15287",0.124264,0.780844,0.774242,0.0476241,72,"False",0.753172641221374,NA,NA,NA,NA,NA,NA,NA
"ETV3","ETV3","MA0763.1","1.14272",0.126366,0.84235,0.835857,0.0463525,72,"False",0.760110636363636,NA,NA,NA,NA,NA,NA,NA
"JDP2","JDP2","MA0656.1","1.12479",0.13,0.746686,0.738511,0.0751211,72,"False",0.771884764705882,0.00856062213318433,0.800874349895784,0.603768441314799,0.609982259976034,-1.11527250478786,0.679343942147235,0.930362316256601
"SP2","SP2","MA0516.2","1.12177",0.130803,0.796641,0.78945,0.0476375,72,"False",0.771884764705882,NA,NA,NA,NA,NA,NA,NA
"HES7","HES7","MA0822.1","1.11857",0.131498,0.73762,0.730391,0.0463038,72,"False",0.771884764705882,NA,NA,NA,NA,NA,NA,NA
"Creb5","Creb5","MA0840.1","1.11443",0.132212,0.764579,0.756349,0.0756216,72,"True",0.771884764705882,0.109805382763462,0.032195089926473,0.312123265512446,0.296801087149882,0.176151962713462,0.968730544387617,1
"FOSL2","FOSL2::JUNB","MA1139.1","1.09945",0.135452,0.756684,0.74857,0.0754496,72,"False",0.779108215827338,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOSL2::JUNB","MA1139.1","1.09945",0.135452,0.756684,0.74857,0.0754496,72,"False",0.779108215827338,0.329201788665352,0.634586227783019,NA,NA,NA,0.67285833371456,0.770013143376798
"JUNB","JUNB","MA1140.2","1.09514",0.136393,0.72673,0.719098,0.0713878,72,"False",0.779108215827338,0.329201788665352,0.634586227783019,NA,NA,NA,0.67285833371456,0.770013143376798
"ELF5","ELF5","MA0136.2","1.08399",0.13895,0.870149,0.864397,0.0453291,72,"False",0.788045,NA,NA,NA,NA,NA,NA,NA
"HOXA9","HOXA9","MA0594.2","1.07607",0.14072,0.865091,0.859193,0.0459906,72,"False",0.791601342657343,NA,NA,NA,NA,NA,NA,NA
"MTF1","MTF1","MA0863.1","1.06821",0.142514,0.733958,0.728912,0.0370709,72,"False",0.791601342657343,NA,NA,NA,NA,NA,NA,NA
"GLI2","GLI2","MA0734.2","1.06794",0.142568,0.770377,0.764694,0.0424187,72,"False",0.791601342657343,NA,NA,NA,NA,NA,NA,NA
"Znf423","Znf423","MA0116.1","1.05371",0.145795,0.831608,0.826226,0.0415794,72,"False",0.803897430555556,NA,NA,NA,NA,NA,NA,NA
"ZNF135","ZNF135","MA1587.1","1.04205",0.148442,0.792046,0.785202,0.0580415,72,"False",0.812847917241379,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUND","MA1145.1","1.02436",0.152493,0.763345,0.756443,0.0692244,72,"False",0.823669673469388,NA,NA,NA,NA,NA,NA,NA
"JUND","FOSL2::JUND","MA1145.1","1.02436",0.152493,0.763345,0.756443,0.0692244,72,"False",0.823669673469388,0.00213584737172787,0.00037436692329244,0.969244389363596,0.968365459009298,0.119665381563243,0.462694681526478,0.900583976414876
"KLF10","KLF10","MA1511.1","1.00004",0.158485,0.86798,0.861439,0.045982,72,"False",0.84521566442953,NA,NA,NA,NA,NA,NA,NA
"MLX","MLX","MA0663.1","0.999515",0.158611,0.779831,0.77323,0.0465009,72,"False",0.84521566442953,0.00185025579742662,0.926335180307941,0.420501109845861,0.41876389872516,-2.21147008286645,0.975916383973886,1
"ATF7","ATF7","MA0834.1","0.961731",0.167763,0.734576,0.727749,0.0717343,72,"False",0.873738090322581,0.00955886473304255,0.0586891292636185,NA,NA,NA,0.998674089525648,1
"TFAP2B","TFAP2B","MA0812.1","0.960553",0.168195,0.859684,0.853532,0.0494288,72,"False",0.873738090322581,NA,NA,NA,NA,NA,NA,NA
"GLI3","GLI3","MA1491.1","0.959088",0.16856,0.787697,0.782675,0.0408829,72,"False",0.873738090322581,NA,NA,NA,NA,NA,NA,NA
"CREM","CREM","MA0609.2","0.952224",0.170118,0.733683,0.727025,0.0753178,72,"False",0.873738090322581,0.763555529029591,0.364412600915227,NA,NA,NA,0.909320439960587,0.678762205390495
