"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ZBTB14","ZBTB14","MA1650.1","7.29485",1.05608e-13,0.842516,0.820331,0.0661649,598,"False",6.0592522e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","7.24322",1.52626e-13,0.836181,0.819262,0.0521774,598,"False",6.0592522e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","7.1662",2.66454e-13,0.865086,0.844252,0.0663302,598,"False",7.0521492e-11,1.7178235289542e-05,0.0587231922966933,0.720897276182633,0.728275514409667,-0.237433802913667,0.840060826706456,0.998235052923222,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","6.60577",1.30538e-11,0.787486,0.772676,0.0586254,598,"False",2.1174392e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF15","KLF15","MA1513.1","6.62169",1.3334e-11,0.887307,0.860109,0.0892088,598,"False",2.1174392e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EGR3","EGR3","MA0732.1","6.49329",3.1564e-11,0.797442,0.780667,0.0570858,598,"False",4.06754857142857e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","6.4737",3.586e-11,0.853435,0.835763,0.0607449,598,"False",4.06754857142857e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EGR1","EGR1","MA0162.4","6.29485",1.19899e-10,0.830593,0.812172,0.0623226,598,"False",1.189997575e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SP9","SP9","MA1564.1","6.25805",1.51583e-10,0.882122,0.865208,0.0581338,598,"False",1.33729891111111e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","6.18072",2.51601e-10,0.866468,0.849665,0.0575349,598,"False",1.99771194e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HES1","HES1","MA1099.2","6.05735",5.28462e-10,0.868801,0.85239,0.0622354,598,"False",3.8145348e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF5","KLF5","MA0599.1","5.92102",1.26334e-09,0.942504,0.92756,0.0555101,598,"False",8.35909966666667e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SP3","SP3","MA0746.2","5.83275",2.15576e-09,0.868343,0.852593,0.0600824,598,"False",1.28693788571429e-07,0.00936760127821934,0.354515341236192,NA,NA,NA,0.597700674554982,0.615072415453889,NA,NA,NA,NA
"EGR4","EGR4","MA0733.1","5.82504",2.26916e-09,0.792299,0.780201,0.0457765,598,"False",1.28693788571429e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
