"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"THRB","THRB","MA1575.1","2.30272",0.0105035,0.745994,0.739063,0.0387982,188,"False",0.377795556521739,0.108214529476892,0.164451160573171,NA,0.963462892418646,NA,0.523872635122463,0.978140588001681
"NR2C2","NR2C2","MA0504.1","2.28772",0.0108915,0.830098,0.823751,0.0400881,188,"False",0.377795556521739,0.00437029074548983,0.550408308992267,0.650173847613993,0.660382686567801,-0.979643325167208,0.801307705087362,1
"IKZF1","IKZF1","MA1508.1","2.2857",0.0109437,0.839923,0.831165,0.0562622,188,"False",0.377795556521739,0.588730159467944,0.0436253167063951,0.652811258495272,0.663072197315139,1.13139906238984,0.812492769710658,0.897705996846706
"MZF1","MZF1","MA0057.1","2.22557",0.0128413,0.916235,0.909997,0.0377181,188,"False",0.400237755555556,0.750159140268479,0.276362816348984,NA,NA,NA,0.558183122734439,0.708364837967364
"ZNF740","ZNF740","MA0753.2","2.22074",0.0129976,0.814204,0.803708,0.0644424,188,"False",0.400237755555556,NA,NA,NA,NA,NA,NA,NA
"SPIC","SPIC","MA0687.1","2.20909",0.0133507,0.81108,0.803793,0.049828,188,"False",0.400237755555556,NA,NA,NA,NA,NA,NA,NA
"KLF14","KLF14","MA0740.1","2.20263",0.0136101,0.827574,0.818128,0.0596429,188,"False",0.400237755555556,NA,NA,NA,NA,NA,NA,NA
"INSM1","INSM1","MA0155.1","2.1866",0.0141568,0.863727,0.857047,0.0448052,188,"False",0.4014464,NA,NA,NA,NA,NA,NA,NA
"ZNF263","ZNF263","MA0528.2","2.17015",0.0147975,0.866643,0.856546,0.0628412,188,"False",0.405145344827586,0.0106866741815332,0.23897597826767,0.819848299047968,0.828987081616977,-0.283862590696753,0.561817577118635,0.897592144139462
"EHF","EHF","MA0598.3","2.13113",0.0162884,0.811157,0.803084,0.0554357,188,"False",0.423898670967742,NA,NA,NA,NA,NA,NA,NA
"KLF10","KLF10","MA1511.1","2.12545",0.0165502,0.870058,0.861439,0.0558675,188,"False",0.423898670967742,NA,NA,NA,NA,NA,NA,NA
"SP1","SP1","MA0079.4","2.08279",0.018379,0.82231,0.812589,0.0663516,188,"False",0.4560289375,0.920097585454071,0.620007370850362,NA,NA,NA,0.938231607217119,1
"KLF2","KLF2","MA1515.1","2.05016",0.0199214,0.903632,0.894352,0.0622771,188,"False",0.477231364705882,NA,NA,NA,NA,NA,NA,NA
"ETV1","ETV1","MA0761.2","2.03907",0.0204356,0.82133,0.813569,0.0552519,188,"False",0.477231364705882,NA,NA,NA,NA,NA,NA,NA
"EGR3","EGR3","MA0732.1","2.02779",0.0210594,0.789969,0.780667,0.0593029,188,"False",0.477747531428571,NA,NA,NA,NA,NA,NA,NA
"NFIC","NFIC","MA1527.1","2.0097",0.0219348,0.75076,0.743314,0.0535247,188,"False",0.4837842,0.0674447520536455,0.151080142285841,NA,NA,NA,0.169569332604161,0.382057472634142
"HINFP","HINFP","MA0131.2","1.99524",0.0227496,0.827538,0.819262,0.0553326,188,"False",0.488194118918919,NA,NA,NA,NA,NA,NA,NA
"GABPA","GABPA","MA0062.3","1.95691",0.024862,0.813664,0.806282,0.0541735,188,"False",0.519484947368421,0.806378245923374,0.412699825733298,NA,NA,NA,0.649332731579657,0.89202980051265
"THAP1","THAP1","MA0597.1","1.92728",0.0266725,0.925934,0.921664,0.0302878,188,"False",0.53045949,NA,NA,NA,NA,NA,NA,NA
"REST","REST","MA0138.2","1.92556",0.0267234,0.695797,0.690243,0.0429392,188,"False",0.53045949,0.121143433066324,0.120476936123658,NA,0.288731814191624,NA,0.983744787855001,1
"NHLH1","NHLH1","MA0048.2","1.88185",0.0296236,0.836431,0.828809,0.0541004,188,"False",0.573686302439024,NA,NA,NA,NA,NA,NA,NA
"CTCFL","CTCFL","MA1102.2","1.87034",0.0303714,0.848789,0.839568,0.0697287,188,"False",0.574164085714286,NA,NA,NA,NA,NA,NA,NA
"ZBTB14","ZBTB14","MA1650.1","1.82245",0.0338314,0.830179,0.820331,0.0756755,188,"False",0.624700734883721,NA,NA,NA,NA,NA,NA,NA
"ELF3","ELF3","MA0640.2","1.79539",0.0358903,0.82665,0.820002,0.0539729,188,"False",0.647656777272727,NA,NA,NA,NA,NA,NA,NA
"VEZF1","VEZF1","MA1578.1","1.74578",0.0400468,0.875256,0.867548,0.0602297,188,"False",0.6989135375,0.10070730839566,0.474048432798857,NA,NA,NA,0.735949984150745,0.930362316256601
"EWSR1-FLI1","EWSR1-FLI1","MA0149.1","1.73028",0.041422,0.695689,0.688734,0.0536417,188,"False",0.6989135375,NA,NA,NA,NA,NA,NA,NA
"MYOG","MYOG","MA0500.2","1.72881",0.0415805,0.835773,0.827764,0.0594726,188,"False",0.6989135375,NA,NA,NA,NA,NA,NA,NA
"KLF6","KLF6","MA1517.1","1.72059",0.0422517,0.88756,0.880258,0.0595053,188,"False",0.6989135375,0.774954158220823,0.288446467924323,NA,NA,NA,0.97987612123889,1
"ZNF75D","ZNF75D","MA1601.1","1.62914",0.051129,0.844041,0.837522,0.0597049,188,"False",0.828498489795918,0.013478412218613,0.0389180513439035,0.97735437071095,0.976352016654861,0.162285400446162,0.891667321571463,1
"ELF1","ELF1","MA0473.3","1.61391",0.0527758,0.813335,0.80716,0.0557807,188,"False",0.838079704,0.00109854969242985,0.104683052651794,NA,NA,NA,0.693012885840123,0.970624946430401
"SP2","SP2","MA0516.2","1.56565",0.0582581,0.795672,0.78945,0.0542274,188,"False",0.906998654901961,NA,NA,NA,NA,NA,NA,NA
"KLF9","KLF9","MA1107.2","1.54372",0.0608449,0.801341,0.794726,0.0595118,188,"False",0.924828728301887,0.21942105163088,0.0168616448870177,0.338908235577946,0.321489525385028,0.622474591927337,0.891667321571463,0.995397726935177
"NFIX","NFIX","MA1528.1","1.53589",0.0617329,0.762335,0.756761,0.0535883,188,"False",0.924828728301887,0.0183824844965965,0.141238732354644,NA,NA,NA,0.916598761890717,0.987839404598904
"RREB1","RREB1","MA0073.1","1.52206",0.0635442,0.800813,0.795519,0.04632,188,"False",0.933259092857143,0.000120858789224282,0.00761803629944429,NA,NA,NA,0.980279593521384,1
"RELB","RELB","MA1117.1","1.50908",0.0650487,0.830017,0.824403,0.0562654,188,"False",0.933259092857143,NA,NA,NA,NA,NA,NA,NA
"GLIS1","GLIS1","MA0735.1","1.50453",0.0658218,0.706486,0.701599,0.04036,188,"False",0.933259092857143,NA,NA,NA,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","1.4766",0.0693803,0.842923,0.835763,0.0673428,188,"False",0.945908848387097,NA,NA,NA,NA,NA,NA,NA
"RUNX1","RUNX1","MA0002.2","1.46747",0.0705871,0.857002,0.852338,0.0450657,188,"False",0.945908848387097,1.7180735455654e-06,2.99109818884973e-06,0.765012832344032,0.775665647232366,0.287093427220659,0.771767096230565,0.906271658729581
"Nr5a2","Nr5a2","MA0505.1","1.45491",0.0723227,0.783649,0.778761,0.0468737,188,"False",0.945908848387097,NA,NA,NA,NA,NA,NA,NA
"Ascl2","Ascl2","MA0816.1","1.45473",0.0723981,0.842976,0.83739,0.0508926,188,"False",0.945908848387097,NA,NA,NA,NA,NA,NA,NA
"THRB","THRB","MA1576.1","1.45249",0.072672,0.741925,0.738049,0.0366858,188,"False",0.945908848387097,0.108214529476892,0.164451160573171,NA,0.963462892418646,NA,0.523872635122463,0.978140588001681
"TFAP2B","TFAP2B","MA0813.1","1.44373",0.0738619,0.822224,0.816155,0.0595679,188,"False",0.945908848387097,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0815.1","1.43521",0.0750572,0.815854,0.809526,0.0628997,188,"False",0.945958996825397,NA,NA,NA,NA,NA,NA,NA
"NR1H4","NR1H4","MA1110.1","1.38133",0.0829662,0.801083,0.795691,0.057782,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"Zfx","Zfx","MA0146.2","1.35838",0.0866191,0.861787,0.855406,0.0650427,188,"False",0.964914171428571,0.246717851463233,0.000107724578620439,0.400265347827202,0.394914904388137,1.08756845030653,0.507811901522058,0.789855040802431
"PLAG1","PLAG1","MA0163.1","1.35572",0.0871045,0.80548,0.800424,0.0485158,188,"False",0.964914171428571,0.185554212798797,0.846492529948292,NA,NA,NA,0.540929957303898,0.714524569263078
"Klf1","Klf1","MA0493.1","1.3371",0.090033,0.870692,0.865753,0.0511912,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"Tcf12","Tcf12","MA0521.1","1.32821",0.0915285,0.868897,0.863658,0.0527585,188,"False",0.964914171428571,0.0992729047489016,0.321105686767412,NA,NA,NA,0.982388018596308,1
"SMAD2","SMAD2::SMAD3::SMAD4","MA0513.1","1.32019",0.0926824,0.810709,0.806328,0.0512499,188,"False",0.964914171428571,0.786338881654887,0.372485248898129,NA,NA,NA,0.408662072333748,0.595459985130088
"SMAD3","SMAD2::SMAD3::SMAD4","MA0513.1","1.32019",0.0926824,0.810709,0.806328,0.0512499,188,"False",0.964914171428571,0.144756738356305,0.623171646413718,NA,NA,NA,0.96912235183743,1
"SMAD4","SMAD2::SMAD3::SMAD4","MA0513.1","1.32019",0.0926824,0.810709,0.806328,0.0512499,188,"False",0.964914171428571,0.697580503134212,0.729732435244116,NA,NA,NA,0.891667321571463,0.995397726935177
"RELA","RELA","MA0107.1","1.31139",0.0942564,0.831322,0.826197,0.0558615,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"REL","REL","MA0101.1","1.30188",0.095861,0.873976,0.869717,0.0471243,188,"False",0.964914171428571,0.0148571458175898,0.0211334172386475,0.962420208341553,0.96222969951034,0.200013583040291,0.913930175613329,1
"ZNF460","ZNF460","MA1596.1","1.30001",0.09621,0.78476,0.777914,0.0740067,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"ESRRA","ESRRA","MA0592.3","1.29152",0.0976993,0.781281,0.776198,0.0539088,188,"False",0.964914171428571,0.000168902881555445,0.339296271111994,0.687719505970212,0.699099838665716,-0.59615606452057,0.822385639323233,1
"NFKB2","NFKB2","MA0778.1","1.26449",0.102515,0.760919,0.755761,0.0529756,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"KLF3","KLF3","MA1516.1","1.25432",0.104255,0.851738,0.846119,0.0631845,188,"False",0.964914171428571,0.681270172503599,0.326591564841941,NA,NA,NA,0.831574904050392,0.985501378612174
"NR1I2","NR1I2","MA1533.1","1.2437",0.106232,0.788517,0.785427,0.0339499,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"MAFA","MAFA","MA1521.1","1.23701",0.107473,0.764152,0.760444,0.0407315,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"NFIC","NFIC::TLX1","MA0119.1","1.20999",0.112554,0.743197,0.738771,0.0502142,188,"False",0.964914171428571,0.0674447520536455,0.151080142285841,NA,NA,NA,0.169569332604161,0.382057472634142
"TLX1","NFIC::TLX1","MA0119.1","1.20999",0.112554,0.743197,0.738771,0.0502142,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"Plagl1","Plagl1","MA1615.1","1.19399",0.11563,0.831263,0.825969,0.061977,188,"False",0.964914171428571,0.505391207900592,0.379410008787928,NA,NA,NA,0.891667321571463,0.960178473435217
"Arnt","Arnt","MA0004.1","1.17425",0.119468,0.866981,0.86117,0.0726613,188,"False",0.964914171428571,0.000130176704496163,0.78008277582098,0.297794078068962,0.288731814191624,-1.91874258674473,0.97267103599385,1
"ETV6","ETV6","MA0645.1","1.17468",0.119586,0.855954,0.851358,0.0479908,188,"False",0.964914171428571,0.00147000234799666,0.0116377514333398,0.855783435227596,0.861569328569659,0.309481241470309,0.942754260117685,0.985501378612174
"ZBTB33","ZBTB33","MA0527.1","1.16833",0.120708,0.777317,0.772676,0.056045,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0810.1","1.16842",0.120845,0.877698,0.873406,0.0449854,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"PAX9","PAX9","MA0781.1","1.16184",0.121919,0.725711,0.722568,0.0411624,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","1.15968",0.122685,0.857731,0.853063,0.045413,188,"False",0.964914171428571,0.034707610349347,0.114072584070988,NA,0.947322784731604,NA,0.916598761890717,1
"EGR4","EGR4","MA0733.1","1.15734",0.123069,0.784469,0.780201,0.0462003,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","1.14893",0.124733,0.850182,0.844252,0.0684778,188,"False",0.964914171428571,3.58224966932471e-05,0.0648675988669415,NA,NA,NA,0.719991786825469,0.995397726935177
"Hand1","Hand1::Tcf3","MA0092.1","1.14407",0.125701,0.883929,0.880692,0.0387629,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"Tcf3","Hand1::Tcf3","MA0092.1","1.14407",0.125701,0.883929,0.880692,0.0387629,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"ZNF135","ZNF135","MA1587.1","1.13757",0.126909,0.789835,0.785202,0.0621627,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"TBX18","TBX18","MA1565.1","1.11844",0.131116,0.819119,0.815464,0.0437159,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"GLI2","GLI2","MA0734.2","1.10927",0.133041,0.768354,0.764694,0.0457523,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"IRF3","IRF3","MA1418.1","1.10594",0.133714,0.708791,0.705022,0.0489488,188,"False",0.964914171428571,0.1004275858216,0.00882575814628525,0.151244799919924,0.15385413512621,0.45338794662342,0.525232663031386,0.630584043075751
"ZIC5","ZIC5","MA1584.1","1.09261",0.136705,0.778046,0.774101,0.0483207,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"KLF17","KLF17","MA1514.1","1.0895",0.137351,0.786581,0.782544,0.0512618,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"Foxl2","Foxl2","MA1607.1","1.08876",0.137644,0.780311,0.774689,0.0633908,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"PAX1","PAX1","MA0779.1","1.08391",0.138476,0.751199,0.74848,0.0376548,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"STAT1","STAT1::STAT2","MA0517.1","1.08361",0.138596,0.786527,0.78214,0.0585062,188,"False",0.964914171428571,0.619095866789856,0.100824886494154,NA,NA,NA,0.785274266865591,0.750048865982797
"STAT2","STAT1::STAT2","MA0517.1","1.08361",0.138596,0.786527,0.78214,0.0585062,188,"False",0.964914171428571,0.147400353011361,0.0622481894927802,0.853533515263083,0.858911297520925,0.527416645624971,0.954652961076833,1
"FOXK1","FOXK1","MA0852.2","1.08399",0.13861,0.796714,0.792099,0.0568555,188,"False",0.964914171428571,0.724708661207419,0.0182120068693275,0.486254291902391,NA,1.37371234446096,0.879292082746186,0.982203470643792
"GLI3","GLI3","MA1491.1","1.08157",0.139125,0.786186,0.782675,0.0441314,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"MYOD1","MYOD1","MA0499.2","1.06939",0.141824,0.829348,0.825451,0.050653,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"NFYB","NFYB","MA0502.2","1.06814",0.142118,0.807686,0.803189,0.0579232,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"ATOH1","ATOH1","MA1467.1","1.02544",0.151948,0.833627,0.83003,0.0488892,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"BHLHE22","BHLHE22","MA1635.1","1.02325",0.152583,0.863657,0.85853,0.0628854,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"Nr2e1","Nr2e1","MA0676.1","1.00959",0.155772,0.838734,0.834504,0.0557838,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"ZFP57","ZFP57","MA1583.1","0.983485",0.16209,0.826255,0.822293,0.0545234,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"NFKB1","NFKB1","MA0105.4","0.980459",0.162857,0.725999,0.722064,0.0533326,188,"False",0.964914171428571,0.0557866597791215,0.0832626418504406,0.875013805821326,0.881111890200384,0.339023067113323,0.999900321403679,0.985501378612174
"TFAP2A","TFAP2A","MA0872.1","0.97526",0.164048,0.808716,0.804318,0.0647192,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"GATA1","GATA1","MA0035.4","0.973029",0.16466,0.812383,0.807908,0.0630667,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"TCF12","TCF12","MA1648.1","0.96925",0.16548,0.875518,0.871576,0.0610577,188,"False",0.964914171428571,0.0992729047489016,0.321105686767412,NA,NA,NA,0.982388018596308,1
"EGR2","EGR2","MA0472.2","0.961846",0.167513,0.811992,0.808129,0.0523558,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"RUNX2","RUNX2","MA0511.2","0.941211",0.172652,0.834089,0.830783,0.0496648,188,"False",0.964914171428571,0.00131371137880625,0.000285232966972144,0.63347931566969,0.642297267915138,0.429188713480357,0.637844263795209,0.852782611660496
"HOXB7","HOXB7","MA1501.1","0.936922",0.173724,0.839159,0.835693,0.0534805,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"POU3F4","POU3F4","MA0789.1","0.919727",0.178372,0.793573,0.788443,0.0684636,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"ZIC3","ZIC3","MA0697.1","0.896939",0.18431,0.789322,0.786209,0.0460603,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"IRF7","IRF7","MA0772.1","0.896607",0.184312,0.764032,0.760339,0.0587412,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"MAF","MAF","MA1520.1","0.896402",0.184442,0.75333,0.750653,0.0400377,188,"False",0.964914171428571,5.88055474590365e-05,0.00634794728998078,0.924523176940668,0.927095230384418,-0.0623855895254271,0.74133384406734,0.737360922562402
"GMEB2","GMEB2","MA0862.1","0.891419",0.185752,0.816513,0.813104,0.0523464,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0524.2","0.878713",0.189296,0.856751,0.853662,0.0431515,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"IRF9","IRF9","MA0653.1","0.874045",0.190309,0.692678,0.68948,0.0556338,188,"False",0.964914171428571,0.0746065168677588,0.715856214802148,0.776897286219986,NA,-0.92997161409605,0.785274266865591,1
"PLAGL2","PLAGL2","MA1548.1","0.872374",0.190831,0.850851,0.846444,0.0732752,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"FOXD2","FOXD2","MA0847.2","0.864731",0.193006,0.816133,0.812352,0.0593732,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"TFAP2B","TFAP2B","MA0811.1","0.860711",0.19422,0.860593,0.857551,0.043365,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"Znf423","Znf423","MA0116.1","0.859144",0.194503,0.828947,0.826226,0.0444856,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"HIC2","HIC2","MA0738.1","0.856404",0.195304,0.907503,0.90489,0.0413443,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"Mafb","Mafb","MA0117.2","0.855573",0.19559,0.815937,0.812943,0.0450821,188,"False",0.964914171428571,0.154066294075232,0.436581963725356,NA,NA,NA,0.938252673273131,1
"Rarg","Rarg","MA0860.1","0.854541",0.195878,0.69814,0.695376,0.0415891,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"TBX1","TBX1","MA0805.1","0.847006",0.197948,0.836483,0.833,0.054093,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"TCF3","TCF3","MA0522.3","0.841308",0.199364,0.875112,0.871721,0.0610067,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"ZNF682","ZNF682","MA1599.1","0.831507",0.20223,0.76995,0.766683,0.0548685,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"Nkx2-5","Nkx2-5","MA0503.1","0.825336",0.203979,0.856041,0.853514,0.0427187,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","0.822868",0.204672,0.819908,0.817285,0.0447788,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,1
"Spz1","Spz1","MA0111.1","0.81195",0.207806,0.868386,0.866532,0.0317402,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","0.808292",0.209014,0.833358,0.829929,0.0507412,188,"False",0.964914171428571,0.000186674779545553,0.129715591367388,0.833385288013133,0.841453210022725,-0.368486136769713,0.903170878061804,0.995397726935177
"Tcf21","Tcf21","MA0832.1","0.802323",0.2105,0.740868,0.737949,0.0539176,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"ASCL1","ASCL1","MA1100.2","0.802136",0.210699,0.877725,0.874797,0.0479793,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"MYF5","MYF5","MA1641.1","0.796723",0.212225,0.8219,0.818577,0.0570507,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"FOXK2","FOXK2","MA1103.2","0.788114",0.214758,0.815534,0.811392,0.0705654,188,"False",0.964914171428571,0.528976525150773,0.922967800068037,NA,NA,NA,0.982498227715656,0.997548884696355
"TEAD4","TEAD4","MA0809.2","0.783226",0.21623,0.814483,0.811377,0.0513249,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"PRDM1","PRDM1","MA0508.3","0.775612",0.218302,0.851463,0.848109,0.0646438,188,"False",0.964914171428571,0.510995706602378,0.370839924688628,NA,NA,NA,0.873066300526672,0.995397726935177
"TFAP2E","TFAP2E","MA1569.1","0.772507",0.219434,0.879848,0.876258,0.0577253,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"POU5F1B","POU5F1B","MA0792.1","0.770459",0.220051,0.816891,0.812863,0.0642685,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"Nr1h3","Nr1h3::Rxra","MA0494.1","0.766361",0.221158,0.795766,0.793816,0.0348352,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"Rxra","Nr1h3::Rxra","MA0494.1","0.766361",0.221158,0.795766,0.793816,0.0348352,188,"False",0.964914171428571,0.139761153277898,0.721367296732927,NA,NA,NA,0.749963235226969,0.907141144164529
"NR4A1","NR4A1","MA1112.2","0.760835",0.222847,0.822528,0.819326,0.0555322,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"NFAT5","NFAT5","MA0606.1","0.75905",0.223339,0.874032,0.871135,0.0523315,188,"False",0.964914171428571,0.00176836211688746,0.0129965885101855,NA,NA,NA,0.540683980456244,0.725768345822857
"NFIX","NFIX","MA0671.1","0.749329",0.226339,0.932223,0.93025,0.033512,188,"False",0.964914171428571,0.0183824844965965,0.141238732354644,NA,NA,NA,0.916598761890717,0.987839404598904
"TP73","TP73","MA0861.1","0.748195",0.226486,0.744753,0.74256,0.044119,188,"False",0.964914171428571,NA,NA,NA,NA,NA,NA,NA
"GLIS3","GLIS3","MA0737.1","0.748402",0.226659,0.74496,0.742723,0.0364291,188,"False",0.964914171428571,0.853470596068397,0.900128234664073,NA,NA,NA,0.834782926235424,1
