"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ZNF682","ZNF682","MA1599.1","2.92171",0.00174014,0.845182,0.766683,0.0312021,4,"False",0.9389844,NA,NA,NA,NA,NA,NA,NA
"RELB","RELB","MA1117.1","2.79173",0.00261976,0.895384,0.824403,0.0604667,4,"False",0.9389844,NA,NA,NA,NA,NA,NA,NA
"TP53","TP53","MA0106.3","2.69163",0.0035478,0.759948,0.707924,0.0957053,4,"False",0.9389844,NA,NA,NA,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","2.51919",0.00587643,0.841109,0.772676,0.0865715,4,"False",0.981707139534884,NA,NA,NA,NA,NA,NA,NA
"MZF1","MZF1","MA0056.2","2.23328",0.0127621,0.874311,0.819369,0.0435314,4,"False",0.981707139534884,0.750159140268479,0.276362816348984,NA,NA,NA,0.558183122734439,0.708364837967364
"Arnt","Arnt","MA0004.1","2.19188",0.0141899,0.935316,0.86117,0.0678182,4,"False",0.981707139534884,0.000130176704496163,0.78008277582098,0.297794078068962,0.288731814191624,-1.91874258674473,0.97267103599385,1
"E2F6","E2F6","MA0471.2","2.14938",0.0157961,0.914187,0.852237,0.0690319,4,"False",0.981707139534884,NA,NA,NA,NA,NA,NA,NA
"Npas2","Npas2","MA0626.1","2.1475",0.0158699,0.901406,0.840522,0.0744572,4,"False",0.981707139534884,0.380219911171799,0.265091323701101,NA,NA,NA,0.881593292780242,NA
"TP63","TP63","MA0525.2","2.12403",0.0168145,0.740037,0.696725,0.0922802,4,"False",0.981707139534884,NA,NA,NA,NA,NA,NA,NA
"HES6","HES6","MA1493.1","2.09917",0.017897,0.848466,0.801229,0.0398153,4,"False",0.981707139534884,NA,NA,NA,NA,NA,NA,NA
"E2F1","E2F1","MA0024.3","2.0517",0.0200956,0.817555,0.7698,0.0371227,4,"False",0.981707139534884,NA,NA,NA,NA,NA,NA,NA
"Twist2","Twist2","MA0633.1","2.04125",0.0206055,0.869306,0.805608,0.0771872,4,"False",0.981707139534884,NA,NA,NA,NA,NA,NA,NA
"JUN","JUN","MA0488.1","2.00435",0.0225086,0.84966,0.794577,0.066403,4,"False",0.981707139534884,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"GLIS1","GLIS1","MA0735.1","1.99455",0.0230383,0.745928,0.701599,0.052565,4,"False",0.981707139534884,NA,NA,NA,NA,NA,NA,NA
"FERD3L","FERD3L","MA1485.1","1.99232",0.0231588,0.81645,0.770135,0.0621911,4,"False",0.981707139534884,NA,NA,NA,NA,NA,NA,NA
"FIGLA","FIGLA","MA0820.1","1.95064",0.0255465,0.912092,0.863992,0.0329697,4,"False",0.981707139534884,NA,NA,NA,NA,NA,NA,NA
