"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"SPIB (human)",0.00576551314219773,6.77565217391304,34.9343216013836,"['ARHGAP9', 'TUBB3', 'FLII', 'THSD7A']",0.579023694934696,0,0,4,"SPIB",0.579023694934696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLI2 (human)",0.0143618380796996,3.56393861892583,15.122435647828,"['ARHGAP9', 'IRGQ', 'TEF', 'ABCB4', 'SLC4A2', 'GABRG1']",0.579023694934696,0,0,6,"GLI2",0.579023694934696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CREB1 (human)",0.0148387875884166,2.82481751824818,11.8939245089381,"['ARHGAP9', 'NEUROD2', 'POGLUT1', 'TEF', 'FLII', 'UFSP2', 'THSD7A', 'SLC4A2', 'TBC1D17']",0.579023694934696,0,0,9,"CREB1",0.579023694934696,0.300933106536245,0.0989168936376569,NA,NA,NA,0.978758252982259,0.986458000211222,0.347169342748563,0.747950401575455,NA,0.529142979951732
"NR5A2 (human)",0.0156233417334636,2.59561403508772,10.7951307861493,"['ARHGAP9', 'NEUROD2', 'IRGQ', 'TMUB1', 'SLC4A2', 'TBC1D17', 'FGF2', 'KIAA0319', 'CKLF', 'CAMK1G', 'GALNT10']",0.579023694934696,0,0,11,"NR5A2",0.579023694934696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CACYBP (mouse)",0.0174538077232829,3.09286412512219,12.5205246536897,"['SGCE', 'SLC6A6', 'TEF', 'TUBB3', 'TNFSF13', 'SLC4A2', 'FGF2']",0.579023694934696,0,0,7,"CACYBP",0.579023694934696,0.342390016216044,0.123522544546884,NA,NA,NA,0.831681758588996,0.993562127147002,0.681136248476553,0.783264988077183,NA,0.982365551011925
"CREM (human)",0.0178161136902983,4.67393939393939,18.8250011968548,"['SLC6A6', 'POGLUT1', 'TBC1D17', 'GALNT10']",0.579023694934696,0,0,4,"CREM",0.579023694934696,0.74544622059472,0.335967520741812,NA,NA,NA,0.824935555376482,0.681258506121637,NA,NA,NA,NA
"KLF13 (human)",0.0280619939878413,3.37284482758621,12.0523184532877,"['SGCE', 'NEUROD2', 'TUBB3', 'SLC4A2', 'GABRG1']",0.63750833119289,0,0,5,"KLF13",0.63750833119289,0.760425370238528,0.423011559561645,NA,NA,NA,0.966879429999091,0.990675830657532,NA,NA,NA,NA
"SNAI2 (human)",0.0376649271018096,3.08862433862434,10.1276793040833,"['SLC6A6', 'TEF', 'FLII', 'TNFSF13', 'UFSP2']",0.63750833119289,0,0,5,"SNAI2",0.63750833119289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNAI1 (human)",0.0376649271018096,3.08862433862434,10.1276793040833,"['SLC6A6', 'TEF', 'FLII', 'TNFSF13', 'UFSP2']",0.63750833119289,0,0,5,"SNAI1",0.63750833119289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCF3 (human)",0.0376649271018096,3.08862433862434,10.1276793040833,"['SLC6A6', 'TEF', 'FLII', 'TNFSF13', 'UFSP2']",0.63750833119289,0,0,5,"TCF3",0.63750833119289,0.897884607711481,0.936735427481084,NA,NA,NA,0.934890485555963,0.999790090091945,NA,NA,NA,NA
