"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"EGR1 (mouse)",9.03431538490335e-07,1.87011990049442,26.0265811544933,"['THRB', 'TSEN15', 'IRS1', 'DOCK7', 'USP34', 'PTPRJ', 'IRS2', 'ACTG1', 'TTC28', 'RPS6KA3', 'PPP3CB', 'SIPA1L1', 'PPP4R1', 'RASSF3', 'ADORA1', 'DLGAP1', 'MACROD2', 'HMGN2', 'TEAD1', 'TLE4', 'CADPS2', 'MBNL1', 'AGTPBP1', 'COL27A1', 'SMARCC2', 'KCND2', 'COL23A1', 'ARAP2', 'DYRK1A', 'RABGGTB', 'RGMB', 'MRPS6', 'PTBP2', 'AJAP1', 'PPA2', 'TBC1D5', 'STIM2', 'ZADH2', 'RRAGD', 'KCTD13', 'TLCD1', 'WDR26', 'STX16', 'TSHZ1', 'CACNA1B', 'ZBTB1', 'NEDD4L', 'CACNA1A', 'CACNA1D', 'PRCP', 'PDS5B', 'SLC5A3', 'PHF21A', 'PCDH17', 'PGBD1', 'PURA', 'RMND5A', 'GNG5', 'BTBD3', 'UBR5', 'ANO10', 'RNF170', 'RICTOR', 'KCNN2', 'RBBP6', 'MPDZ', 'FAM78B', 'PLEKHA1', 'LRBA', 'TMEM50B', 'FBXL17', 'PDE4DIP', 'MBOAT2', 'WNT7A', 'PUM2', 'STAG1', 'SCCPDH', 'SBK1', 'VAPA', 'NOVA1', 'TTC3', 'GNAS', 'TACC1', 'SSBP2', 'LPIN2', 'PFKP']",0.000274643187701062,0,0,86,"EGR1",0.000274643187701062,0.171880705042824,0.158177527786913,NA,0.739865598995616,NA,0.788556899381818,NA,NA,NA,NA,NA
"CBEPB (human)",3.16628483969564e-05,1.62620538965768,16.8480839049413,"['WIPF2', 'RORA', 'CAPN2', 'RPL37', 'MACROD2', 'SCAPER', 'EYS', 'ZNF684', 'TMEM8B', 'ANKS1B', 'ZNF682', 'MBNL1', 'SLC15A2', 'AGTPBP1', 'SMARCC2', 'CDKL5', 'ANKRD44', 'ATG10', 'DYRK1A', 'NPNT', 'ZNF718', 'PPA2', 'TBL1XR1', 'KIAA2026', 'ASTN2', 'SP140', 'NEDD4L', 'CACNA1A', 'NRF1', 'KLHL13', 'LPP', 'PHF21A', 'ARGLU1', 'IMPG2', 'SEC31A', 'ZSCAN18', 'STARD13', 'PNPT1', 'CBX5', 'FAM78B', 'NEBL', 'LARP7', 'IGSF11', 'DIAPH1', 'FER', 'ZNF654', 'EIF4G3', 'ZNF135', 'PTPRK', 'CHD2', 'SGCD', 'CSRP1', 'LRRTM4', 'IQUB', 'NCK2', 'KIF13B', 'WDR7', 'ME2', 'VAV3', 'KCND2', 'TCF12', 'ATRX', 'ETV1', 'RABGGTB', 'GPCPD1', 'TOPORS', 'MRAS', 'DNAJC7', 'POLR1A', 'PEAK1', 'ALDH1A1', 'PLIN2', 'MFGE8', 'CREB5', 'CAPS2', 'PON2', 'ACVR1C', 'CLMP', 'PLAGL1', 'MXI1', 'ZNF626', 'SLC17A5', 'ZNF625', 'MAP4K5', 'SASH1', 'JAM2', 'ANGPT1', 'CARD8', 'FBXL17', 'PDE4DIP', 'KCNJ16', 'SGCZ', 'OXR1', 'MAPK10', 'NFIB', 'DLC1', 'RAB9A', 'NAA15', 'ZNF577']",0.00481275295633738,0,0,99,"CBEPB",0.00481275295633738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMGA1 (human)",8.88720826583966e-05,1.84740143369176,17.2331378782991,"['TSEN15', 'SGCD', 'SPTLC3', 'SESN1', 'UPP2', 'DLGAP1', 'MACROD2', 'EYS', 'ANKS1B', 'VAV3', 'NCOA1', 'SLC15A2', 'VPS13C', 'RPL23', 'DNTTIP2', 'ETV1', 'RGMB', 'DKK3', 'VCAN', 'TBC1D5', 'PEAK1', 'EFHC1', 'ITGA7', 'GRAMD1C', 'AK3', 'CACNA1A', 'PLA2G5', 'IQGAP1', 'KLHL13', 'PCDH17', 'PGBD1', 'C11ORF49', 'EVI5', 'MPDZ', 'SEC11A', 'CAP2', 'WWOX', 'FZD3', 'RPL41', 'STARD13', 'SWT1', 'ARHGAP29', 'PDE4DIP', 'SGCZ', 'PLEKHA8', 'NUDT7', 'SBK1', 'DLC1', 'TBXAS1', 'C16ORF89', 'TACC1', 'NAA15', 'EIF4G3']",0.00900570437605085,0,0,53,"HMGA1",0.00900570437605085,0.259735034682751,0.713785508943098,NA,NA,NA,0.364706120136048,0.673150151995397,0.774370235994991,0.770672019219413,NA,0.99499746690473
"HNF1A (human)",0.000268344672151284,1.61268965517241,13.2615313604282,"['TSEN15', 'CAB39L', 'CHD2', 'PPP3CB', 'SGCD', 'LRRTM4', 'PLCE1', 'DLGAP1', 'SCAPER', 'EYS', 'PPFIA2', 'ANKS1B', 'NCOA1', 'CADPS2', 'MBNL1', 'SLC15A2', 'PPP1R12A', 'CDKL5', 'ETV1', 'CNPY2', 'NPNT', 'THNSL1', 'TMEM135', 'ZNF718', 'RALGAPB', 'PPA2', 'DNAJC7', 'TBC1D5', 'KIAA2026', 'PEAK1', 'ACOX1', 'RRAGD', 'LCORL', 'KCNE4', 'COL11A1', 'C17ORF58', 'CACNA1A', 'AK4', 'TRAK1', 'FLRT3', 'ORC3', 'PLAGL1', 'UBR5', 'KCNN2', 'CD59', 'CTNNA2', 'EVI5', 'SASH1', 'SEC31A', 'ZSCAN18', 'KCNJ10', 'GSN', 'CBX5', 'NEBL', 'PCDH7', 'TXNRD1', 'CARD8', 'GSR', 'KCNJ16', 'HSPA2', 'OXR1', 'PUM2', 'TTLL7', 'MAPK10', 'RPS25', 'NFIB', 'DLC1', 'SMOC1', 'TBXAS1', 'TTC3', 'CCDC3', 'ZNF654', 'ZNF577', 'SLC2A4RG']",0.0137492111767045,0,0,74,"HNF1A",0.0137492111767045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PGR (human)",0.00030005472363817,1.71272970263949,13.8928852338396,"['ALK', 'VPS29', 'FAM13C', 'DOCK7', 'OGDHL', 'SIPA1L1', 'NCK2', 'PGM2', 'PLCE1', 'UPP2', 'ZNF644', 'SCAPER', 'TTC23L', 'VAV3', 'MBNL1', 'SLC15A2', 'ABCC8', 'TCF12', 'DGKZ', 'RPL37A', 'ALDH1A1', 'KCTD13', 'COL21A1', 'UPRT', 'ZMYND11', 'RIN2', 'SGK2', 'CREB5', 'ADAM22', 'IQGAP1', 'DTX4', 'LPP', 'DEAF1', 'FLRT3', 'ORC3', 'PLAGL1', 'BTBD3', 'ANO10', 'MAP4K5', 'EVI5', 'MPDZ', 'NTNG2', 'WWOX', 'RABGAP1L', 'ANGPT1', 'PLEKHA1', 'TXNRD1', 'PDE4DIP', 'MBOAT2', 'A2ML1', 'S100B', 'OXR1', 'DIAPH1', 'FER', 'NFIB', 'SMOC1', 'TACC1']",0.0137492111767045,0,0,57,"PGR",0.0137492111767045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD4 (mouse)",0.000313218905287358,1.59813175288408,12.8946990202734,"['THRB', 'USP34', 'ITSN1', 'HMGB2', 'IRS2', 'ACTG1', 'RPS6KA3', 'MED13', 'PPP4R1', 'PPP4R4', 'REV3L', 'ARID2', 'TEAD1', 'JAK1', 'TLE4', 'CADPS2', 'MBNL1', 'COL27A1', 'SMARCC2', 'PPP1R12A', 'RMI1', 'ANKRD44', 'COL23A1', 'TCF12', 'ARAP2', 'DYRK1A', 'ATP1B3', 'MFSD11', 'GPCPD1', 'PTBP2', 'AJAP1', 'MRAS', 'STIM2', 'ZADH2', 'PDZRN3', 'RHOQ', 'NOTCH2', 'WDR26', 'STX16', 'TSHZ1', 'ANKRD12', 'ZBTB1', 'CACNA1A', 'AK4', 'CACNA1D', 'NRF1', 'PHF21A', 'DEAF1', 'MGAT5B', 'BTBD3', 'UBR5', 'RICTOR', 'RBBP6', 'CTNNA2', 'SLC38A2', 'SPAG9', 'FZD3', 'LRBA', 'NR2F1', 'FBXL17', 'MBOAT2', 'NAP1L1', 'DEK', 'BBIP1', 'MPP6', 'OXR1', 'NR4A2', 'STAG1', 'NFIB', 'NOVA1', 'ASXL2', 'NF1', 'GNAS', 'CDK2AP1', 'SSBP2']",0.0137492111767045,0,0,75,"SMAD4",0.0137492111767045,0.0980098888413186,0.460270412193141,NA,NA,NA,0.198140265891889,0.51162880717559,0.000136563971243083,0.497430855397399,0.319833398128021,0.00157033366263951
"TEAD2 (mouse)",0.000351910596555991,1.63836506613821,13.0284975665886,"['IRS1', 'POGK', 'USP34', 'PTPRJ', 'HIF3A', 'GLI1', 'DCAF6', 'SGCE', 'RPS6KA3', 'MED13', 'PSD2', 'RASGEF1A', 'ADORA1', 'REV3L', 'TCP11L2', 'HMGN2', 'PTGDS', 'ARID2', 'JAK1', 'SMARCC2', 'RMI1', 'FBXO2', 'DYRK1A', 'ARNT', 'RFX3', 'NPNT', 'MFSD11', 'DGKZ', 'PTBP2', 'DKK3', 'TBL1XR1', 'ASPHD1', 'ZADH2', 'LCORL', 'DBN1', 'MCPH1', 'CACNA1B', 'ZBTB1', 'CACNA1A', 'PDS5B', 'KLHL13', 'LPP', 'PHF21A', 'PURA', 'HMBOX1', 'BTBD3', 'ANO10', 'KCNN1', 'CTNNA2', 'JAZF1', 'KCNJ10', 'CBX5', 'PLK5', 'FAM78B', 'PCDH7', 'NR2F1', 'DEK', 'BBIP1', 'HSPA2', 'PUM2', 'MOV10', 'NFIB', 'NOVA1', 'NF1', 'PHF13', 'SSBP2']",0.0137492111767045,0,0,66,"TEAD2",0.0137492111767045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IRF2 (mouse)",0.000361821346755381,1.74149953318687,13.8002692150454,"['PHF3', 'TSEN15', 'CAB39L', 'RORA', 'CHD2', 'PPP3CB', 'ARHGAP42', 'MED13', 'LRRTM4', 'SLC39A9', 'SPTLC3', 'SESN1', 'EFCAB2', 'KIF13B', 'PLCE1', 'DLGAP1', 'RPS13', 'DDX17', 'CADPS2', 'RFX3', 'ADAM10', 'PRPF40A', 'MRPL48', 'C1QL2', 'RALGAPB', 'PPA2', 'POLR1A', 'RPL37A', 'RPL24', 'RPL26', 'KCNE4', 'STX16', 'SP140', 'ADAM22', 'CACNA1B', 'CACNA1D', 'NRF1', 'PCDH19', 'MPDZ', 'ZSCAN18', 'SPAG9', 'STARD13', 'TXNRD1', 'GSR', 'BTBD7', 'SGCZ', 'MAPK10', 'NUDT7', 'RPS27', 'FAM151B', 'H2AFY2', 'GLIPR1L2']",0.0137492111767045,0,0,52,"IRF2",0.0137492111767045,0.0130431834267677,0.776230768043154,NA,NA,NA,0.773158211555077,0.949251663763978,NA,NA,NA,NA
"LEF1 (human)",0.000687353823334347,1.38216662921629,10.0658515197566,"['VPS29', 'FAM13C', 'SERPINE3', 'AVIL', 'WIPF2', 'ZDHHC7', 'YARS2', 'ZNF81', 'PHYHD1', 'SACS', 'PLCE1', 'SCAPER', 'EYS', 'RPS12', 'ANKS1B', 'DDX17', 'CADPS2', 'MBNL1', 'AGTPBP1', 'CDKL5', 'ENTPD5', 'ARRDC3', 'SOX13', 'CNPY2', 'DGKZ', 'SHQ1', 'ZNF718', 'PRPF6', 'TBL1XR1', 'PARD3', 'RBP1', 'RPL26', 'RIN2', 'ANAPC16', 'CACNA1B', 'AK3', 'NEDD4L', 'CACNA1D', 'PTTG1IP', 'KLHL13', 'PCDH19', 'LPP', 'HRH1', 'HMBOX1', 'FLRT3', 'BTBD3', 'KCNN1', 'KCNN2', 'EVI5', 'MPDZ', 'SLC38A2', 'SEC31A', 'ANKRD29', 'CBX5', 'TMEM184B', 'FAM78B', 'ANKRD24', 'NEBL', 'LRBA', 'ARHGAP29', 'RAB27A', 'RABL2B', 'A2ML1', 'BTBD7', 'PUM2', 'MOV10', 'FAM151B', 'RPL27A', 'TBXAS1', 'ACO1', 'GLIPR1L2', 'ZNF135', 'TSEN15', 'DOCK7', 'ATF7IP2', 'PTPRJ', 'ZNF44', 'PTPRK', 'CHD2', 'SGCE', 'PPP3CB', 'SGCD', 'LRRTM4', 'RARS', 'EFCAB2', 'NCK2', 'ANXA7', 'UPP2', 'DLGAP1', 'ME2', 'NEFH', 'HAVCR2', 'SSR2', 'VPS13C', 'ATRX', 'SLC39A11', 'ETV1', 'SLC39A12', 'PARP8', 'VCAN', 'DNAJC7', 'PEAK1', 'PPDPF', 'ALDH1A1', 'EFHC1', 'COL21A1', 'LCOR', 'ITGA7', 'ZMYND11', 'SGK2', 'ERGIC1', 'DBN1', 'MCPH1', 'CAPS2', 'ARHGEF6', 'TAGLN', 'SEMA3A', 'PON2', 'GNAI3', 'TRAK1', 'NOL3', 'ZNF69', 'SLC25A27', 'RANBP3L', 'GNG5', 'MGAT5B', 'PPP1R8', 'ATOH8', 'SLC17A5', 'C11ORF49', 'MAP4K5', 'PURG', 'SPAG9', 'CMTM4', 'PCDH7', 'TXNRD1', 'FBXL17', 'PDE4DIP', 'MBOAT2', 'RPL23A', 'COLQ', 'PLEKHA8', 'TTLL7', 'MAPK10', 'SBK1', 'DLC1', 'PCDHB16', 'TTC3', 'C16ORF89', 'TACC1', 'NAA15', 'PNPLA6', 'ZNF577', 'MEGF9']",0.0213536683401511,0,0,154,"LEF1",0.0213536683401511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SP1 (mouse)",0.000702423300662866,1.45959852080615,10.5981074110455,"['IRS1', 'FAM13C', 'POGK', 'ITSN1', 'IRS2', 'ACTG1', 'RPS6KA3', 'PPP4R1', 'RASSF3', 'PPP4R4', 'CAPN5', 'MACROD2', 'ARID2', 'ANKS1B', 'HMGN1', 'TLE4', 'AGTPBP1', 'SMARCC2', 'FBXO2', 'DYRK1A', 'ATP1B3', 'MFSD11', 'EML3', 'TBL1XR1', 'RRAGD', 'TYRO3', 'TSHZ1', 'ZBTB1', 'NEDD4L', 'CACNA1A', 'AK4', 'CACNA1D', 'PDS5B', 'SLC5A3', 'PHF21A', 'UBR5', 'KCNN2', 'AMZ2', 'SLC38A2', 'SPECC1', 'PLK5', 'TMEM184B', 'FAM78B', 'LRBA', 'NR2F1', 'BBIP1', 'NR4A2', 'STAG1', 'HOOK2', 'GNAS', 'PHF13', 'FERMT2', 'ALK', 'USP34', 'PTPRJ', 'HIF3A', 'PPP3CB', 'SIPA1L1', 'MED13', 'RASGEF1A', 'KIF13A', 'REV3L', 'TEAD1', 'NCOA1', 'PPP1R12A', 'DUSP1', 'ABCC8', 'VPS13C', 'TCF12', 'ARAP2', 'PRPF40A', 'RGMB', 'MRPS6', 'PTBP2', 'AJAP1', 'ACOX1', 'ZADH2', 'TLCD1', 'LCORL', 'RHOQ', 'DBN1', 'RMND5A', 'GNG5', 'MXI1', 'CTNNA1', 'ANO10', 'RICTOR', 'FNIP1', 'PURG', 'SPAG9', 'RNF24', 'CMTM4', 'MBOAT2', 'DEK', 'MPP6', 'VAPA', 'NFIB', 'NOVA1', 'SMOC1', 'CDK2AP1', 'SSBP2', 'LPIN2', 'PLCD1']",0.0213536683401511,0,0,103,"SP1",0.0213536683401511,0.000708978796548889,0.137660040927003,0.714604460145304,0.723162608646163,0.0686965512540216,0.647961665703697,0.372789766638535,NA,NA,NA,NA
