Rank,Term name,P-value,Z-score,Combined score,Overlapping genes,Adjusted p-value,Old p-value,Old adjusted p-value,gene count
1,KLF4 human,0.0020109383297083625,14.506142506142506,90.0708703751315,"['TAGLN', 'ODC1', 'PFKP']",0.16288600470637737,0,0,3
2,RELA mouse,0.01302962152734042,4.735646053293112,20.555213453605173,"['FTH1', 'NRF1', 'GLI1', 'PPM1D']",0.26366410731955936,0,0,4
3,MYC mouse,0.01801737840999462,5.901901901901902,23.70450809982513,"['PDGFRB', 'ODC1', 'MXI1']",0.26366410731955936,0,0,3
4,MAFA mouse,0.018681360040759185,inf,inf,['NRF1'],0.26366410731955936,0,0,1
5,PITX3 mouse,0.018681360040759185,inf,inf,['ALDH1A1'],0.26366410731955936,0,0,1
6,NFKB1 mouse,0.025468685997029304,3.1750541125541125,11.653418831012337,"['FTH1', 'ADORA1', 'PLIN2', 'NRF1', 'PPM1D']",0.26366410731955936,0,0,5
7,TRP53 mouse,0.028866966464517894,3.06478578892372,10.864841437857217,"['PDGFRB', 'UHRF1', 'SESN1', 'MXI1', 'PTGDS']",0.26366410731955936,0,0,5
8,GATA3 mouse,0.037015324499132925,52.75892857142857,173.915760182509,['DLC1'],0.26366410731955936,0,0,1
9,CREB1 human,0.03830115193413431,4.303140978816654,14.038030556178132,"['ODC1', 'NRF1', 'PPM1D']",0.26366410731955936,0,0,3
10,ZNF148 human,0.05500826663869841,26.377232142857142,76.50114261250998,['ODC1'],0.26366410731955936,0,0,1
11,MSX1 mouse,0.07266649273435391,17.583333333333332,46.10130029735828,['TAGLN'],0.26366410731955936,0,0,1
12,GLI3 mouse,0.07266649273435391,17.583333333333332,46.10130029735828,['GLI1'],0.26366410731955936,0,0,1
13,CEBPZ human,0.07266649273435391,17.583333333333332,46.10130029735828,['COL11A1'],0.26366410731955936,0,0,1
14,ZBTB7A human,0.07266649273435391,17.583333333333332,46.10130029735828,['PFKP'],0.26366410731955936,0,0,1
15,NR5A2 mouse,0.07266649273435391,17.583333333333332,46.10130029735828,['PTGDS'],0.26366410731955936,0,0,1
