"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ELK1","ELK1","MA0028.2","14.3909",5.58851e-48,0.847274,0.805366,0.070664,432,"False",4.43727694e-45,0.00158906358864242,0.00303798375119974,0.574064472595197,0.575660380656649,0.486387404755736,0.879801610123535,0.852046911199861
"ELK3","ELK3","MA0759.1","14.0008",1.62411e-45,0.864918,0.827514,0.0644543,432,"False",6.4477167e-43,NA,NA,NA,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","13.7395",8.51303e-44,0.889515,0.852902,0.0585306,432,"False",2.25311527333333e-41,0.379764053330191,0.180806311354717,NA,NA,NA,0.648036873391849,0.597582024855895
"FEV","FEV","MA0156.2","13.5119",1.7081e-42,0.874876,0.840666,0.0591554,432,"False",3.3905785e-40,NA,NA,NA,NA,NA,NA,NA
"ETS2","ETS2","MA1484.1","13.3748",1.19721e-41,0.882011,0.848397,0.0572646,432,"False",1.90116948e-39,0.44585198642316,0.383108184826108,NA,NA,NA,0.338498973129538,0.576760118198673
"FLI1","FLI1","MA0475.2","13.3177",2.42402e-41,0.863789,0.82927,0.0607013,432,"False",3.20778646666667e-39,NA,NA,NA,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","13.1708",1.99517e-40,0.888208,0.853063,0.0594841,432,"False",2.26309282857143e-38,1.55710763469331e-65,3.92862471590314e-30,0.566279651364164,0.567394843946028,-0.0991789326619443,0.522678906783712,0.403126347872561
"ETS1","ETS1","MA0098.3","12.9181",5.3968e-39,0.878481,0.846278,0.0570706,432,"False",5.356324e-37,0.0277094862463311,0.00364508157153728,0.645169618814241,0.646783083282732,0.586921721259125,0.92349159644547,0.756565992420676
"ERG","ERG","MA0474.2","12.7624",4.24398e-38,0.879868,0.84857,0.0556039,432,"False",3.74413346666667e-36,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","12.6956",1.23605e-37,0.86559,0.829929,0.0577905,432,"False",9.814237e-36,1.02652146461004e-08,4.29478012571766e-07,0.496541238105794,0.499031780348777,0.401455401368414,0.0134068361578396,0.404503886701976
"ETV6","ETV6","MA0645.1","12.5133",1.05321e-36,0.883812,0.851358,0.0588022,432,"False",7.60226127272727e-35,0.00254558615242309,0.11529977794899,NA,NA,NA,0.0985824253984127,0.459487113852795
"ERF","ERF","MA0760.1","12.465",1.81799e-36,0.861606,0.83128,0.0568599,432,"False",1.20290338333333e-34,0.0300425814501729,0.166927784293228,0.605677040606972,0.606958728307776,0.614180698836712,0.163773530339404,0.119192288847875
"ELF2","ELF2","MA1483.1","11.8653",2.89768e-33,0.820102,0.790052,0.0613275,432,"False",1.76981378461538e-31,3.67868709383811e-12,0.000550557409944469,NA,NA,NA,0.5868245754344,0.908071014187523
"ETV3","ETV3","MA0763.1","11.7083",1.83803e-32,0.863216,0.835857,0.0577418,432,"False",1.04242558571429e-30,0.00250706931348498,0.00184111286956937,0.799273361705527,0.799619672407888,0.369060773288238,0.371919648238596,0.329456421841823
"ELF4","ELF4","MA0641.1","11.4733",3.23201e-31,0.809377,0.779983,0.0610638,432,"False",1.71081062666667e-29,NA,NA,NA,NA,NA,NA,NA
"ETV2","ETV2","MA0762.1","10.9689",1.08536e-28,0.831555,0.805106,0.056708,432,"False",5.386099e-27,NA,NA,NA,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","10.9287",2.45846e-28,0.840308,0.817285,0.038239,432,"False",1.14824543529412e-26,0.0242344839257439,0.07399055695837,0.743146246056045,0.745067477059806,0.393481609330756,0.253536387034573,0.409823938626197
"HINFP","HINFP","MA0131.2","10.1762",8.14731e-25,0.847159,0.819262,0.0484679,432,"False",3.59386896666667e-23,0.00552671008612972,0.786868709464686,NA,NA,NA,0.000184101194557793,0.00141924431989144
"YY2","YY2","MA0748.2","10.1045",1.39164e-24,0.85242,0.821895,0.0646701,432,"False",5.81559031578947e-23,NA,NA,NA,NA,NA,NA,NA
"Atf1","Atf1","MA0604.1","9.94506",6.45345e-24,0.86633,0.839285,0.062673,432,"False",2.56201965e-22,5.9742164859843e-07,1.16775240718079e-05,0.65991239379855,0.661082812336543,0.285320519749345,0.0102641499516712,0.404057918177016
"NRF1","NRF1","MA0506.1","9.90817",1.15125e-23,0.87808,0.844252,0.0666347,432,"False",4.35282142857143e-22,3.27021819603819e-06,0.151681117684159,NA,NA,NA,0.291124951068865,0.910530018183984
"ELF5","ELF5","MA0136.2","9.67275",1.07958e-22,0.885462,0.864397,0.0471675,432,"False",3.89630236363636e-21,NA,NA,NA,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","9.20288",1.07985e-20,0.796863,0.772676,0.0534044,432,"False",3.72783e-19,0.0393061091653766,0.00595092762497336,0.568551551213686,0.570581068380403,0.725928074085639,0.253906250737912,0.360091955411573
"GMEB2","GMEB2","MA0862.1","8.5329",4.60608e-18,0.834703,0.813104,0.0530058,432,"False",1.5238448e-16,0.523133859433627,0.60552972961011,NA,NA,NA,0.839814097126083,0.61220407766448
"SPDEF","SPDEF","MA0686.1","8.43809",9.60345e-18,0.821093,0.801715,0.0528552,432,"False",3.05005572e-16,NA,NA,NA,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","7.98674",5.54422e-16,0.875144,0.849665,0.0509475,432,"False",1.69311949230769e-14,0.0467095530159475,0.613466894354662,NA,NA,NA,0.261502758518537,0.0998171693916154
"ARNT","ARNT::HIF1A","MA0259.1","7.89182",1.14714e-15,0.913482,0.890666,0.0505416,432,"False",3.25296128571429e-14,0.0174937797992605,0.116806791524892,NA,NA,NA,0.652439793633765,0.744383070556009
"HIF1A","ARNT::HIF1A","MA0259.1","7.89182",1.14714e-15,0.913482,0.890666,0.0505416,432,"False",3.25296128571429e-14,0.000302344691196479,0.00121092221392744,0.61652393386657,0.617317541563475,0.423643696333801,0.484306763894514,0.564965483098805
"TCFL5","TCFL5","MA0632.2","7.88767",1.20689e-15,0.861025,0.835763,0.0541096,432,"False",3.3043815862069e-14,0.503071333960818,0.946498457928511,NA,NA,NA,0.773359736245657,0.57996203594556
"E2F1","E2F1","MA0024.3","7.85357",1.48616e-15,0.787475,0.7698,0.042915,432,"False",3.93337013333333e-14,NA,NA,NA,NA,NA,NA,NA
"CREB3L4","CREB3L4","MA1475.1","7.81429",1.69956e-15,0.800408,0.780213,0.062098,432,"False",4.35306658064516e-14,NA,NA,NA,NA,NA,NA,NA
