"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"KLF15","KLF15","MA1513.1","5.10795",1.58824e-07,0.906691,0.860109,0.075473,120,"False",0.000126106256,NA,NA,NA,NA,NA,NA,0.946483405777615
"ZBTB33","ZBTB33","MA0527.1","4.4803",3.55712e-06,0.794943,0.772676,0.0639991,120,"False",0.00141217664,0.0393061091653766,0.00595092762497336,0.568551551213686,0.570581068380403,0.725928074085639,0.253906250737912,0.360091955411573
"KLF2","KLF2","MA1515.1","4.14488",1.67157e-05,0.917798,0.894352,0.0470004,120,"False",0.00416859263333333,NA,NA,NA,NA,NA,NA,NA
"KLF11","KLF11","MA1512.1","4.02882",2.74849e-05,0.887877,0.865068,0.0522106,120,"False",0.00416859263333333,NA,NA,NA,NA,NA,NA,NA
"SP1","SP1","MA0079.4","4.00674",3.00299e-05,0.835967,0.812589,0.0607936,120,"False",0.00416859263333333,0.000994485006887694,0.024800432107589,0.854719423344633,0.855329011820536,-0.155203394594898,0.441069173275815,0.748818357339388
"SP4","SP4","MA0685.1","3.99542",3.15007e-05,0.814488,0.791926,0.0590162,120,"False",0.00416859263333333,0.00091696099579803,0.0899023015098918,NA,NA,NA,0.553031319078968,0.985242068935939
"SP2","SP2","MA0516.2","3.88832",4.93836e-05,0.808769,0.78945,0.049954,120,"False",0.00503743375,0.14624771027964,0.303469038840229,NA,NA,NA,0.985075302460173,0.936367154571206
"SP3","SP3","MA0746.2","3.88214",5.0755e-05,0.875868,0.852593,0.0575899,120,"False",0.00503743375,0.0670760985687042,0.00945206584004817,NA,NA,NA,0.0785093885259795,0.190497264315216
"SP9","SP9","MA1564.1","3.8312",6.27062e-05,0.888204,0.865208,0.0535231,120,"False",0.00553208031111111,7.32924474384911e-10,0.00275317132415032,0.679008224708813,0.679372112688405,-0.210967358919731,0.372032564657556,0.54611810670305
"TFDP1","TFDP1","MA1122.1","3.79385",7.30146e-05,0.872574,0.849665,0.0526252,120,"False",0.00572714365454545,0.0467095530159475,0.613466894354662,NA,NA,NA,0.261502758518537,0.0998171693916154
"KLF3","KLF3","MA1516.1","3.77161",7.93433e-05,0.86724,0.846119,0.0581706,120,"False",0.00572714365454545,0.104388823672148,0.103764143197439,NA,NA,NA,0.0832397723623701,0.265883519067963
"SP8","SP8","MA0747.1","3.7262",9.53606e-05,0.888285,0.870403,0.0469969,120,"False",0.00630969303333333,0.0738561260032527,0.0233201675346577,0.489674303021828,0.491509014189112,0.610156461538826,0.254434911662061,0.3759277822583
"CTCFL","CTCFL","MA1102.2","3.6215",0.000144033,0.861884,0.839568,0.0579233,120,"False",0.00879709246153846,NA,NA,NA,NA,NA,NA,NA
"KLF14","KLF14","MA0740.1","3.54232",0.000194883,0.837118,0.818128,0.052716,120,"False",0.0109461369333333,NA,NA,NA,NA,NA,NA,NA
"KLF16","KLF16","MA0741.1","3.52706",0.000206791,0.892266,0.870747,0.0574651,120,"False",0.0109461369333333,0.669556299344003,0.106800470575565,NA,NA,NA,0.457423030253991,0.928963320862248
"KLF5","KLF5","MA0599.1","3.48684",0.000240888,0.947099,0.92756,0.0507918,120,"False",0.011954067,NA,NA,NA,NA,NA,NA,NA
"KLF6","KLF6","MA1517.1","3.43845",0.000288391,0.898494,0.880258,0.0483884,120,"False",0.0134695561176471,0.734701345634589,0.68767627238193,NA,NA,NA,0.509268360060863,0.667488138803003
"ZNF460","ZNF460","MA1596.1","3.34236",0.000409307,0.799915,0.777914,0.0626431,120,"False",0.0180549865555556,0.154296583740618,0.0170821400572209,0.285385838258403,0.285933651772624,1.04771434825597,0.974452230221434,0.545485029429376
"KLF10","KLF10","MA1511.1","3.29415",0.000486796,0.878137,0.861439,0.0475532,120,"False",0.0203429486315789,NA,NA,NA,NA,NA,NA,NA
"E2F2","E2F2","MA0864.2","3.25378",0.000559675,0.768618,0.755513,0.0426421,120,"False",0.0222130196190476,NA,NA,NA,NA,NA,NA,NA
"E2F6","E2F6","MA0471.2","3.24166",0.000587498,0.869311,0.852237,0.0452247,120,"False",0.0222130196190476,0.0254386621253323,0.0057825017508549,NA,0.647651659585844,NA,0.544844919818492,0.533628725817631
"ZNF148","ZNF148","MA1653.1","3.15395",0.000797793,0.873213,0.850645,0.0577024,120,"False",0.0287930746363636,2.44981491718035e-09,0.053941903498311,NA,NA,NA,0.0698440925145701,0.653738983977228
"Klf12","Klf12","MA0742.1","3.07447",0.00103839,0.823926,0.809666,0.0487773,120,"False",0.0358470286956522,0.00935045075252866,0.0517126788555227,NA,NA,NA,0.631603016957751,0.894700653714394
"HINFP","HINFP","MA0131.2","2.98646",0.00139676,0.834747,0.819262,0.0457793,120,"False",0.0462094766666667,0.00552671008612972,0.786868709464686,NA,NA,NA,0.000184101194557793,0.00141924431989144
"Zfx","Zfx","MA0146.2","2.96946",0.00147577,0.872839,0.855406,0.0532512,120,"False",0.0468704552,0.556800751944705,0.168063249296086,NA,NA,NA,0.0522166574196875,0.257445501097556
"ZBTB14","ZBTB14","MA1650.1","2.92298",0.00171756,0.840068,0.820331,0.0576944,120,"False",0.05245164,7.75786510956457e-05,0.55090117228194,0.560525784570717,0.561534407478836,-0.888922123687766,0.736621036426304,0.612394195387746
"ZNF263","ZNF263","MA0528.2","2.88432",0.00193331,0.873328,0.856546,0.0629435,120,"False",0.0568536348148148,0.119039055427212,0.30278161607353,NA,NA,NA,0.653602788471038,0.612004028071349
"KLF4","KLF4","MA0039.4","2.8356",0.00226447,0.897487,0.879556,0.0575786,120,"False",0.0642138992857143,NA,NA,NA,NA,NA,NA,NA
"ZNF682","ZNF682","MA1599.1","2.69895",0.00343635,0.779941,0.766683,0.0516615,120,"False",0.0914701233333333,0.555883102535779,0.759378967239156,NA,NA,NA,0.7832203763163,0.57005578236662
"ZBTB7A","ZBTB7A","MA0750.2","2.69763",0.00345605,0.844243,0.829929,0.0515497,120,"False",0.0914701233333333,1.02652146461004e-08,4.29478012571766e-07,0.496541238105794,0.499031780348777,0.401455401368414,0.0134068361578396,0.404503886701976
