"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ZBTB33","ZBTB33","MA0527.1","5.13403",1.2371e-07,0.786369,0.772676,0.0513166,419,"False",9.822574e-05,0.0393061091653766,0.00595092762497336,0.568551551213686,0.570581068380403,0.725928074085639,0.253906250737912,0.360091955411573
"ZBTB14","ZBTB14","MA1650.1","4.91203",3.97607e-07,0.838152,0.820331,0.0698,419,"False",0.000136767823333333,7.75786510956457e-05,0.55090117228194,0.560525784570717,0.561534407478836,-0.888922123687766,0.736621036426304,0.612394195387746
"KLF15","KLF15","MA1513.1","4.86042",5.16755e-07,0.883928,0.860109,0.095207,419,"False",0.000136767823333333,NA,NA,NA,NA,NA,NA,0.946483405777615
"TCFL5","TCFL5","MA0632.2","4.57003",2.15464e-06,0.850651,0.835763,0.0667122,419,"False",0.00042769604,0.503071333960818,0.946498457928511,NA,NA,NA,0.773359736245657,0.57996203594556
"HES1","HES1","MA1099.2","4.30314",7.52729e-06,0.866299,0.85239,0.0667418,419,"False",0.00116195018666667,NA,NA,NA,NA,NA,NA,NA
"CTCFL","CTCFL","MA1102.2","4.27238",8.78048e-06,0.853711,0.839568,0.0638952,419,"False",0.00116195018666667,NA,NA,NA,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","4.10165",1.87155e-05,0.858471,0.844252,0.0677878,419,"False",0.00206858835,3.27021819603819e-06,0.151681117684159,NA,NA,NA,0.291124951068865,0.910530018183984
"HINFP","HINFP","MA0131.2","4.07691",2.08422e-05,0.830621,0.819262,0.0545028,419,"False",0.00206858835,0.00552671008612972,0.786868709464686,NA,NA,NA,0.000184101194557793,0.00141924431989144
"ZIC3","ZIC3","MA0697.1","4.00048",2.90737e-05,0.795533,0.786209,0.0445788,419,"False",0.00256494642222222,NA,NA,NA,NA,NA,NA,NA
"ZIC5","ZIC5","MA1584.1","3.87066",5.00816e-05,0.783487,0.774101,0.0469211,419,"False",0.00397647904,NA,NA,NA,NA,NA,NA,NA
"KLF5","KLF5","MA0599.1","3.73339",8.74791e-05,0.938801,0.92756,0.0589341,419,"False",0.00580767024615385,NA,NA,NA,NA,NA,NA,NA
"ZNF740","ZNF740","MA0753.2","3.71395",9.47429e-05,0.815495,0.803708,0.0613123,419,"False",0.00580767024615385,0.0968876275054715,0.730481077452253,NA,NA,NA,0.548268878590269,0.542212727547952
"SP9","SP9","MA1564.1","3.7129",9.50878e-05,0.877182,0.865208,0.0625366,419,"False",0.00580767024615385,7.32924474384911e-10,0.00275317132415032,0.679008224708813,0.679372112688405,-0.210967358919731,0.372032564657556,0.54611810670305
"TFDP1","TFDP1","MA1122.1","3.67565",0.000110472,0.861589,0.849665,0.0620632,419,"False",0.00626534057142857,0.0467095530159475,0.613466894354662,NA,NA,NA,0.261502758518537,0.0998171693916154
"ZIC1","ZIC1","MA0696.1","3.63241",0.000130768,0.7829,0.774242,0.0460548,419,"False",0.00692198613333333,NA,NA,NA,NA,NA,NA,NA
"HES2","HES2","MA0616.2","3.61183",0.00014116,0.818697,0.807232,0.0629892,419,"False",0.007005065,NA,NA,NA,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","3.56765",0.000167318,0.824924,0.817285,0.0428254,419,"False",0.00778609633333333,0.0242344839257439,0.07399055695837,0.743146246056045,0.745067477059806,0.393481609330756,0.253536387034573,0.409823938626197
"SP4","SP4","MA0685.1","3.55428",0.000176511,0.802707,0.791926,0.0598279,419,"False",0.00778609633333333,0.00091696099579803,0.0899023015098918,NA,NA,NA,0.553031319078968,0.985242068935939
"EGR1","EGR1","MA0162.4","3.51075",0.000210205,0.824427,0.812172,0.0645606,419,"False",0.0084406567,NA,NA,NA,NA,NA,NA,NA
"KLF4","KLF4","MA0039.4","3.50651",0.000212611,0.891468,0.879556,0.0651924,419,"False",0.0084406567,NA,NA,NA,NA,NA,NA,NA
"KLF16","KLF16","MA0741.1","3.48811",0.000228214,0.882178,0.870747,0.0623039,419,"False",0.00857330130434783,0.669556299344003,0.106800470575565,NA,NA,NA,0.457423030253991,0.928963320862248
"ZIC4","ZIC4","MA0751.1","3.47267",0.000242291,0.81397,0.806296,0.041456,419,"False",0.00857330130434783,NA,NA,NA,NA,NA,NA,NA
"SP1","SP1","MA0079.4","3.46471",0.000248345,0.823448,0.812589,0.0612178,419,"False",0.00857330130434783,0.000994485006887694,0.024800432107589,0.854719423344633,0.855329011820536,-0.155203394594898,0.441069173275815,0.748818357339388
"ZNF148","ZNF148","MA1653.1","3.43939",0.000272868,0.863873,0.850645,0.075466,419,"False",0.009027383,2.44981491718035e-09,0.053941903498311,NA,NA,NA,0.0698440925145701,0.653738983977228
"SP3","SP3","MA0746.2","3.37741",0.00034387,0.86347,0.852593,0.0622495,419,"False",0.0109213112,0.0670760985687042,0.00945206584004817,NA,NA,NA,0.0785093885259795,0.190497264315216
"KLF11","KLF11","MA1512.1","3.35655",0.000372881,0.875273,0.865068,0.0565125,419,"False",0.0112847102962963,NA,NA,NA,NA,NA,NA,NA
"MTF1","MTF1","MA0863.1","3.34533",0.000383737,0.735494,0.728912,0.0403061,419,"False",0.0112847102962963,NA,NA,NA,NA,NA,NA,NA
