"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"TCF7L1","TCF7L1","MA1421.1","2.70821",0.0033711,0.791596,0.767411,0.0491734,34,"False",0.713629898832685,NA,NA,NA,NA,NA,NA,NA
"REST","REST","MA0138.2","2.44363",0.00723384,0.70678,0.690243,0.0505829,34,"False",0.713629898832685,NA,NA,NA,NA,NA,NA,NA
"CTCFL","CTCFL","MA1102.2","2.41625",0.00782653,0.867514,0.839568,0.0515902,34,"False",0.713629898832685,NA,NA,NA,NA,NA,NA,NA
"E2F1","E2F1","MA0024.3","2.38236",0.00856882,0.78883,0.7698,0.0528094,34,"False",0.713629898832685,NA,NA,NA,NA,NA,NA,NA
"E2F2","E2F2","MA0864.2","2.31044",0.0104009,0.772977,0.755513,0.0456118,34,"False",0.713629898832685,NA,NA,NA,NA,NA,NA,NA
"THAP11","THAP11","MA1573.1","2.28739",0.0110281,0.736108,0.713794,0.0795396,34,"False",0.713629898832685,0.153699636289666,0.0318758558656622,0.24533647959175,0.246751349953081,0.84212135827332,0.696745192032705,0.662535428630224
"HIF1A","HIF1A","MA1106.1","2.24083",0.0124823,0.856677,0.833935,0.062014,34,"False",0.713629898832685,0.000302344691196479,0.00121092221392744,0.61652393386657,0.617317541563475,0.423643696333801,0.484306763894514,0.564965483098805
"NRF1","NRF1","MA0506.1","2.17994",0.0146032,0.870655,0.844252,0.061117,34,"False",0.713629898832685,3.27021819603819e-06,0.151681117684159,NA,NA,NA,0.291124951068865,0.910530018183984
"ZBTB7A","ZBTB7A","MA0750.2","2.17697",0.0146806,0.851618,0.829929,0.0749752,34,"False",0.713629898832685,1.02652146461004e-08,4.29478012571766e-07,0.496541238105794,0.499031780348777,0.401455401368414,0.0134068361578396,0.404503886701976
"POU6F1","POU6F1","MA1549.1","2.128",0.016632,0.855068,0.833784,0.0556122,34,"False",0.713629898832685,0.00051343850559601,0.120283539429309,NA,NA,NA,0.415986530677348,0.96738364704965
"LEF1","LEF1","MA0768.1","2.09802",0.0179167,0.763638,0.744781,0.0477074,34,"False",0.713629898832685,NA,NA,NA,NA,NA,NA,NA
"POU6F2","POU6F2","MA0793.1","2.08238",0.0186175,0.823375,0.799538,0.0609986,34,"False",0.713629898832685,0.161922730655931,0.187104134249697,NA,NA,NA,0.132532991018451,0.492387313629739
"ELK4","ELK4","MA0076.2","2.04297",0.0204535,0.872196,0.852902,0.070453,34,"False",0.713629898832685,0.379764053330191,0.180806311354717,NA,NA,NA,0.648036873391849,0.597582024855895
"CTCF","CTCF","MA0139.1","2.03864",0.0206899,0.794661,0.779428,0.0468135,34,"False",0.713629898832685,4.84807928799479e-10,0.000677365593218238,0.980178453189282,0.97919213546869,0.035084249109359,0.224347289636522,0.0880201141891233
"TCF7L2","TCF7L2","MA0523.1","1.99326",0.0230699,0.830228,0.81315,0.0482311,34,"False",0.713629898832685,0.00598722993780003,0.238635123867299,NA,NA,NA,0.825242264040907,0.742161344380104
"NFATC2","NFATC2","MA0152.1","1.9925",0.0231205,0.921753,0.903213,0.0471029,34,"False",0.713629898832685,NA,NA,NA,NA,NA,NA,NA
"RUNX2","RUNX2","MA0511.2","1.98862",0.0233071,0.847171,0.830783,0.0546611,34,"False",0.713629898832685,9.54297638613825e-10,8.33321721689621e-07,0.583253278634686,0.584659931809367,0.291099677387324,4.68480268446333e-06,0.00213346696213659
"HNF4A","HNF4A","MA0114.4","1.98541",0.0234992,0.798228,0.77989,0.0539723,34,"False",0.713629898832685,NA,NA,NA,NA,NA,NA,NA
"ELK1","ELK1","MA0028.2","1.98081",0.0237111,0.825783,0.805366,0.0829831,34,"False",0.713629898832685,0.00158906358864242,0.00303798375119974,0.574064472595197,0.575660380656649,0.486387404755736,0.879801610123535,0.852046911199861
"ZBTB33","ZBTB33","MA0527.1","1.93696",0.0263162,0.79073,0.772676,0.056949,34,"False",0.713629898832685,0.0393061091653766,0.00595092762497336,0.568551551213686,0.570581068380403,0.725928074085639,0.253906250737912,0.360091955411573
"Arnt","Arnt","MA0004.1","1.92776",0.0268717,0.88355,0.86117,0.077313,34,"False",0.713629898832685,0.0174937797992605,0.116806791524892,NA,NA,NA,0.652439793633765,0.744383070556009
"ELF2","ELF2","MA1483.1","1.88576",0.0295766,0.806953,0.790052,0.0643277,34,"False",0.713629898832685,3.67868709383811e-12,0.000550557409944469,NA,NA,NA,0.5868245754344,0.908071014187523
