"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ZBTB26","ZBTB26","MA1579.1","2.03746",0.0207742,0.856745,0.826646,0.0676279,14,"False",0.940605316526611,0.0896964803665981,0.489746918615875,NA,NA,NA,0.965372505366034,0.910906338178155
"SMAD5","SMAD5","MA1557.1","1.87831",0.0301546,0.804353,0.781728,0.0343334,14,"False",0.940605316526611,0.000149032333776356,0.00095632629399809,NA,0.770977531467997,NA,0.397172952216047,0.62473337061323
"GLIS2","GLIS2","MA0736.1","1.86729",0.0309184,0.811042,0.7882,0.0312257,14,"False",0.940605316526611,0.0818894312497024,0.617361657347814,0.987229232062437,NA,-0.19636386581106,0.758648691210538,0.552538839505653
"INSM1","INSM1","MA0155.1","1.84067",0.0328128,0.877597,0.857047,0.038639,14,"False",0.940605316526611,NA,NA,NA,NA,NA,NA,NA
"MNT","MNT","MA0825.1","1.79566",0.03623,0.862968,0.83503,0.0763235,14,"False",0.940605316526611,0.111237042478379,0.0321321526844429,0.679008224708813,0.679372112688405,0.695300161812896,0.115317917569863,0.155605586567154
"Wt1","Wt1","MA1627.1","1.76111",0.0390872,0.858,0.828844,0.0557086,14,"False",0.940605316526611,NA,NA,NA,NA,NA,NA,NA
"E2F6","E2F6","MA0471.2","1.75184",0.0398868,0.879227,0.852237,0.0385887,14,"False",0.940605316526611,0.0254386621253323,0.0057825017508549,NA,0.647651659585844,NA,0.544844919818492,0.533628725817631
"ZKSCAN5","ZKSCAN5","MA1652.1","1.7499",0.040046,0.84559,0.821351,0.0447757,14,"False",0.940605316526611,0.295331786908979,0.00592668115038846,0.361688097381747,0.362905106780193,1.09042455012363,0.484306763894514,0.901459321829965
"MAX","MAX","MA0058.3","1.73936",0.040935,0.851792,0.823549,0.0820283,14,"False",0.940605316526611,3.3880737270915e-07,0.0516050647101421,0.415007841632972,0.416317096203809,-0.737430374128988,0.684850696471875,0.748818357339388
"HES6","HES6","MA1493.1","1.73087",0.041697,0.822053,0.801229,0.053622,14,"False",0.940605316526611,0.000189974688730165,0.0826307194566592,0.931446194475021,0.930657186789934,-0.20113066192432,0.921809044363485,0.975783629037729
"EWSR1-FLI1","EWSR1-FLI1","MA0149.1","1.72542",0.0421932,0.714095,0.688734,0.0583448,14,"False",0.940605316526611,NA,NA,NA,NA,NA,NA,NA
"RUNX2","RUNX2","MA0511.2","1.71825",0.042844,0.852842,0.830783,0.0500732,14,"False",0.940605316526611,9.54297638613825e-10,8.33321721689621e-07,0.583253278634686,0.584659931809367,0.291099677387324,4.68480268446333e-06,0.00213346696213659
"ZNF341","ZNF341","MA1655.1","1.71449",0.043207,0.8453,0.822091,0.0313025,14,"False",0.940605316526611,0.0843975679557361,0.291867688417526,NA,NA,NA,0.869502613195606,0.543603028005603
"MAX","MAX::MYC","MA0059.1","1.68736",0.0457292,0.819984,0.797632,0.0559767,14,"False",0.940605316526611,3.3880737270915e-07,0.0516050647101421,0.415007841632972,0.416317096203809,-0.737430374128988,0.684850696471875,0.748818357339388
"MYC","MAX::MYC","MA0059.1","1.68736",0.0457292,0.819984,0.797632,0.0559767,14,"False",0.940605316526611,NA,NA,NA,NA,NA,NA,NA
"MYC","MYC","MA0147.3","1.63",0.0514884,0.833353,0.807524,0.0839936,14,"False",0.940605316526611,NA,NA,NA,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","1.62396",0.0521458,0.79626,0.772676,0.0660087,14,"False",0.940605316526611,0.0393061091653766,0.00595092762497336,0.568551551213686,0.570581068380403,0.725928074085639,0.253906250737912,0.360091955411573
"Npas2","Npas2","MA0626.1","1.60061",0.0546879,0.864782,0.840522,0.0657384,14,"False",0.940605316526611,1.72502955719853e-05,0.015547354246931,NA,NA,NA,0.615235191624403,0.764764733182462
"IRF6","IRF6","MA1509.1","1.56674",0.0585217,0.812618,0.792275,0.0685677,14,"False",0.940605316526611,NA,NA,NA,NA,NA,NA,NA
"Ebf2","Ebf2","MA1604.1","1.552",0.0602806,0.822404,0.799487,0.0670927,14,"False",0.940605316526611,NA,NA,NA,NA,NA,NA,NA
"Arnt","Arnt","MA0004.1","1.53511",0.0623188,0.888935,0.86117,0.0893207,14,"False",0.940605316526611,0.0174937797992605,0.116806791524892,NA,NA,NA,0.652439793633765,0.744383070556009
"SMAD3","SMAD3","MA0795.1","1.52925",0.0630703,0.773287,0.752813,0.0463631,14,"False",0.940605316526611,0.0181139073446255,0.475780171454051,NA,NA,NA,0.971273583680408,0.661591783338844
"CTCFL","CTCFL","MA1102.2","1.52515",0.0635828,0.867054,0.839568,0.059732,14,"False",0.940605316526611,NA,NA,NA,NA,NA,NA,NA
"CLOCK","CLOCK","MA0819.1","1.48315",0.0689906,0.827058,0.808379,0.0398824,14,"False",0.940605316526611,2.98382363226557e-07,0.117714124778753,NA,NA,NA,0.134922863287464,0.440212303673612
"POU6F2","POU6F2","MA0793.1","1.44099",0.0747453,0.82524,0.799538,0.076104,14,"False",0.940605316526611,0.161922730655931,0.187104134249697,NA,NA,NA,0.132532991018451,0.492387313629739
"ZBTB18","ZBTB18","MA0698.1","1.43781",0.0751792,0.812558,0.793457,0.0653522,14,"False",0.940605316526611,0.00963870625958356,0.0537229893066955,NA,NA,NA,0.961715171381858,0.93963273471737
"EBF3","EBF3","MA1637.1","1.43691",0.0753162,0.82152,0.799623,0.0692258,14,"False",0.940605316526611,NA,NA,NA,NA,NA,NA,NA
"REL","REL","MA0101.1","1.42787",0.0766203,0.886789,0.869717,0.0479813,14,"False",0.940605316526611,0.896972540245189,0.505396308115061,NA,NA,NA,0.973806278358158,0.842363278575441
"TFAP4","TFAP4","MA1570.1","1.42386",0.0772092,0.878865,0.860875,0.0444363,14,"False",0.940605316526611,0.10981640004857,0.0571317980524257,0.686482465642402,0.687053316565506,0.6618162286102,0.726037587958319,0.540251891352219
"Rhox11","Rhox11","MA0629.1","1.39205",0.081897,0.809642,0.793401,0.0526839,14,"False",0.940605316526611,NA,NA,NA,NA,NA,NA,NA
"MYCN","MYCN","MA0104.4","1.3817",0.0834406,0.809524,0.788166,0.0894575,14,"False",0.940605316526611,NA,NA,NA,NA,NA,NA,NA
