"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ETV2","ETV2","MA0762.1","4.88475",5.06855e-07,0.838513,0.805106,0.0549188,53,"False",0.00040244287,NA,NA,NA,NA,NA,NA,NA
"ETV6","ETV6","MA0645.1","4.29212",8.72015e-06,0.882944,0.851358,0.0553646,53,"False",0.00346189955,0.00254558615242309,0.11529977794899,NA,NA,NA,0.0985824253984127,0.459487113852795
"ERF","ERF","MA0760.1","3.77018",8.06268e-05,0.857295,0.83128,0.0522344,53,"False",0.0167273568,0.0300425814501729,0.166927784293228,0.605677040606972,0.606958728307776,0.614180698836712,0.163773530339404,0.119192288847875
"ETS1","ETS1","MA0098.3","3.73252",9.3643e-05,0.872678,0.846278,0.0553378,53,"False",0.0167273568,0.0277094862463311,0.00364508157153728,0.645169618814241,0.646783083282732,0.586921721259125,0.92349159644547,0.756565992420676
"ELF2","ELF2","MA1483.1","3.70254",0.000105336,0.816636,0.790052,0.0588869,53,"False",0.0167273568,3.67868709383811e-12,0.000550557409944469,NA,NA,NA,0.5868245754344,0.908071014187523
"ELF5","ELF5","MA0136.2","3.53184",0.000204298,0.886234,0.864397,0.0461305,53,"False",0.02370020525,NA,NA,NA,NA,NA,NA,NA
"FEV","FEV","MA0156.2","3.49359",0.000235557,0.865756,0.840666,0.0583464,53,"False",0.02370020525,NA,NA,NA,NA,NA,NA,NA
"ERG","ERG","MA0474.2","3.4902",0.000238793,0.872858,0.84857,0.0541115,53,"False",0.02370020525,NA,NA,NA,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","3.3618",0.000383203,0.853986,0.82927,0.0585686,53,"False",0.0338070202222222,NA,NA,NA,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","3.29975",0.000478702,0.878056,0.853063,0.0625503,53,"False",0.0380089388,1.55710763469331e-65,3.92862471590314e-30,0.566279651364164,0.567394843946028,-0.0991789326619443,0.522678906783712,0.403126347872561
"MTF1","MTF1","MA0863.1","3.25302",0.00056601,0.74682,0.728912,0.0413373,53,"False",0.0408556309090909,NA,NA,NA,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","3.15976",0.000783076,0.876804,0.852902,0.0567184,53,"False",0.0518135286666667,0.379764053330191,0.180806311354717,NA,NA,NA,0.648036873391849,0.597582024855895
"JUNB","JUNB","MA1140.2","3.10512",0.00093899,0.744317,0.719098,0.0774744,53,"False",0.0545288574285714,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"ELK3","ELK3","MA0759.1","3.09883",0.000961466,0.850988,0.827514,0.0651436,53,"False",0.0545288574285714,NA,NA,NA,NA,NA,NA,NA
"SPIB","SPIB","MA0081.2","3.03434",0.00119582,0.79762,0.777921,0.0497875,53,"False",0.0632987386666667,NA,NA,NA,NA,NA,NA,NA
