"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ETV2","ETV2","MA0762.1","4.5861",2.20237e-06,0.833009,0.805106,0.0560972,67,"False",0.00174868178,NA,NA,NA,NA,NA,NA,NA
"ETV6","ETV6","MA0645.1","3.89124",4.90317e-05,0.876834,0.851358,0.0580953,67,"False",0.0194655849,0.00254558615242309,0.11529977794899,NA,NA,NA,0.0985824253984127,0.459487113852795
"MTF1","MTF1","MA0863.1","3.40484",0.000327301,0.745585,0.728912,0.0402427,67,"False",0.05216689175,NA,NA,NA,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","3.32804",0.000431138,0.875489,0.853063,0.0635023,67,"False",0.05216689175,1.55710763469331e-65,3.92862471590314e-30,0.566279651364164,0.567394843946028,-0.0991789326619443,0.522678906783712,0.403126347872561
"ELF5","ELF5","MA0136.2","3.32774",0.000432401,0.882702,0.864397,0.0483445,67,"False",0.05216689175,NA,NA,NA,NA,NA,NA,NA
"ETS1","ETS1","MA0098.3","3.32466",0.000436563,0.867199,0.846278,0.05856,67,"False",0.05216689175,0.0277094862463311,0.00364508157153728,0.645169618814241,0.646783083282732,0.586921721259125,0.92349159644547,0.756565992420676
"ERF","ERF","MA0760.1","3.30718",0.00046493,0.851584,0.83128,0.0565887,67,"False",0.05216689175,0.0300425814501729,0.166927784293228,0.605677040606972,0.606958728307776,0.614180698836712,0.163773530339404,0.119192288847875
"ELK4","ELK4","MA0076.2","3.27291",0.000525611,0.874929,0.852902,0.0604958,67,"False",0.05216689175,0.379764053330191,0.180806311354717,NA,NA,NA,0.648036873391849,0.597582024855895
"ELF2","ELF2","MA1483.1","3.12657",0.000872767,0.810025,0.790052,0.0614024,67,"False",0.062082463,3.67868709383811e-12,0.000550557409944469,NA,NA,NA,0.5868245754344,0.908071014187523
"ERG","ERG","MA0474.2","3.11514",0.000908369,0.867857,0.84857,0.0569873,67,"False",0.062082463,NA,NA,NA,NA,NA,NA,NA
"FEV","FEV","MA0156.2","3.11149",0.000918969,0.860547,0.840666,0.0607085,67,"False",0.062082463,NA,NA,NA,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","3.10548",0.000938274,0.849583,0.82927,0.0611722,67,"False",0.062082463,NA,NA,NA,NA,NA,NA,NA
"SPIB","SPIB","MA0081.2","3.02442",0.00123385,0.795387,0.777921,0.0484879,67,"False",0.0720566342857143,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","3.01526",0.00127052,0.851336,0.829929,0.0627599,67,"False",0.0720566342857143,1.02652146461004e-08,4.29478012571766e-07,0.496541238105794,0.499031780348777,0.401455401368414,0.0134068361578396,0.404503886701976
"E2F2","E2F2","MA0864.2","2.95235",0.00156651,0.771413,0.755513,0.0384503,67,"False",0.0802734,NA,NA,NA,NA,NA,NA,NA
"Arnt","Arnt","MA0004.1","2.94111",0.0016176,0.885506,0.86117,0.0763518,67,"False",0.0802734,0.0174937797992605,0.116806791524892,NA,NA,NA,0.652439793633765,0.744383070556009
"YY2","YY2","MA0748.2","2.89417",0.00188291,0.843982,0.821895,0.0669165,67,"False",0.0821739852631579,NA,NA,NA,NA,NA,NA,NA
