"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ELK1","ELK1","MA0028.2","10.4953",2.73215e-26,0.845248,0.805366,0.0699816,252,"False",2.1693271e-23,0.00158906358864242,0.00303798375119974,0.574064472595197,0.575660380656649,0.486387404755736,0.879801610123535,0.852046911199861
"ELK3","ELK3","MA0759.1","10.2551",3.50532e-25,0.863262,0.827514,0.0632586,252,"False",1.39161204e-22,NA,NA,NA,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","10.1421",1.21119e-24,0.888192,0.852902,0.0584392,252,"False",3.2056162e-22,0.379764053330191,0.180806311354717,NA,NA,NA,0.648036873391849,0.597582024855895
"FEV","FEV","MA0156.2","10.0702",2.43012e-24,0.873943,0.840666,0.0584686,252,"False",4.8237882e-22,NA,NA,NA,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","10.0251",3.85005e-24,0.863185,0.82927,0.0599065,252,"False",6.1138794e-22,NA,NA,NA,NA,NA,NA,NA
"ETS1","ETS1","MA0098.3","9.8554",2.20779e-23,0.878345,0.846278,0.0556002,252,"False",2.9216421e-21,0.0277094862463311,0.00364508157153728,0.645169618814241,0.646783083282732,0.586921721259125,0.92349159644547,0.756565992420676
"ERG","ERG","MA0474.2","9.67208",1.35279e-22,0.879536,0.84857,0.0554162,252,"False",1.53445037142857e-20,NA,NA,NA,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","9.40384",1.85037e-21,0.885827,0.853063,0.0595329,252,"False",1.836492225e-19,1.55710763469331e-65,3.92862471590314e-30,0.566279651364164,0.567394843946028,-0.0991789326619443,0.522678906783712,0.403126347872561
"ETV6","ETV6","MA0645.1","9.34321",3.41608e-21,0.882978,0.851358,0.0549389,252,"False",3.01374168888889e-19,0.00254558615242309,0.11529977794899,NA,NA,NA,0.0985824253984127,0.459487113852795
"ERF","ERF","MA0760.1","9.20584",1.16002e-20,0.860518,0.83128,0.0575415,252,"False",9.2105588e-19,0.0300425814501729,0.166927784293228,0.605677040606972,0.606958728307776,0.614180698836712,0.163773530339404,0.119192288847875
"ETS2","ETS2","MA1484.1","9.12319",2.54535e-20,0.878335,0.848397,0.0584229,252,"False",1.83727990909091e-18,0.44585198642316,0.383108184826108,NA,NA,NA,0.338498973129538,0.576760118198673
"ZBTB7A","ZBTB7A","MA0750.2","8.99418",8.91404e-20,0.862935,0.829929,0.0594025,252,"False",5.89812313333333e-18,1.02652146461004e-08,4.29478012571766e-07,0.496541238105794,0.499031780348777,0.401455401368414,0.0134068361578396,0.404503886701976
"ETV2","ETV2","MA0762.1","8.79716",5.09821e-19,0.832786,0.805106,0.0547174,252,"False",3.1138298e-17,NA,NA,NA,NA,NA,NA,NA
"ETV3","ETV3","MA0763.1","8.45392",1.00666e-17,0.861628,0.835857,0.0565238,252,"False",5.70920028571429e-16,0.00250706931348498,0.00184111286956937,0.799273361705527,0.799619672407888,0.369060773288238,0.371919648238596,0.329456421841823
"ELF2","ELF2","MA1483.1","8.44543",1.13845e-17,0.817946,0.790052,0.0565433,252,"False",6.02619533333333e-16,3.67868709383811e-12,0.000550557409944469,NA,NA,NA,0.5868245754344,0.908071014187523
"ZBTB33","ZBTB33","MA0527.1","8.19336",9.57106e-17,0.80083,0.772676,0.060339,252,"False",4.749638525e-15,0.0393061091653766,0.00595092762497336,0.568551551213686,0.570581068380403,0.725928074085639,0.253906250737912,0.360091955411573
"ELF4","ELF4","MA0641.1","8.1619",1.26186e-16,0.807259,0.779983,0.0572839,252,"False",5.89362847058823e-15,NA,NA,NA,NA,NA,NA,NA
"YY2","YY2","MA0748.2","7.57605",1.4589e-14,0.851779,0.821895,0.062856,252,"False",6.43537e-13,NA,NA,NA,NA,NA,NA,NA
"Atf1","Atf1","MA0604.1","7.32429",9.59058e-14,0.865284,0.839285,0.0620472,252,"False",4.00785290526316e-12,5.9742164859843e-07,1.16775240718079e-05,0.65991239379855,0.661082812336543,0.285320519749345,0.0102641499516712,0.404057918177016
"ELF5","ELF5","MA0136.2","7.30166",1.18309e-13,0.885155,0.864397,0.0450345,252,"False",4.6968673e-12,NA,NA,NA,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","7.1203",4.70777e-13,0.844778,0.819262,0.0498086,252,"False",1.77998541904762e-11,0.00552671008612972,0.786868709464686,NA,NA,NA,0.000184101194557793,0.00141924431989144
"Gmeb1","Gmeb1","MA0615.1","7.01602",1.01045e-12,0.836598,0.817285,0.0369706,252,"False",3.64680590909091e-11,0.0242344839257439,0.07399055695837,0.743146246056045,0.745067477059806,0.393481609330756,0.253536387034573,0.409823938626197
"CREB3L4","CREB3L4","MA1475.1","6.59107",1.72776e-11,0.802459,0.780213,0.0666992,252,"False",5.964528e-10,NA,NA,NA,NA,NA,NA,NA
"HIF1A","HIF1A","MA1106.1","6.52862",2.86845e-11,0.858342,0.833935,0.0589421,252,"False",9.48978875e-10,0.000302344691196479,0.00121092221392744,0.61652393386657,0.617317541563475,0.423643696333801,0.484306763894514,0.564965483098805
"MLX","MLX","MA0663.1","6.15161",3.23538e-10,0.795027,0.77323,0.0638937,252,"False",1.027556688e-08,4.03519585761193e-09,0.000107010699210604,0.689313640510985,0.689910191553051,-0.0876032774033511,0.477332045124646,0.524765679705527
"SPDEF","SPDEF","MA0686.1","6.13328",3.74469e-10,0.820092,0.801715,0.0490608,252,"False",1.14357071538462e-08,NA,NA,NA,NA,NA,NA,NA
"ARNT","ARNT::HIF1A","MA0259.1","6.07303",5.69411e-10,0.913619,0.890666,0.0522399,252,"False",1.61468690714286e-08,0.0174937797992605,0.116806791524892,NA,NA,NA,0.652439793633765,0.744383070556009
"HIF1A","ARNT::HIF1A","MA0259.1","6.07303",5.69411e-10,0.913619,0.890666,0.0522399,252,"False",1.61468690714286e-08,0.000302344691196479,0.00121092221392744,0.61652393386657,0.617317541563475,0.423643696333801,0.484306763894514,0.564965483098805
"ARNT2","ARNT2","MA1464.1","6.0064",8.10469e-10,0.827513,0.803892,0.0697986,252,"False",2.21900822758621e-08,0.00354610784125982,1.38599278767853e-05,NA,NA,NA,0.670408312825888,0.208167241223543
"TFDP1","TFDP1","MA1122.1","5.99378",9.47408e-10,0.874668,0.849665,0.0525677,252,"False",2.50747317333333e-08,0.0467095530159475,0.613466894354662,NA,NA,NA,0.261502758518537,0.0998171693916154
"BHLHE41","BHLHE41","MA0636.1","5.89321",1.59788e-09,0.796887,0.775543,0.0680582,252,"False",4.09263458064516e-08,5.30306451292405e-10,0.0022397771615651,0.605175147219752,0.606225733753681,-0.4256828106044,0.0395055375912522,0.170885971903098
"HES1","HES1","MA1099.2","5.86354",2.05731e-09,0.876755,0.85239,0.0591611,252,"False",5.1047004375e-08,NA,NA,NA,NA,NA,NA,NA
"BHLHE40","BHLHE40","MA0464.2","5.75508",3.74211e-09,0.831836,0.809721,0.0685113,252,"False",9.00374345454546e-08,0.669000201118665,0.742857268372954,NA,NA,NA,0.454747857318843,0.690151744369153
"TFEC","TFEC","MA0871.2","5.72131",4.56819e-09,0.817104,0.79543,0.067901,252,"False",1.06680672352941e-07,NA,NA,NA,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","5.68156",6.05783e-09,0.869593,0.844252,0.0656113,252,"False",1.37426200571429e-07,3.27021819603819e-06,0.151681117684159,NA,NA,NA,0.291124951068865,0.910530018183984
"E2F1","E2F1","MA0024.3","5.57184",1.15469e-08,0.786183,0.7698,0.0419276,252,"False",2.54673294444444e-07,NA,NA,NA,NA,NA,NA,NA
"HES2","HES2","MA0616.2","5.52024",1.54085e-08,0.829776,0.807232,0.0608738,252,"False",3.30658081081081e-07,NA,NA,NA,NA,NA,NA,NA
"ZBTB14","ZBTB14","MA1650.1","5.46519",2.1656e-08,0.845825,0.820331,0.0585992,252,"False",4.52496421052632e-07,7.75786510956457e-05,0.55090117228194,0.560525784570717,0.561534407478836,-0.888922123687766,0.736621036426304,0.612394195387746
"EHF","EHF","MA0598.3","5.41074",2.81563e-08,0.820799,0.803084,0.0534563,252,"False",5.7323338974359e-07,NA,NA,NA,NA,NA,NA,NA
"HEY1","HEY1","MA0823.1","5.34904",4.03343e-08,0.826756,0.805772,0.0595765,252,"False",8.00635855e-07,NA,NA,NA,NA,NA,NA,NA
"E2F2","E2F2","MA0864.2","5.34358",4.1841e-08,0.770385,0.755513,0.0407882,252,"False",8.10286682926829e-07,NA,NA,NA,NA,NA,NA,NA
"E2F4","E2F4","MA0470.2","5.3296",4.53468e-08,0.76244,0.747338,0.0407984,252,"False",8.57270457142857e-07,0.0117361814400315,0.0144022076630948,0.421846293035785,0.423099506217322,0.313543270381471,0.362763337930231,0.474596970455689
"GMEB2","GMEB2","MA0862.1","5.27532",5.94648e-08,0.83055,0.813104,0.0552681,252,"False",1.09802444651163e-06,0.523133859433627,0.60552972961011,NA,NA,NA,0.839814097126083,0.61220407766448
"Arntl","Arntl","MA0603.1","5.20399",8.62051e-08,0.836988,0.817467,0.0678037,252,"False",1.55561021363636e-06,0.694379640861019,0.000823368228762307,NA,NA,NA,0.214997476352131,0.841664983265933
"Arnt","Arnt","MA0004.1","5.18736",9.59274e-08,0.883361,0.86117,0.0718909,252,"False",1.69258568e-06,0.0174937797992605,0.116806791524892,NA,NA,NA,0.652439793633765,0.744383070556009
"SOHLH2","SOHLH2","MA1560.1","5.15313",1.17683e-07,0.82169,0.802357,0.0567572,252,"False",2.03131091304348e-06,NA,NA,NA,NA,NA,NA,NA
"CREB3L4","CREB3L4","MA1474.1","5.12392",1.38513e-07,0.810122,0.795119,0.0425143,252,"False",2.33998557446808e-06,NA,NA,NA,NA,NA,NA,NA
"EGR2","EGR2","MA0472.2","5.05916",1.96767e-07,0.825685,0.808129,0.0477995,252,"False",3.254854125e-06,NA,NA,NA,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","4.972",3.12868e-07,0.856579,0.835763,0.053945,252,"False",5.0697386122449e-06,0.503071333960818,0.946498457928511,NA,NA,NA,0.773359736245657,0.57996203594556
