"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"Atf1","Atf1","MA0604.1","7.29372",1.20625e-13,0.865227,0.839285,0.0621646,251,"False",5.04085526315789e-12,5.9742164859843e-07,1.16775240718079e-05,0.65991239379855,0.661082812336543,0.285320519749345,0.0102641499516712,0.404057918177016
"ELF5","ELF5","MA0136.2","7.26577",1.54669e-13,0.885094,0.864397,0.045114,251,"False",6.1403593e-12,NA,NA,NA,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","7.16739",3.33805e-13,0.844997,0.819262,0.0497859,251,"False",1.26210080952381e-11,0.00552671008612972,0.786868709464686,NA,NA,NA,0.000184101194557793,0.00141924431989144
"Gmeb1","Gmeb1","MA0615.1","7.07302",6.70307e-13,0.836794,0.817285,0.0369139,251,"False",2.4191989e-11,0.0242344839257439,0.07399055695837,0.743146246056045,0.745067477059806,0.393481609330756,0.253536387034573,0.409823938626197
"HIF1A","HIF1A","MA1106.1","6.64283",1.32636e-11,0.858817,0.833935,0.0585745,251,"False",4.57882539130435e-10,0.000302344691196479,0.00121092221392744,0.61652393386657,0.617317541563475,0.423643696333801,0.484306763894514,0.564965483098805
"CREB3L4","CREB3L4","MA1475.1","6.60786",1.54123e-11,0.80256,0.780213,0.0668132,251,"False",5.09890258333333e-10,NA,NA,NA,NA,NA,NA,NA
"MLX","MLX","MA0663.1","6.13888",3.50786e-10,0.795026,0.77323,0.0640213,251,"False",1.04203383703704e-08,4.03519585761193e-09,0.000107010699210604,0.689313640510985,0.689910191553051,-0.0876032774033511,0.477332045124646,0.524765679705527
"ARNT","ARNT::HIF1A","MA0259.1","6.1485",3.54344e-10,0.91395,0.890666,0.052079,251,"False",1.04203383703704e-08,0.0174937797992605,0.116806791524892,NA,NA,NA,0.652439793633765,0.744383070556009
"HIF1A","ARNT::HIF1A","MA0259.1","6.1485",3.54344e-10,0.91395,0.890666,0.052079,251,"False",1.04203383703704e-08,0.000302344691196479,0.00121092221392744,0.61652393386657,0.617317541563475,0.423643696333801,0.484306763894514,0.564965483098805
"ARNT2","ARNT2","MA1464.1","6.12412",3.88091e-10,0.828022,0.803892,0.0694669,251,"False",1.09895075862069e-08,0.00354610784125982,1.38599278767853e-05,NA,NA,NA,0.670408312825888,0.208167241223543
"SPDEF","SPDEF","MA0686.1","6.12231",4.0138e-10,0.820095,0.801715,0.0491588,251,"False",1.09895075862069e-08,NA,NA,NA,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","6.0282",7.65657e-10,0.874862,0.849665,0.0525827,251,"False",2.02643886e-08,0.0467095530159475,0.613466894354662,NA,NA,NA,0.261502758518537,0.0998171693916154
"HES1","HES1","MA1099.2","6.0195",7.93189e-10,0.87745,0.85239,0.058238,251,"False",2.03158730967742e-08,NA,NA,NA,NA,NA,NA,NA
"BHLHE41","BHLHE41","MA0636.1","5.93599",1.2297e-09,0.797084,0.775543,0.0681218,251,"False",3.051193125e-08,5.30306451292405e-10,0.0022397771615651,0.605175147219752,0.606225733753681,-0.4256828106044,0.0395055375912522,0.170885971903098
"BHLHE40","BHLHE40","MA0464.2","5.86212",1.96752e-09,0.832291,0.809721,0.0682655,251,"False",4.73397236363636e-08,0.669000201118665,0.742857268372954,NA,NA,NA,0.454747857318843,0.690151744369153
"NRF1","NRF1","MA0506.1","5.85707",2.1345e-09,0.870425,0.844252,0.0643976,251,"False",4.98468529411765e-08,3.27021819603819e-06,0.151681117684159,NA,NA,NA,0.291124951068865,0.910530018183984
"TFEC","TFEC","MA0871.2","5.83883",2.26288e-09,0.817592,0.79543,0.0675925,251,"False",5.13350491428571e-08,NA,NA,NA,NA,NA,NA,NA
"E2F1","E2F1","MA0024.3","5.71449",5.03173e-09,0.786635,0.7698,0.0413928,251,"False",1.10977600555556e-07,NA,NA,NA,NA,NA,NA,NA
"HES2","HES2","MA0616.2","5.67467",6.31143e-09,0.83045,0.807232,0.0600441,251,"False",1.35439876216216e-07,NA,NA,NA,NA,NA,NA,NA
"ZBTB14","ZBTB14","MA1650.1","5.57578",1.15291e-08,0.846392,0.820331,0.0580211,251,"False",2.40897510526316e-07,7.75786510956457e-05,0.55090117228194,0.560525784570717,0.561534407478836,-0.888922123687766,0.736621036426304,0.612394195387746
"HEY1","HEY1","MA0823.1","5.49244",1.80407e-08,0.82736,0.805772,0.0589182,251,"False",3.67290148717949e-07,NA,NA,NA,NA,NA,NA,NA
"E2F4","E2F4","MA0470.2","5.42109",2.72446e-08,0.762729,0.747338,0.0406202,251,"False",5.4080531e-07,0.0117361814400315,0.0144022076630948,0.421846293035785,0.423099506217322,0.313543270381471,0.362763337930231,0.474596970455689
"E2F2","E2F2","MA0864.2","5.41347",2.83388e-08,0.770609,0.755513,0.0407138,251,"False",5.48805053658537e-07,NA,NA,NA,NA,NA,NA,NA
"Arnt","Arnt","MA0004.1","5.36548",3.61796e-08,0.884166,0.86117,0.0708876,251,"False",6.83966723809524e-07,0.0174937797992605,0.116806791524892,NA,NA,NA,0.652439793633765,0.744383070556009
"Arntl","Arntl","MA0603.1","5.33066",4.30739e-08,0.837501,0.817467,0.0674461,251,"False",7.95364572093023e-07,0.694379640861019,0.000823368228762307,NA,NA,NA,0.214997476352131,0.841664983265933
"EHF","EHF","MA0598.3","5.31181",4.89151e-08,0.820509,0.803084,0.0533645,251,"False",8.82695213636364e-07,NA,NA,NA,NA,NA,NA,NA
"SOHLH2","SOHLH2","MA1560.1","5.26885",6.29304e-08,0.822163,0.802357,0.056372,251,"False",1.11037194666667e-06,NA,NA,NA,NA,NA,NA,NA
"GMEB2","GMEB2","MA0862.1","5.25527",6.63781e-08,0.830518,0.813104,0.0553762,251,"False",1.14574372608696e-06,0.523133859433627,0.60552972961011,NA,NA,NA,0.839814097126083,0.61220407766448
"CREB3L4","CREB3L4","MA1474.1","5.17826",1.03541e-07,0.810311,0.795119,0.0424929,251,"False",1.749182e-06,NA,NA,NA,NA,NA,NA,NA
"EGR2","EGR2","MA0472.2","5.15521",1.18201e-07,0.826054,0.808129,0.0475354,251,"False",1.95524154166667e-06,NA,NA,NA,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","5.11141",1.50807e-07,0.857203,0.835763,0.0531318,251,"False",2.44368893877551e-06,0.503071333960818,0.946498457928511,NA,NA,NA,0.773359736245657,0.57996203594556
"HEY2","HEY2","MA0649.1","4.86119",5.42881e-07,0.831686,0.814695,0.0515766,251,"False",8.62095028e-06,NA,NA,NA,NA,NA,NA,NA
"CENPB","CENPB","MA0637.1","4.83594",6.13898e-07,0.79405,0.78272,0.0357762,251,"False",9.55754925490196e-06,3.27157912855731e-09,0.000564328840066553,0.883148430496944,0.883273393265773,-0.137749813406483,0.00307062785573352,0.190008692966558
"EGR3","EGR3","MA0732.1","4.72524",1.08656e-06,0.79943,0.780667,0.053155,251,"False",1.65909353846154e-05,0.931899948885277,0.332811309569395,NA,NA,NA,0.453960487135005,NA
"Ahr","Ahr::Arnt","MA0006.1","4.69093",1.27074e-06,0.932538,0.913397,0.0604595,251,"False",1.85364352727273e-05,1.5596867764787e-10,0.00575697917429244,0.715139405512206,0.716153926596011,-0.317537630122562,0.508364865099555,0.66163177394438
"Arnt","Ahr::Arnt","MA0006.1","4.69093",1.27074e-06,0.932538,0.913397,0.0604595,251,"False",1.85364352727273e-05,0.0174937797992605,0.116806791524892,NA,NA,NA,0.652439793633765,0.744383070556009
"GABPA","GABPA","MA0062.3","4.68538",1.28401e-06,0.821592,0.806282,0.0541032,251,"False",1.85364352727273e-05,1.26881335758408e-05,0.0913072832345154,NA,NA,NA,0.442443951279141,0.694600735560215
"SP4","SP4","MA0685.1","4.68075",1.33437e-06,0.81023,0.791926,0.0584208,251,"False",1.86468810526316e-05,0.00091696099579803,0.0899023015098918,NA,NA,NA,0.553031319078968,0.985242068935939
"ELF1","ELF1","MA0473.3","4.67762",1.33863e-06,0.822659,0.80716,0.0537111,251,"False",1.86468810526316e-05,0.614585429976922,0.949404139237116,NA,NA,NA,0.658742593458731,0.781952476166463
"SP1","SP1","MA0079.4","4.66892",1.41622e-06,0.831453,0.812589,0.0596823,251,"False",1.91590854237288e-05,0.000994485006887694,0.024800432107589,0.854719423344633,0.855329011820536,-0.155203394594898,0.441069173275815,0.748818357339388
"KLF15","KLF15","MA1513.1","4.67232",1.42366e-06,0.889602,0.860109,0.0764602,251,"False",1.91590854237288e-05,NA,NA,NA,NA,NA,NA,0.946483405777615
"MTF1","MTF1","MA0863.1","4.65968",1.48023e-06,0.740725,0.728912,0.0377142,251,"False",1.9588377e-05,NA,NA,NA,NA,NA,NA,NA
"SP9","SP9","MA1564.1","4.65632",1.53906e-06,0.884551,0.865208,0.0503957,251,"False",2.00330104918033e-05,7.32924474384911e-10,0.00275317132415032,0.679008224708813,0.679372112688405,-0.210967358919731,0.372032564657556,0.54611810670305
"ZFP57","ZFP57","MA1583.1","4.60499",1.95539e-06,0.838346,0.822293,0.0466337,251,"False",2.49897006349206e-05,NA,NA,NA,NA,NA,NA,NA
"ELF3","ELF3","MA0640.2","4.59815",1.98281e-06,0.834744,0.820002,0.0499893,251,"False",2.49897006349206e-05,NA,NA,NA,NA,NA,NA,NA
"ETV1","ETV1","MA0761.2","4.50894",3.02368e-06,0.828432,0.813569,0.0531927,251,"False",3.751253e-05,3.13843026593813e-11,0.000216034424740588,0.249978143657395,0.251643762874359,-0.0818117583013739,0.725560571430702,0.995735344542885
"EGR1","EGR1","MA0162.4","4.49979",3.24838e-06,0.832417,0.812172,0.0571053,251,"False",3.96802110769231e-05,NA,NA,NA,NA,NA,NA,NA
"Creb3l2","Creb3l2","MA0608.1","4.42091",4.58595e-06,0.846278,0.831136,0.054271,251,"False",5.51703681818182e-05,0.0158723034126972,0.206091571611561,NA,0.882434270648127,NA,0.898829011622573,0.705887891545886
"SREBF2","SREBF2","MA0828.1","4.37141",5.61203e-06,0.796292,0.780952,0.065879,251,"False",6.65067435820896e-05,0.0400072292907096,0.857774172906381,NA,NA,NA,0.669729197103397,0.484769765369795
"CREB3","CREB3","MA0638.1","4.32995",6.95781e-06,0.77285,0.760337,0.0467566,251,"False",8.12426638235294e-05,5.45979393466241e-06,0.000337225825875713,0.997721109956083,0.997485546894885,-0.0104583215646815,0.0136105509309793,0.201241788735542
"Mlxip","Mlxip","MA0622.1","4.27971",8.72875e-06,0.843608,0.823892,0.0754678,251,"False",0.000100443876811594,0.01567056010237,0.0412464270132939,NA,NA,NA,0.919820957818775,0.584368247130429
"JUNB","JUNB","MA1140.2","4.26127",9.24147e-06,0.735061,0.719098,0.0720344,251,"False",0.000104824674,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"MNT","MNT","MA0825.1","4.25916",9.50247e-06,0.850739,0.83503,0.0637445,251,"False",0.000106267058873239,0.111237042478379,0.0321321526844429,0.679008224708813,0.679372112688405,0.695300161812896,0.115317917569863,0.155605586567154
"ZBED1","ZBED1","MA0749.1","4.25426",9.68118e-06,0.712537,0.700738,0.0490002,251,"False",0.000106761901666667,0.239401141128395,0.0933487363721544,0.270211112837619,0.2703561607753,0.655501603491035,0.513704163324767,0.425912131217035
"GLIS2","GLIS2","MA0736.1","4.22297",1.14736e-05,0.800431,0.7882,0.0405485,251,"False",0.000124795046575342,0.0818894312497024,0.617361657347814,0.987229232062437,NA,-0.19636386581106,0.758648691210538,0.552538839505653
"IRF6","IRF6","MA1509.1","4.14346",1.57703e-05,0.805034,0.792275,0.0562379,251,"False",0.000169211056756757,NA,NA,NA,NA,NA,NA,NA
"SP3","SP3","MA0746.2","4.1299",1.74484e-05,0.869729,0.852593,0.0528406,251,"False",0.000184720394666667,0.0670760985687042,0.00945206584004817,NA,NA,NA,0.0785093885259795,0.190497264315216
"ZIC3","ZIC3","MA0697.1","4.0605",2.32865e-05,0.798412,0.786209,0.0439844,251,"False",0.000243282644736842,NA,NA,NA,NA,NA,NA,NA
"EGR4","EGR4","MA0733.1","4.04175",2.54729e-05,0.793103,0.780201,0.0421888,251,"False",0.000262668605194805,NA,NA,NA,NA,NA,NA,NA
"GLIS1","GLIS1","MA0735.1","4.00298",2.96127e-05,0.712865,0.701599,0.0435798,251,"False",0.000296727725,4.39140704024171e-11,0.0065917324773616,0.753734695321017,0.755329782792218,-0.290234292067122,0.872841695034211,0.649807073238282
"SP2","SP2","MA0516.2","4.00302",2.9754e-05,0.803224,0.78945,0.0508004,251,"False",0.000296727725,0.14624771027964,0.303469038840229,NA,NA,NA,0.985075302460173,0.936367154571206
"ZSCAN29","ZSCAN29","MA1602.1","3.9974",2.9897e-05,0.795691,0.784442,0.0488805,251,"False",0.000296727725,0.679582845430388,0.665206009667339,NA,NA,NA,0.896394098685314,0.632310236549938
"MLXIPL","MLXIPL","MA0664.1","3.96252",3.44497e-05,0.809536,0.795318,0.0650853,251,"False",0.000337692120987654,8.52669430946701e-06,0.391019237794169,0.423612183895433,0.424889074919165,-1.0165372475596,0.407724549068799,0.848003937486497
"E2F6","E2F6","MA0471.2","3.95665",3.66124e-05,0.866665,0.852237,0.0471775,251,"False",0.000354515190243902,0.0254386621253323,0.0057825017508549,NA,0.647651659585844,NA,0.544844919818492,0.533628725817631
"TFE3","TFE3","MA0831.2","3.90212",4.45688e-05,0.866359,0.852278,0.0635653,251,"False",0.000426356954216867,0.00448441506441203,0.233903059540924,NA,NA,NA,0.260251566412858,0.261297092948775
"THAP11","THAP11","MA1573.1","3.87694",4.86782e-05,0.727774,0.713794,0.0708503,251,"False",0.00046012489047619,0.153699636289666,0.0318758558656622,0.24533647959175,0.246751349953081,0.84212135827332,0.696745192032705,0.662535428630224
"FOSL1","FOSL1::JUND","MA1143.1","3.8714",5.03588e-05,0.822916,0.80978,0.0621139,251,"False",0.000464940548837209,NA,NA,NA,NA,NA,NA,NA
"JUND","FOSL1::JUND","MA1143.1","3.8714",5.03588e-05,0.822916,0.80978,0.0621139,251,"False",0.000464940548837209,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092
"MYC","MYC","MA0147.3","3.84577",5.68839e-05,0.821961,0.807524,0.0604574,251,"False",0.000519147317241379,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1::JUN","MA1129.1","3.83146",5.93584e-05,0.779759,0.765238,0.0694485,251,"False",0.000529556961797753,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL1::JUN","MA1129.1","3.83146",5.93584e-05,0.779759,0.765238,0.0694485,251,"False",0.000529556961797753,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"ZIC4","ZIC4","MA0751.1","3.81776",6.44667e-05,0.817175,0.806296,0.0412071,251,"False",0.000568739553333333,NA,NA,NA,NA,NA,NA,NA
"ATF7","ATF7","MA0834.1","3.79316",6.91766e-05,0.742218,0.727749,0.0715062,251,"False",0.00060358483956044,1.42935485121592e-07,0.000178705957551815,0.602301477944029,0.603589821901222,0.107713300067256,0.0486211119826962,0.299346349362899
"FOSB","FOSB::JUNB","MA1136.1","3.77154",7.57556e-05,0.793984,0.780211,0.0669185,251,"False",0.000646773617204301,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOSB::JUNB","MA1136.1","3.77154",7.57556e-05,0.793984,0.780211,0.0669185,251,"False",0.000646773617204301,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"ATF3","ATF3","MA0605.2","3.75401",8.05592e-05,0.752757,0.737623,0.0787162,251,"False",0.000676794734736842,NA,NA,NA,NA,NA,NA,NA
"TFEB","TFEB","MA0692.1","3.75402",8.09767e-05,0.834511,0.821723,0.0642449,251,"False",0.000676794734736842,0.00156723814897942,0.0385875525233122,0.880354343599455,0.880771143360916,-0.215674637439368,0.317299706015958,0.642770330445658
"MAX","MAX","MA0058.3","3.7323",8.94127e-05,0.837914,0.823549,0.0662896,251,"False",0.000739517539583333,3.3880737270915e-07,0.0516050647101421,0.415007841632972,0.416317096203809,-0.737430374128988,0.684850696471875,0.748818357339388
"KLF11","KLF11","MA1512.1","3.66986",0.000117353,0.879451,0.865068,0.0515497,251,"False",0.000960600845360825,NA,NA,NA,NA,NA,NA,NA
"KLF14","KLF14","MA0740.1","3.66371",0.0001199,0.831725,0.818128,0.050728,251,"False",0.000971434693877551,NA,NA,NA,NA,NA,NA,NA
"MYCN","MYCN","MA0104.4","3.65386",0.000123516,0.801541,0.788166,0.0559069,251,"False",0.000990623272727273,NA,NA,NA,NA,NA,NA,NA
"ZIC5","ZIC5","MA1584.1","3.63844",0.000131935,0.785475,0.774101,0.0446337,251,"False",0.00104054879207921,NA,NA,NA,NA,NA,NA,NA
"Zfx","Zfx","MA0146.2","3.63886",0.000132362,0.870196,0.855406,0.0542708,251,"False",0.00104054879207921,0.556800751944705,0.168063249296086,NA,NA,NA,0.0522166574196875,0.257445501097556
"ZNF460","ZNF460","MA1596.1","3.63064",0.000136422,0.79446,0.777914,0.0624662,251,"False",0.00106195164705882,0.154296583740618,0.0170821400572209,0.285385838258403,0.285933651772624,1.04771434825597,0.974452230221434,0.545485029429376
"KLF3","KLF3","MA1516.1","3.60144",0.000152491,0.860081,0.846119,0.0545549,251,"False",0.00117551314563107,0.104388823672148,0.103764143197439,NA,NA,NA,0.0832397723623701,0.265883519067963
"TFAP2A","TFAP2A","MA0872.1","3.58715",0.000161619,0.818314,0.804318,0.0526493,251,"False",0.00123389890384615,NA,NA,NA,NA,NA,NA,NA
"XBP1","XBP1","MA0844.1","3.57689",0.00016563,0.764069,0.754141,0.0450157,251,"False",0.001241419,1.33486826411049e-12,1.21843141259669e-10,0.81913064341924,0.819017255921375,0.0527234351059098,2.53995180385837e-05,0.00252645425989178
"TFAP2C","TFAP2C","MA0815.1","3.58079",0.000165731,0.823185,0.809526,0.0509574,251,"False",0.001241419,NA,NA,NA,NA,NA,NA,NA
"TFAP2B","TFAP2B","MA0813.1","3.55643",0.000181812,0.829091,0.816155,0.0491757,251,"False",0.00134914699065421,NA,NA,NA,NA,NA,NA,NA
"KLF5","KLF5","MA0599.1","3.50084",0.000225166,0.94114,0.92756,0.0500828,251,"False",0.00165538707407407,NA,NA,NA,NA,NA,NA,NA
"SPIC","SPIC","MA0687.1","3.48483",0.000235281,0.813745,0.803793,0.045983,251,"False",0.00171388177981651,NA,NA,NA,NA,NA,NA,NA
"TFAP2E","TFAP2E","MA1569.1","3.48686",0.000237462,0.890285,0.876258,0.0514096,251,"False",0.00171404389090909,0.957860088784154,0.843546397076076,NA,NA,NA,0.383299289705684,0.249405103683996
"FOSL2","FOSL2::JUND","MA1145.1","3.45893",0.000255417,0.768965,0.756443,0.0673032,251,"False",0.00181072408928571,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025
"JUND","FOSL2::JUND","MA1145.1","3.45893",0.000255417,0.768965,0.756443,0.0673032,251,"False",0.00181072408928571,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092
"CREM","CREM","MA0609.2","3.4464",0.000265584,0.73998,0.727025,0.0742977,251,"False",0.00186613890265487,0.0014716026769734,0.0984595810516735,NA,NA,NA,0.529559804063605,0.188452966581522
"CTCFL","CTCFL","MA1102.2","3.42581",0.000297977,0.854179,0.839568,0.0549316,251,"False",0.00207538366666667,NA,NA,NA,NA,NA,NA,NA
"KLF2","KLF2","MA1515.1","3.41752",0.00030717,0.907736,0.894352,0.0506522,251,"False",0.00210799470689655,NA,NA,NA,NA,NA,NA,NA
"ZIC1","ZIC1","MA0696.1","3.41472",0.000307969,0.784736,0.774242,0.0448589,251,"False",0.00210799470689655,NA,NA,NA,NA,NA,NA,NA
"CTCF","CTCF","MA0139.1","3.3364",0.000407299,0.78863,0.779428,0.0439487,251,"False",0.0027640632991453,4.84807928799479e-10,0.000677365593218238,0.980178453189282,0.97919213546869,0.035084249109359,0.224347289636522,0.0880201141891233
"YY1","YY1","MA0095.2","3.30635",0.000445415,0.80933,0.796807,0.0730721,251,"False",0.00299711449152542,0.0472173512656153,0.109903419665039,NA,NA,NA,0.927367548052344,0.443098219003713
"IKZF1","IKZF1","MA1508.1","3.30344",0.000460822,0.842121,0.831165,0.0496983,251,"False",0.00307472830252101,NA,NA,NA,NA,NA,NA,NA
"JDP2","JDP2","MA0656.1","3.28309",0.000485314,0.751333,0.738511,0.0739045,251,"False",0.00321116096666667,0.0115949704476004,0.378784087245361,NA,NA,NA,0.766617243445059,0.850080875160929
"HES7","HES7","MA0822.1","3.17265",0.000733279,0.741395,0.730391,0.0491854,251,"False",0.00481176467768595,NA,NA,NA,NA,NA,NA,NA
"FOSB","FOSB::JUN","MA1127.1","3.00639",0.00126206,0.765139,0.753617,0.0714114,251,"False",0.00814695642276423,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSB::JUN","MA1127.1","3.00639",0.00126206,0.765139,0.753617,0.0714114,251,"False",0.00814695642276423,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"ZFP42","ZFP42","MA1651.1","2.99241",0.00131804,0.742915,0.732999,0.0636367,251,"False",0.00843970774193548,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0810.1","2.99166",0.0013589,0.882917,0.873406,0.0398269,251,"False",0.0086317328,NA,NA,NA,NA,NA,NA,NA
"Creb5","Creb5","MA0840.1","2.97335",0.00140958,0.768145,0.756349,0.0727569,251,"False",0.00888259142857143,0.0795366954827995,0.896597822729986,0.643085230294129,NA,-1.26782812785518,0.0459051989238392,0.0630219064864964
"IRF8","IRF8","MA0652.1","2.9577",0.00149285,0.725216,0.716154,0.0521099,251,"False",0.00933325118110236,NA,NA,NA,NA,NA,NA,NA
"SP8","SP8","MA0747.1","2.90166",0.00181836,0.88004,0.870403,0.0425624,251,"False",0.0112210049612403,0.0738561260032527,0.0233201675346577,0.489674303021828,0.491509014189112,0.610156461538826,0.254434911662061,0.3759277822583
"OVOL2","OVOL2","MA1545.1","2.89719",0.00182306,0.795553,0.786856,0.0482731,251,"False",0.0112210049612403,NA,NA,NA,NA,NA,NA,NA
"ETV4","ETV4","MA0764.2","2.84797",0.00213865,0.895035,0.883767,0.060618,251,"False",0.0130622161538462,1.43756812512e-11,1.6421022264683e-05,0.725535957651591,0.726925694984276,-0.183217000907516,0.0723551511719946,0.195774334360405
"JUN","JUN::JUNB","MA1133.1","2.83484",0.00219804,0.780522,0.770415,0.0668506,251,"False",0.0132215436363636,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"JUNB","JUN::JUNB","MA1133.1","2.83484",0.00219804,0.780522,0.770415,0.0668506,251,"False",0.0132215436363636,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"MAX","MAX::MYC","MA0059.1","2.75999",0.00280176,0.806296,0.797632,0.0518796,251,"False",0.0166014734328358,3.3880737270915e-07,0.0516050647101421,0.415007841632972,0.416317096203809,-0.737430374128988,0.684850696471875,0.748818357339388
"MYC","MAX::MYC","MA0059.1","2.75999",0.00280176,0.806296,0.797632,0.0518796,251,"False",0.0166014734328358,NA,NA,NA,NA,NA,NA,NA
