"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ELK1","ELK1","MA0028.2","13.8164",1.43335e-44,0.841102,0.805366,0.0707308,550,"False",1.1380799e-41,0.00158906358864242,0.00303798375119974,0.574064472595197,0.575660380656649,0.486387404755736,0.879801610123535,0.852046911199861
"ELK3","ELK3","MA0759.1","13.254",3.55944e-41,0.858965,0.827514,0.0647332,550,"False",1.41309768e-38,NA,NA,NA,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","12.9788",1.95567e-39,0.883609,0.852902,0.0586908,550,"False",5.1760066e-37,0.379764053330191,0.180806311354717,NA,NA,NA,0.648036873391849,0.597582024855895
"ETS2","ETS2","MA1484.1","12.7657",2.89742e-38,0.876887,0.848397,0.0575072,550,"False",5.7513787e-36,0.44585198642316,0.383108184826108,NA,NA,NA,0.338498973129538,0.576760118198673
"FEV","FEV","MA0156.2","12.6597",1.04963e-37,0.869134,0.840666,0.0597216,550,"False",1.66681244e-35,NA,NA,NA,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","12.4467",1.61194e-36,0.857925,0.82927,0.0613543,550,"False",2.13313393333333e-34,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","12.3416",9.00305e-36,0.860697,0.829929,0.0573329,550,"False",1.0212031e-33,1.02652146461004e-08,4.29478012571766e-07,0.496541238105794,0.499031780348777,0.401455401368414,0.0134068361578396,0.404503886701976
"ETV5","ETV5","MA0765.2","12.2344",2.75638e-35,0.882051,0.853063,0.0598237,550,"False",2.51128966666667e-33,1.55710763469331e-65,3.92862471590314e-30,0.566279651364164,0.567394843946028,-0.0991789326619443,0.522678906783712,0.403126347872561
"ETS1","ETS1","MA0098.3","12.2264",2.84655e-35,0.873344,0.846278,0.0573128,550,"False",2.51128966666667e-33,0.0277094862463311,0.00364508157153728,0.645169618814241,0.646783083282732,0.586921721259125,0.92349159644547,0.756565992420676
"ERF","ERF","MA0760.1","12.0165",3.66145e-34,0.857243,0.83128,0.0570275,550,"False",2.9071913e-32,0.0300425814501729,0.166927784293228,0.605677040606972,0.606958728307776,0.614180698836712,0.163773530339404,0.119192288847875
"ERG","ERG","MA0474.2","11.9304",1.1252e-33,0.874553,0.84857,0.0561232,550,"False",8.12189818181818e-32,NA,NA,NA,NA,NA,NA,NA
"ETV6","ETV6","MA0645.1","11.5156",1.67608e-31,0.877878,0.851358,0.0589097,550,"False",1.10900626666667e-29,0.00254558615242309,0.11529977794899,NA,NA,NA,0.0985824253984127,0.459487113852795
"ETV3","ETV3","MA0763.1","11.0468",3.10513e-29,0.858784,0.835857,0.0576821,550,"False",1.89651786153846e-27,0.00250706931348498,0.00184111286956937,0.799273361705527,0.799619672407888,0.369060773288238,0.371919648238596,0.329456421841823
"ELF2","ELF2","MA1483.1","10.6858",1.82986e-27,0.81409,0.790052,0.0615373,550,"False",1.03779202857143e-25,3.67868709383811e-12,0.000550557409944469,NA,NA,NA,0.5868245754344,0.908071014187523
"ELF4","ELF4","MA0641.1","10.428",3.11193e-26,0.803711,0.779983,0.0613799,550,"False",1.64724828e-24,NA,NA,NA,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","10.4576",3.52972e-26,0.836838,0.817285,0.0390201,550,"False",1.75162355e-24,0.0242344839257439,0.07399055695837,0.743146246056045,0.745067477059806,0.393481609330756,0.253536387034573,0.409823938626197
"HINFP","HINFP","MA0131.2","10.2825",2.39194e-25,0.844271,0.819262,0.048294,550,"False",1.11717668235294e-23,0.00552671008612972,0.786868709464686,NA,NA,NA,0.000184101194557793,0.00141924431989144
"ZBTB33","ZBTB33","MA0527.1","10.0245",2.7114e-24,0.796075,0.772676,0.0557394,550,"False",1.19602866666667e-22,0.0393061091653766,0.00595092762497336,0.568551551213686,0.570581068380403,0.725928074085639,0.253906250737912,0.360091955411573
"YY2","YY2","MA0748.2","9.81988",2.15896e-23,0.848228,0.821895,0.0643303,550,"False",8.7516268e-22,NA,NA,NA,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","9.83002",2.20444e-23,0.874037,0.844252,0.0666386,550,"False",8.7516268e-22,3.27021819603819e-06,0.151681117684159,NA,NA,NA,0.291124951068865,0.910530018183984
"ETV2","ETV2","MA0762.1","9.72317",4.78504e-23,0.825928,0.805106,0.0569415,550,"False",1.80920083809524e-21,NA,NA,NA,NA,NA,NA,NA
"Atf1","Atf1","MA0604.1","9.22117",6.42889e-21,0.861562,0.839285,0.0641629,550,"False",2.32024484545455e-19,5.9742164859843e-07,1.16775240718079e-05,0.65991239379855,0.661082812336543,0.285320519749345,0.0102641499516712,0.404057918177016
"KLF15","KLF15","MA1513.1","9.18437",1.45818e-20,0.899356,0.860109,0.0745032,550,"False",5.03389095652174e-19,NA,NA,NA,NA,NA,NA,0.946483405777615
"TFDP1","TFDP1","MA1122.1","8.84923",3.09857e-19,0.87471,0.849665,0.0513157,550,"False",1.02511024166667e-17,0.0467095530159475,0.613466894354662,NA,NA,NA,0.261502758518537,0.0998171693916154
"SP9","SP9","MA1564.1","8.41818",1.38346e-17,0.888891,0.865208,0.0513627,550,"False",4.30244169230769e-16,7.32924474384911e-10,0.00275317132415032,0.679008224708813,0.679372112688405,-0.210967358919731,0.372032564657556,0.54611810670305
"ELF5","ELF5","MA0136.2","8.38437",1.40886e-17,0.880611,0.864397,0.0478528,550,"False",4.30244169230769e-16,NA,NA,NA,NA,NA,NA,NA
"E2F1","E2F1","MA0024.3","8.20695",7.31368e-17,0.786194,0.7698,0.0434962,550,"False",2.15076367407407e-15,NA,NA,NA,NA,NA,NA,NA
