Item ID	Item value	Change in Kuiper test statistic when item removed
GRHPR	12.736431639672	-0.021035556456084348
LDHB	12.0848480732958	-0.030303030303030165
LDHA	10.864675635274	-0.021054874550321956
ACSS2	21.3174374313738	0.060606060606060774
PKM	11.740242099606	-0.030303030303030165
ALDH1B1	11.8109614032393	-0.030303030303030165
MDH1	12.5140122673453	-0.030303030303030165
MDH2	11.8575144848206	-0.030303030303030165
ACYP2	1.14827094544669	0.060606060606060774
PDHB	11.086631373339	-0.030303030303030165
ACACB	22.559674650128	0.060606060606060774
ACACA	23.14290480805	0.060606060606060774
