Item ID	Item value	Change in Kuiper test statistic when item removed
JUN	-0.483326230308935	0.0010068789973005643
TGFB2	-22.9195205254668	-0.01169590643274887
TGFB1	-1.40212506085387	-0.01169590643274887
ITGA4	-1.24818276589668	-0.01169590643274887
STAT1	0.262410717038976	0.04385964912280671
TGFB3	12.1426106981317	-0.01169590643274887
FOS	3.95258904261552	-0.008481948673335626
PTGS2	-0.645751752750811	-0.01169590643274887
ELK1	-0.807199122562412	-0.01169590643274887
NFKB1	-0.669514673540536	-0.01169590643274887
NFKBIA	-0.212620672641623	0.02151499041450533
IRAK1	0.993523222716662	0.04385964912280671
HLA-DPB1	-1.79164560964456	-0.01169590643274887
MAPK1	-0.266075111314932	0.02151499041450533
JAK2	0.0553949269185694	0.04385964912280671
HLA-DRB1	-2.39471297100217	-0.01169590643274887
MAPK3	0.0462416256082597	0.04385964912280671
NFKBIB	-2.93620182347091	-0.01169590643274887
HLA-DQB1	-1.63909975457431	-0.01169590643274887
