pathway,pval,padj,log2err,ES,NES,size,leadingEdge
DE_ANOVA_UP_SD,0.0105989401059894,0.16958304169583,0.139715216553372,0.431656450809464,1.16002500714311,289,CRH|NEDD9|CCN4|OTUD1|PER2|FURIN|ETV5|NR4A3|TENM4|CSMD2|SLCO3A1|BOLL|ATF4|CDC25A|ANO6|SPRED3|PRSS23|VAT1|HIVEP3|IQGAP2|SPRED2|TMEM151B|NRIP2|SLC38A2|RUNDC1|SETBP1|SBK1|PAQR8|NR4A1|DUSP6|ZC3H11A|ARC|NRP1|SP110|NMNAT1|CCN2|SCRT2|PLCXD2|SULT1A2|FAM174C|SLC35F3|NFIL3|RBM41|NEDD8|SLC5A3|FOS|IER5L|CASP8AP2|SCG2|RNPC3|GRAMD2B|FLNB|CD160|APLP2|SRSF3|RND3|DRAM1|CPHXL|PDP1|POU3F2|MYADM|HEXIM1|SDR9C7|DUSP4|BCL2|SOWAHB|HERPUD1|HYOU1|F10|STAP2|FOSL2|NOTCH4|SHC4|FASTKD5|EGR4|SPAG5|CALB1|EGR1|IGF1R|FZD1|HOMER1|SELL|APOBEC4|LARGE1|ADAMTS2|CBLN1|ZHX2|DLC1|FOSB|RRM2B|UBE2Q1
sleep_DOWN_wake_DOWN,0.0411958804119588,0.292770722927707,0.0696410499154017,0.481998600857288,1.22608514931933,67,NEDD9|FNDC4|SLCO3A1|GPR12|BTG2|DNAJB2|SPINT2|DUSP6|CAPZA2|ARC|NRP1|NFIL3|SLC5A3|FOS|GRAMD2B|FLNB|RND3|FOSL2|SERPINB1|SPAG5|JUN
Down_sleep_7OR8,0.0548945105489451,0.292770722927707,0.0598876344343645,0.431038347230425,1.13993839451623,167,CRH|CCN4|OTUD1|FURIN|ETV5|TENM4|CSMD2|SLCO3A1|ATF4|ANO6|SPRED3|HIVEP3|IQGAP2|SPRED2|TMEM151B|NRIP2|RUNDC1|SBK1|NR4A1|NRP1|SP110|NMNAT1|CCN2|PLCXD2|SLC35F3|SLC5A3|SCG2|RNPC3|CD160|DRAM1|CPHXL|PDP1|MYADM|HEXIM1|DUSP4|BCL2|SOWAHB|HYOU1|STAP2|SHC4|FASTKD5|EGR4|EGR1|IGF1R|HOMER1|SELL|APOBEC4|LARGE1|ADAMTS2|ZHX2|DLC1|FOSB|UBE2Q1
sleep_DOWN_wake_No_Change,0.0936906309369063,0.31964803519648,0.0448817432190029,0.426996034478651,1.12330500667861,143,OTUD1|FURIN|ETV5|TENM4|CSMD2|SLCO3A1|ATF4|ANO6|SPRED3|IQGAP2|SPRED2|TMEM151B|NRIP2|RUNDC1|SBK1|NR4A1|NRP1|SP110|NMNAT1|CCN2|PLCXD2|SLC35F3|SLC5A3|RNPC3|CD160|DRAM1|CPHXL|PDP1|MYADM|HEXIM1|DUSP4|BCL2|SOWAHB|HYOU1|STAP2|SHC4|FASTKD5|EGR4|EGR1|IGF1R|HOMER1|SELL|LARGE1|ADAMTS2|ZHX2|DLC1|UBE2Q1
sleep_DOWN_wake_UP,0.0998900109989001,0.31964803519648,0.043317075833437,0.510096769236904,1.22794912523657,30,CRH|CCN4|HIVEP3|IQGAP2|SPRED2
Up_SD_4OR7,0.187681231876812,0.500483285004833,0.0300174881992431,0.419832328800698,1.0935499442384,110,CRH|NEDD9|CCN4|PER2|NR4A3|BOLL|CDC25A|VAT1|HIVEP3|IQGAP2|SPRED2|SLC38A2|PAQR8|ZC3H11A|SCRT2|FAM174C|RBM41|NEDD8|CASP8AP2|SCG2|APLP2|F10|NOTCH4|CALB1|IGF1R|FZD1|APOBEC4|CBLN1|FOSB|RRM2B|DUSP5
sleep_UP_wake_UP,0.24047595240476,0.506509349065094,0.0256415199432076,0.438811945232843,1.1006415905001,54,PER2|ZFAND5|PRSS23|DBP|SETBP1|NUDT8|DCTN6|SCRT2|SULT1A2|SH3BGRL3|SPRN|FNDC10|KCNJ11|ABHD16A|MAT2B|IGF1R|THY1|PPP1R3G|GPX4|ADCYAP1|ARHGDIG|NUBP2|TOX|CITED4|TSC22D3|ZNF319
sleep_UP_wake_No_Change,0.285571442855714,0.506509349065094,0.0228204242028808,0.384509049609163,1.03709774899446,336,MAP1LC3A|ASTN2|TMSB10|SST|C1QC|EGFL7|RCOR2|FBXW5|ZFAND5|MCRIP1|SERF2|TERC|ID2|BRD2|GID8|TMEM132A|HRAS|RBFOX3|MFSD5|MANEAL|STMN1|NRARP|YDJC|SSU72|SGTB|SLC38A3|MORF4L1|WSB2|COA8|SUMO3|VEGFB|TRMT61A|MZT2A|DBNDD2|CCN3|PHLDA3|SUSD4|R3HCC1|CDT1|TMEM115|TMEM141|SYNGR1|CENPB|HMGN2|SUN2|CTDNEP1|GPR162|ANKRD34C|PSMB10|SORCS2|TTC9B|PACSIN3|VPS37D|RASGEF1C|TSEN34|CORO1A|ACP1|FABP5|PIN1|DUSP28|SHISA9|BTBD6|EEF2|ABHD16A|ROGDI|CAMKV|RPL28|KCNJ9|SNRNP25|KEAP1|MRPL55|ACTG1|APCDD1|CUX1|TIMM13|SMPD1|FAM217B|PCSK1N|COA3|RRAS|MED8|ZNHIT2|ARF5|AP2S1|STMN3|ATP6V1G1|CFAP410|CENPX|RTL8C|DGCR6L|CHCHD10|RAB3A|ATP5F1D|UBXN6|GNG3|TMEM86A|NENF|ATP6V0E2|SLC35B2|UBE2M|ZNF436|H1-0|LYRM9|TMEM147|TPI1|MYL12B|KCNJ4|KCTD17|LRRC14|ARL2|GNB4|ATP5MC1|EIF3CL|HEPACAM|PPP1R14B|ZNF687|LSM10|PFDN5|FIS1|BRK1|NDUFAF8|MARCHF2|MPDU1|APOE|UBA52|MRPS26|ARFIP2|ISCU|MZT2B|BRI3|ASB1
Up_sleep_2OR3,0.303269673032697,0.506509349065094,0.021868416932779,0.38106464444274,1.03182299524774,406,MAP1LC3A|ASTN2|TMSB10|FNDC4|SST|C1QC|EGFL7|RCOR2|FBXW5|ZFAND5|MCRIP1|SERF2|PDXP|GASK1B|TERC|ID2|APMAP|BRD2|GID8|TMEM132A|HRAS|RBFOX3|MFSD5|MANEAL|TMEM219|STMN1|NRARP|YDJC|SSU72|SGTB|SLC38A3|MORF4L1|WSB2|COA8|SUMO3|VEGFB|TRMT61A|MZT2A|DBNDD2|CCN3|PHLDA3|SUSD4|R3HCC1|CDT1|TMEM115|TMEM141|SYNGR1|CENPB|HMGN2|LAMP1|SUN2|CTDNEP1|DCTN6|GPR162|TMEM97|ANKRD34C|PSMB10|HES6|SORCS2|TTC9B|PACSIN3|VPS37D|RASGEF1C|COMMD8|SLC30A1|TSEN34|CORO1A|ACP1|FABP5|PIN1|LORICRIN|MAF1|ARL6IP4|DUSP28|SHISA9|BTBD6|EEF2|ABHD16A|ROGDI|CAMKV|RPL28|KCNJ9|SNRNP25|KEAP1|MRPL55|ACTG1|APCDD1|RASSF3|CUX1|ATRAID|TIMM13|OMG|SMPD1|FAM217B|PCSK1N|COA3|RRAS|MED8|ZNHIT2|ARF5|AP2S1|STMN3|ATP6V1G1|CFAP410|CENPX|MPV17L2|RTL8C|DGCR6L|CHCHD10|RAB3A|ATP5F1D|ASB14|UBXN6|GNG3|TMEM86A|NENF|HMGB3|ATP6V0E2|SLC35B2|UBE2M|ZNF436|H1-0|LYRM9|TMEM147|TPI1|LRRTM1|MYL12B|RAC3|KCNJ4|KCTD17|LRRC14|TRPT1|ARL2|GNB4|ATP5MC1|EIF3CL|HEPACAM|PPP1R14B|ZNF687|LSM10|PFDN5|FIS1|BRK1|HMGCS1|FKBP1B|NDUFAF8|MARCHF2|MPDU1|APOE|UBA52|MRPS26|ARFIP2|ISCU|MZT2B|BRI3|ASB1
All_DE_sleep_wake_genes,0.316568343165683,0.506509349065094,0.0211988245184249,0.371640644604552,1.01986407972911,1022,CRH|SLC24A3|MAP1LC3A|KLF6|ASTN2|NEDD9|CCN4|OTUD1|TMSB10|FNDC4|PER2|SST|FURIN|C1QC|TGFBR3|EMP2|NR2F6|ETV5|NR4A3|EGFL7|RCOR2|TENM4|CSMD2|CCDC115|FBXW5|ZFAND5|MCRIP1|ATOX1|PRDX3|SLCO3A1|SERF2|PDXP|BOLL|GASK1B|ATF4|TERC|GPS1|ID2|GPR12|CDC25A|ANO6|YPEL3|APMAP|BRD2|BTG2|PPP1R14A|SPRED3|PLPPR1|GID8|PRSS23|UQCR11|TMEM132A|HRAS|RBFOX3|MFSD5|MANEAL|VAT1|TRAPPC1|HIVEP3|TMEM219|IQGAP2|SPRED2|DNAJB2|TMEM151B|DYNLT3|STMN1|NRARP|NRIP2|YDJC|SLC38A2|WDR1|SSU72|SGTB|RUNDC1|DBP|SETBP1|SLC38A3|MFGE8|SBK1|MORF4L1|WSB2|SPINT2|COA8|SUMO3|TMEM106C|PPDPF|VEGFB|PAQR8|NR4A1|DUSP6|CAPZA2|ZC3H11A|TRMT61A|ARC|NRP1|NACAD|SP110|MZT2A|DBNDD2|CCN3|PHLDA3|SUSD4|R3HCC1|CDT1|DPM2|TMEM115|TMEM141|E2F1|SYNGR1|NMNAT1|CENPB|RND2|HMGN2|NUDT8|LAMP1|SUN2|CCN2|RSAD1|CTDNEP1|NGRN|DUSP26|DCTN6|SCRT2|GPR162|PLCXD2|SLC39A6|UQCR10|TMEM97|SULT1A2|FAM174C|ANKRD34C|SLC35F3|NAT8L|NFIL3|PSMB10|HES6|ATP13A5|RBM41|NEDD8|SLC5A3|FOS|CD2BP2|SORCS2|IER5L|CASP8AP2|TTC9B|SCG2|PACSIN3|VPS37D|RNPC3|OAZ1|JAKMIP1|RASGEF1C|BUB3|SH3BGRL3|GRAMD2B|FLNB|CD160|APLP2|COMMD8|SRSF3|RND3|C17orf58|PDZRN4|DRAM1|SLC30A1|ELP5|DIRAS1|TSEN34|CPHXL|PDP1|POU3F2|CORO1A|BCAN|MYADM|SPRN|HEXIM1|SDR9C7|ACP1|DUSP4|FABP5|PIN1|LORICRIN|MAF1|BCL2|SOWAHB|HERPUD1|ARL6IP4|FNDC10|ABCB1|DGLUCY|SLC9A3R2|HYOU1|DUSP28|KCNJ11|SHISA9|F10|STAP2|FOSL2|HSBP1|NFE2L3|ACLY|NGB|BTBD6|NOTCH4|CDC42EP2|TMEM191B|EEF2|ABHD16A|ROGDI|SHC4|CAMKV|RPL28|FASTKD5|LSM4|EGR4|KCNJ9|PAQR4|YKT6|MAT2B|EIF6|MSRB1|SERPINB1|SNRNP25|KEAP1|MICOS13|H2AJ|SPAG5|MRPL55|CALB1|ACTG1|APCDD1|CCDC106|EGR1|RASSF3|CUX1|ATRAID|IGF1R|THY1|CEND1|TIMM13|FZD1|HOMER1|SELL|APOBEC4|JUN|OMG|SMPD1|FAM217B|PCSK1N|LARGE1|PTH1R|COA3|ADAMTS2|CBLN1|MRPL12|LSM7|RRAS|ZHX2|DLC1|POMC|FOSB|MED8|RRM2B|UBE2Q1|NDUFA7|ELOC|ZNHIT2|ARF5|SLC1A6|DUSP5|AP2S1|GAL3ST1|STMN3|FARP2|ATP6V1G1|CFAP410|CENPX|ALKBH7|RGPD1|PPP1R3G|MPV17L2|RTL8C|DGCR6L|CHCHD10|RAB3A|ATP5F1D|GUK1|ASB14|FASN|CSPG4|GATD3|WWOX|UBXN6|PACRG|POLR3K|HSPH1|GNG3|SLC8A3|TMEM86A|NENF|HMGB3|ATP6V0E2|SLC35B2|PHPT1|UBE2M|PEX12|ZNF436|H1-0|AMIGO1|NFS1|CBX4|LYRM9|TMEM147|DISP1|TPI1|LRRTM1|MYL12B|SPSB3|TMEM160|RAC3|GPX4|LXN|FLT1|KCNJ4|KCTD17|RFLNB|LRRC14|BDNF|CHORDC1|IMP3|ADCYAP1|C12orf57|CAMK2N2|RGPD5|ARHGDIG|P2RY12|TMEM14B|TRPT1|INKA1|CCDC39|ARL2|GNB4|ATP5MC1|SEMA3A|NUBP2|SPRY4|EIF3CL|HEPACAM|PPP1R14B|IL33|RANBP1|HTRA2|PGLYRP1|ZNF687|LSM10|PFDN5|FIS1|DIO2|TOX|CITED4|INSM1|TXN|ABCC1|BRK1|NDUFA6|HMGCS1|LGI2|FKBP1B|HINT3|MEA1|NDUFB7|CEACAM1|NDUFAF8|MARCHF2|MPDU1|EGR2|SRP14|SHCBP1L|APOE|SLC48A1|UBA52|AFF3|MRPS26|TSC22D3|ZNF319|ARFIP2|ISCU|MZT2B|BRI3|ASB1|JAK2|PLK5|GPR34
