pathway,pval,padj,log2err,ES,NES,size,leadingEdge
DE_ANOVA_DOWN_SD,0.000627383907463009,0.0100381425194081,0.477270815362862,0.425041477478566,1.14947630135995,754,C1QC|ATOX1|MSRB1|HMGN2|POMC|ITM2C|LORICRIN|TMEM141|ACTG1|NDUFA7|APOE|NHP2|PHPT1|SLC25A5|PDE6H|MZT2A|NDUFB3|NUDT8|ATP6V1E1|UQCR10|LSM7|RNF181|PARS2|MAP1LC3A|FABP5|STMN1|NDUFAF8|LYPD6|MRPL55|RAB24|CCDC115|NDUFA6|HINT2|NFE2L3|SF3B5|COA3|ATP5IF1|DBNDD2|COA8|ASIP|STMN3|RANBP1|ZNRD2|BAX|MPV17L2|GNL1|FIS1|TMEM191B|TMEM160|PPP1R14B|PTGES2|ACP1|H3-3B|ISCU|COPS7A|RPL35|CAPNS1|CNDP2|BLOC1S1|BAG1|DNAJC19|EMC4|PSMA7|SERPINB1|MICOS13|HMGB3|MEA1|DRAP1|TMEM134|ACLY|MRPS10|DDA1|NAPB|MRPL11|NT5C|ANTKMT|SELENOM|NAXE|PFDN5|UQCR11|GPR12|PARK7|MDP1|ZDHHC4|SSR4|MFN2|PNPO|SDHAF1|SKP1|NFS1|CALM3|MRPS26|RNASEK|EMC9|RTL8C|SAP18|TRPT1|COX8A|MANEAL|NDUFB7|NME2|TSR2|TUBG1|PFDN6|MRPL19|NDUFAF3|MRPL12|TMEM14C|C1orf122|DPM2|GNG3|NDUFA12|HNRNPA1|SGTB|UQCRFS1|VDAC1|BEX3|ALKBH7|EDF1|PIN1|MYL9|CDT1|STOML1|RAC1|UBA52|RRAS|GOT1|CAMKV|APCDD1|SMIM19|NENF|MZT2B|BRI3|RPL11|ATP5MC1|TIMM13|SYT11|PHYHIP|PLK5|ASS1|MAP6D1|SOD2|BEX1|MRPL2|PRAF2|RPL28|AP3M2|COX5B|CEND1|CHCHD10|TRMT61A|RAN|EMP2|KCTD14|TGFBR3|MFGE8|TOMM20|FAU|GABRD|NUBP2|LDHB|HES6|NDUFB4|LSM4|NICN1|BRK1|DUSP28|PSMB10|NUDT16|TSR3|AP2M1|ATP6V0E2|RAB1B|TRAPPC1|COPS6|SMDT1|SET|CDKN2D|UBXN1|TUBA1A|WDR1|SUN2|CFL1|MDH2|CHMP2A|USP5|HINT3|GATD3|SFR1|UFC1|PLEKHJ1|FNDC4|EXOSC4|PPP1R14A|PMVK|FNDC10|GAB1|RPL14|BCKDK|LRP10|TPI1|CENPB|TMEFF2|OTUB1|ATP5MC2|SCAND1|MRPL54|H2AJ|LAMP1|FGFBP3|MSMO1|AP2S1|NARS1|CITED4|MFSD5|PEX11B|YDJC|C12orf57|H2AZ1|B4GAT1|CHMP3|PEBP1|VDAC2|HMGCS1|NCBP2AS2|RSAD1|SERF2|NSG2|RAD23A|TMEM219|TUBB4B|TUBB3|REX1BD|TMSB10|GCSH|DMAC2|INSIG1|KCTD2|SLC9A9|DNAJB2|MPDU1|ELP5|PRADC1|ENO1|MYL12B|TERC|GPX4|GM2A|BUB3|ARL6IP4|LSM10|HSDL1|CBX4|RPS10|DIRAS1|JUN|ELOB|SNRNP25|HIGD2A|GABARAPL2|SST|KLF6|TMEM18|RND2|PPDPF|C17orf58|CENPX|SNN|SARS1|PITHD1|TMEM19|PAXX|PMM1|MARCHF2|MRPL17|BORCS6|CD68|SLC38A3|NDUFA11|USE1|GRHPR|BCAN|RPS18|GASK1B|ATP13A5|SCG5|SVOP|CIRBP|CD81|RPS7|UBE2M|SPSB3|GADD45GIP1|RAB3A|LXN|LYRM9|HRAS|ARL2|ATP5F1D|DNLZ|CTSV|SLC39A6|HSBP1|SURF2|RIC8A|FEN1|RPL15|PGAP4|ASB14|TUBA4A|EDN1|MANBAL|RNF5|DBP|C8orf82|SLC30A1|DUSP26|TMEM59L|MRPL57|RPP21|UXT|SOD1|SQLE|ARL4A|DDRGK1|TPRG1L|RASGEF1C|RAC3|RPA2|UQCC3|BTF3|TMEM30A|SURF1|PDSS2|NDUFA8|LRRC14|OMG|DHCR7|ZNF436|TMEM86A|APH1A|FBXO2|PEX16|WSB2|RFX5|JAKMIP1|PNMA1|VSTM2L|C19orf48|DCTN6|EIF6|RASSF3|P2RY12|SHISA9|PTPMT1|RPS15|TIMM17B|EIF4B|PRDX3|TMEM205
sleep_UP_wake_No_Change,0.00133459570078322,0.0106767656062657,0.45505986738723,0.452121563463212,1.20620431874133,336,C1QC|HMGN2|TMEM141|ACTG1|APOE|NHP2|SLC25A5|PDE6H|MZT2A|ATP6V1E1|PARS2|MAP1LC3A|FABP5|STMN1|NDUFAF8|MRPL55|HINT2|SF3B5|COA3|DBNDD2|COA8|STMN3|ZNRD2|GNL1|FIS1|PPP1R14B|PTGES2|ACP1|H3-3B|ISCU|CNDP2|DNAJC19|EMC4|MRPL11|NT5C|SELENOM|PFDN5|PARK7|ZDHHC4|PNPO|SDHAF1|MRPS26|RNASEK|EMC9|RTL8C|SAP18|COX8A|MANEAL|NME2|MRPL19|NDUFAF3|GNG3|NDUFA12|SGTB|UQCRFS1|BEX3|EDF1|PIN1|MYL9|CDT1|UBA52|RRAS|CAMKV|APCDD1|SMIM19|NENF|MZT2B|BRI3|ATP5MC1|TIMM13|ASS1|MAP6D1|BEX1|MRPL2|PRAF2|RPL28|AP3M2|COX5B|CHCHD10|TRMT61A|RAN|LDHB|NDUFB4|BRK1|DUSP28|PSMB10|NUDT16|AP2M1|ATP6V0E2|RAB1B|COPS6|SMDT1|CDKN2D|SUN2|CFL1|MDH2|USP5|UFC1|EXOSC4|RPL14|BCKDK|TPI1|CENPB|TMEFF2|MRPL54|AP2S1|NARS1|MFSD5|PEX11B|YDJC|PEBP1|NCBP2AS2|SERF2|NSG2|TUBB4B|TUBB3|TMSB10|DMAC2|MPDU1|PRADC1|ENO1|MYL12B|TERC|LSM10|RPS10|ELOB|SNRNP25|SST|TMEM18|CENPX|PITHD1|TMEM19|PMM1|MARCHF2|MRPL17|SLC38A3|NDUFA11|RPS18|SVOP|UBE2M|RAB3A|LYRM9|HRAS|ARL2|ATP5F1D|DNLZ
Up_sleep_2OR3,0.0050994900509949,0.0271972802719728,0.202498775969141,0.431403655563207,1.15543396991085,406,C1QC|HMGN2|LORICRIN|TMEM141|ACTG1|APOE|NHP2|SLC25A5|PDE6H|MZT2A|ATP6V1E1|PARS2|MAP1LC3A|FABP5|STMN1|NDUFAF8|MRPL55|HINT2|SF3B5|COA3|DBNDD2|COA8|STMN3|ZNRD2|MPV17L2|GNL1|FIS1|PPP1R14B|PTGES2|ACP1|H3-3B|ISCU|CNDP2|DNAJC19|EMC4|HMGB3|DRAP1|TMEM134|MRPL11|NT5C|SELENOM|PFDN5|PARK7|ZDHHC4|PNPO|SDHAF1|MRPS26|RNASEK|EMC9|RTL8C|SAP18|TRPT1|COX8A|MANEAL|NME2|MRPL19|NDUFAF3|C1orf122|GNG3|NDUFA12|SGTB|UQCRFS1|BEX3|EDF1|PIN1|MYL9|CDT1|UBA52|RRAS|CAMKV|APCDD1|SMIM19|NENF|MZT2B|BRI3|ATP5MC1|TIMM13|ASS1|MAP6D1|BEX1|MRPL2|PRAF2|RPL28|AP3M2|COX5B|CHCHD10|TRMT61A|RAN|LDHB|HES6|NDUFB4|NICN1|BRK1|DUSP28|PSMB10|NUDT16|AP2M1|ATP6V0E2|RAB1B|COPS6|SMDT1|CDKN2D|UBXN1|SUN2|CFL1|MDH2|USP5|UFC1|FNDC4|EXOSC4|RPL14|BCKDK|TPI1|CENPB|TMEFF2|MRPL54|LAMP1|FGFBP3|AP2S1|NARS1|MFSD5|PEX11B|YDJC|B4GAT1|PEBP1|HMGCS1|NCBP2AS2|SERF2|NSG2|RAD23A|TMEM219|TUBB4B|TUBB3|TMSB10|DMAC2|SLC9A9|MPDU1|PRADC1|ENO1|MYL12B|TERC|ARL6IP4|LSM10|RPS10|ELOB|SNRNP25|SST|TMEM18|CENPX|SNN|PITHD1|TMEM19|PMM1|MARCHF2|MRPL17|BORCS6|CD68|SLC38A3|NDUFA11|GRHPR|RPS18|GASK1B|SCG5|SVOP|CIRBP|UBE2M|RAB3A|LYRM9|HRAS|ARL2|ATP5F1D|DNLZ|CTSV
All_DE_sleep_wake_genes,0.0120987901209879,0.0483951604839516,0.13063133623686,0.40275720869103,1.09325309753973,1022,SPRED3|C1QC|CRH|ATOX1|MSRB1|HMGN2|POMC|ITM2C|NEDD8|LORICRIN|SPRY4|TMEM141|CDC25A|ACTG1|NDUFA7|APOE|NHP2|PHPT1|SLC25A5|PDE6H|MZT2A|NDUFB3|NUDT8|ATP6V1E1|UQCR10|LSM7|RNF181|PARS2|TXN|MAP1LC3A|NFIL3|FABP5|MAF|STMN1|NDUFAF8|LYPD6|CCN4|MRPL55|RAB24|NRIP2|CCDC115|NDUFA6|HINT2|SLC38A2|NFE2L3|SF3B5|SPEF1|COA3|MRPL51|ATP5IF1|DBNDD2|COA8|ASIP|STMN3|RANBP1|ZNRD2|SLC5A3|SULT1A2|BAX|MPV17L2|GNL1|FIS1|CFAP300|TMEM191B|TMEM160|PPP1R14B|SOWAHB|PTGES2|UBE2V2|ACP1|H3-3B|CPHXL|ISCU|COPS7A|RPL35|CAPNS1|SPAG5|CNDP2|BLOC1S1|BAG1|DNAJC19|EMC4|PSMA7|SERPINB1|MICOS13|HMGB3|MEA1|DRAP1|TIMP4|TMEM134|NOTCH4|ACLY|MRPS10|NEDD9|DDA1|NAPB|MRPL11|NT5C|ANTKMT|SELENOM|MED7|NAXE|PFDN5|UQCR11|TBC1D8B|GPR12|PARK7|MDP1|ZDHHC4|SSR4|MFN2|PNPO|EMP1|SDHAF1|SDF2L1|SKP1|NFS1|CALM3|MRPS26|RNASEK|EMC9|RTL8C|SAP18|TRPT1|COX8A|MANEAL|CASP8AP2|ETV5|NDUFB7|NME2|TSR2|TUBG1|PFDN6|MRPL19|ABRACL|NDUFAF3|MRPL12|TMEM14C|C1orf122|NSUN7|DPM2|GNG3|NDUFA12|HNRNPA1|SGTB|UQCRFS1|VDAC1|GBP7|BEX3|NDUFAB1|ALKBH7|EDF1|PIN1|MYL9|CDT1|STOML1|RAC1|UBA52|RRAS|GOT1|CAMKV|SELL|APCDD1|SMIM19|NENF|MZT2B|BRI3|RPL11|ATP5MC1|TIMM13|SYT11|PHYHIP|ARPC5L|FLNB|PLK5|ASS1|MAP6D1|SOD2|BEX1|ANKRD26|MRPL2|PRAF2|RPL28|NR4A3|AP3M2|RGPD5|COX5B|CEND1|CHCHD10|TRMT61A|RAN|HINT1|EMP2|KCTD14|TGFBR3|MFGE8|TOMM20|FAU|GABRD|NUBP2|LDHB|HES6|NDUFB4|RGPD4|LSM4|ADAMTS2|NICN1|BRK1|DUSP28|PSMB10|NUDT16|TSR3|AP2M1|ATP6V0E2|ACER2|UBE2Q1|RAB1B|SHC4|TRAPPC1|COPS6|SMDT1|SET|CDKN2D|UBXN1|TUBA1A|WDR1|SUN2|CFL1|OCIAD2|SPRED2|MDH2|CHMP2A|RNPC3|PLCXD2|USP5|HINT3|GATD3|SFR1|UFC1|PLEKHJ1|FNDC4|EXOSC4|FZD1|PPP1R14A|PMVK|FNDC10|GAB1|RPL14|BCKDK|LRP10|TPI1|CENPB|ST6GALNAC3|TMEFF2|DMRT3|OTUB1|ATP5MC2|SCAND1|MRPL54|BLNK|H2AJ|LAMP1|FGFBP3|MSMO1|AP2S1|NARS1|CITED4|MFSD5|PEX11B|YDJC|C12orf57|H2AZ1|CCN2|B4GAT1|CHMP3|PEX12|HEXIM1|PEBP1|VDAC2|SGK1|HMGCS1|NCBP2AS2|RSAD1|SERF2|SEC62|ABCF1|NSG2|RAD23A|TMEM219|TUBB4B|TUBB3|REX1BD|TMSB10|GCSH|DMAC2|INSIG1|KCTD2|SLC9A9|HYOU1|DNAJB2|ARC|MPDU1|ELP5|DUSP4|PRADC1|ENO1|MYL12B|TERC|GPX4|GM2A|BUB3|ARL6IP4|LSM10|HSDL1|CBX4|RPS10|GRIA1|DIRAS1|JUN|ELOB|SNRNP25|ENC1|HIGD2A|GABARAPL2|SST|KLF6|TMEM18|CBLN2|RND2|PPDPF|C17orf58|CENPX|CAPN12|SNN|SARS1|PITHD1|TMEM19|PAXX|PMM1|NMNAT1|MARCHF2|MRPL17|BORCS6|CD68|SLC38A3|NDUFA11|USE1|GRHPR|BCAN|RPS18|GASK1B|ATP13A5|SCG5|SVOP|RGPD1|CIRBP|TMEM151B|CD81|RPS7|UBE2M|SPSB3|GADD45GIP1|RAB3A|LXN|TSC22D3|LYRM9|HRAS|ARL2|ATP5F1D|APLP2|DNLZ|CTSV|SLC39A6|HSBP1|SURF2|PPP1R3G|RIC8A|FEN1|RPL15|PGAP4|ASB14|TUBA4A|EDN1|BDNF|MANBAL|RNF5|DBP|C8orf82|NOCT|SLC30A1|FOSL2|DUSP26|CDH11|TMEM59L|MRPL57|RPP21|TMC4|UXT|PTPN9|SOD1|SQLE|ARL4A|BCL2|DDRGK1|TPRG1L|RBM4B|RASGEF1C|RAC3|RPA2|PER2|UQCC3|BTF3|TMEM30A|SURF1|PDSS2|NDUFA8|LRRC14|OMG|DHCR7|LYVE1|ZNF436|TMEM86A|ZC3H11A|APH1A|HOMER1|FBXO2|PEX16|WSB2|RFX5|JAKMIP1|PNMA1|VSTM2L|C19orf48|DCTN6|EIF6|RASSF3|R3HDM2|P2RY12|SHISA9|PTPMT1|RPS15|TIMM17B|EIF4B|PRDX3|TMEM205|HERPUD1|FKBP5|PSMD8|RAG2|CD2BP2|GPR135|IDH3B|CKS1B|CFAP299|PTH1R|CDC42EP2|GP1BA|FAM3C|DHPS
sleep_No_Change_wake_No Change,0.0375962403759624,0.12030796920308,0.0730396943187741,0.458717237588049,1.18352481980066,114,ATOX1|ITM2C|NDUFA7|UQCR10|LSM7|TXN|STMN1|NDUFA6|ATP5IF1|ACP1|RPL35|BAG1|MICOS13|MEA1|PFDN5|UQCR11|MDP1|SSR4|SKP1|NDUFB7|NDUFA12|RAC1|GOT1|RPL11|SYT11|PHYHIP|SOD2|CEND1|MFGE8|FAU|LSM4|NICN1|TRAPPC1|WDR1|HINT3|SCAND1|C12orf57|CHMP3|RSAD1|SEC62|REX1BD|GM2A|BUB3|HIGD2A|PPDPF|PMM1|BCAN|RPS18|CD81|RPS7|GADD45GIP1
Down_SD_3OR6,0.248575142485751,0.64953504649535,0.0250854148027945,0.392514226964408,1.04607974115366,320,MSRB1|POMC|LORICRIN|TMEM141|PHPT1|NDUFB3|RNF181|LYPD6|RAB24|CCDC115|NFE2L3|ASIP|RANBP1|BAX|MPV17L2|FIS1|TMEM191B|TMEM160|COPS7A|CAPNS1|CNDP2|BLOC1S1|HMGB3|DRAP1|TMEM134|ACLY|MRPS10|NAPB|MRPL11|ANTKMT|NAXE|GPR12|MDP1|MFN2|NFS1|CALM3|SAP18|TRPT1|TSR2|TUBG1|PFDN6|MRPL12|TMEM14C|C1orf122|DPM2|HNRNPA1|SGTB|VDAC1|ALKBH7|STOML1|APCDD1|SYT11|PLK5|AP3M2|COX5B|EMP2|TGFBR3|TOMM20|GABRD|HES6|NICN1|TSR3|SET|UBXN1|WDR1|CHMP2A|GATD3|SFR1|PLEKHJ1|FNDC4|PPP1R14A|PMVK|FNDC10|LRP10|OTUB1|ATP5MC2|H2AJ|LAMP1|FGFBP3|MSMO1|H2AZ1|B4GAT1|VDAC2|HMGCS1|RAD23A|TMEM219|GCSH|INSIG1|KCTD2|SLC9A9|ELP5|GM2A|ARL6IP4|HSDL1|CBX4|DIRAS1|GABARAPL2|KLF6|RND2|C17orf58|SNN|SARS1|BORCS6|CD68|USE1|GRHPR|GASK1B|ATP13A5|SCG5|CIRBP|SPSB3|LXN|CTSV|SLC39A6|HSBP1|SURF2|RIC8A|PGAP4|ASB14|EDN1|MANBAL|C8orf82|SLC30A1|DUSP26|RPP21|SOD1|SQLE|ARL4A|DDRGK1|TPRG1L|RAC3|RPA2|TMEM30A|SURF1|PDSS2|OMG|DHCR7|FBXO2|RFX5|JAKMIP1|C19orf48|DCTN6|RASSF3|P2RY12|EIF4B|PRDX3|CD2BP2|CKS1B|PTH1R|CDC42EP2|FAM3C|POLR2E|NDUFS3|EFNB3|LRPAP1|APMAP
sleep_No_Change_wake_DOWN,0.284171582841716,0.64953504649535,0.0228989743073895,0.394410551342207,1.04319188170181,243,MSRB1|POMC|PHPT1|NDUFB3|RNF181|LYPD6|RAB24|CCDC115|NFE2L3|ASIP|RANBP1|BAX|FIS1|TMEM191B|TMEM160|COPS7A|CAPNS1|CNDP2|BLOC1S1|ACLY|MRPS10|NAPB|MRPL11|ANTKMT|NAXE|GPR12|MDP1|MFN2|NFS1|CALM3|SAP18|TSR2|TUBG1|PFDN6|MRPL12|TMEM14C|DPM2|HNRNPA1|VDAC1|ALKBH7|STOML1|SYT11|PLK5|AP3M2|COX5B|EMP2|TGFBR3|TOMM20|GABRD|HES6|TSR3|SET|WDR1|CHMP2A|GATD3|SFR1|PLEKHJ1|PPP1R14A|PMVK|FNDC10|LRP10|OTUB1|ATP5MC2|H2AJ|MSMO1|H2AZ1|VDAC2|RAD23A|GCSH|INSIG1|KCTD2|SLC9A9|ELP5|GM2A|HSDL1|CBX4|DIRAS1|GABARAPL2|KLF6|RND2|C17orf58|SARS1|USE1|ATP13A5|SPSB3|LXN|SLC39A6|HSBP1|SURF2|RIC8A|PGAP4|EDN1|MANBAL|DUSP26|RPP21|SOD1|SQLE|DDRGK1|TPRG1L|RPA2|TMEM30A|PDSS2|DHCR7|FBXO2|RFX5|JAKMIP1|RASSF3|P2RY12|PRDX3|CD2BP2|CKS1B|PTH1R|CDC42EP2|FAM3C|POLR2E
sleep_UP_wake_DOWN,0.381261873812619,0.744103367441034,0.0183795090452486,0.408087151677435,1.03769437386594,82,LORICRIN|TMEM141|MPV17L2|HMGB3|DRAP1|TMEM134|TRPT1|C1orf122|SGTB|APCDD1|HES6|NICN1|UBXN1|FNDC4|LAMP1|FGFBP3|B4GAT1|HMGCS1|RAD23A|TMEM219|SLC9A9|ARL6IP4|SNN|BORCS6|CD68|GRHPR|GASK1B|SCG5|CIRBP|CTSV|ASB14|C8orf82|SLC30A1|ARL4A|RAC3|SURF1|OMG|C19orf48|DCTN6|RASSF3|EIF4B|NDUFS3|EFNB3|APMAP|PHF24|ATRAID|PPP1R1A|GSTP1
sleep_UP_wake_UP,0.418558144185582,0.744103367441034,0.0170045391601561,0.415505920663762,1.0311010031733,54,NUDT8|SULT1A2|PSMA7|DDA1|KCTD14|NUBP2|TUBA1A|FNDC10|ST6GALNAC3|BLNK|CITED4|SGK1|GPX4|PAXX|TSC22D3|PPP1R3G|RIC8A|TUBA4A|DBP|PER2|VSTM2L|DCTN6|TIMM17B|FKBP5|DHPS|IGF1R|ZNF319|B3GALT4|FCGRT|TUBB
sleep_DOWN_wake_No_Change,0.692030796920308,0.948305169483052,0.0096243255031882,0.366590975308669,0.953941513692554,143,SPRED3|SPRY4|MAF|NRIP2|SPEF1|SLC5A3|SOWAHB|UBE2V2|CPHXL|TIMP4|MED7|TBC1D8B|SDF2L1|CALM3|SAP18|ETV5|ABRACL|NSUN7|NDUFAB1|SELL|ATP5MC1|ANKRD26|RGPD5|RGPD4|ADAMTS2|UBE2Q1|SHC4|SPRED2|RNPC3|PLCXD2|MRPL54|CCN2|PEX12|HEXIM1|NCBP2AS2|SEC62|HYOU1|DUSP4|CAPN12|NMNAT1|RGPD1|TMEM151B|FEN1|BDNF|NOCT|CDH11|BCL2|RBM4B
