Item ID	Item value	Change in Kuiper test statistic when item removed
ABCA1	21.5797054494878	-0.01904761904761898
ABCG8	21.4105234567665	-0.011998369350898153
ABCC1	23.8748487296426	-0.01904761904761898
ABCD2	22.48894555482	-0.01904761904761898
ABCB1	10.3739836668962	0.05238095238095242
ABCA6	23.7406704196145	-0.01904761904761898
ABCB7	21.8864023048558	-0.01904761904761898
ABCA9	23.5837215489911	-0.01904761904761898
TAP1	14.1743264608654	0.05238095238095242
ABCA7	23.9252530831603	-0.01904761904761898
ABCC9	23.6112099061365	-0.01904761904761898
ABCB9	0.77746564088815	0.01646123752437445
ABCC12	7.03248289017944	0.05238095238095242
ABCA10	23.0400360485642	-0.01904761904761898
CFTR	9.78623706010665	0.05238095238095242
