Item ID	Item value	Change in Kuiper test statistic when item removed
DPAGT1	11.7842643962306	-0.020283269524878467
B4GALT3	10.7838036508682	-0.020283269524878467
ST6GAL1	1.63770279537177	0.04221673047512153
ALG3	10.829373170436	-0.020283269524878467
MOGS	10.6061358976243	-0.017605256901666033
ALG1	22.9550649825008	0.04221673047512153
DPM2	10.6704082005814	-0.020283269524878467
GANAB	11.436901979333	-0.020283269524878467
DPM3	11.0197978462049	-0.020283269524878467
FUT8	23.7956488962259	0.04221673047512153
DAD1	11.76799894812	-0.020283269524878467
MAN2A1	23.8257042563383	0.04221673047512153
DOLPP1	11.7957849059281	-0.020283269524878467
MGAT5	23.312721037873	0.04221673047512153
MGAT4B	10.7129386961397	-0.020283269524878467
MGAT2	12.0298896088143	-0.012304460909153492
ALG10B	13.4872763127055	0.04044117647058809
