Gene_Symbols,Sine_Coefficient,Cosine_Coefficient,Weighted_Average,Fit_Average,Fit_Average_1,Amplitude,Amplitude_Ratio,Offset_Plus_Minus_Amplitude_Ratio,Acrophase,F_Statistic,P_Statistic,BHQ_Statistic,Bonferroni_Statistic,R_Squared
TTC33,5.235216766246952,-5.808710555466098,-66.31878670290621,48.185092580684845,-3.57824622761222,7.819757854740545,-0.11791165435175051,0.78905013845638,2.408076317899658,10.982441412142963,2.7150732539338307e-5,8.735224802963328e-5,0.36137625009859287,0.2174041628549549
PRKAA1,-1.2926381910133542,2.068184991821403,107.86637434630745,28.904921196496545,2.4675454109315935,2.4389142365531375,0.022610514642152964,1.046267153434487,5.724578143968554,2.156963975355385,0.11788549184768282,0.1732997455812523,1.0,0.06958946969396429
RPL37,-10.447812485346217,-39.05072583821159,-1707.300228039556,113.9105541991161,-56.91283694495851,40.424200353502634,-0.023677265245797212,0.9537407617622299,3.403014553042508,29.00142377886816,5.0679460628089146e-12,5.825074446976394e-11,6.745436209598665e-8,0.5369503502797247
PLCXD3,0.15573268236654822,4.538775850086501,-210.21062047790315,17.336713999353638,-7.110854202414274,4.5414467833153696,-0.021604268961247636,0.9577052100942872,0.034298149250235804,1.4889134257329244,0.2276685617480131,0.30354287858019174,1.0,0.11595908635740926
OXCT1,2.2516135874669723,-16.52354960817503,150.2417837192902,99.13882203600599,1.596967552602641,16.676254237720386,0.11099611456209867,1.2497089526384348,3.006159869309099,24.38252363353341,2.236766327712303e-10,1.8618736599031114e-9,2.977135982185075e-6,0.32404176615849634
C5orf51,2.493649794471038,-1.4728803764671563,65.45610326751591,20.370944531289098,1.4089112105070898,2.8961467333074613,0.04424563316076196,1.0925878754958476,2.104314280958924,6.639077928613957,0.001558490043269245,0.0036552427270332426,1.0,0.1727909409825651
FBXO4,-0.19309414051397122,-0.20295391524246117,9.52917947407326,9.223362330435435,0.009556785738683264,0.28013503674669715,0.029397603173377224,1.0605759954220029,3.9021005584048414,0.6198928578781351,0.5388506305584516,0.6186579740130244,1.0,0.004318222531402571
GHR,-0.028780941343322864,1.8889021306241265,-99.0824219592289,31.886618656167798,-4.0927825192311476,1.8891213835169438,-0.019066160739331667,0.9625811130349002,6.2679496240243,1.7343906439617651,0.17868547428422354,0.24810177996275978,1.0,0.013127069152021553
CCDC152,0.20095912249226436,-0.512253591394906,32.89401537836187,4.510036899304452,0.8869993274705442,0.5502620383143291,0.016728332858879213,1.0340258616573732,2.767738332149785,0.5070976035418872,0.6028768592377953,0.6748205362421207,1.0,0.039739677301038556
SELENOP,0.2825906023398865,-0.12879625597840122,-108.54636977717188,3.897197058888104,-3.5138614636268746,0.3105574408782918,-0.0028610578273213184,0.9942942089435204,1.9984380304924352,2.7921102998236815,0.06325939204709874,0.10145589928267071,1.0,0.3886000235053019
ZNF131,3.023506580007104,14.257583683423762,318.7162530724854,87.4059307290228,7.228447573233215,14.574645262550225,0.045729218770765113,1.095841179820804,0.20896727755774602,27.036580621236386,2.5018209726113128e-11,2.511254686686016e-10,3.3299237145456573e-7,0.38039746192933155
NIM1K,2.0814573257490707,15.628081615303769,108.29219851978633,71.11258592175514,1.1618628936884807,15.766083837577108,0.14558836234815614,1.3407920864661271,0.13240775348431885,22.270513573690355,1.3156311595707848e-9,9.465432829128187e-9,1.7511050733887146e-5,0.3734035493474309
HMGCS1,-2.3869768251317414,-19.260362995956797,101.71296189134637,79.03881771440399,0.7085670055294497,19.407710867068737,0.19080862956090874,1.4716032239873502,3.2648960186893423,2.62453547108404,0.0745272287604879,0.11672833782091009,1.0,0.14974953195077778
CCL28,-0.019111807955937445,-0.10162132764676038,-12.502243769705679,2.316334499666829,-0.4630805709178907,0.10340287924441398,-0.00827074572765655,0.9835941967716467,3.3274900939219187,2.994204166365789,0.05192757872634557,0.08538061431101415,1.0,0.022845588435541075
TMEM267,0.2722397635374634,3.335429440297404,133.61701713046102,30.30037105695819,3.228645189796966,3.3465211847609133,0.025045621108974736,1.0513780370676693,0.08144007440564718,1.807759975205208,0.16621995158486613,0.23303007747994187,1.0,0.12092814670623431
C5orf34,1.356327612379997,1.0090569477556,52.28241815732446,8.276036480957911,1.3751994273864547,1.6905089517415373,0.03233417679064844,1.06682922144219,0.9311703974929129,5.31255553016398,0.005518281372617562,0.011597714364367557,1.0,0.12300115837423953
PAIP1,4.340567702966473,-6.788190724083102,115.03529221415283,52.379547064022724,1.9579920359415663,8.057298634813254,0.07004197129184987,1.1506346934584748,2.5726844695811155,6.937256844672469,0.001175056296697119,0.0028292328706654582,1.0,0.16926871049818615
NNT,16.234652528403803,14.485722124895016,713.9331992377793,190.61427280563043,16.35371645100466,21.757759264172424,0.03047590347024314,1.0628677586855786,0.8422674107531241,4.284106715298889,0.01484180529151613,0.028171898687062647,1.0,0.1363232159186507
FGF10,0.40161205965016533,0.9469351174216264,23.590122485278982,2.226117132964944,0.6676251672598135,1.0285807518434114,0.043602179364913424,1.091180005692526,0.4011231975764619,2.026362957945811,0.13403547248192915,0.19355670377937256,1.0,0.03413347494771668
MRPS30-DT,-0.5034817890784964,29.221545296897336,707.283128181467,156.65753911753035,17.20704965824804,29.225882423813253,0.04132133407304295,1.0862047639979322,6.26595719790112,8.039895480876629,0.0004158985235397372,0.0010916208535424773,1.0,0.2928524828579131
MRPS30,-0.9618079886224062,-7.4181101353925705,186.6781015683896,37.95610735453558,4.647562319182939,7.480202710340934,0.04007005989184306,1.0834853841256964,3.2705300890477527,10.873898995795257,2.9993760208402165e-5,9.562082595780426e-5,0.3992169483738328,0.28432195284019157
HCN1,-21.98542138660767,191.2271475464218,384.7311716795157,693.3708483705112,-9.644989896593591,192.48683256858814,0.5003151466212135,3.002522763050211,6.168717701936078,25.755664478162828,7.165867899061595e-11,6.505982383117997e-10,9.537770173650983e-7,0.40779685122147813
EMB,1.5143881362035347,7.202184437951747,21.071691884310894,25.010329249243846,-0.12308241765415248,7.359676086985645,0.34926839892079825,2.073463770136739,0.20724875689975905,16.81987750668671,1.4405866832767344e-7,6.985139801243474e-7,0.0019174208754413335,0.3480376710299087
PARP8,31.4033342918588,32.00745650154427,926.7457503082887,245.5751236772725,21.286582082219255,44.84023501660627,0.04838461358111417,1.1016894309857574,0.775871331683154,11.342683720940899,1.952065648846979e-5,6.455153735690259e-5,0.2598199378615329,0.26419739781880547
PELO,0.11909999600796685,-2.1200477360214234,28.98900410954235,4.607636553059753,0.761917736140081,2.1233904991919554,0.07324813543673948,1.1580749675022413,3.0854736620754752,12.733606277630265,5.506490909024109e-6,2.010186341171445e-5,0.07329139399911089,0.30459780229675093
ITGA1,0.29877300500227566,-0.3580106134221124,-3.687163534533269,3.114820352662032,-0.21256199647485344,0.46630130585380847,-0.1264661308039417,0.7754639445507611,2.446144598954795,0.8975137539281438,0.4089284624205465,0.4948484257493839,1.0,0.01804015751234833
MOCS2,0.3237592729322357,-6.990329924651059,208.23330654542337,30.409096777416387,5.557006555250216,6.997823413196541,0.033605687434397326,1.0695486034994974,3.0953104216458636,8.01222127662946,0.0004268363455517399,0.0011187853011606257,1.0,0.2815355382930964
NDUFS4,-0.30117392939143145,6.936795251434824,472.09009059657205,63.16209746765386,12.778999785278693,6.943330187746641,0.014707638067497827,1.0298543633052246,6.239795688177001,4.098048764631321,0.01776627321796087,0.03311428322798757,1.0,0.243381254025966
ARL15,30.20103910030158,109.20245859611313,2143.882647987346,391.3269572873975,54.76736533437341,113.30171987297345,0.05284884411902857,1.111595374805561,0.2698160120909385,34.0325988302002,9.325873406851315e-14,1.5419549695054782e-12,1.24127375045191e-9,0.4581359799580571
HSPB3,-0.41543211383175516,-1.6571707257010204,198.3549849580092,6.732752459633981,5.988194765574226,1.708449196002962,0.008613089287192014,1.0173758382204163,3.3872183432031946,0.6426367602720778,0.5267953084638829,0.6067536825592145,1.0,0.20365576256100526
SNX18,1.036647924343821,0.37348646680658687,12.829513234204398,7.471275156904112,0.1674449399156335,1.1018761545355358,0.08588604527862018,1.187911025392448,1.224990371973202,0.48478107729930614,0.6164262985199402,0.6865228042256217,1.0,0.11548863619515637
CCNO,1.0679127724005453,-3.4957727755705377,82.34272994785692,8.867033972930635,2.2961154992164468,3.6552516996612368,0.044390703368420076,1.092905549422536,2.8451096428311544,9.607675783907782,9.642760338168799e-5,0.000281891368550465,1.0,0.28308801225083535
DHX29,2.9512328828767647,0.11101954479274224,418.2636830161491,57.85719352609897,11.262702796564064,2.9533203125125267,0.007060905434619097,1.0142222327094688,1.5331960339277506,0.46410243796236395,0.6292552475133301,0.6985310545790178,1.0,0.17612513178638267
PLPP1,1.0205523779246288,19.594161536111837,542.011049878392,108.67859345789257,13.541639263140608,19.620721022921973,0.03619985427847673,1.075119005613714,0.05203749213302748,15.244762905537014,5.792518187330842e-7,2.5048218672311082e-6,0.00770984170733735,0.3667837830958607
SLC38A9,1.574276807191732,9.010332134528197,273.2104195403515,58.79277355668237,6.700551436989663,9.14682636984945,0.03347905392934152,1.0692774513898513,0.17297306657372816,5.946154762209007,0.0030117523643296007,0.006685527679991158,1.0,0.23643454354915472
DDX4,0.18566896210660055,0.7184718669925482,49.94917814211058,3.1295911538224432,1.4631120933840043,0.7420746506582071,0.014856593807147895,1.03016128152258,0.2528894427076118,1.0401433868199104,0.35497199547181957,0.4409404815426895,1.0,0.12921142330248647
IL6ST,5.915000006880238,-12.642138627641884,-386.1102543271177,60.500146334469285,-13.956575020674592,13.957467326198842,-0.03614891645528247,0.9302244766535108,2.7039698543133746,7.896504063870052,0.0004758047660560205,0.0012362770558677942,1.0,0.27745349262753727
ANKRD55,-0.5059446808966737,7.327338817169517,79.59750942946266,14.183322366882201,2.0441933457056396,7.344785508217841,0.09227406185022168,1.20330819682933,6.214245830898049,12.508872682347972,6.749801191530125e-6,2.4202546837086734e-5,0.08983985385926596,0.2900204262563536
MAP3K1,1.3954838689743236,3.555496779726441,50.45668662941341,14.65875445971003,1.1186853803032302,3.819546122147583,0.07569950342163376,1.1637984696575692,0.374012337638011,10.050421005123798,6.401921259890919e-5,0.00019286910812392062,0.8520957196914813,0.24118906751432945
MIER3,1.3116814841384703,-0.5265301008884893,113.4394750341346,15.169096423727831,3.070949331575212,1.4134151063906677,0.012459640755260572,1.0252336841499614,1.952522906372382,2.7625627067470018,0.0651134331448322,0.10399085615043395,1.0,0.13060420949483942
GPBP1,4.178773770722649,-0.4844737829123077,431.99215712891055,132.5296474549128,9.358203427312409,4.206764204612489,0.009738056895688388,1.0196676383728556,1.6862178568145512,0.07402212279046738,0.9286720806432526,0.9464712774897641,1.0,0.04309057265643712
PLK2,3.520346317514763,-24.691889261057494,17.381337369758285,61.432799155325355,-1.3766081807989663,24.94157640317801,1.4349630222685714,-5.598092016118748,2.9999760709495162,20.390804893553884,6.5099269308532826e-9,4.0794316125074006e-8,8.664712744965719e-5,0.4115022943671346
RAB3C,5.484226746587543,12.28145432798404,-196.99474771867517,229.97655123535418,-13.34285309231342,13.450310904151774,-0.06827751023778529,0.8721727087138855,0.41997735423832583,0.9955481820272457,0.3710228386848602,0.4573359865619086,1.0,0.060619566896933486
PDE4D,-72.70796759166582,976.514889940363,3786.8133703871717,3260.6269943641764,16.443324250718263,979.217942455381,0.2585862694245383,1.69754917871249,6.2088658529530845,35.396691515773355,3.2307490016592055e-14,6.082216295910046e-13,4.3001269212084026e-10,0.499529253784607
PART1,-12.436883990706766,1.7079042427336282,-38.79418014237581,140.81818101389425,-5.612886286133427,12.553605868460496,-0.3235950810762951,0.511036138313297,4.848861108018119,4.547974001684584,0.011505609192024369,0.02243804517887829,1.0,0.0969079807754939
DEPDC1B,0.3139405766357581,1.2453975136731956,11.277260785888643,6.390552411661608,0.15270963669459486,1.284357291691751,0.11388911865006092,1.257053876771172,0.2469359324462047,1.5758166086127843,0.20894479646105568,0.28297265373388797,1.0,0.09983890494764847
ELOVL7,-0.3573540567649138,8.579351816276818,145.3878936284127,32.21770746854737,3.5365683174957945,8.5867909901976,0.05906125177206301,1.1255368681187645,6.241556567065974,10.202860172260108,5.561605374082568e-5,0.0001694322900641771,0.7402496752903898,0.3079938095948208
ERCC8,2.346723492538525,9.46713160183504,111.55076361252259,48.239562310155044,1.978475040698988,9.753650184259016,0.08743687509068812,1.1916292094300378,0.24298346166945894,26.195107423152105,4.9892534548234835e-11,4.706375867023428e-10,6.640696348370057e-7,0.3953344568792664
NDUFAF2,5.994971696761469,14.61790451733346,419.9976067407674,73.25676043439633,10.835651447074095,15.799456260354313,0.037617967356909525,1.0781767865170868,0.3891927370082261,29.399014867904697,3.678057858280681e-12,4.35155111944141e-11,4.8954950093715865e-8,0.43327282975535253
SMIM15,-0.3147298692095809,-2.9071683449651666,-50.38653819028309,7.544419453103015,-1.8103424263558157,2.9241550363378797,-0.05803445010043963,0.8902976172563561,3.2494325993925104,24.54982630817988,1.945991146001802e-10,1.6320820512466278e-9,2.5901142153283985e-6,0.4528632981913394
ZSWIM6,-9.81797869903985,59.559852449774,377.22056097514906,257.16471406411574,3.7517452159697693,60.363637477985456,0.16002212955184636,1.3810151080920017,6.119812284025637,15.44636543633356,4.843181423686005e-7,2.12118278214086e-6,0.0064462744749260725,0.353163337775659
C5orf64,-0.35066128436968813,0.8087408222210589,26.44014111051129,4.152697437374593,0.6964826147855212,0.8814902460507398,0.033339090073929406,1.0689778385193607,5.874062083877383,0.9519885490958615,0.3874074255984823,0.47419466936875104,1.0,0.021431809875203434
KIF2A,0.6704586348911017,1.0756727105385901,432.980383091603,89.79789456597781,10.724452766425788,1.2675119570629214,0.002927411971906269,1.0058720137471553,0.5573704421436431,1.7032501411482448,0.184257317824555,0.2543786848091305,1.0,0.164049616832456
DIMT1,0.6532460185466695,-1.6061613759867341,113.61333313272655,19.755648053404745,2.933052658728806,1.73392177633787,0.015261604677263098,1.0309962620524433,2.755313007107396,2.5893563065110334,0.07713867293102727,0.12016804034550246,1.0,0.09551151445508399
IPO11,1.807027098796489,10.175191846354048,412.1080357566325,67.33535153686137,10.774146381867851,10.334402549054046,0.025076925593261072,1.0514439061943854,0.1757590026994721,4.861411663020066,0.008508632787432191,0.01711499205088748,1.0,0.19581108477151887
RNF180,5.771383836647634,23.837390164291314,316.65069654942545,98.21730605376689,6.826043452989318,24.52610937826401,0.07745477791625756,1.1679154063392387,0.23754359646306925,40.91329194417918,4.440892098500626e-16,1.4073398531200794e-14,5.9108273831043334e-12,0.48717777791960604
RGS7BP,-0.6201552820930509,9.363675091750443,-66.04873988251666,115.94364249861141,-5.687261949410263,9.384189032504384,-0.14207975881442084,0.7511911795689085,6.217051988231056,4.063443145390134,0.018371177695514218,0.034060506355661546,1.0,0.10632510308224385
SREK1IP1,1.5826130224952482,-1.5268037414909112,97.51072710504172,37.773931848938474,1.8667748517532305,2.1990438022018095,0.022551814220736228,1.0461442653407904,2.3382479447611786,0.6956584845283329,0.4997363957051416,0.5813732564317311,1.0,0.05795913402240327
CWC27,7.554172700931213,28.668837740757663,440.1415208358285,127.25911695384578,9.77757512131196,29.647390822825965,0.06735876853091612,1.1444473314241395,0.25764148209642623,28.266015470928927,9.18976006403227e-12,1.0034102252031954e-10,1.2231570645226952e-7,0.4214890290723745
CENPK,0.21662281504191203,0.13272720885849384,16.93327180055344,2.277045862534979,0.45800706056307694,0.2540510892872705,0.015003071602439357,1.030463184543828,1.0210827991821463,0.9168016312371401,0.40117401952379095,0.48768163301321193,1.0,0.020514061302904785
PPWD1,2.1458058692882456,0.9383800337882313,394.24050842613065,37.43736101710079,11.150098356532183,2.3420162075622546,0.005940577280888631,1.0119521572757473,1.1585462836099139,4.1718428113910075,0.016542562188977428,0.031050839477547536,1.0,0.2457305508423071
TRIM23,3.948707003710366,-28.21272175002023,43.40088790552909,86.61867522029904,-1.3505558535865598,28.48771587097175,0.6563855544379896,4.820477066174654,3.0025340498828754,45.13771380932434,0.0,0.0,0.0,0.5497594321465495
SHLD3,0.08300984726458623,-0.27773985159842524,-1.8795003403780584,2.300637044294129,-0.13062929327100606,0.28987938855462836,-0.1542321553910012,0.7327536671532869,2.8511671345902703,0.8349255766516357,0.43514763081143104,0.5196317034003362,1.0,0.02816441715039597
TRAPPC13,-0.5075503781197979,-3.765086263044413,189.16024837541045,53.59237333288838,4.236496095078814,3.7991422656298743,0.020084252892764425,1.0409917953702739,3.2755893254295447,4.413745749423979,0.013095762904094865,0.025192167112805704,1.0,0.0806757814039859
SGTB,2.2952671987900763,-25.226522515107586,-409.8155370672457,96.69052465871248,-15.828314428936194,25.330726198020294,-0.06181006796202515,0.8835760371331576,3.0508562200505707,21.400408112979658,2.7507509603452718e-9,1.8435294704025966e-8,3.661249528219557e-5,0.3990854621564539
NLN,1.2672427496715923,10.17979352644691,362.1123059397037,83.53055473719715,8.705679725078324,10.258367337334223,0.028329242527986253,1.0583103737765869,0.12384896436167368,4.87100925878312,0.008430476259693398,0.01697573963941288,1.0,0.2043426702777077
ERBIN,2.433259584736344,20.339237716195054,248.8204199197139,103.15159495482067,4.552150780152918,20.4842706260829,0.08232552068151197,1.1794220555041501,0.1190678742878945,19.409383296153816,1.5129277830538967e-8,8.851458809866974e-8,0.00020137068792447366,0.37882810973489756
SREK1,1.9970274143779292,10.957302891754443,300.8940629366757,84.62246030926178,6.758487582106678,11.137800732434895,0.03701568792594916,1.0768770320800463,0.18027667611099288,5.286135993571736,0.0056597620287895944,0.011855749544096553,1.0,0.20685960525372282
MAST4,0.7802809699466775,120.87103979683825,1960.1239573366693,560.2033463498635,43.747519093337736,120.87355831595642,0.06166628282029373,1.1314378492241342,0.006455393554797237,23.30988949919802,5.483196119371314e-10,4.270411957216629e-9,7.298134034883219e-6,0.40264701275841874
MAST4-IT1,0.23703148151131403,0.5917214801080214,9.472646765761965,3.515492319213047,0.18616107645465335,0.637430963515796,0.06729174847094829,1.1442932414517237,0.38100582710796294,1.0321392396058586,0.35780042758178765,0.44379123018484706,1.0,0.0530426119739581
PIK3R1,-7.691350426688679,-49.84777320318297,203.5964167138991,431.3655210107364,-7.117784509276187,50.43765820002045,0.24773352603202853,1.6586323719181884,3.294682150013397,9.570314279016426,9.982524036589169e-5,0.00029092926412743996,1.0,0.23109031458375306
SLC30A5,-1.7157519901732856,-0.29875461875834214,12.31190636412839,36.93319355467833,-0.7694152247046888,1.7415680331279144,0.1414539699718718,1.3295198277656408,4.5399928332964885,0.23068199710890397,0.7941655918694628,0.8388496173147012,1.0,0.02945625112714778
CCNB1,0.2023848962568512,-0.9960432622986,73.15738971081882,3.8863149335234386,2.164721086790481,1.0163964908456413,0.013893285351805442,1.028178056482988,2.9411327697372807,2.3285986086817303,0.09960276090114173,0.1499335837586741,1.0,0.24616222049528946
MRPS36,-0.42131772982478843,-6.198711612242765,145.0990122527719,25.546456972720268,3.7360173525016136,6.213013301226549,0.042819128847018446,1.0894692531735202,3.209456873957861,11.224419732904558,2.1751603628272775e-5,7.118609399860109e-5,0.28951384429231064,0.35398673719079166
CDK7,0.29754718269995034,2.711349939389175,174.07760210331855,22.580248805244345,4.734292290564821,2.7276276908255572,0.015669032993725726,1.0318369197331692,0.109303954565956,5.853594315069046,0.0032896990184336783,0.007249320187972228,1.0,0.2142286245248155
CCDC125,-0.9296006533932051,3.9088050292033634,56.414553478936796,16.823147960998803,1.2372314224355632,4.017824552057317,0.07121964642612001,1.1533616557500856,6.049700522166999,11.953572346044892,1.1178873015937896e-5,3.872743358722889e-5,0.1487907998421334,0.2409009234371089
AK6,-0.6625407128813172,-3.2983735571710535,124.67922282826544,17.813431552849096,3.3395559773567602,3.364257469170651,0.026983304778893408,1.0554631897097342,3.3398235674481405,10.898189091173283,2.9332515214308685e-5,9.366981226066426e-5,0.3904157775024486,0.3214301122862856
TAF9,-0.37880200452681906,-4.5121624323639695,59.062302466309006,20.67653816735153,1.1995551343424218,4.528034979400035,0.07666539891469636,1.1660620079104205,3.2253475814057713,4.702987595839159,0.009909619702437533,0.019618777069677757,1.0,0.16868577591427902
RAD17,0.3262306214154334,0.0789007007485847,49.32343926222222,24.24963774946935,0.7835562972735288,0.33563631944072675,0.006804803648349744,1.0137028525175034,1.3334975533961626,3.4302175835835054,0.033956034107976985,0.058703054159913455,1.0,0.007260025563200934
OCLN,0.12437077769770971,0.13844046090115034,34.016420638293425,2.541295346421355,0.9835976653710025,0.18610172368803055,0.005470937864595007,1.0110020673560773,0.7319139023516532,0.5857946041696498,0.5574474918879149,0.6348614800229441,1.0,0.044609699684508675
GTF2H2C,1.0832685023557496,0.6447121919411722,13.137703578717549,10.582367810536173,0.07985424275566748,1.2606047987508455,0.09595320759047761,1.2122748698322066,1.0339472653387616,0.48502916039306654,0.6162740002893211,0.6864680679429964,1.0,0.05740446031010782
SMN2,-0.06679614312510596,0.1742544303630432,-27.521207820617136,2.677021226756552,-0.9436946577304278,0.1866181428413066,-0.006780884910926917,0.9865295716028083,5.917135738778934,0.3829766145363494,0.6822396463947237,0.7447993524429338,1.0,0.05626537246617558
SERF1A,-0.005701887345194115,0.2662181276595995,-19.839930802789198,2.519955994852499,-0.6987464624263028,0.2662791824643453,-0.013421376571883527,0.973512742315967,6.261770478107512,0.06845682072443189,0.9338517842078257,0.9502000801013806,1.0,0.06652856070570368
SMN1,0.24998725707575692,0.5634826362912535,-32.73942807838543,5.457823887566615,-1.193664123936001,0.6164465184442213,-0.018828872543781523,0.9630382038609288,0.4175580413523424,0.651570360401262,0.5221347998778851,0.6026896354500608,1.0,0.08599534318640034
NAIP,-1.3793001346705984,1.0838325892127885,22.17272215445638,15.348548212132602,0.21325543569761868,1.7541841245838556,0.07911451342618711,1.171822695828415,5.3784015948120185,1.0434299680464836,0.35381715201155506,0.43979326608832625,1.0,0.02795879759469433
GTF2H2,4.504409978185464,1.333346747605108,215.76930063752422,22.908531476233197,6.026899036290345,4.697608200023272,0.021771439153500764,1.0445119679079111,1.2830048357235317,2.5842114207352807,0.0775282496692622,0.12070429326212186,1.0,0.10828395517654799
BDP1,1.5018970097550552,16.91160141306884,579.1544961835207,131.18148548176933,13.999156584429715,16.978161177890353,0.029315426694901055,1.0604015506192388,0.08857630187592144,8.552377538545102,0.0002574214850361578,0.0007006707496587444,1.0,0.2974546158144389
MCCC2,2.7661054530408067,-0.7456877943615807,245.29638416578314,41.447601603430556,6.3702744550735195,2.8648542133941,0.01167915386578994,1.0236343367874363,1.8341170236275905,0.31009815778216854,0.7336647444909824,0.7891609624353464,1.0,0.061346220575636545
CARTPT,8.21446703611225,-45.676824218873946,183.1027927583889,52.50915047928625,4.081051321221954,46.40958671879426,0.25346192714839405,1.679032821943634,2.963655823011371,12.890355067086372,4.778520488857296e-6,1.771153096816781e-5,0.06360210770669061,0.314045653806434
MAP1B,-10.320480999982008,-336.8709177085526,-4255.247280407792,1509.3611141397707,-180.1440123296112,337.0289713450068,-0.07920314593625884,0.8532192085716236,3.1722193815072206,20.770663651534452,4.704374001462952e-9,3.027815181792645e-8,6.261521795947189e-5,0.40524977241480586
MRPS27,-0.07505935958103943,-3.366958564117485,251.97930545726194,52.95929975478606,6.219375178202368,3.3677951065860277,0.01336536387571414,1.0270928333272713,3.163881888120202,2.3794422553363708,0.09475670361308852,0.14344992323591996,1.0,0.12806487976809477
PTCD2,-0.6858976217514018,-0.25711761999083566,80.56514330216538,14.577591335054365,2.0621109989722206,0.7325059849816797,0.00909209560062921,1.0183510406169187,4.353738450924065,0.039897995034670265,0.9608937426910541,0.9705923742291819,1.0,0.07427348550823487
TNPO1,5.474900978101842,14.473193570058509,312.83144213094874,145.0036955076834,5.244617081977047,15.474103296682605,0.04946466758991978,1.1040774938149898,0.36164205177863235,9.962918294149945,6.940977100355905e-5,0.00020783893184642767,0.923844052057371,0.2555263453582257
FCHO2,15.314672121017898,17.636132916301467,538.5001112648138,104.60224914884502,13.559308191124014,23.357490584729664,0.04337508961672868,1.090683587989258,0.7150620574729255,18.372317515529367,3.711997131894407e-8,2.0165992581842675e-7,0.0004940668182551455,0.3222859890820491
BTF3,0.29671454590940183,-17.742066024981437,342.3894184436126,33.227222695222956,9.661318617137178,17.744546947063903,0.05182562892195868,1.1093166626367146,3.1248704247398567,27.676547462420267,1.4838796857929992e-11,1.5514877154677783e-10,1.975043861790482e-7,0.48701596452131546
ANKRA2,0.7874878100937238,-1.2803706517267166,181.9954569240333,12.046961371004096,5.310890486032163,1.5031586931689236,0.008259319867508323,1.0166562086903703,2.590182768070453,0.9472282111359148,0.38924164248059,0.47602570006470096,1.0,0.2730828997212865
UTP15,-0.47998520280666995,-0.4805913372811655,24.07474197839585,7.000611438941098,0.5335665793579611,0.6792303205710557,0.02821339980219029,1.0580650109734941,3.9263598059550637,0.030522066655147943,0.9699427463904988,0.9774332188414248,1.0,0.07919518313047236
ARHGEF28,8.162628834302076,18.469454467867077,362.16811405800263,84.84248309770615,8.66642596750927,20.192802129154707,0.05575532838299716,1.1180950871293074,0.41614183302113184,9.191548313915975,0.00014188815457871762,0.00040258608770896,1.0,0.26409702713506966
ENC1,-38.54551306012675,-302.44873272925605,-3309.197162530618,697.2663132267851,-125.20198361741876,304.8950516269514,-0.09213565606764611,0.8312743374767368,3.2683540901875507,50.67281143478401,0.0,0.0,0.0,0.5791157670078229
HEXB,0.7935540878832317,3.833425034690121,166.1920275448806,41.78647186544426,3.887673614982379,3.914699935753077,0.02355528116230426,1.048247034794439,0.20412596087589988,2.0906865109853565,0.12582003364311245,0.183344060410535,1.0,0.13851042620302267
GFM2,1.6261809212144904,-0.5231134346323157,196.35237910579713,44.819878572642864,4.735390641661071,1.70824824133228,0.008699911094083837,1.01755252761792,1.882024456699652,0.10460233721568213,0.9007231523514536,0.924548866954411,1.0,0.04923783075278787
NSA2,-0.35001342355884,-8.087474535209981,367.3752051373782,30.47159980229002,10.528237666721505,8.095045012496303,0.02203481590291103,1.045062577403008,3.184844120947304,11.140160034992778,2.3496368756203978e-5,7.64637330428056e-5,0.31273666814507495,0.31788168120864013
FAM169A,11.054374064281836,-7.028045385057901,-74.065418878743,128.8703697158737,-6.341743393581773,13.099336162092358,-0.17686170361823075,0.6994350260961436,2.1371032869354476,6.699026322596892,0.0014723920839208038,0.0034698191637722907,1.0,0.16165463998485596
GCNT4,-0.6745500911363286,4.643154569983157,156.4888801461334,39.09940946767881,3.6684209587017036,4.691897503804564,0.029982306087328044,1.0618180601765956,6.138916223968542,0.10151483178639706,0.9035060733818697,0.9269050282651985,1.0,0.06516555183760375
ANKRD31,0.23265303757520953,1.1285747759194422,36.837177188003835,4.809089159369552,1.000877750894821,1.1523057149622191,0.03128105362366017,1.0645823099479417,0.20329971267794766,3.3327542597816544,0.037333492013243985,0.06382080383974795,1.0,0.13797326303132706
HMGCR,5.037820909773252,-12.66405923777034,65.27064879341378,86.28136984292985,-0.6565850327973747,13.629307975708265,0.20881220315192497,1.5278448529762179,2.7629803017357304,1.8300968683092633,0.1626018365904749,0.22888065539406155,1.0,0.09317209676501048
CERT1,5.936596858308471,0.9448660498741465,208.64623900457127,119.72027591086577,2.778936346678297,6.011318832858791,0.028811057709634,1.0593315192442132,1.412960649101789,0.48478219506762266,0.6164256122367886,0.6865228042256217,1.0,0.08147434047191515
POLK,5.986023888398289,11.345387538468627,510.14073918125086,69.46802611173419,13.771022283422397,12.827716101883226,0.025145445397031098,1.0515880964566495,0.48549664861800984,28.096250406656353,1.0547562823148837e-11,1.1422950461847926e-10,1.4038806117611102e-7,0.4642864535808712
ANKDD1B,0.9343087585683301,-0.8367674438337405,74.52388064975497,13.148255628349235,1.9179882819189287,1.2542378607734443,0.016830012740051376,1.0342362215245318,2.301175472632778,0.15141716031652028,0.8595701088066259,0.8923545860865915,1.0,0.0271135104698923
