"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"PPARD",0.00109979977702086,9.86965545869655,67.2382826071614,"['GADD45B', 'BCL6', 'GADD45A', 'SMAD9']",0.107780378148044,0,0,4,"PPARD",0.107780378148044,0.483069263677055,0.818739689630508,NA,NA,NA,0.214872445150905,0.330984272092661
"EP300",0.00367867549366905,2.76239490335443,15.4837828508291,"['ACTA2', 'PLSCR1', 'CDKN1A', 'CEBPD', 'BCL6', 'C1R', 'ARSF', 'NUPR1', 'JUNB', 'CD44', 'FOSL2']",0.180255099189784,0,0,11,"EP300",0.180255099189784,2.8729492510077e-05,0.338741363410746,NA,NA,NA,0.132105733342128,0.536827244181562
"BATF",0.0064656319734854,20.1233108108108,101.446731551841,"['NFIL3', 'JUNB']",0.21121064446719,0,0,2,"BATF",0.21121064446719,NA,NA,NA,NA,NA,NA,NA
"KRT7",0.0126565052461419,13.411036036036,58.6006477794874,"['HSPA1B', 'HSPA1A']",0.310084378530476,0,0,2,"KRT7",0.310084378530476,NA,NA,NA,NA,NA,NA,NA
"LMO4",0.0410315134806923,6.69876126126126,21.3919239297113,"['GADD45A', 'SMAD9']",0.668572082006521,0,0,2,"LMO4",0.668572082006521,0.0275144051634295,0.104432618710744,NA,NA,NA,0.953123858551817,0.973473032512164
"NFKB1",0.0489110064961244,2.36953883495146,7.15068251574757,"['SOCS3', 'SERPINA3', 'ZFP36', 'IL1R1', 'SERPING1', 'HSPA1A']",0.668572082006521,0,0,6,"NFKB1",0.668572082006521,0.00404638008683091,0.854549472596767,NA,NA,NA,0.352261708548179,0.599528416552802
"JUND",0.0630355525097531,5.18308631211857,14.3263428212929,"['PRKCQ', 'FOSL2']",0.668572082006521,0,0,2,"JUND",0.668572082006521,0.032358734966843,0.0404450113001243,0.730035877787582,0.739865598995616,0.65073907186168,0.0230908272059849,0.470988704970999
"STAT3",0.0852105792380227,2.21179574147353,5.44683384655913,"['SOCS3', 'CDKN1A', 'IL1RAP', 'HES5', 'CD44']",0.668572082006521,0,0,5,"STAT3",0.668572082006521,0.000120462363250935,0.0371097973096874,0.983381057301372,0.983029110164458,-0.108369886135233,0.982885488676231,1
"ZNF274",0.0952200399954539,11.4228187919463,26.8614992182738,"['SERPING1']",0.668572082006521,0,0,1,"ZNF274",0.668572082006521,0.239459284620828,0.834906222447623,NA,NA,NA,0.0493299037749397,0.0618053670690064
"TCF4",0.0957191275120815,4.01385135135135,9.41784846392897,"['LGALS3', 'ID3']",0.668572082006521,0,0,2,"TCF4",0.668572082006521,5.21069000539725e-05,0.155510271656542,0.709805213989,0.717857104995526,-0.657464190606464,0.169617493863555,0.623325365480139
"ATF3",0.0996006817557168,3.91562294001318,9.03172210988786,"['ID3', 'JUNB']",0.668572082006521,0,0,2,"ATF3",0.668572082006521,NA,NA,NA,NA,NA,NA,NA
"CEBPA",0.101495709286457,2.77597935726015,6.35071555711188,"['CDKN1A', 'CEBPD', 'GFAP']",0.668572082006521,0,0,3,"CEBPA",0.668572082006521,NA,NA,NA,NA,NA,NA,NA
"HSF1",0.114506368846187,2.62400177462289,5.68653941135778,"['PRKCQ', 'HSPA1B', 'HSPA1A']",0.668572082006521,0,0,3,"HSF1",0.668572082006521,0.0216201526911221,0.0856255752839076,0.972134673714499,0.971009064329419,-0.0624839741360193,0.0666249118702643,0.0963515424848135
"SPI1",0.115545639956716,3.56636636636637,7.69653843584473,"['CEBPD', 'BCL6']",0.668572082006521,0,0,2,"SPI1",0.668572082006521,0.00216894282731618,0.0322572492957164,0.989433919918226,0.988948396273375,0.0995078322222715,0.468087440561481,0.724769227878771
"PPARG",0.130899237621581,2.46209912536443,5.00625368750381,"['GADD45B', 'BCL6', 'GADD45A']",0.668572082006521,0,0,3,"PPARG",0.668572082006521,NA,NA,NA,NA,NA,NA,0.907474941395875
"NFE2L2",0.136300549112174,3.20837837837838,6.39395452795314,"['CDKN1A', 'PRKCQ']",0.668572082006521,0,0,2,"NFE2L2",0.668572082006521,6.44479175782526e-07,0.00124531497377556,0.640247020967884,0.641853566897799,0.106666389874095,0.877546188183111,0.860923579252939
"CCNT2",0.139395638523855,7.26662599145821,14.3184437507311,"['ELL2']",0.668572082006521,0,0,1,"CCNT2",0.668572082006521,0.132214626808748,0.785026854579614,NA,NA,NA,0.807926997626015,0.989949068302463
"ZNF263",0.139395638523855,7.26662599145821,14.3184437507311,"['SERPING1']",0.668572082006521,0,0,1,"ZNF263",0.668572082006521,0.537110697132314,0.560650985876351,NA,NA,NA,0.284007691534873,0.275162274511213
"E2F1",0.145151881714322,2.34158906280959,4.51920747261875,"['CDKN1A', 'CEBPD', 'IFI16']",0.668572082006521,0,0,3,"E2F1",0.668572082006521,NA,NA,NA,NA,NA,NA,NA
"ELK4",0.150100544692754,6.66051454138703,12.6313322124481,"['ID3']",0.668572082006521,0,0,1,"ELK4",0.668572082006521,0.00784527094932238,0.229161090013526,0.999501882639252,0.999501882639252,-0.0195180176713587,0.986193665445875,0.97196208128772
"PAX5",0.150100544692754,6.66051454138703,12.6313322124481,"['ID3']",0.668572082006521,0,0,1,"PAX5",0.668572082006521,NA,NA,NA,NA,NA,NA,NA
"SMAD3",0.152799271257809,1.70730633802817,3.20739719864067,"['SOCS3', 'RASL12', 'CEBPD', 'SMAD9', 'JUNB', 'HSPA1B']",0.668572082006521,0,0,6,"SMAD3",0.668572082006521,5.15845114541239e-05,0.0195287456167577,0.990113802316206,0.989849502884552,0.0369736585940141,0.950928949579823,0.988109310598121
"SMARCA4",0.171038934232949,1.89379532634972,3.34418510914331,"['CIITA', 'BCL6', 'ANGPTL4', 'JUNB']",0.668572082006521,0,0,4,"SMARCA4",0.668572082006521,0.0452470544095428,0.054057626221649,NA,NA,NA,0.577529388695381,0.397905635020156
"ZZZ3",0.171115142284042,5.70805369127517,10.0771041699915,"['TRIM22']",0.668572082006521,0,0,1,"ZZZ3",0.668572082006521,NA,NA,NA,NA,NA,NA,NA
"SREBF1",0.175424990462975,2.71690334402199,4.72888908645526,"['EGF', 'ID3']",0.668572082006521,0,0,2,"SREBF1",0.668572082006521,6.63649015455651e-08,0.000131240803787893,0.609778196493337,0.607941719448913,-0.0652856384289517,0.276334923620166,0.707068232712361
"RXRA",0.187480298078966,2.05895691609977,3.44686171549292,"['GADD45B', 'GADD45A', 'TMPRSS3']",0.668572082006521,0,0,3,"RXRA",0.668572082006521,9.28769040523331e-06,0.00474500000724265,0.954714451479705,0.95452713909748,-0.0180692110368137,0.551285844498922,0.93803969239934
"FLI1",0.191613512556851,4.99370805369128,8.25097843062365,"['SMAD9']",0.668572082006521,0,0,1,"FLI1",0.668572082006521,NA,NA,NA,NA,NA,NA,NA
"SMAD4",0.200951315044148,1.76712328767123,2.83568968770438,"['RASL12', 'CEBPD', 'SMAD9', 'JUNB']",0.668572082006521,0,0,4,"SMAD4",0.668572082006521,0.0980098888413186,0.460270412193141,NA,NA,NA,0.198140265891889,0.51162880717559
"KDM6A",0.201673061263044,4.6995657323332,7.52450947730934,"['SMAD9']",0.668572082006521,0,0,1,"KDM6A",0.668572082006521,0.000709482648434477,0.015140457911885,0.716269745975246,0.724856160996452,0.127202260010249,0.197281856142514,0.47627701007367
"CEBPB",0.206516629927917,1.95752447320392,3.08774886903074,"['CIITA', 'CEBPD', 'JUNB']",0.668572082006521,0,0,3,"CEBPB",0.668572082006521,1.50013090335586e-05,0.0186575280591426,0.986635528434537,0.986739222069397,0.0951056514021384,0.754416656038673,0.974322646261424
"NCOA1",0.211487087165328,2.39088342073417,3.71445576772264,"['CIITA', 'PSMB9']",0.668572082006521,0,0,2,"NCOA1",0.668572082006521,2.12978928258102e-05,0.00295797131550196,NA,NA,NA,0.0140868443467532,0.060584562202716
"TCF12",0.231111657187309,3.99362416107383,5.85007760798462,"['ID3']",0.682045955658048,0,0,1,"TCF12",0.682045955658048,5.40997440645683e-06,0.0742999481462888,NA,NA,NA,0.0317464062618718,0.16007561790841
"CNOT3",0.240682867532995,3.80313199105145,5.41670625164829,"['ID3']",0.682045955658048,0,0,1,"CNOT3",0.682045955658048,0.126316183176649,0.955813592263872,NA,NA,NA,0.941918045989726,0.968272437183181
"JUN",0.24301178027636,1.62211152622112,2.29471254123487,"['CDKN1A', 'BCL6', 'JUNB', 'FOSL2']",0.682045955658048,0,0,4,"JUN",0.682045955658048,0.0400163729110129,0.535939494029189,0.935379330653186,0.936179376047862,0.0208143791776347,0.913886871563383,1
"HCFC1",0.243587841306446,2.16344046749452,3.05537863433461,"['HSPA1B', 'HSPA1A']",0.682045955658048,0,0,2,"HCFC1",0.682045955658048,0.19660104993611,0.31618462159387,NA,NA,NA,0.372874065502517,0.671117149083482
"BACH1",0.268692141584866,3.32690156599553,4.37217747486393,"['SMAD9']",0.731439718758802,0,0,1,"BACH1",0.731439718758802,0.0385916856289743,0.597111629445416,NA,NA,NA,0.0720064541295458,0.226614852705941
"CBFB",0.286792345711479,3.07046979865772,3.83500713481033,"['SERPING1']",0.741526513048089,0,0,1,"CBFB",0.741526513048089,0.000229101758488452,0.0346463381229583,0.920933281168624,0.921865093678197,-0.252716004006343,0.749197822149224,0.722358903087643
"MAX",0.303515503590559,1.83814849332091,2.19166596706078,"['PLEKHA5', 'HSPA1A']",0.741526513048089,0,0,2,"MAX",0.741526513048089,0.274111260364165,0.873019797067743,NA,NA,NA,0.900187876867588,0.929830205152971
"ATF1",0.313111542607849,2.75214070816941,3.19577419216154,"['FOSL2']",0.741526513048089,0,0,1,"ATF1",0.741526513048089,0.00039140392287935,0.331572651291165,0.960544198396448,0.961049312701616,-0.262229506705196,0.163810232389331,0.397905635020156
"TBL1XR1",0.321668398708733,2.66017897091723,3.01726565233976,"['BCL6']",0.741526513048089,0,0,1,"TBL1XR1",0.741526513048089,0.0368192356498789,0.578884256976489,NA,NA,NA,0.0323139877668364,0.113066061716831
