"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ILF3",3.65340744290333e-14,3.76295881199215,116.427943863741,"['RPL5', 'RPL3', 'RPL32', 'ARRB2', 'RPL8', 'RPL10A', 'RPL9', 'RPL6', 'RPL7', 'TXN2', 'RPS4X', 'RPS14', 'RPL7A', 'RPS16', 'MAP1LC3A', 'MRPL40', 'RPL18A', 'SUMO1', 'SUMO2', 'MRPL9', 'RPS13', 'NOMO1', 'GABARAPL1', 'HSP90AA1', 'RPL21', 'RPS8', 'RPL23', 'RPL22', 'RPS6', 'RPS3A', 'RCN1', 'SLC25A17', 'RPL37A', 'RPL24', 'RPL27', 'RPL29', 'NDUFB9', 'RPL10', 'RPL12', 'RPN1', 'RPL11', 'RPS27L', 'NEDD8', 'UQCRH', 'MRPL20', 'RPS15A', 'RPL14', 'RPS3', 'RPL13', 'RPL15', 'RPS2', 'RPL18', 'HNRNPA1', 'RPL17', 'RPL19', 'UBL4A', 'NOP56', 'NDUFA2', 'RPL23A', 'RPS26', 'RPS25', 'RPS28', 'SPCS2', 'OCIAD2', 'SLIRP', 'KIAA0825', 'RPS24', 'RPS23']",8.3297689698196e-12,0,0,68,"ILF3",8.3297689698196e-12,8.34596668775493e-12,8.99414741624542e-09,0.955212820399178,0.954440404750361,0.014271138041382,0.149703660334499,0.187562771411261
"ILF2",9.85330181341528e-12,4.43489846178691,112.394583035741,"['ATP6V1A', 'YWHAE', 'RPL10', 'RPL11', 'MRPS34', 'TIMM13', 'NEDD8', 'NENF', 'RPL8', 'RPL10A', 'RPL9', 'RPL6', 'TXN2', 'RPL7', 'RPS4X', 'RPL7A', 'RPS16', 'MAP1LC3A', 'RPS15A', 'SUMO1', 'SUMO2', 'RPL14', 'RPS3', 'RPS2', 'RPL18', 'HNRNPA1', 'RPL17', 'RPS13', 'RPL19', 'UBL4A', 'NOP56', 'GABARAPL1', 'MRPS26', 'RPL21', 'RPS8', 'RPL23', 'RPS6', 'RPL23A', 'MRPL21', 'RPS26', 'RCN1', 'MRPL50', 'SRSF7', 'FKBP3', 'RPS24', 'RPS23']",1.12327640672934e-09,0,0,46,"ILF2",1.12327640672934e-09,1.56877630572739e-07,2.08245898596945e-05,0.979548924310056,0.978559889391117,0.0345800206400066,0.00159106397745079,0.0373373765200316
"RAD21",2.82126862790645e-10,3.9775,87.459912166138,"['RPL5', 'RPL30', 'PCNA', 'WNT2B', 'RPL10', 'RPL11', 'PDS5B', 'MEA1', 'RPL6', 'RPS4X', 'RPS14', 'RPS16', 'RPS15A', 'RPS19', 'SUMO1', 'RPS18', 'TMSB4X', 'SUMO2', 'RPS3', 'RPL13', 'RPS2', 'RPS27A', 'CCT7', 'RPS10', 'RPL17', 'RPS13', 'HSP90AA1', 'RPS7', 'RPL23', 'RPS5', 'RPL22', 'RPS6', 'SSU72', 'RPL35A', 'RPS3A', 'RPL23A', 'EIF2S1', 'RPS25', 'NACA', 'PSMC1', 'EIF3I', 'UBA1', 'UBA52', 'EIF3D']",2.1441641572089e-08,0,0,44,"RAD21",2.1441641572089e-08,3.43510504429041e-08,0.00211333341251407,0.554465216526275,0.556364550203254,-0.104934269134778,0.587365411151445,0.595021688055369
"ESR1",3.45973361060163e-08,1.96174006020246,33.7016920774112,"['RPL5', 'RPL3', 'MPG', 'FMR1', 'RPL8', 'RPL10A', 'RPL9', 'BZW1', 'RPL6', 'RPL7', 'CNDP2', 'RPS14', 'RPS16', 'TRIM28', 'RPS19', 'RPL18A', 'RPL36AL', 'RPS18', 'RPL36', 'RPS10', 'AP2M1', 'RPS13', 'RPS12', 'RPS9', 'RPL21', 'RPS7', 'RPS8', 'RPL22', 'RPS6', 'SARS', 'RPSA', 'GTPBP4', 'INPP4B', 'MYL6', 'RPL24', 'VDAC1', 'RPL29', 'SRSF7', 'RPL28', 'RPN1', 'PRPF8', 'LDHA', 'UBB', 'BLOC1S1', 'G3BP2', 'PPARGC1B', 'BTF3', 'FIS1', 'GOT1', 'IDH1', 'RPS26', 'RPS25', 'NACA', 'RPL27A', 'CALM2', 'RPS24', 'AARS', 'RPS23', 'YWHAE', 'CUEDC2', 'CLTC', 'MYL6B', 'RPS4X', 'RPL7A', 'SUMO1', 'MED10', 'TMED2', 'HSP90AA1', 'NME2', 'RPL13A', 'EDF1', 'WIPI1', 'RPS3A', 'GNL2', 'NME1', 'HAX1', 'POLR1B', 'RPL37A', 'ALDOC', 'SLC25A5', 'RBM23', 'GAPDH', 'PTMA', 'OTUB1', 'RPL10', 'RPL12', 'RPL11', 'RPL36A', 'NEDD8', 'SLC3A2', 'RPS15A', 'TDG', 'RPL14', 'RPS3', 'RPL13', 'RPL15', 'RPS2', 'HNRNPA1', 'CCT7', 'RPL18', 'RPL17', 'RPL19', 'NOP56', 'MDH2', 'RPL23A', 'PSMC5', 'SPCS2', 'PSMC1', 'APEX1', 'EIF3I', 'HNRNPA2B1']",1.97204815804293e-06,0,0,111,"ESR1",1.97204815804293e-06,0.0736862578202923,0.472022406108207,0.997996997861074,NA,-0.0258872499292061,0.987122331527676,0.874461784259632
"ESR2",0.000624045337703086,1.91398865784499,14.1238726462278,"['RBM25', 'PCNA', 'RPL32', 'FMR1', 'RPS27L', 'RPL10A', 'RPL7', 'PURB', 'RPS4X', 'RPL7A', 'RPS16', 'RPL18A', 'RPL36AL', 'RPS18', 'MED10', 'CNTRL', 'RPL36', 'RPS3', 'RPS27A', 'RPL17', 'RPS13', 'NOP56', 'SF3A1', 'RPS9', 'HSP90AA1', 'CPSF6', 'RPS7', 'RPL23', 'RPS6', 'WIPI1', 'RPL23A', 'CWC15', 'GNL2', 'PPRC1', 'GTPBP4', 'RPS26', 'RPS25', 'MYL6', 'EIF3I', 'RPL29', 'CALM2', 'RPS24']",0.0284564673992607,0,0,42,"ESR2",0.0284564673992607,0.399830705555453,0.968846147109587,NA,NA,NA,0.8492175983245,0.611855475808359
"NFE2L2",0.00363190718727931,3.11807958477509,17.5173629152382,"['PRKCG', 'GADD45GIP1', 'PSMB5', 'SUMO1', 'TRIM28', 'DDIT3', 'CLTC', 'SUMO2', 'COPS7A', 'PTMA', 'SQSTM1', 'ATG7']",0.138012473116614,0,0,12,"NFE2L2",0.138012473116614,0.00118881384996741,0.000367576825174863,NA,0.583084689948513,NA,0.617939010179287,0.857426658241868
"TAF1",0.00441091693619101,2.16350195055715,11.7341264420457,"['RPL5', 'DBR1', 'RPL30', 'TAF13', 'ECI1', 'BUD31', 'SSU72', 'RPL36A', 'RPL35A', 'IMP4', 'EDF1', 'COX5A', 'SAP30', 'RPL7A', 'LSM7', 'RPL37A', 'PPT1', 'RPS3', 'BAX', 'TAF6', 'TAF9B']",0.14366986592165,0,0,21,"TAF1",0.14366986592165,0.80393819795035,0.0264758102879235,NA,NA,NA,0.639133219708745,0.248765881092912
"CHD2",0.00639119743369827,Inf,Inf,"['SUMO1', 'SUMO2', 'PARK7']",0.182149126860401,0,0,3,"CHD2",0.182149126860401,4.89409872942413e-05,0.249790987696149,NA,NA,NA,0.0162792967702461,0.620964164495196
"ERG",0.012412048602673,3.05224564619615,13.3965735686102,"['RPL7A', 'SETDB1', 'RPS18', 'DNAJA4', 'HNRNPA2B1', 'ETV1', 'PRPF8', 'EIF2S1', 'NME1']",0.279081561216498,0,0,9,"ERG",0.279081561216498,NA,NA,NA,NA,NA,NA,NA
"POLE",0.0129074138920828,8.79744525547445,38.2684770093344,"['POLE4', 'PCNA', 'SUMO1', 'NEDD8']",0.279081561216498,0,0,4,"POLE",0.279081561216498,0.00548656678317199,0.00501929423100944,0.454117763419313,0.455681597865065,0.52919108405477,0.189373799175248,0.432289356747683
