"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"KLF15","KLF15","MA1513.1","4.43949",3.91954e-06,0.879413,0.860109,0.0973126,534,"False",0.0020877039,0.00103012403265179,0.30461907574744,0.894007354126288,0.897933286049689,-0.42884540829884,0.652849124615898,0.943696786885679
"ZBTB14","ZBTB14","MA1650.1","4.29158",7.7452e-06,0.83415,0.820331,0.0732565,534,"False",0.0020877039,0.0105869063059409,0.018621184991423,0.730035877787582,0.739865598995616,0.208162396697937,0.428192456839048,0.660847043985408
"ZNF148","ZNF148","MA1653.1","4.2126",1.11382e-05,0.865017,0.850645,0.0758842,534,"False",0.0020877039,0.0198125982008258,0.373819150172996,NA,NA,NA,0.257998025623098,0.782454308478006
"MAZ","MAZ","MA1522.1","4.21307",1.11647e-05,0.891909,0.877914,0.0725616,534,"False",0.0020877039,0.932984808075015,0.593070508134745,NA,NA,NA,0.343945915333222,0.880817514796762
"KLF5","KLF5","MA0599.1","4.13934",1.5476e-05,0.938615,0.92756,0.0586987,534,"False",0.0020877039,NA,NA,NA,NA,NA,NA,NA
"KLF10","KLF10","MA1511.1","4.13508",1.57761e-05,0.871428,0.861439,0.0530009,534,"False",0.0020877039,NA,NA,NA,NA,NA,NA,0.903691557744666
"ZBTB33","ZBTB33","MA0527.1","4.09054",1.9054e-05,0.782358,0.772676,0.0533834,534,"False",0.002161268,0.0323082978980599,0.253382009644915,0.707391252019067,0.714986662261619,-0.23696590135494,0.915571861521725,0.972643007056034
"TFDP1","TFDP1","MA1122.1","4.05177",2.2864e-05,0.861322,0.849665,0.061107,534,"False",0.00225814734285714,0.200012429646557,0.184303502585437,NA,NA,NA,0.968900055847634,0.93803969239934
"KLF11","KLF11","MA1512.1","3.98598",3.0148e-05,0.875822,0.865068,0.0589064,534,"False",0.00225814734285714,NA,NA,NA,NA,NA,NA,NA
"E2F6","E2F6","MA0471.2","3.98527",3.0313e-05,0.86224,0.852237,0.0541968,534,"False",0.00225814734285714,0.184464805424435,0.776526007265896,NA,NA,NA,0.934979204503117,0.988109310598121
"KLF4","KLF4","MA0039.4","3.96446",3.30558e-05,0.891503,0.879556,0.0656386,534,"False",0.00225814734285714,NA,NA,NA,NA,NA,NA,NA
"KLF16","KLF16","MA0741.1","3.95664",3.41601e-05,0.88225,0.870747,0.0634071,534,"False",0.00225814734285714,0.962352689416443,0.287194020204625,NA,NA,NA,0.937262648133558,0.972978071362694
"Wt1","Wt1","MA1627.1","3.92176",3.93662e-05,0.839426,0.828844,0.0603026,534,"False",0.00225814734285714,NA,NA,NA,NA,NA,NA,NA
"SP4","SP4","MA0685.1","3.92054",3.98162e-05,0.802472,0.791926,0.0584047,534,"False",0.00225814734285714,0.013419142646822,0.103451343211573,NA,NA,NA,0.385725330343714,0.618321019473096
"SP2","SP2","MA0516.2","3.89315",4.43843e-05,0.798669,0.78945,0.0528976,534,"False",0.00234940894666667,0.05283463403822,0.0883366250898431,0.860611810983269,0.867340967049456,0.299372916570587,0.544462428603652,0.660482771994566
"EGR3","EGR3","MA0732.1","3.85735",5.11644e-05,0.791218,0.780667,0.0629882,534,"False",0.00252442491764706,0.00276658736261172,0.0617011207685953,0.883906099288198,0.88877094298306,0.116656670557889,0.950731602455576,NA
"TFAP2E","TFAP2E","MA1569.1","3.84664",5.40494e-05,0.886913,0.876258,0.0607766,534,"False",0.00252442491764706,0.634345935845089,0.701565626352781,NA,NA,NA,0.0995893176081598,0.0643922333547994
"SP3","SP3","MA0746.2","3.83028",5.78012e-05,0.863536,0.852593,0.0627938,534,"False",0.00254967515555556,0.0442742766003192,0.895099056137732,NA,NA,NA,0.062457779673761,0.36252585235386
"SP1","SP1","MA0079.4","3.7703",7.40423e-05,0.823068,0.812589,0.0602945,534,"False",0.00309418874736842,0.000708978796548889,0.137660040927003,0.714604460145304,0.723162608646163,0.0686965512540216,0.647961665703697,0.372789766638535
"EGR1","EGR1","MA0162.4","3.74882",7.99946e-05,0.823791,0.812172,0.0704928,534,"True",0.00317578562,0.171880705042824,0.158177527786913,NA,0.739865598995616,NA,0.788556899381818,NA
"SP9","SP9","MA1564.1","3.69912",9.85772e-05,0.875789,0.865208,0.0620524,534,"False",0.00370029263636364,NA,NA,NA,NA,NA,NA,NA
"CTCFL","CTCFL","MA1102.2","3.68901",0.000102527,0.8504,0.839568,0.0640373,534,"False",0.00370029263636364,NA,NA,NA,NA,NA,NA,NA
"ZNF263","ZNF263","MA0528.2","3.63899",0.000123396,0.866641,0.856546,0.0644698,534,"False",0.00425984452173913,0.537110697132314,0.560650985876351,NA,NA,NA,0.284007691534873,0.275162274511213
