TF_NAME,Pscan_TERM,MATRIX_ID,Z_SCORE,P_VALUE,SAMPLE_AVERAGE,BACKGROUND_AVERAGE,SAMPLE_DEVSTD,SAMPLE_SIZE,In_original_list,FDR
YY2,YY2,MA0748.2,3.03289,0.00120431,0.852615,0.821895,0.0656368,38.0,False,0.03677777461538462
E2F4,E2F4,MA0470.2,2.99956,0.0013455,0.769176,0.747338,0.0434265,38.0,False,0.03956766666666666
ELF4,ELF4,MA0641.1,2.9833,0.00141689,0.805573,0.779983,0.059579,38.0,False,0.04017895214285715
IRF9,IRF9,MA0653.1,2.89114,0.00191247,0.712949,0.68948,0.0432877,38.0,False,0.05236210965517242
ETV3,ETV3,MA0763.1,2.84311,0.00221523,0.858094,0.835857,0.0657791,38.0,False,0.05862975399999999
HINFP,HINFP,MA0131.2,2.72906,0.00316286,0.844394,0.819262,0.0558626,38.0,False,0.08101002709677418
EHF,EHF,MA0598.3,2.61195,0.00448533,0.825038,0.803084,0.0495382,38.0,False,0.111292250625
Creb3l2,Creb3l2,MA0608.1,2.58265,0.00487815,0.853809,0.831136,0.0616801,38.0,False,0.11737124545454547
OVOL2,OVOL2,MA1545.1,2.56115,0.0051948,0.806559,0.786856,0.0497887,38.0,False,0.12131385882352941
OVOL1,OVOL1,MA1544.1,2.50534,0.00609765,0.767325,0.747231,0.0458685,38.0,False,0.133879913
MLX,MLX,MA0663.1,2.49505,0.00626516,0.795914,0.77323,0.0668756,38.0,False,0.133879913
CREB3,CREB3,MA0638.1,2.48654,0.00641593,0.778755,0.760337,0.0556028,38.0,False,0.133879913
E2F2,E2F2,MA0864.2,2.47921,0.00655995,0.773239,0.755513,0.0446059,38.0,False,0.133879913
ATF6,ATF6,MA1466.1,2.47627,0.00661497,0.753856,0.735722,0.0449467,38.0,False,0.133879913
CREB3L1,CREB3L1,MA0839.1,2.46898,0.00674458,0.754637,0.73715,0.0495308,38.0,False,0.133879913
TFEC,TFEC,MA0871.2,2.45906,0.00693853,0.819329,0.79543,0.0626997,38.0,False,0.13437055658536584
E2F1,E2F1,MA0024.3,2.43837,0.00735509,0.788221,0.7698,0.0430785,38.0,False,0.13904622523809523
IRF7,IRF7,MA0772.1,2.40983,0.00795577,0.782367,0.760339,0.0535381,38.0,False,0.14690421813953486
ZSCAN29,ZSCAN29,MA1602.1,2.37347,0.00875567,0.801555,0.784442,0.0619915,38.0,False,0.158000045
ZFP57,ZFP57,MA1583.1,2.35323,0.00928373,0.843334,0.822293,0.0468366,38.0,False,0.16380625822222222
ARNT2,ARNT2,MA1464.1,2.31138,0.0103792,0.827211,0.803892,0.056372,38.0,False,0.17601459574468084
BHLHE41,BHLHE41,MA0636.1,2.30963,0.010419,0.796994,0.775543,0.0597055,38.0,False,0.17601459574468084
CREB3L4,CREB3L4,MA1475.1,2.29331,0.0108707,0.800054,0.780213,0.0614958,38.0,False,0.17981949583333334
EGR2,EGR2,MA0472.2,2.24313,0.0124162,0.828131,0.808129,0.0476504,38.0,False,0.20119311836734693
ARNT,ARNT::HIF1A,MA0259.1,2.16702,0.0150834,0.911712,0.890666,0.0529702,38.0,False,0.23482783529411766
HIF1A,ARNT::HIF1A,MA0259.1,2.16702,0.0150834,0.911712,0.890666,0.0529702,38.0,False,0.23482783529411766
SPIB,SPIB,MA0081.2,2.1127,0.0172468,0.794118,0.777921,0.0570896,38.0,False,0.25895935471698117
Arnt,Arnt,MA0004.1,2.11229,0.0172857,0.884363,0.86117,0.0669011,38.0,False,0.25895935471698117
FOSL1,FOSL1::JUND,MA1143.1,2.0802,0.018693,0.82785,0.80978,0.0599966,38.0,False,0.2696806821428571
JUND,FOSL1::JUND,MA1143.1,2.0802,0.018693,0.82785,0.80978,0.0599966,38.0,False,0.2696806821428571
EGR3,EGR3,MA0732.1,2.07361,0.0190203,0.801787,0.780667,0.0546718,38.0,False,0.2696806821428571
HES1,HES1,MA1099.2,2.04375,0.0204448,0.87421,0.85239,0.0609565,38.0,False,0.2803901482758621
HIF1A,HIF1A,MA1106.1,2.04299,0.0204819,0.853547,0.833935,0.0552715,38.0,False,0.2803901482758621
IRF5,IRF5,MA1420.1,2.03371,0.0209241,0.760303,0.74655,0.0471773,38.0,False,0.2815887355932204
Arntl,Arntl,MA0603.1,2.0004,0.0226681,0.836717,0.817467,0.0623347,38.0,False,0.29941479672131144
ZFP42,ZFP42,MA1651.1,1.99413,0.0230029,0.749908,0.732999,0.0572952,38.0,False,0.29941479672131144
SP1,SP1,MA0079.4,1.92317,0.0271689,0.832511,0.812589,0.0634849,38.0,False,0.34793720322580646
TFE3,TFE3,MA0831.2,1.84663,0.0323011,0.869346,0.852278,0.0691636,38.0,False,0.40709640317460316
ZNF136,ZNF136,MA1588.1,1.8396,0.0328547,0.741289,0.727715,0.0418735,38.0,False,0.40760362187500004
NRF1,NRF1,MA0506.1,1.809,0.0351781,0.864977,0.844252,0.0572675,38.0,False,0.4297140215384615
GCM2,GCM2,MA0767.1,1.76056,0.0390869,0.847368,0.835222,0.0406428,38.0,False,0.47022725151515155
HEY1,HEY1,MA0823.1,1.74408,0.0405113,0.823344,0.805772,0.0551922,38.0,False,0.48008913731343283
CEBPG,CEBPG,MA0838.1,1.72584,0.0420678,0.78971,0.775369,0.0635053,38.0,False,0.4912034294117647
SPDEF,SPDEF,MA0686.1,1.71116,0.0434145,0.81488,0.801715,0.0561235,38.0,False,0.499581347826087
SPI1,SPI1,MA0080.5,1.70241,0.0442334,0.764719,0.751331,0.05564,38.0,False,0.5015653267605634
ETV1,ETV1,MA0761.2,1.69631,0.0448503,0.827895,0.813569,0.0458452,38.0,False,0.5015653267605634
HEY2,HEY2,MA0649.1,1.68956,0.0455036,0.829833,0.814695,0.0438864,38.0,False,0.5018035888888889
GABPA,GABPA,MA0062.3,1.67552,0.0468522,0.820306,0.806282,0.0449211,38.0,False,0.5095979013698629
TP63,TP63,MA0525.2,1.65686,0.0486904,0.70769,0.696725,0.0403749,38.0,False,0.518986984
NR4A1,NR4A1,MA1112.2,1.65371,0.0490227,0.834777,0.819326,0.0520263,38.0,False,0.518986984
HOXA9,HOXA9,MA0594.2,1.63726,0.050682,0.871542,0.859193,0.0515939,38.0,False,0.5294935263157895
HES2,HES2,MA0616.2,1.62842,0.0516464,0.824313,0.807232,0.0581522,38.0,False,0.5325615792207793
CTCF,CTCF,MA0139.1,1.61643,0.0528565,0.790856,0.779428,0.0557313,38.0,False,0.5380520641025641
FERD3L,FERD3L,MA1485.1,1.597,0.0550086,0.782187,0.770135,0.0546467,38.0,False,0.5452967811764706
NFYA,NFYA,MA0060.3,1.57948,0.0570113,0.835102,0.818924,0.0663899,38.0,False,0.5452967811764706
FOSB,FOSB::JUNB,MA1136.1,1.57383,0.0576625,0.794924,0.780211,0.0601918,38.0,False,0.5452967811764706
JUNB,FOSB::JUNB,MA1136.1,1.57383,0.0576625,0.794924,0.780211,0.0601918,38.0,False,0.5452967811764706
Pax2,Pax2,MA0067.1,1.57181,0.0579168,0.936424,0.926513,0.0360741,38.0,False,0.5452967811764706
TFCP2,TFCP2,MA0145.3,1.57057,0.0580336,0.814812,0.802875,0.0505534,38.0,False,0.5452967811764706
Zfx,Zfx,MA0146.2,1.56789,0.0583756,0.871752,0.855406,0.0585157,38.0,False,0.5452967811764706
IRF2,IRF2,MA0051.1,1.55947,0.0593309,0.765129,0.753151,0.0517495,38.0,False,0.5458932528735632
SPIC,SPIC,MA0687.1,1.55554,0.0598145,0.815176,0.803793,0.045075,38.0,False,0.5458932528735632
HES7,HES7,MA0822.1,1.53796,0.0619414,0.74407,0.730391,0.0525673,38.0,False,0.5562676747252747
Atf1,Atf1,MA0604.1,1.53134,0.0627286,0.853234,0.839285,0.0613175,38.0,False,0.5562676747252747
TP73,TP73,MA0861.1,1.52406,0.0636495,0.752472,0.74256,0.0401033,38.0,False,0.5562676747252747
SP4,SP4,MA0685.1,1.52323,0.0637536,0.807197,0.791926,0.0616557,38.0,False,0.5562676747252747
ZBED1,ZBED1,MA0749.1,1.50638,0.0658426,0.711439,0.700738,0.052879,38.0,False,0.5680107063829788
STAT1,STAT1::STAT2,MA0517.1,1.49591,0.0672456,0.795581,0.78214,0.0535822,38.0,False,0.5680107063829788
STAT2,STAT1::STAT2,MA0517.1,1.49591,0.0672456,0.795581,0.78214,0.0535822,38.0,False,0.5680107063829788
SP3,SP3,MA0746.2,1.45928,0.0721697,0.868127,0.852593,0.0555107,38.0,False,0.6031867557894737
CEBPB,CEBPB,MA0466.2,1.45077,0.0732752,0.823502,0.811598,0.0607885,38.0,False,0.6047750098039215
PAX3,PAX3,MA1546.1,1.44375,0.0742821,0.757755,0.749015,0.0407244,38.0,False,0.6047750098039215
ELF3,ELF3,MA0640.2,1.43093,0.0761339,0.831759,0.820002,0.0473769,38.0,False,0.6047750098039215
Dmrt1,Dmrt1,MA1603.1,1.43078,0.0761362,0.770342,0.756716,0.0605335,38.0,False,0.6047750098039215
ATF7,ATF7,MA0834.1,1.42883,0.0764136,0.741698,0.727749,0.0627495,38.0,False,0.6047750098039215
XBP1,XBP1,MA0844.1,1.42291,0.0772306,0.764263,0.754141,0.0528079,38.0,False,0.6047750098039215
IRF3,IRF3,MA1418.1,1.41997,0.0776915,0.715762,0.705022,0.0491457,38.0,False,0.6047750098039215
KLF15,KLF15,MA1513.1,1.39321,0.0816923,0.882675,0.860109,0.0891285,38.0,False,0.6246206851851851
E2F7,E2F7,MA0758.1,1.38499,0.0829384,0.702362,0.69133,0.0447363,38.0,False,0.6246206851851851
REST,REST,MA0138.2,1.37936,0.0837619,0.699072,0.690243,0.0433809,38.0,False,0.6246206851851851
ZNF528,ZNF528,MA1597.1,1.37658,0.0842086,0.715728,0.70641,0.0424713,38.0,False,0.6246206851851851
BHLHE40,BHLHE40,MA0464.2,1.37372,0.0846635,0.823263,0.809721,0.0585307,38.0,False,0.6246206851851851
KLF6,KLF6,MA1517.1,1.37191,0.084961,0.893178,0.880258,0.0510828,38.0,False,0.6246206851851851
MYBL1,MYBL1,MA0776.1,1.36544,0.0859783,0.753094,0.74297,0.0386954,38.0,False,0.6263006440366973
TP53,TP53,MA0106.3,1.34738,0.0887905,0.716376,0.707924,0.0433471,38.0,False,0.6409059727272727
KLF2,KLF2,MA1515.1,1.33662,0.090583,0.907781,0.894352,0.0555671,38.0,False,0.6479540720720721
Stat2,Stat2,MA1623.1,1.32132,0.0930795,0.804193,0.789435,0.070721,38.0,False,0.6521715831932773
SOHLH2,SOHLH2,MA1560.1,1.31764,0.0937331,0.815053,0.802357,0.0494383,38.0,False,0.6521715831932773
TFEB,TFEB,MA0692.1,1.30657,0.0955151,0.833116,0.821723,0.0650816,38.0,False,0.6521715831932773
ELF1,ELF1,MA0473.3,1.29875,0.0969014,0.818186,0.80716,0.0523305,38.0,False,0.6521715831932773
GLIS1,GLIS1,MA0735.1,1.29785,0.0970533,0.710962,0.701599,0.0450603,38.0,False,0.6521715831932773
Smad4,Smad4,MA1153.1,1.29452,0.0976331,0.868101,0.855839,0.0572909,38.0,False,0.6521715831932773
GRHL1,GRHL1,MA0647.1,1.29378,0.0977282,0.76014,0.748851,0.0604746,38.0,False,0.6521715831932773
CEBPE,CEBPE,MA0837.1,1.29357,0.0977436,0.830072,0.819648,0.0599246,38.0,False,0.6521715831932773
Mlxip,Mlxip,MA0622.1,1.2821,0.0998215,0.839023,0.823892,0.0613964,38.0,False,0.6604855916666665
FOSL1,FOSL1::JUN,MA1129.1,1.27075,0.101776,0.777567,0.765238,0.0645793,38.0,False,0.6623782295081967
JUN,FOSL1::JUN,MA1129.1,1.27075,0.101776,0.777567,0.765238,0.0645793,38.0,False,0.6623782295081967
MNT,MNT,MA0825.1,1.26288,0.103197,0.846959,0.83503,0.0589027,38.0,False,0.666166
TFDP1,TFDP1,MA1122.1,1.2458,0.106362,0.863023,0.849665,0.0455903,38.0,False,0.669410234375
FOSB,FOSB::JUN,MA1127.1,1.23946,0.107452,0.765776,0.753617,0.0654567,38.0,False,0.669410234375
JUN,FOSB::JUN,MA1127.1,1.23946,0.107452,0.765776,0.753617,0.0654567,38.0,False,0.669410234375
NFYC,NFYC,MA1644.1,1.2389,0.107562,0.83064,0.817713,0.0676518,38.0,False,0.669410234375
THAP11,THAP11,MA1573.1,1.237,0.107915,0.725205,0.713794,0.0598196,38.0,False,0.669410234375
KLF14,KLF14,MA0740.1,1.20817,0.113401,0.829628,0.818128,0.0509349,38.0,False,0.694493476923077
ZKSCAN5,ZKSCAN5,MA1652.1,1.20629,0.113708,0.831498,0.821351,0.0575749,38.0,False,0.694493476923077
KLF11,KLF11,MA1512.1,1.19637,0.115691,0.877095,0.865068,0.0522354,38.0,False,0.6950594264705883
Crx,Crx,MA0467.1,1.19225,0.116455,0.826913,0.817748,0.0490226,38.0,False,0.6950594264705883
JUN,JUN::JUNB,MA1133.1,1.18515,0.117811,0.781231,0.770415,0.0669488,38.0,False,0.6950594264705883
JUNB,JUN::JUNB,MA1133.1,1.18515,0.117811,0.781231,0.770415,0.0669488,38.0,False,0.6950594264705883
TCFL5,TCFL5,MA0632.2,1.18099,0.118708,0.848472,0.835763,0.0589057,38.0,False,0.6950594264705883
E2F8,E2F8,MA0865.1,1.1794,0.119053,0.741675,0.732586,0.0353332,38.0,False,0.6950594264705883
IRF1,IRF1,MA0050.2,1.17375,0.120152,0.757737,0.746391,0.0531406,38.0,False,0.6963553868613139
RUNX2,RUNX2,MA0511.2,1.16372,0.122178,0.839853,0.830783,0.0418208,38.0,False,0.7029661739130434
Creb5,Creb5,MA0840.1,1.13728,0.127589,0.767899,0.756349,0.063003,38.0,False,0.7225794184397162
KLF3,KLF3,MA1516.1,1.13695,0.127689,0.857421,0.846119,0.0525752,38.0,False,0.7225794184397162
SP9,SP9,MA1564.1,1.13398,0.128317,0.877295,0.865208,0.0547379,38.0,False,0.7225794184397162
HES5,HES5,MA0821.1,1.1175,0.131791,0.757842,0.748255,0.0476805,38.0,False,0.7305627083333334
Ddit3,Ddit3::Cebpa,MA0019.1,1.11394,0.132495,0.834076,0.826143,0.0501048,38.0,False,0.7305627083333334
Cebpa,Ddit3::Cebpa,MA0019.1,1.11394,0.132495,0.834076,0.826143,0.0501048,38.0,False,0.7305627083333334
FOSL2,FOSL2::JUND,MA1145.1,1.10232,0.135026,0.766658,0.756443,0.0603232,38.0,False,0.7343194794520548
JUND,FOSL2::JUND,MA1145.1,1.10232,0.135026,0.766658,0.756443,0.0603232,38.0,False,0.7343194794520548
MLXIPL,MLXIPL,MA0664.1,1.09058,0.137583,0.805337,0.795318,0.0618458,38.0,False,0.7381209610389611
ZBTB7B,ZBTB7B,MA0694.1,1.08166,0.139585,0.804593,0.796231,0.0466157,38.0,False,0.7381209610389611
ZBTB14,ZBTB14,MA1650.1,1.07709,0.140658,0.833246,0.820331,0.0515659,38.0,False,0.7381209610389611
CREM,CREM,MA0609.2,1.07325,0.141407,0.737347,0.727025,0.0708636,38.0,False,0.7381209610389611
PRDM1,PRDM1,MA0508.3,1.06866,0.142464,0.858363,0.848109,0.0648727,38.0,False,0.7381209610389611
RXRA,RXRA::VDR,MA0074.1,1.06762,0.142684,0.76279,0.755991,0.0454386,38.0,False,0.7381209610389611
VDR,RXRA::VDR,MA0074.1,1.06762,0.142684,0.76279,0.755991,0.0454386,38.0,False,0.7381209610389611
NR2C2,NR2C2,MA0504.1,1.0657,0.143162,0.830312,0.823751,0.0371898,38.0,False,0.7381209610389611
CLOCK,CLOCK,MA0819.1,1.05597,0.145384,0.816454,0.808379,0.0438318,38.0,False,0.7447412645161291
SREBF2,SREBF2,MA0828.1,1.03865,0.149333,0.790281,0.780952,0.0613688,38.0,False,0.7600666794871795
ZNF75D,ZNF75D,MA1601.1,1.028,0.151815,0.846651,0.837522,0.0627013,38.0,False,0.7627430310559006
FOXL1,FOXL1,MA0033.2,1.02416,0.152794,0.893367,0.88206,0.0565395,38.0,False,0.7627430310559006
BCL6,BCL6,MA0463.2,1.02198,0.153276,0.746234,0.738985,0.0431414,38.0,False,0.7627430310559006
SP8,SP8,MA0747.1,1.01647,0.15462,0.879063,0.870403,0.0427787,38.0,False,0.7627430310559006
MAX,MAX,MA0058.3,1.01607,0.154662,0.833566,0.823549,0.0636339,38.0,False,0.7627430310559006
NR1I3,NR1I3,MA1534.1,1.00559,0.157166,0.849706,0.841076,0.0563498,38.0,False,0.7703074320987654
MAX,MAX::MYC,MA0059.1,0.981163,0.16305,0.805526,0.797632,0.064479,38.0,False,0.7846933575757575
MYC,MAX::MYC,MA0059.1,0.981163,0.16305,0.805526,0.797632,0.064479,38.0,False,0.7846933575757575
HNF4A,HNF4A,MA1494.1,0.981309,0.163066,0.73461,0.727653,0.0490302,38.0,False,0.7846933575757575
EGR4,EGR4,MA0733.1,0.971558,0.165546,0.788156,0.780201,0.0427904,38.0,False,0.7857291666666667
MSANTD3,MSANTD3,MA1523.1,0.971352,0.165577,0.855635,0.848171,0.0445634,38.0,False,0.7857291666666667
Foxd3,Foxd3,MA0041.1,0.968683,0.16625,0.850381,0.840069,0.0595249,38.0,False,0.7857291666666667
POU2F3,POU2F3,MA0627.2,0.925033,0.177352,0.779868,0.768735,0.0742083,38.0,False,0.8332395739644971
HES6,HES6,MA1493.1,0.916867,0.179536,0.807925,0.801229,0.0336544,38.0,False,0.8363745263157896
NR1I2,NR1I2,MA1533.1,0.914269,0.180126,0.79047,0.785427,0.0392228,38.0,False,0.8363745263157896
GSC2,GSC2,MA0891.1,0.907606,0.181912,0.857871,0.85018,0.0542192,38.0,False,0.8396435260115607
JUNB,JUNB,MA1140.2,0.903669,0.182945,0.72776,0.719098,0.0635705,38.0,False,0.8396435260115607
MITF,MITF,MA0620.3,0.886518,0.187507,0.759168,0.751349,0.0631077,38.0,False,0.8556353908045977
ZIC5,ZIC5,MA1584.1,0.878871,0.189637,0.781145,0.774101,0.0444655,38.0,False,0.86041016
OSR1,OSR1,MA1542.1,0.87404,0.190885,0.840136,0.833809,0.0519303,38.0,False,0.8611516477272727
NFYB,NFYB,MA0502.2,0.85191,0.197028,0.811149,0.803189,0.0536009,38.0,False,0.8838431186440678
RREB1,RREB1,MA0073.1,0.840665,0.200133,0.802011,0.795519,0.0506462,38.0,False,0.8927281011235956
ATF3,ATF3,MA0605.2,0.833859,0.202038,0.746224,0.737623,0.0694826,38.0,False,0.8961909050279329
KLF5,KLF5,MA0599.1,0.815052,0.207399,0.935672,0.92756,0.0622708,38.0,False,0.9065223825136612
FOXN3,FOXN3,MA1489.1,0.81349,0.207877,0.776316,0.765425,0.0721174,38.0,False,0.9065223825136612
FOSL2,FOSL2::JUN,MA1131.1,0.809672,0.208934,0.785365,0.777587,0.0622359,38.0,False,0.9065223825136612
JUN,FOSL2::JUN,MA1131.1,0.809672,0.208934,0.785365,0.777587,0.0622359,38.0,False,0.9065223825136612
ZBTB7C,ZBTB7C,MA0695.1,0.787717,0.215347,0.827847,0.822194,0.0371703,38.0,False,0.9226792258064516
IKZF1,IKZF1,MA1508.1,0.78653,0.21564,0.837853,0.831165,0.0570518,38.0,False,0.9226792258064516
VENTX,VENTX,MA0724.1,0.784853,0.216144,0.829622,0.821439,0.0668436,38.0,False,0.9226792258064516
EGR1,EGR1,MA0162.4,0.778681,0.21802,0.821159,0.812172,0.0521383,38.0,False,0.9257105882352942
RBPJ,RBPJ,MA1116.1,0.766161,0.221661,0.89597,0.888201,0.0662113,38.0,False,0.9301154199999999
KLF10,KLF10,MA1511.1,0.761744,0.223022,0.868295,0.861439,0.0471229,38.0,False,0.9301154199999999
Klf12,Klf12,MA0742.1,0.761442,0.223125,0.815935,0.809666,0.0396684,38.0,False,0.9301154199999999
FOSL2,FOSL2::JUNB,MA1139.1,0.739978,0.229528,0.756081,0.74857,0.0664129,38.0,False,0.9301154199999999
JUNB,FOSL2::JUNB,MA1139.1,0.739978,0.229528,0.756081,0.74857,0.0664129,38.0,False,0.9301154199999999
Npas2,Npas2,MA0626.1,0.737938,0.230186,0.847312,0.840522,0.0502829,38.0,False,0.9301154199999999
Pparg,Pparg::Rxra,MA0065.2,0.736378,0.230624,0.816015,0.811557,0.0394452,38.0,False,0.9301154199999999
Rxra,Pparg::Rxra,MA0065.2,0.736378,0.230624,0.816015,0.811557,0.0394452,38.0,False,0.9301154199999999
Foxj2,Foxj2,MA0614.1,0.730818,0.232376,0.86124,0.852875,0.054568,38.0,False,0.9301154199999999
OTX2,OTX2,MA0712.2,0.729857,0.232629,0.830602,0.823168,0.0617906,38.0,False,0.9301154199999999
GLIS2,GLIS2,MA0736.1,0.726891,0.233583,0.793598,0.7882,0.0339101,38.0,False,0.9301154199999999
STAT1,STAT1,MA0137.3,0.72559,0.233976,0.832188,0.82571,0.042505,38.0,False,0.9301154199999999
FOXP3,FOXP3,MA0850.1,0.724467,0.234286,0.914035,0.908238,0.0472572,38.0,False,0.9301154199999999
Foxj3,Foxj3,MA0851.1,0.718575,0.236111,0.78777,0.779994,0.0594202,38.0,False,0.932697184079602
NFATC3,NFATC3,MA0625.1,0.703991,0.240601,0.867956,0.861871,0.0548586,38.0,False,0.9412675392156863
THRB,THRB,MA1574.1,0.702722,0.240983,0.80289,0.798607,0.0409547,38.0,False,0.9412675392156863
MYC,MYC,MA0147.3,0.700088,0.241837,0.814258,0.807524,0.0559015,38.0,False,0.9412675392156863
PITX3,PITX3,MA0714.1,0.692388,0.244218,0.859638,0.853187,0.0621191,38.0,False,0.9458980097560976
HSF2,HSF2,MA0770.1,0.677026,0.249064,0.757695,0.751853,0.0583903,38.0,False,0.9516906794258373
BSX,BSX,MA0876.1,0.675158,0.249701,0.893195,0.886044,0.0578862,38.0,False,0.9516906794258373
EWSR1-FLI1,EWSR1-FLI1,MA0149.1,0.67323,0.250306,0.694742,0.688734,0.0512211,38.0,False,0.9516906794258373
KLF16,KLF16,MA0741.1,0.672635,0.250508,0.878034,0.870747,0.0577525,38.0,False,0.9516906794258373
ZNF449,ZNF449,MA1656.1,0.665925,0.252591,0.806375,0.800995,0.056542,38.0,False,0.9550345428571428
MAFA,MAFA,MA1521.1,0.657603,0.255312,0.76482,0.760444,0.0361784,38.0,False,0.9596130322580645
Rhox11,Rhox11,MA0629.1,0.653828,0.256532,0.798032,0.793401,0.0373691,38.0,False,0.9596130322580645
VDR,VDR,MA0693.2,0.646873,0.258756,0.882401,0.876937,0.0506247,38.0,False,0.9596130322580645
NR2F1,NR2F1,MA1537.1,0.63667,0.262044,0.757822,0.753464,0.0461453,38.0,False,0.9596130322580645
TCF21,TCF21,MA1568.1,0.636281,0.262219,0.814393,0.810428,0.0328221,38.0,False,0.9596130322580645
FOS,FOS::JUN,MA1126.1,0.636007,0.262262,0.753801,0.74861,0.0546318,38.0,False,0.9596130322580645
JUN,FOS::JUN,MA1126.1,0.636007,0.262262,0.753801,0.74861,0.0546318,38.0,False,0.9596130322580645
MZF1,MZF1,MA0056.2,0.624903,0.265907,0.824359,0.819369,0.0508032,38.0,False,0.9684869633027523
GLIS3,GLIS3,MA0737.1,0.610454,0.270702,0.746775,0.742723,0.0355307,38.0,False,0.9800964324324325
FOXK1,FOXK1,MA0852.2,0.606557,0.271993,0.797831,0.792099,0.0510254,38.0,False,0.9800964324324325
ZIC4,ZIC4,MA0751.1,0.602541,0.273325,0.810698,0.806296,0.0404144,38.0,False,0.9800964324324325
BARHL1,BARHL1,MA0877.2,0.600338,0.274032,0.888965,0.884044,0.0522549,38.0,False,0.9800964324324325
JDP2,JDP2,MA0656.1,0.579354,0.281062,0.744302,0.738511,0.0658998,38.0,False,0.9822031584283903
PITX1,PITX1,MA0682.2,0.577425,0.281719,0.854767,0.848458,0.0701345,38.0,False,0.9822031584283903
STAT3,STAT3,MA0144.2,0.572755,0.283352,0.862272,0.857659,0.0361718,38.0,False,0.9822031584283903
OSR2,OSR2,MA1646.1,0.572009,0.283534,0.84337,0.838609,0.0576881,38.0,False,0.9822031584283903
OTX1,OTX1,MA0711.1,0.560421,0.287494,0.863941,0.858537,0.0610795,38.0,False,0.9822031584283903
GSC,GSC,MA0648.1,0.556969,0.288653,0.838372,0.833033,0.0663042,38.0,False,0.9822031584283903
RELB,RELB,MA1117.1,0.555763,0.289085,0.82899,0.824403,0.0521688,38.0,False,0.9822031584283903
MYB,MYB,MA0100.3,0.552639,0.290158,0.869444,0.864485,0.0555819,38.0,False,0.9822031584283903
NFATC1,NFATC1,MA0624.1,0.551658,0.290488,0.88438,0.879874,0.05216,38.0,False,0.9822031584283903
MAF,MAF,MA1520.1,0.546576,0.292269,0.754276,0.750653,0.0338163,38.0,False,0.9822031584283903
