"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"KLF15","KLF15","MA1513.1","15.1583",3.54201e-54,0.895319,0.860109,0.0874377,1919,"False",2.81235594e-51,0.00737858117103227,0.20858657299372,0.957094244753055,0.957372587439605,-0.251552197131401,0.863299544019069,0.976284006140114,NA,NA,NA,NA
"ZBTB14","ZBTB14","MA1650.1","14.5863",2.37392e-50,0.845424,0.820331,0.0652791,1919,"False",9.4244624e-48,0.0991414781901502,0.0175137494236571,0.825853141014904,0.826229221720161,0.195076831416621,0.853321807656548,0.728218636987177,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","13.8481",9.62821e-46,0.867053,0.844252,0.065174,1919,"False",2.54826624666667e-43,0.000156025336144531,0.326916218108108,0.831669013628896,0.832271894692952,-0.464804222295245,0.0047449293570277,0.0110794942628858,NA,NA,NA,NA
"SP9","SP9","MA1564.1","13.5666",8.83675e-44,0.885939,0.865208,0.0569995,1919,"False",1.754094875e-41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","13.5202",1.14546e-43,0.837146,0.819262,0.051917,1919,"False",1.81899048e-41,0.0503173526309092,0.129180010261542,NA,0.869938683075203,NA,0.904806436739322,0.986148097784874,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","13.1683",1.39419e-41,0.856134,0.835763,0.0616493,1919,"False",1.8449781e-39,0.771991609378151,0.478746726047652,NA,NA,NA,0.995187652384341,0.386820844422484,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","13.099",5.72234e-41,0.869807,0.849665,0.0576566,1919,"False",6.49076851428571e-39,0.39368397068199,0.553069514733717,NA,NA,NA,0.994038632121734,0.888720918624501,NA,NA,NA,NA
"SP3","SP3","MA0746.2","12.7507",5.3374e-39,0.872074,0.852593,0.0587226,1919,"False",5.2973695e-37,0.101855389700522,0.892010165338864,NA,NA,NA,0.303516404908656,0.15283017009065,NA,NA,NA,NA
"EGR1","EGR1","MA0162.4","12.6416",2.38953e-38,0.833109,0.812172,0.0632063,1919,"False",2.10809646666667e-36,NA,NA,NA,NA,NA,NA,0.998598934161462,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","12.446",1.85769e-37,0.78847,0.772676,0.0520908,1919,"False",1.47500586e-35,0.0842152080447189,0.362453832580226,0.801276326212663,0.800381040241743,-0.404031181512994,0.971681662632118,0.987020557101764,NA,NA,NA,NA
"KLF5","KLF5","MA0599.1","12.4631",2.78734e-37,0.945343,0.92756,0.0535328,1919,"False",2.01195269090909e-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SP2","SP2","MA0516.2","12.2982",1.57071e-36,0.805045,0.78945,0.0505877,1919,"False",1.03928645e-34,0.0380990568700199,0.366806411155919,0.883852331459913,0.885820398683078,0.114157868347327,0.446511869876067,0.940296918759036,NA,NA,NA,NA
"SP4","SP4","MA0685.1","12.2774",1.84307e-36,0.80963,0.791926,0.0584036,1919,"False",1.12569044615385e-34,0.0223971223441288,0.137386423200275,NA,NA,NA,0.536816249989561,0.705591588096737,NA,NA,NA,NA
"KLF16","KLF16","MA0741.1","12.2812",2.51339e-36,0.889843,0.870747,0.0597672,1919,"False",1.42545118571429e-34,0.927581632906414,0.412370064313049,NA,NA,NA,0.939238576746701,0.707151717066911,NA,NA,NA,NA
