TF_NAME,Pscan_TERM,MATRIX_ID,Z_SCORE,P_VALUE,SAMPLE_AVERAGE,BACKGROUND_AVERAGE,SAMPLE_DEVSTD,SAMPLE_SIZE,In_original_list,FDR
LBX1,LBX1,MA0618.1,-1.28952,0.90148,0.832368,0.845877,0.0565899,38.0,False,0.9808576972010178
RXRG,RXRG,MA1556.1,-1.29138,0.901814,0.751072,0.760278,0.0411195,38.0,False,0.9808576972010178
TEAD4,TEAD4,MA0809.2,-1.29476,0.90238,0.799978,0.811377,0.0455309,38.0,False,0.9808576972010178
NKX6-3,NKX6-3,MA1530.1,-1.29472,0.902414,0.841644,0.854417,0.0631892,38.0,False,0.9808576972010178
ESR2,ESR2,MA0258.2,-1.30184,0.903579,0.791556,0.800151,0.0306055,38.0,False,0.9808576972010178
TBX15,TBX15,MA0803.1,-1.31848,0.906472,0.823174,0.834836,0.0616877,38.0,False,0.9808576972010178
Esrrg,Esrrg,MA0643.1,-1.31873,0.906493,0.806881,0.81775,0.0533044,38.0,False,0.9808576972010178
NR2C1,NR2C1,MA1535.1,-1.3248,0.907492,0.898214,0.9102,0.0557055,38.0,False,0.9808576972010178
FOS,FOS,MA0476.1,-1.32504,0.907494,0.806358,0.81946,0.0485578,38.0,False,0.9808576972010178
FOS,FOS::JUND,MA1141.1,-1.32953,0.908224,0.778927,0.791116,0.0413478,38.0,False,0.9808576972010178
JUND,FOS::JUND,MA1141.1,-1.32953,0.908224,0.778927,0.791116,0.0413478,38.0,False,0.9808576972010178
Ascl2,Ascl2,MA0816.1,-1.34407,0.910675,0.82593,0.83739,0.0590407,38.0,False,0.9808576972010178
FOS,FOS::JUNB,MA1134.1,-1.35465,0.912294,0.777142,0.789905,0.0420734,38.0,False,0.9808576972010178
JUNB,FOS::JUNB,MA1134.1,-1.35465,0.912294,0.777142,0.789905,0.0420734,38.0,False,0.9808576972010178
MEOX1,MEOX1,MA0661.1,-1.36123,0.913368,0.821877,0.835225,0.054338,38.0,False,0.9808576972010178
Nfe2l2,Nfe2l2,MA0150.2,-1.36575,0.914072,0.736544,0.746756,0.0396886,38.0,False,0.9808576972010178
SIX2,SIX2,MA1119.1,-1.36679,0.914273,0.726652,0.737451,0.0508195,38.0,False,0.9808576972010178
CREB1,CREB1,MA0018.4,-1.37204,0.915093,0.77174,0.786928,0.071228,38.0,False,0.9808576972010178
ZBTB18,ZBTB18,MA0698.1,-1.37286,0.915199,0.782385,0.793457,0.0467232,38.0,False,0.9808576972010178
MAFG,MAFG,MA0659.2,-1.38029,0.916348,0.737632,0.749157,0.0486478,38.0,False,0.9808576972010178
HAND2,HAND2,MA1638.1,-1.39132,0.917986,0.850715,0.863946,0.0392399,38.0,False,0.9808576972010178
DMRT3,DMRT3,MA0610.1,-1.39642,0.918754,0.772772,0.786884,0.0412996,38.0,False,0.9808576972010178
MYOD1,MYOD1,MA0499.2,-1.39721,0.91893,0.814148,0.825451,0.0494141,38.0,False,0.9808576972010178
JDP2,JDP2,MA0655.1,-1.40211,0.919635,0.755461,0.769973,0.0538433,38.0,False,0.9808576972010178
ZEB1,ZEB1,MA0103.3,-1.43104,0.923856,0.860097,0.87369,0.0456104,38.0,False,0.9808576972010178
POU6F2,POU6F2,MA0793.1,-1.43762,0.924798,0.783973,0.799538,0.0541503,38.0,False,0.9808576972010178
HOXB7,HOXB7,MA1501.1,-1.44993,0.926523,0.823794,0.835693,0.0390554,38.0,False,0.9808576972010178
HOXA1,HOXA1,MA1495.1,-1.46784,0.929014,0.854557,0.869061,0.0563662,38.0,False,0.9808576972010178
NFIX,NFIX,MA1528.1,-1.46789,0.929018,0.744941,0.756761,0.045135,38.0,False,0.9808576972010178
ZNF410,ZNF410,MA0752.1,-1.471,0.929399,0.667464,0.678758,0.0309747,38.0,False,0.9808576972010178
BATF,BATF,MA1634.1,-1.4744,0.929881,0.775707,0.791318,0.0532708,38.0,False,0.9808576972010178
FOSL1,FOSL1,MA0477.2,-1.47598,0.930088,0.766587,0.78171,0.0491992,38.0,False,0.9808576972010178
Nr2e3,Nr2e3,MA0164.1,-1.47824,0.930424,0.813159,0.830206,0.0692025,38.0,False,0.9808576972010178
TBX21,TBX21,MA0690.1,-1.47867,0.930521,0.78765,0.799524,0.0577208,38.0,False,0.9808576972010178
LHX2,LHX2,MA0700.2,-1.4803,0.930697,0.78409,0.802205,0.0726477,38.0,False,0.9808576972010178
RARG,RARG,MA1553.1,-1.48078,0.930768,0.731432,0.741353,0.041254,38.0,False,0.9808576972010178
NR1D2,NR1D2,MA1532.1,-1.48734,0.931659,0.792371,0.800923,0.0391949,38.0,False,0.9808576972010178
Ptf1a,Ptf1a,MA1619.1,-1.49792,0.933068,0.813604,0.827653,0.0705376,38.0,False,0.9808576972010178
JUNB,JUNB,MA0490.2,-1.49985,0.933233,0.751347,0.767068,0.0496046,38.0,False,0.9808576972010178
BACH2,BACH2,MA1101.2,-1.51863,0.935662,0.697163,0.709513,0.0479272,38.0,False,0.9808576972010178
SMAD2,SMAD2::SMAD3::SMAD4,MA0513.1,-1.52026,0.935844,0.795139,0.806328,0.0371742,38.0,False,0.9808576972010178
SMAD3,SMAD2::SMAD3::SMAD4,MA0513.1,-1.52026,0.935844,0.795139,0.806328,0.0371742,38.0,False,0.9808576972010178
SMAD4,SMAD2::SMAD3::SMAD4,MA0513.1,-1.52026,0.935844,0.795139,0.806328,0.0371742,38.0,False,0.9808576972010178
Znf281,Znf281,MA1630.1,-1.52125,0.935964,0.803294,0.819408,0.0520262,38.0,False,0.9808576972010178
PKNOX2,PKNOX2,MA0783.1,-1.52755,0.936757,0.710168,0.723001,0.0436332,38.0,False,0.9808576972010178
HOXC8,HOXC8,MA1505.1,-1.53283,0.937406,0.857392,0.871986,0.0476378,38.0,False,0.9808576972010178
SNAI2,SNAI2,MA0745.2,-1.53344,0.937481,0.801415,0.814747,0.0437681,38.0,False,0.9808576972010178
BATF,BATF::JUN,MA0462.2,-1.53362,0.937504,0.773552,0.789704,0.0531261,38.0,False,0.9808576972010178
JUN,BATF::JUN,MA0462.2,-1.53362,0.937504,0.773552,0.789704,0.0531261,38.0,False,0.9808576972010178
POU6F1,POU6F1,MA1549.1,-1.53796,0.938061,0.819233,0.833784,0.0564732,38.0,False,0.9808576972010178
Smad2,Smad2::Smad3,MA1622.1,-1.54439,0.938812,0.774074,0.790122,0.0499567,38.0,False,0.9808576972010178
Smad3,Smad2::Smad3,MA1622.1,-1.54439,0.938812,0.774074,0.790122,0.0499567,38.0,False,0.9808576972010178
SNAI1,SNAI1,MA1558.1,-1.55179,0.939708,0.862133,0.875314,0.042813,38.0,False,0.9808576972010178
RUNX1,RUNX1,MA0002.2,-1.55729,0.940384,0.841354,0.852338,0.0413186,38.0,False,0.9808576972010178
TWIST1,TWIST1,MA1123.2,-1.57748,0.942725,0.80315,0.816578,0.0449447,38.0,False,0.9808576972010178
MEIS1,MEIS1,MA1639.1,-1.57984,0.943005,0.764024,0.780327,0.0577113,38.0,False,0.9808576972010178
TBR1,TBR1,MA0802.1,-1.58071,0.943149,0.789291,0.80205,0.0574801,38.0,False,0.9808576972010178
BATF3,BATF3,MA0835.2,-1.59431,0.944632,0.772762,0.78925,0.0538173,38.0,False,0.9808576972010178
EOMES,EOMES,MA0800.1,-1.6148,0.946929,0.773405,0.785714,0.0515245,38.0,False,0.9808576972010178
RORB,RORB,MA1150.1,-1.63809,0.949358,0.813665,0.826326,0.0393111,38.0,False,0.9808576972010178
Sox17,Sox17,MA0078.1,-1.63935,0.949479,0.859979,0.875054,0.0419872,38.0,False,0.9808576972010178
Rbpjl,Rbpjl,MA1621.1,-1.64111,0.949671,0.817327,0.831368,0.0428276,38.0,False,0.9808576972010178
TBX6,TBX6,MA1567.1,-1.65673,0.951314,0.842196,0.85378,0.0470086,38.0,False,0.9808576972010178
JUND,JUND,MA0491.2,-1.67273,0.952864,0.753314,0.770631,0.0507335,38.0,False,0.9808576972010178
DMRTC2,DMRTC2,MA1479.1,-1.67367,0.952953,0.759738,0.774699,0.0425531,38.0,False,0.9808576972010178
Bhlha15,Bhlha15,MA0607.1,-1.69034,0.954579,0.84287,0.857561,0.0457335,38.0,False,0.9808576972010178
NR3C2,NR3C2,MA0727.1,-1.69617,0.95517,0.708287,0.7212,0.0510112,38.0,False,0.9808576972010178
Ptf1a,Ptf1a,MA1620.1,-1.7104,0.956457,0.818063,0.833191,0.0442287,38.0,False,0.9808576972010178
ASCL1,ASCL1,MA1100.2,-1.71294,0.956752,0.860912,0.874797,0.0597627,38.0,False,0.9808576972010178
GATA6,GATA6,MA1104.2,-1.7215,0.957491,0.760995,0.778888,0.0602592,38.0,False,0.9808576972010178
FIGLA,FIGLA,MA0820.1,-1.75803,0.960691,0.849922,0.863992,0.0444959,38.0,False,0.9808576972010178
TFAP2A,TFAP2A,MA0003.4,-1.76646,0.961386,0.802315,0.81862,0.0436922,38.0,False,0.9808576972010178
TEAD1,TEAD1,MA0090.3,-1.76945,0.961648,0.777184,0.792671,0.0467154,38.0,False,0.9808576972010178
DMRTA2,DMRTA2,MA1478.1,-1.77011,0.961677,0.789893,0.804898,0.033453,38.0,False,0.9808576972010178
NR3C1,NR3C1,MA0113.3,-1.78501,0.962948,0.71117,0.724725,0.0483041,38.0,False,0.9808576972010178
NKX6-1,NKX6-1,MA0674.1,-1.79784,0.963959,0.843768,0.863258,0.0608315,38.0,False,0.9808576972010178
RARB,RARB,MA1552.1,-1.80368,0.964432,0.742871,0.754601,0.0404044,38.0,False,0.9808576972010178
RFX3,RFX3,MA0798.2,-1.80844,0.964807,0.758195,0.773022,0.0523014,38.0,False,0.9808576972010178
MZF1,MZF1,MA0057.1,-1.83996,0.967185,0.898548,0.909997,0.0394385,38.0,False,0.9808576972010178
SNAI3,SNAI3,MA1559.1,-1.84665,0.967641,0.820531,0.835868,0.03878,38.0,False,0.9808576972010178
PBX1,PBX1,MA0070.1,-1.8468,0.967663,0.768534,0.784579,0.0462901,38.0,False,0.9808576972010178
RXRB,RXRB,MA1555.1,-1.84745,0.967716,0.751168,0.763751,0.0385245,38.0,False,0.9808576972010178
TBX4,TBX4,MA0806.1,-1.8723,0.969495,0.847606,0.862423,0.05305,38.0,False,0.9808576972010178
THRB,THRB,MA1575.1,-1.87727,0.969799,0.72652,0.739063,0.0316047,38.0,False,0.9808576972010178
TBX2,TBX2,MA0688.1,-1.88699,0.970501,0.805594,0.819378,0.0509933,38.0,False,0.9808576972010178
BHLHA15,BHLHA15,MA1472.1,-1.89399,0.970975,0.86042,0.87435,0.053523,38.0,False,0.9808576972010178
MEIS2,MEIS2,MA0774.1,-1.91659,0.972409,0.84376,0.861224,0.0520358,38.0,False,0.9810581270648031
NFE2,NFE2,MA0841.1,-1.96855,0.975545,0.737653,0.756022,0.0522065,38.0,False,0.9828614430379746
Nr5a2,Nr5a2,MA0505.1,-2.0037,0.977506,0.76382,0.778761,0.0471918,38.0,False,0.9828614430379746
MEIS1,MEIS1,MA0498.2,-2.01151,0.97791,0.907879,0.925456,0.0498239,38.0,False,0.9828614430379746
TBX5,TBX5,MA0807.1,-2.06595,0.980642,0.856557,0.87192,0.0500904,38.0,False,0.9843612490518332
Ptf1a,Ptf1a,MA1618.1,-2.17078,0.985053,0.7985,0.817587,0.0433547,38.0,False,0.9875405075757575
Six3,Six3,MA0631.1,-2.21797,0.986751,0.712807,0.729997,0.0413749,38.0,False,0.9879953266078185
Degrees,Degrees,of,freedom:,37419.0,,,,,False,1.0
