"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"HSF4","HSF4","MA0771.1","2.2306",0.0127271,0.791348,0.781862,0.0482104,126,"False",0.531858810526316,0.000389217086192957,0.0523458804679885,0.974654029616591,0.973331092843915,-0.112952563197975,0.288613394415348,0.520719630917551
"RBPJ","RBPJ","MA1116.1","2.1511",0.0155933,0.900192,0.888201,0.0621241,126,"False",0.61905401,0.145763492272095,0.777291025069538,NA,NA,NA,0.265172480239993,0.350498752679025
"MYOG","MYOG","MA0500.2","2.12843",0.0165129,0.839801,0.827764,0.0611682,126,"False",0.624344885714286,NA,NA,NA,NA,NA,NA,NA
"IRF8","IRF8","MA0652.1","2.06879",0.0190637,0.725086,0.716154,0.0561863,126,"False",0.684292552941177,NA,NA,NA,NA,NA,NA,NA
"ZBTB26","ZBTB26","MA1579.1","2.04179",0.0204017,0.836716,0.826646,0.0575771,126,"False",0.684292552941177,0.0724127842504367,0.547820344533795,NA,NA,NA,0.492065273006301,0.617468608484233
"IRF6","IRF6","MA1509.1","1.99467",0.0228491,0.80092,0.792275,0.0495713,126,"False",0.684292552941177,NA,NA,NA,NA,NA,NA,NA
"KLF10","KLF10","MA1511.1","1.99126",0.0230411,0.871294,0.861439,0.055654,126,"False",0.684292552941177,NA,NA,NA,NA,NA,NA,0.903691557744666
"ZNF263","ZNF263","MA0528.2","1.97523",0.0239526,0.867761,0.856546,0.0602245,126,"False",0.684292552941177,0.537110697132314,0.560650985876351,NA,NA,NA,0.284007691534873,0.275162274511213
"ASCL1","ASCL1","MA1631.1","1.94808",0.0255321,0.849787,0.840361,0.0506348,126,"False",0.684292552941177,0.0114331723152735,0.338889177029372,0.989433919918226,0.988948396273375,-0.0496270113018202,0.53248047301097,0.745851689634817
"IRF4","IRF4","MA1419.1","1.93314",0.026322,0.708724,0.700638,0.0563137,126,"False",0.684292552941177,NA,NA,NA,NA,NA,NA,NA
"Ptf1a","Ptf1a","MA1619.1","1.92062",0.0272143,0.837552,0.827653,0.0536696,126,"False",0.684292552941177,NA,NA,NA,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","1.90428",0.0282396,0.860893,0.849665,0.0643527,126,"False",0.684292552941177,0.200012429646557,0.184303502585437,NA,NA,NA,0.968900055847634,0.93803969239934
"ZIC4","ZIC4","MA0751.1","1.89978",0.0285145,0.813928,0.806296,0.045778,126,"False",0.684292552941177,0.000891936643959842,0.783762901691325,0.655429488518079,0.657987940867598,-1.22031538798502,0.860342926061004,0.923320886653986
"THAP1","THAP1","MA0597.1","1.87511",0.0302222,0.926732,0.921664,0.0265137,126,"False",0.684292552941177,NA,NA,NA,NA,NA,NA,0.446462207227518
"EGR1","EGR1","MA0162.4","1.86796",0.0306612,0.824028,0.812172,0.0718288,126,"False",0.684292552941177,0.171880705042824,0.158177527786913,NA,0.739865598995616,NA,0.788556899381818,NA
"IRF5","IRF5","MA1420.1","1.85908",0.0312764,0.753462,0.74655,0.0426261,126,"False",0.684292552941177,NA,NA,NA,NA,NA,NA,NA
"ZNF282","ZNF282","MA1154.1","1.85603",0.0315102,0.746681,0.7402,0.0384321,126,"False",0.684292552941177,0.35250270345144,0.794653505201471,NA,NA,NA,0.474924354734414,0.790052381187862
"NFIB","NFIB","MA1643.1","1.8518",0.0317869,0.719377,0.711735,0.0480211,126,"False",0.684292552941177,0.00391336212239983,0.361874653855185,NA,NA,NA,0.00132513391675545,0.0386369046098019
"TCF12","TCF12","MA1648.1","1.81347",0.0346755,0.880572,0.871576,0.051834,126,"False",0.684292552941177,5.40997440645683e-06,0.0742999481462888,NA,NA,NA,0.0317464062618718,0.16007561790841
"E2F6","E2F6","MA0471.2","1.79512",0.0360718,0.861471,0.852237,0.0582577,126,"False",0.684292552941177,0.184464805424435,0.776526007265896,NA,NA,NA,0.934979204503117,0.988109310598121
"HSF1","HSF1","MA0486.2","1.78609",0.0367742,0.747176,0.738534,0.0569904,126,"False",0.684292552941177,0.0216201526911221,0.0856255752839076,0.972134673714499,0.971009064329419,-0.0624839741360193,0.0666249118702643,0.0963515424848135
"MAZ","MAZ","MA1522.1","1.78651",0.0367819,0.890072,0.877914,0.0736703,126,"False",0.684292552941177,0.932984808075015,0.593070508134745,NA,NA,NA,0.343945915333222,0.880817514796762
"IRF1","IRF1","MA0050.2","1.78175",0.0371273,0.755863,0.746391,0.0623941,126,"False",0.684292552941177,0.110291096092226,0.872099695631709,NA,NA,NA,0.733507225076277,0.682339252735005
"EGR3","EGR3","MA0732.1","1.77541",0.0376698,0.79061,0.780667,0.0626283,126,"False",0.684292552941177,0.00276658736261172,0.0617011207685953,0.883906099288198,0.88877094298306,0.116656670557889,0.950731602455576,NA
"Tcf12","Tcf12","MA0521.1","1.76859",0.0382345,0.872172,0.863658,0.0537856,126,"False",0.684292552941177,5.40997440645683e-06,0.0742999481462888,NA,NA,NA,0.0317464062618718,0.16007561790841
"Znf281","Znf281","MA1630.1","1.75532",0.0393613,0.829632,0.819408,0.0638373,126,"False",0.684292552941177,0.217911452834974,0.181678944188374,NA,0.81825990208146,NA,0.813122411709903,0.875593938438645
"BHLHA15","BHLHA15","MA1472.1","1.75235",0.0396279,0.881434,0.87435,0.0430724,126,"False",0.684292552941177,NA,NA,NA,NA,NA,NA,NA
"HOXC13","HOXC13","MA0907.1","1.73207",0.0413007,0.786605,0.777553,0.0661543,126,"False",0.684292552941177,NA,NA,NA,NA,NA,NA,NA
"IRF7","IRF7","MA0772.1","1.72669",0.0418045,0.76902,0.760339,0.0612368,126,"True",0.684292552941177,0.00657704048244394,0.0130158908927932,0.953822121289462,0.953835651687823,0.155526116210162,0.701308588411344,0.725656101260222
"Stat2","Stat2","MA1623.1","1.71894",0.042511,0.799993,0.789435,0.0737164,126,"False",0.684292552941177,0.262301038612488,0.442893979923951,NA,NA,NA,0.257892403298327,0.14938562639766
"ZBTB7C","ZBTB7C","MA0695.1","1.71163",0.0432372,0.828948,0.822194,0.0425386,126,"False",0.684292552941177,0.0499954768189923,0.621867005900008,0.731082501121983,0.741152142953191,-0.615807913040859,0.662260789451161,0.985747380372131
"MYF5","MYF5","MA1641.1","1.70722",0.043669,0.827265,0.818577,0.0519146,126,"False",0.684292552941177,NA,NA,NA,NA,NA,NA,NA
"IRF2","IRF2","MA0051.1","1.70306",0.0439533,0.760345,0.753151,0.0522451,126,"False",0.684292552941177,0.0130431834267677,0.776230768043154,NA,NA,NA,0.773158211555077,0.949251663763978
"TCF4","TCF4","MA0830.2","1.69422",0.0448822,0.84715,0.838917,0.0501999,126,"False",0.685316669230769,5.21069000539725e-05,0.155510271656542,0.709805213989,0.717857104995526,-0.657464190606464,0.169617493863555,0.623325365480139
"ZIC5","ZIC5","MA1584.1","1.64553",0.0496415,0.781354,0.774101,0.0497128,126,"False",0.743685867924528,0.0756283766786667,0.809122624692366,0.569269793008532,NA,-0.51141081883332,0.23987528263473,0.415479567507092
"KLF3","KLF3","MA1516.1","1.63302",0.0509326,0.855046,0.846119,0.0624999,126,"False",0.748897859259259,0.431699428523888,0.659773546477459,NA,NA,NA,0.0508995720373355,0.325352979583933
"NFIX","NFIX","MA1528.1","1.59839",0.0546522,0.763839,0.756761,0.0518778,126,"False",0.78053376,4.58515352537087e-07,0.00116545466172169,0.980681879544133,0.980213314711479,0.0952931928313568,0.78215545658002,0.433984892957517
"EGR4","EGR4","MA0733.1","1.57483",0.0573842,0.78729,0.780201,0.0468823,126,"False",0.78053376,NA,NA,NA,NA,NA,NA,NA
"Stat5a","Stat5a::Stat5b","MA0519.1","1.56479",0.0585283,0.854143,0.847036,0.0491994,126,"False",0.78053376,0.928623504633309,0.528737318139601,NA,NA,NA,0.472029237136693,0.496281231697478
"Stat5b","Stat5a::Stat5b","MA0519.1","1.56479",0.0585283,0.854143,0.847036,0.0491994,126,"False",0.78053376,0.0140912835636573,0.249969441562346,NA,NA,NA,0.9760688975405,0.990942127193262
"Stat6","Stat6","MA0520.1","1.55976",0.0591029,0.816653,0.809161,0.0534295,126,"False",0.78053376,0.491769786869418,0.613696723075027,NA,NA,NA,0.850035877248735,0.9095177830488
"Stat5a","Stat5a","MA1624.1","1.55425",0.0597221,0.812179,0.804115,0.0608459,126,"False",0.78053376,0.928623504633309,0.528737318139601,NA,NA,NA,0.472029237136693,0.496281231697478
"VEZF1","VEZF1","MA1578.1","1.54453",0.0609418,0.87587,0.867548,0.0577675,126,"False",0.78053376,0.0145091663725517,0.050208037521402,NA,0.73459043433586,NA,0.431907748710294,0.868319157882462
"CTCFL","CTCFL","MA1102.2","1.54417",0.0609538,0.848859,0.839568,0.0680335,126,"False",0.78053376,NA,NA,NA,NA,NA,NA,NA
"GLIS1","GLIS1","MA0735.1","1.52537",0.0633028,0.707648,0.701599,0.0415946,126,"False",0.78053376,NA,NA,NA,NA,NA,NA,NA
"ZBTB12","ZBTB12","MA1649.1","1.52014",0.0638803,0.847872,0.840757,0.0553933,126,"False",0.78053376,NA,NA,NA,NA,NA,NA,NA
"NFATC3","NFATC3","MA0625.1","1.52053",0.0638976,0.869096,0.861871,0.0507672,126,"False",0.78053376,0.00776309241790271,0.162235912764632,NA,NA,NA,0.588531848628413,0.607502152264291
"STAT1","STAT1::STAT2","MA0517.1","1.48369",0.0685608,0.789472,0.78214,0.0597282,126,"False",0.812496644776119,0.123796198889056,0.607484615271347,NA,NA,NA,0.459110960373848,0.0961324881063038
"STAT2","STAT1::STAT2","MA0517.1","1.48369",0.0685608,0.789472,0.78214,0.0597282,126,"False",0.812496644776119,0.262301038612488,0.442893979923951,NA,NA,NA,0.257892403298327,0.14938562639766
"ZBTB33","ZBTB33","MA0527.1","1.45174",0.0730172,0.779711,0.772676,0.0483752,126,"False",0.852583188235294,0.0323082978980599,0.253382009644915,0.707391252019067,0.714986662261619,-0.23696590135494,0.915571861521725,0.972643007056034
"TCF3","TCF3","MA0522.3","1.44306",0.074195,0.878815,0.871721,0.0521638,126,"False",0.853780144927536,0.13263111539582,0.397607051196671,NA,NA,NA,0.596688344503463,0.888076822383027
"Ptf1a","Ptf1a","MA1618.1","1.42922",0.0760915,0.824499,0.817587,0.0567502,126,"False",0.863095014285714,NA,NA,NA,NA,NA,NA,NA
"NFATC1","NFATC1","MA0624.1","1.41963",0.0775485,0.886248,0.879874,0.0474061,126,"False",0.867232521126761,5.44498630882696e-05,0.000185880960349435,0.642419578766203,0.644528898130098,0.31797929782765,0.562350963222211,0.801628968232959
"NFIX","NFIX","MA0671.1","1.39251",0.0815937,0.934725,0.93025,0.0325574,126,"False",0.882076254545455,4.58515352537087e-07,0.00116545466172169,0.980681879544133,0.980213314711479,0.0952931928313568,0.78215545658002,0.433984892957517
"ZNF341","ZNF341","MA1655.1","1.39066",0.0818094,0.828376,0.822091,0.0506446,126,"False",0.882076254545455,0.0303886948140748,0.463318941993844,0.576699011141641,0.573770939173518,-0.209345548700331,0.903475477711558,0.984697656012178
"RELB","RELB","MA1117.1","1.38761",0.0822462,0.8307,0.824403,0.05271,126,"False",0.882076254545455,NA,NA,NA,NA,NA,NA,NA
"ZNF148","ZNF148","MA1653.1","1.37388",0.0844145,0.860245,0.850645,0.0744724,126,"False",0.882076254545455,0.0198125982008258,0.373819150172996,NA,NA,NA,0.257998025623098,0.782454308478006
"TFAP2C","TFAP2C","MA0814.2","1.37251",0.0846178,0.832487,0.825276,0.0568419,126,"False",0.882076254545455,0.594075757564964,0.337922227356523,NA,NA,NA,0.0914531829777773,0.21534535091946
"HNF4A","HNF4A","MA0114.4","1.36607",0.0855414,0.786454,0.77989,0.0579203,126,"False",0.882076254545455,NA,NA,NA,NA,NA,NA,NA
"GLIS3","GLIS3","MA0737.1","1.34198",0.089481,0.74762,0.742723,0.0382729,126,"False",0.907883125925926,4.18858784721428e-06,0.00859714264122615,0.977765998795555,0.97736815777254,-0.102325049507437,0.593635387980366,0.643561897270632
"ZIC1","ZIC1","MA0696.1","1.33007",0.09136,0.780005,0.774242,0.0497787,126,"False",0.907883125925926,0.0129728012333029,0.240719605823893,0.886354871203511,0.891007320380658,-0.373190216647677,0.930543907972792,0.915521894294191
"NFATC2","NFATC2","MA0152.1","1.32636",0.0919486,0.909634,0.903213,0.0573329,126,"False",0.907883125925926,2.27309472184718e-05,0.147843715655924,0.997012257292322,0.997002856218034,-0.0406528861735811,0.0508995720373355,0.109267151962437
"PLAGL2","PLAGL2","MA1548.1","1.32263",0.0926178,0.854597,0.846444,0.0683404,126,"False",0.907883125925926,0.874257575914087,0.386638331199831,NA,NA,NA,0.691757965846139,0.772355674608939
"TAL1","TAL1::TCF3","MA0091.1","1.28582",0.0988532,0.818321,0.812849,0.0490539,126,"False",0.924670988764045,NA,NA,NA,NA,NA,NA,NA
"TCF3","TAL1::TCF3","MA0091.1","1.28582",0.0988532,0.818321,0.812849,0.0490539,126,"False",0.924670988764045,0.13263111539582,0.397607051196671,NA,NA,NA,0.596688344503463,0.888076822383027
"KLF4","KLF4","MA0039.4","1.28055",0.0998047,0.887463,0.879556,0.0684808,126,"False",0.924670988764045,NA,NA,NA,NA,NA,NA,NA
"KLF5","KLF5","MA0599.1","1.27581",0.100649,0.93454,0.92756,0.0598167,126,"False",0.924670988764045,NA,NA,NA,NA,NA,NA,NA
"NFIC","NFIC::TLX1","MA0119.1","1.26022",0.103368,0.744398,0.738771,0.0529148,126,"False",0.924670988764045,0.168808373261836,0.521507960788378,NA,NA,NA,0.712331712524958,0.987973423306276
"TLX1","NFIC::TLX1","MA0119.1","1.26022",0.103368,0.744398,0.738771,0.0529148,126,"False",0.924670988764045,NA,NA,NA,NA,NA,NA,NA
"Stat5b","Stat5b","MA1625.1","1.26012",0.103432,0.796355,0.789661,0.0594284,126,"False",0.924670988764045,0.0140912835636573,0.249969441562346,NA,NA,NA,0.9760688975405,0.990942127193262
"HNF4G","HNF4G","MA0484.2","1.25859",0.103647,0.790814,0.784884,0.0568795,126,"False",0.924670988764045,0.187556843912516,0.187683118760825,NA,NA,NA,0.511295249513163,0.794980292936457
"KLF11","KLF11","MA1512.1","1.25074",0.105155,0.871981,0.865068,0.0599532,126,"False",0.927700777777778,NA,NA,NA,NA,NA,NA,NA
"ZIC3","ZIC3","MA0697.1","1.24293",0.10655,0.791475,0.786209,0.0481888,126,"False",0.929678021978022,NA,NA,NA,NA,NA,NA,NA
"SCRT1","SCRT1","MA0743.2","1.23178",0.108561,0.76427,0.759067,0.0513707,126,"False",0.929987440860215,0.520202884281103,0.818909882926026,NA,NA,NA,0.645021143861454,0.860373542000342
"KLF17","KLF17","MA1514.1","1.22969",0.108928,0.788107,0.782544,0.0563666,126,"False",0.929987440860215,NA,NA,NA,NA,NA,NA,NA
"MZF1","MZF1","MA0057.1","1.21162",0.112456,0.914142,0.909997,0.0374964,126,"False",0.94989429787234,0.000164250323200096,0.0621762985763804,0.612102947834106,0.609388781579759,-0.485923188208459,0.992508939000711,0.938893154357136
"Arid3a","Arid3a","MA0151.1","1.20244",0.11418,0.900099,0.890637,0.0910108,126,"False",0.954304421052632,0.0387319930184728,0.0816325314768552,0.84895618234814,0.856258655167873,0.34824579537513,0.0501320728006155,0.0419760814503091
"TFAP2E","TFAP2E","MA1569.1","1.19097",0.116442,0.883017,0.876258,0.0634847,126,"False",0.95842152,0.634345935845089,0.701565626352781,NA,NA,NA,0.0995893176081598,0.0643922333547994
"HSF2","HSF2","MA0770.1","1.18077",0.11845,0.757455,0.751853,0.0533143,126,"False",0.95842152,0.0973795509715754,0.790379347497436,NA,NA,NA,0.639195377201847,0.806254944973749
"ZBTB7B","ZBTB7B","MA0694.1","1.18009",0.118619,0.801247,0.796231,0.0456587,126,"False",0.95842152,0.435114310418559,0.85331621889937,NA,NA,NA,0.39497472873216,0.81167648958274
"MSC","MSC","MA0665.1","1.17555",0.119527,0.813274,0.808316,0.0450903,126,"False",0.95842152,NA,NA,NA,NA,NA,NA,NA
"ZFP57","ZFP57","MA1583.1","1.16989",0.120708,0.828043,0.822293,0.0489689,126,"False",0.95842152,NA,NA,NA,NA,NA,NA,NA
"MYF6","MYF6","MA0667.1","1.15854",0.122888,0.795781,0.790362,0.0548167,126,"False",0.96607001980198,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0815.1","1.13842",0.127041,0.815652,0.809526,0.0627094,126,"False",0.966936168224299,0.594075757564964,0.337922227356523,NA,NA,NA,0.0914531829777773,0.21534535091946
"KLF16","KLF16","MA0741.1","1.13199",0.128433,0.87749,0.870747,0.0656111,126,"False",0.966936168224299,0.962352689416443,0.287194020204625,NA,NA,NA,0.937262648133558,0.972978071362694
"HOXC12","HOXC12","MA0906.1","1.12721",0.129375,0.780748,0.775166,0.0588726,126,"False",0.966936168224299,NA,NA,NA,NA,NA,NA,NA
"KLF13","KLF13","MA0657.1","1.12473",0.129917,0.743667,0.739248,0.0458714,126,"False",0.966936168224299,0.37237807646233,0.011408379149487,0.541295216835245,0.535880263708271,1.13556852837779,0.837982696709868,0.897470812642311
"Zic1","Zic1::Zic2","MA1628.1","1.12347",0.130305,0.874987,0.869542,0.0479642,126,"False",0.966936168224299,0.0129728012333029,0.240719605823893,0.886354871203511,0.891007320380658,-0.373190216647677,0.930543907972792,0.915521894294191
"Zic2","Zic1::Zic2","MA1628.1","1.12347",0.130305,0.874987,0.869542,0.0479642,126,"False",0.966936168224299,0.00102606995054331,0.210706184022121,0.497157099601979,0.47914276903006,-0.524598174411263,0.933742223532517,0.958301160473682
"TFAP2A","TFAP2A","MA0872.1","1.08704",0.138065,0.810301,0.804318,0.0647683,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"OSR2","OSR2","MA1646.1","1.06282",0.143512,0.843472,0.838609,0.0520908,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"KLF15","KLF15","MA1513.1","1.0436",0.147931,0.869404,0.860109,0.0995986,126,"False",1,0.00103012403265179,0.30461907574744,0.894007354126288,0.897933286049689,-0.42884540829884,0.652849124615898,0.943696786885679
"KLF2","KLF2","MA1515.1","1.04126",0.148504,0.900104,0.894352,0.0593898,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"MYOD1","MYOD1","MA0499.2","1.03504",0.150009,0.830053,0.825451,0.0439261,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"Plagl1","Plagl1","MA1615.1","1.01183",0.155382,0.831444,0.825969,0.0622164,126,"False",1,0.491076767747117,0.127748552520136,NA,NA,NA,0.0150436972228051,0.0317106479172384
"GLI3","GLI3","MA1491.1","1.01044",0.155746,0.786678,0.782675,0.0438701,126,"False",1,4.90606747478031e-07,1.200237713405e-05,0.649092851066881,0.651635207755859,0.236443937935701,0.780548439263311,0.929869057124993
"SP4","SP4","MA0685.1","1.00061",0.158147,0.79744,0.791926,0.0580376,126,"False",1,0.013419142646822,0.103451343211573,NA,NA,NA,0.385725330343714,0.618321019473096
"KLF9","KLF9","MA1107.2","0.986416",0.161554,0.799885,0.794726,0.0588464,126,"False",1,0.0997485714551983,0.734640352397711,NA,NA,NA,0.902768072833753,0.868462195845584
"TFAP2B","TFAP2B","MA0813.1","0.976288",0.164015,0.821164,0.816155,0.0602171,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"TBX3","TBX3","MA1566.1","0.96879",0.165876,0.885259,0.881918,0.040596,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"Zic2","Zic2","MA1629.1","0.947755",0.171261,0.809132,0.804892,0.0475752,126,"False",1,0.00102606995054331,0.210706184022121,0.497157099601979,0.47914276903006,-0.524598174411263,0.933742223532517,0.958301160473682
"IKZF1","IKZF1","MA1508.1","0.932978",0.174915,0.835528,0.831165,0.0582527,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOXP3","FOXP3","MA0850.1","0.906403",0.181919,0.912226,0.908238,0.051626,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"EGR2","EGR2","MA0472.2","0.896098",0.184696,0.812523,0.808129,0.0550727,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"Tcf21","Tcf21","MA0832.1","0.894772",0.185083,0.74192,0.737949,0.0477728,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"TWIST1","TWIST1","MA1123.2","0.890844",0.18607,0.820748,0.816578,0.0546804,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"SNAI3","SNAI3","MA1559.1","0.890598",0.186267,0.839934,0.835868,0.0445511,126,"False",1,0.617613250724513,0.137273574233119,NA,NA,NA,0.3066768261612,0.406878392861183
"TFAP2A","TFAP2A","MA0810.1","0.87327",0.190943,0.877321,0.873406,0.0445193,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"NFATC4","NFATC4","MA1525.1","0.871874",0.191272,0.866062,0.861923,0.0509322,126,"False",1,0.000325584177647994,0.0220101482843225,0.521296616648109,0.511305819164506,-0.249308406234516,0.107428582843978,0.381426827547125
"ZNF16","ZNF16","MA1654.1","0.866672",0.192629,0.702977,0.700343,0.0354283,126,"False",1,0.572182339045984,0.544708935813971,NA,NA,NA,0.744429706080517,0.977153093143249
"Ar","Ar","MA0007.3","0.861785",0.193863,0.728522,0.725172,0.0506931,126,"False",1,0.320993271242988,0.391470517484676,NA,NA,NA,0.178012092699171,0.348803152213145
"ZNF684","ZNF684","MA1600.1","0.852909",0.196474,0.73001,0.727197,0.0361422,126,"False",1,0.375297285950502,0.962623141307124,NA,NA,NA,0.0370178771338177,0.0690192739388966
"Zfx","Zfx","MA0146.2","0.847079",0.198123,0.860261,0.855406,0.060493,126,"False",1,0.0975220376216007,0.349136680994336,NA,NA,NA,0.0931618383592147,0.207433212822211
"SP8","SP8","MA0747.1","0.82653",0.203881,0.874275,0.870403,0.0509013,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXC11","HOXC11","MA0651.1","0.820963",0.205402,0.795042,0.790853,0.0599331,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"GLI2","GLI2","MA0734.2","0.818464",0.206144,0.76799,0.764694,0.0456462,126,"False",1,0.000116312040698172,0.0607119362073325,0.987329902428678,0.986966021745268,0.0799844796509473,0.589841054094941,0.598839672327456
"TFAP2B","TFAP2B","MA0812.1","0.81589",0.206884,0.857485,0.853532,0.054649,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"ZNF460","ZNF460","MA1596.1","0.813491",0.207591,0.783142,0.777914,0.0706469,126,"False",1,0.00215497618263266,0.0841437848515202,0.735789617040985,0.745759800385091,-0.0180841244584726,0.96824188461764,0.977778759094041
"RELA","RELA","MA0107.1","0.799258",0.211712,0.830008,0.826197,0.0512273,126,"False",1,0.654998853939326,0.181425601049494,NA,NA,NA,0.98568658225023,0.98408331087849
"SP3","SP3","MA0746.2","0.781606",0.216845,0.857168,0.852593,0.0648741,126,"False",1,0.0442742766003192,0.895099056137732,NA,NA,NA,0.062457779673761,0.36252585235386
"TFAP2C","TFAP2C","MA0524.2","0.768556",0.220767,0.85696,0.853662,0.0432619,126,"False",1,0.594075757564964,0.337922227356523,NA,NA,NA,0.0914531829777773,0.21534535091946
"SP9","SP9","MA1564.1","0.765537",0.221616,0.869695,0.865208,0.0635714,126,"False",1,NA,NA,NA,NA,NA,NA,NA
"TCF7L2","TCF7L2","MA0523.1","0.749952",0.226276,0.816492,0.81315,0.0490098,126,"False",1,7.49846669104032e-06,0.153129393058632,NA,NA,NA,0.318069881176626,0.620668833477584
"HOXA5","HOXA5","MA0158.2","0.744233",0.22802,0.867627,0.863656,0.0572469,126,"False",1,NA,NA,NA,NA,NA,NA,NA
