"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"SP9","SP9","MA1564.1","5.76935",2.90292e-09,0.878637,0.865208,0.0605223,811,"False",2.09538043636364e-07,NA,NA,NA,NA,NA,NA,NA
"CTCFL","CTCFL","MA1102.2","5.74132",3.40923e-09,0.853288,0.839568,0.0629321,811,"False",2.24984175384615e-07,NA,NA,NA,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","5.72689",3.68362e-09,0.858587,0.844252,0.0668548,811,"False",2.24984175384615e-07,0.00020966403642039,0.265858776734149,NA,NA,NA,0.000131008295297106,0.0416500447916107
"KLF5","KLF5","MA0599.1","5.63306",6.52186e-09,0.939802,0.92756,0.0569241,811,"False",3.69882631428571e-07,NA,NA,NA,NA,NA,NA,NA
"SP3","SP3","MA0746.2","5.54953",1.05348e-08,0.865498,0.852593,0.0619519,811,"False",5.32386925e-07,0.0442742766003192,0.895099056137732,NA,NA,NA,0.062457779673761,0.36252585235386
"KLF11","KLF11","MA1512.1","5.54726",1.07282e-08,0.877249,0.865068,0.0580305,811,"False",5.32386925e-07,NA,NA,NA,NA,NA,NA,NA
"EGR3","EGR3","MA0732.1","5.53279",1.14964e-08,0.792981,0.780667,0.0602442,811,"True",5.36949505882353e-07,0.00276658736261172,0.0617011207685953,0.883906099288198,0.88877094298306,0.116656670557889,0.950731602455576,NA
"KLF16","KLF16","MA0741.1","5.28666",4.73414e-08,0.883256,0.870747,0.062462,811,"False",2.08828175555556e-06,0.962352689416443,0.287194020204625,NA,NA,NA,0.937262648133558,0.972978071362694
"TCFL5","TCFL5","MA0632.2","5.14231",1.01388e-07,0.847864,0.835763,0.0656996,811,"False",4.23695115789474e-06,0.585469176632259,0.408015589074148,NA,NA,NA,0.775239137336152,0.824949664093252
"KLF10","KLF10","MA1511.1","5.10511",1.27608e-07,0.871476,0.861439,0.0521431,811,"False",5.0660376e-06,NA,NA,NA,NA,NA,NA,0.903691557744666
"HES1","HES1","MA1099.2","5.04966",1.69415e-07,0.864172,0.85239,0.0635099,811,"True",6.40550047619048e-06,0.00275919463706471,7.75847701252802e-05,0.699970144543089,0.706938240953869,0.341205800249951,0.813230774353549,0.713134507584845
"ZNF148","ZNF148","MA1653.1","4.98186",2.50692e-07,0.864466,0.850645,0.0707564,811,"False",9.04770218181818e-06,0.0198125982008258,0.373819150172996,NA,NA,NA,0.257998025623098,0.782454308478006
"KLF3","KLF3","MA1516.1","4.94417",2.92059e-07,0.856866,0.846119,0.0606052,811,"False",1.00823846086957e-05,0.431699428523888,0.659773546477459,NA,NA,NA,0.0508995720373355,0.325352979583933
"SP8","SP8","MA0747.1","4.93089",3.19894e-07,0.879582,0.870403,0.0498066,811,"False",1.05831598333333e-05,NA,NA,NA,NA,NA,NA,NA
"ZNF263","ZNF263","MA0528.2","4.91813",3.35657e-07,0.867651,0.856546,0.0626,811,"False",1.066046632e-05,0.537110697132314,0.560650985876351,NA,NA,NA,0.284007691534873,0.275162274511213
"KLF4","KLF4","MA0039.4","4.83176",5.39008e-07,0.891405,0.879556,0.0643095,811,"False",1.64604750769231e-05,NA,NA,NA,NA,NA,NA,NA
"EGR2","EGR2","MA0472.2","4.79506",6.38825e-07,0.817474,0.808129,0.0529897,811,"False",1.8786187037037e-05,NA,NA,NA,NA,NA,NA,NA
"KLF2","KLF2","MA1515.1","4.70636",1.01658e-06,0.904678,0.894352,0.0574339,811,"False",2.88273042857143e-05,NA,NA,NA,NA,NA,NA,NA
"Wt1","Wt1","MA1627.1","4.56921",1.99831e-06,0.838874,0.828844,0.0573776,811,"False",5.47123496551724e-05,NA,NA,NA,NA,NA,NA,NA
"E2F6","E2F6","MA0471.2","4.52766",2.42411e-06,0.861489,0.852237,0.0544284,811,"False",6.41581113333333e-05,0.184464805424435,0.776526007265896,NA,NA,NA,0.934979204503117,0.988109310598121
"ZNF740","ZNF740","MA0753.2","4.38342",4.8219e-06,0.813752,0.803708,0.0605936,811,"False",0.000123502858064516,0.779966455412434,0.249770935084092,NA,NA,NA,0.998944835223887,1
"EGR4","EGR4","MA0733.1","4.35833",5.41732e-06,0.787996,0.780201,0.0473675,811,"False",0.0001344172525,NA,NA,NA,NA,NA,NA,NA
"CTCF","CTCF","MA0139.1","4.32152",6.33096e-06,0.786104,0.779428,0.0424637,811,"False",0.000152326734545455,0.121538901273142,0.3961290420372,NA,NA,NA,0.832532887571123,0.973905664115846
"MAZ","MAZ","MA1522.1","4.31169",6.80584e-06,0.889565,0.877914,0.0692071,811,"False",0.000158936381176471,0.932984808075015,0.593070508134745,NA,NA,NA,0.343945915333222,0.880817514796762
"ZIC5","ZIC5","MA1584.1","4.29904",7.11003e-06,0.781629,0.774101,0.0466434,811,"False",0.000161296109142857,0.0756283766786667,0.809122624692366,0.569269793008532,NA,-0.51141081883332,0.23987528263473,0.415479567507092
"KLF13","KLF13","MA0657.1","4.27888",7.64803e-06,0.745932,0.739248,0.0436984,811,"False",0.000168681550555556,0.37237807646233,0.011408379149487,0.541295216835245,0.535880263708271,1.13556852837779,0.837982696709868,0.897470812642311
"Zfx","Zfx","MA0146.2","4.25622",8.61161e-06,0.865102,0.855406,0.0613662,811,"False",0.000184800495675676,0.0975220376216007,0.349136680994336,NA,NA,NA,0.0931618383592147,0.207433212822211
"NHLH2","NHLH2","MA1529.1","4.24883",8.85104e-06,0.743591,0.736319,0.0468512,811,"False",0.000184940151578947,NA,NA,NA,NA,NA,NA,NA
"ZIC3","ZIC3","MA0697.1","4.21005",1.05226e-05,0.7933,0.786209,0.0464263,811,"False",0.000214229343589744,NA,NA,NA,NA,NA,NA,NA
"PLAGL2","PLAGL2","MA1548.1","4.13125",1.52621e-05,0.856557,0.846444,0.0639756,811,"False",0.000302952685,0.874257575914087,0.386638331199831,NA,NA,NA,0.691757965846139,0.772355674608939
"HES2","HES2","MA0616.2","4.09901",1.74628e-05,0.816625,0.807232,0.0612274,811,"False",0.000338182029268293,NA,NA,NA,NA,NA,NA,NA
"ZNF682","ZNF682","MA1599.1","4.08304",1.86875e-05,0.774463,0.766683,0.0512499,811,"False",0.000353282738095238,0.341644324290734,0.280753649410911,NA,NA,NA,0.019796635558506,0.0289060573292352
"TFAP2E","TFAP2E","MA1569.1","3.98437",2.89477e-05,0.885238,0.876258,0.0588614,811,"False",0.000534522646511628,0.634345935845089,0.701565626352781,NA,NA,NA,0.0995893176081598,0.0643922333547994
"KLF6","KLF6","MA1517.1","3.94514",3.39402e-05,0.888376,0.880258,0.0551417,811,"True",0.000612466336363636,3.81783768001165e-09,6.37126540074217e-06,0.746927028497572,0.756858836183299,0.256231811491892,0.633603454162646,0.691262512041479
"TFAP2A","TFAP2A","MA0810.1","3.9334",3.62603e-05,0.880409,0.873406,0.0452629,811,"False",0.000639792848888889,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0815.1","3.80241",6.24175e-05,0.817648,0.809526,0.0548752,811,"False",0.00107738032608696,0.594075757564964,0.337922227356523,NA,NA,NA,0.0914531829777773,0.21534535091946
"GLIS1","GLIS1","MA0735.1","3.7807",6.69998e-05,0.707559,0.701599,0.0430526,811,"False",0.00112041177959184,NA,NA,NA,NA,NA,NA,NA
"PLAG1","PLAG1","MA0163.1","3.77774",6.83914e-05,0.807256,0.800424,0.0480448,811,"False",0.00112041177959184,0.159105299180344,0.617784790419559,NA,NA,NA,0.731171781713605,0.553333094851796
"E2F1","E2F1","MA0024.3","3.77434",6.91438e-05,0.77603,0.7698,0.0442805,811,"False",0.00112041177959184,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0872.1","3.76958",7.13369e-05,0.812554,0.804318,0.0562711,811,"False",0.001132829972,NA,NA,NA,NA,NA,NA,NA
"TFAP2B","TFAP2B","MA0813.1","3.68476",0.000100454,0.82366,0.816155,0.0524357,811,"False",0.00156393090196078,NA,NA,NA,NA,NA,NA,NA
"ZIC4","ZIC4","MA0751.1","3.66166",0.00010911,0.81214,0.806296,0.0425214,811,"True",0.00166602576923077,0.000891936643959842,0.783762901691325,0.655429488518079,0.657987940867598,-1.22031538798502,0.860342926061004,0.923320886653986
"GLIS2","GLIS2","MA0736.1","3.54",0.000176666,0.793942,0.7882,0.0423212,811,"False",0.00264665667924528,0.0569560481446592,0.888443637890693,0.64812518232225,NA,-1.29435893130682,0.084540090904246,0.0130872745054411
"TFAP2B","TFAP2B","MA0811.1","3.51668",0.000193665,0.863578,0.857551,0.0443192,811,"False",0.00284759277777778,NA,NA,NA,NA,NA,NA,NA
"ZFP57","ZFP57","MA1583.1","3.47314",0.000226395,0.829079,0.822293,0.0525396,811,"False",0.00326832054545455,NA,NA,NA,NA,NA,NA,NA
"ZIC1","ZIC1","MA0696.1","3.42924",0.000266378,0.780147,0.774242,0.0468604,811,"False",0.0037768595,0.0129728012333029,0.240719605823893,0.886354871203511,0.891007320380658,-0.373190216647677,0.930543907972792,0.915521894294191
"Klf12","Klf12","MA0742.1","3.40514",0.000290041,0.815796,0.809666,0.049952,811,"False",0.00404022024561403,0.014651809591358,0.272649050568713,NA,NA,NA,0.415366899217501,0.800909678828756
"HES7","HES7","MA0822.1","3.38689",0.000314223,0.736971,0.730391,0.0513742,811,"False",0.00430160451724138,NA,NA,NA,NA,NA,NA,NA
"HEY1","HEY1","MA0823.1","3.36123",0.000345667,0.813169,0.805772,0.0580754,811,"False",0.00465185759322034,0.000186395179150866,0.0174460795399334,0.521296616648109,0.511171738730734,-0.251062707790133,0.114143950433758,0.260810513774051
"ZNF460","ZNF460","MA1596.1","3.33982",0.000374818,0.786438,0.777914,0.0666978,811,"True",0.00496009153333333,0.00215497618263266,0.0841437848515202,0.735789617040985,0.745759800385091,-0.0180841244584726,0.96824188461764,0.977778759094041
"TFAP2C","TFAP2C","MA0524.2","3.33176",0.000386649,0.859341,0.853662,0.044225,811,"False",0.00503277550819672,0.594075757564964,0.337922227356523,NA,NA,NA,0.0914531829777773,0.21534535091946
"Gmeb1","Gmeb1","MA0615.1","3.21794",0.000580135,0.822258,0.817285,0.0408658,811,"False",0.00742947080645161,0.0904535701778755,0.16372812082154,NA,NA,NA,0.589841054094941,0.91693767329362
"IRF6","IRF6","MA1509.1","3.19525",0.000609186,0.797791,0.792275,0.0518766,811,"False",0.00767767752380952,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","3.11748",0.000829581,0.836341,0.829929,0.0527621,811,"False",0.0101649223692308,0.000832177703774841,0.567759892470954,NA,NA,NA,0.986468400133509,0.782311720637924
"TCF12","TCF12","MA1648.1","3.11657",0.000832141,0.877715,0.871576,0.0505552,811,"False",0.0101649223692308,5.40997440645683e-06,0.0742999481462888,NA,NA,NA,0.0317464062618718,0.16007561790841
"KLF9","KLF9","MA1107.2","3.08408",0.000921124,0.801136,0.794726,0.0560719,811,"False",0.0109521989850746,0.0997485714551983,0.734640352397711,NA,NA,NA,0.902768072833753,0.868462195845584
"ZNF449","ZNF449","MA1656.1","3.08175",0.000924178,0.806436,0.800995,0.0486833,811,"False",0.0109521989850746,0.902725515917228,0.699199911971734,NA,NA,NA,0.781719213951585,0.753350131898515
"VEZF1","VEZF1","MA1578.1","3.01461",0.00117432,0.873999,0.867548,0.0555811,811,"False",0.0137119129411765,0.0145091663725517,0.050208037521402,NA,0.73459043433586,NA,0.431907748710294,0.868319157882462
"HES5","HES5","MA0821.1","2.94296",0.00148589,0.753769,0.748255,0.0493363,811,"True",0.0170985023188406,1.32319740400425e-10,7.0600039723175e-09,0.742575316490481,0.752117310510984,0.156419250031162,0.865299604528521,0.971402921616348
"INSM1","INSM1","MA0155.1","2.92869",0.00154387,0.861386,0.857047,0.0408083,811,"False",0.0175118968571429,NA,NA,NA,NA,NA,NA,NA
"RELA","RELA","MA0107.1","2.88349",0.00177138,0.831669,0.826197,0.0548313,811,"False",0.0198095171830986,0.654998853939326,0.181425601049494,NA,NA,NA,0.98568658225023,0.98408331087849
"Klf1","Klf1","MA0493.1","2.84733",0.00200836,0.870856,0.865753,0.0495115,811,"False",0.0221477477777778,NA,NA,NA,NA,NA,NA,NA
"TFAP2B","TFAP2B","MA0812.1","2.83639",0.00209604,0.858992,0.853532,0.0509334,811,"False",0.022798024109589,NA,NA,NA,NA,NA,NA,NA
"TCF3","TCF3","MA0522.3","2.8095",0.00229386,0.877205,0.871721,0.050153,811,"False",0.0246124978378378,0.13263111539582,0.397607051196671,NA,NA,NA,0.596688344503463,0.888076822383027
"Zic1","Zic1::Zic2","MA1628.1","2.73501",0.0028852,0.874809,0.869542,0.0505258,811,"False",0.0301427473684211,0.0129728012333029,0.240719605823893,0.886354871203511,0.891007320380658,-0.373190216647677,0.930543907972792,0.915521894294191
"Zic2","Zic1::Zic2","MA1628.1","2.73501",0.0028852,0.874809,0.869542,0.0505258,811,"False",0.0301427473684211,0.00102606995054331,0.210706184022121,0.497157099601979,0.47914276903006,-0.524598174411263,0.933742223532517,0.958301160473682
"MZF1","MZF1","MA0057.1","2.72916",0.0029287,0.913707,0.909997,0.036358,811,"False",0.0301998415584416,0.000164250323200096,0.0621762985763804,0.612102947834106,0.609388781579759,-0.485923188208459,0.992508939000711,0.938893154357136
"HEY2","HEY2","MA0649.1","2.71785",0.00303813,0.820014,0.814695,0.0517613,811,"False",0.0309266053846154,0.0929426316522789,0.984206993888777,0.701541589431794,NA,-2.37015330704035,0.826106514974499,0.983956255529908
"Ahr","Ahr::Arnt","MA0006.1","2.6714",0.00348007,0.919505,0.913397,0.062771,811,"False",0.03453969475,NA,NA,NA,NA,NA,NA,0.988109310598121
"Arnt","Ahr::Arnt","MA0006.1","2.6714",0.00348007,0.919505,0.913397,0.062771,811,"False",0.03453969475,8.17538691304879e-08,0.00964976884547758,0.996731799950454,0.996720380544101,-0.0316433501600095,0.0338720848793057,0.196071426402008
"Znf281","Znf281","MA1630.1","2.66041",0.00361602,0.825565,0.819408,0.0615705,811,"False",0.0354459244444444,0.217911452834974,0.181678944188374,NA,0.81825990208146,NA,0.813122411709903,0.875593938438645
"E2F4","E2F4","MA0470.2","2.60595",0.00424528,0.751484,0.747338,0.0430927,811,"False",0.0411067356097561,0.203398871366544,0.335672664638505,NA,NA,NA,0.70912924345234,0.85809647686827
"ASCL1","ASCL1","MA1631.1","2.54872",0.00506112,0.845258,0.840361,0.0494696,811,"False",0.0484160154216867,0.0114331723152735,0.338889177029372,0.989433919918226,0.988948396273375,-0.0496270113018202,0.53248047301097,0.745851689634817
"GCM2","GCM2","MA0767.1","2.53416",0.00523213,0.839043,0.835222,0.0413974,811,"False",0.0493854922352941,NA,NA,NA,NA,NA,NA,NA
"IRF8","IRF8","MA0652.1","2.5241",0.00528686,0.720495,0.716154,0.0527546,811,"False",0.0493854922352941,NA,NA,NA,NA,NA,NA,NA
"E2F2","E2F2","MA0864.2","2.52233",0.00543566,0.759453,0.755513,0.0417662,811,"False",0.0501850469767442,NA,NA,NA,NA,NA,NA,NA
"Plagl1","Plagl1","MA1615.1","2.46713",0.0063711,0.831273,0.825969,0.0572693,811,"False",0.0578240759550562,0.491076767747117,0.127748552520136,NA,NA,NA,0.0150436972228051,0.0317106479172384
"ARNT","ARNT::HIF1A","MA0259.1","2.45948",0.00648154,0.895888,0.890666,0.0584254,811,"False",0.0578240759550562,8.17538691304879e-08,0.00964976884547758,0.996731799950454,0.996720380544101,-0.0316433501600095,0.0338720848793057,0.196071426402008
"HIF1A","ARNT::HIF1A","MA0259.1","2.45948",0.00648154,0.895888,0.890666,0.0584254,811,"False",0.0578240759550562,0.0629494007900719,0.760191038465783,NA,NA,NA,0.295673026665261,0.228156716210574
"HIF1A","HIF1A","MA1106.1","2.44869",0.00671417,0.83907,0.833935,0.0557758,811,"False",0.0592338997777778,0.0629494007900719,0.760191038465783,NA,NA,NA,0.295673026665261,0.228156716210574
"NFKB1","NFKB1","MA0105.4","2.43438",0.006982,0.726803,0.722064,0.0522491,811,"False",0.0609198681318681,0.00404638008683091,0.854549472596767,NA,NA,NA,0.352261708548179,0.599528416552802
"ELK4","ELK4","MA0076.2","2.43036",0.00706447,0.857644,0.852902,0.0521936,811,"False",0.0609694476086956,0.00784527094932238,0.229161090013526,0.999501882639252,0.999501882639252,-0.0195180176713587,0.986193665445875,0.97196208128772
"KLF17","KLF17","MA1514.1","2.40751",0.00752621,0.78687,0.782544,0.0482932,811,"False",0.0642560294623656,NA,NA,NA,NA,NA,NA,NA
"NHLH1","NHLH1","MA0048.2","2.15386",0.0147789,0.833042,0.828809,0.0540196,811,"False",0.12432452,NA,NA,NA,NA,NA,NA,NA
"TCF4","TCF4","MA0830.2","2.15435",0.0148751,0.843074,0.838917,0.0492787,811,"False",0.12432452,5.21069000539725e-05,0.155510271656542,0.709805213989,0.717857104995526,-0.657464190606464,0.169617493863555,0.623325365480139
"NFKB2","NFKB2","MA0778.1","2.13424",0.0155728,0.759984,0.755761,0.0532369,811,"False",0.128780251546392,0.0569029408959402,0.348624998601729,0.963820660216457,0.963484868192521,0.118844591867401,0.922848641346988,0.869930953560385
"ETV5","ETV5","MA0765.2","2.12946",0.0157326,0.857224,0.853063,0.0535046,811,"False",0.128780251546392,0.0345315604546824,0.0942864569504188,0.916280512611389,0.918335159810465,0.300561316668597,0.107428582843978,0.330984272092661
"CREB3L4","CREB3L4","MA1474.1","2.09579",0.0171212,0.798565,0.795119,0.0450985,811,"False",0.13871666122449,0.349132763405846,0.537221229292042,NA,NA,NA,0.37491307246475,0.606982945266297
"ETV6","ETV6","MA0645.1","2.05982",0.0186981,0.855271,0.851358,0.0527647,811,"True",0.149962539393939,0.00156513550133246,0.0850601294945325,0.987329902428678,0.986966021745268,0.0491870315300778,0.96971193514891,0.973473032512164
"MTF1","MTF1","MA0863.1","2.04788",0.0192589,0.731822,0.728912,0.0394273,811,"False",0.152915666,NA,NA,NA,NA,NA,NA,NA
"Znf423","Znf423","MA0116.1","2.04108",0.0195215,0.829364,0.826226,0.0439307,811,"False",0.15346604950495,0.000256593831594961,0.067502632514659,0.84895618234814,0.856258655167873,-0.135790083060887,0.95573796103032,0.924807147682672
"ZNF16","ZNF16","MA1654.1","2.00763",0.0212299,0.702769,0.700343,0.0338071,811,"False",0.164882498076923,0.572182339045984,0.544708935813971,NA,NA,NA,0.744429706080517,0.977153093143249
"IRF5","IRF5","MA1420.1","1.99981",0.0215857,0.749508,0.74655,0.0422987,811,"False",0.164882498076923,NA,NA,NA,NA,NA,NA,NA
"SOHLH2","SOHLH2","MA1560.1","2.0014",0.0215967,0.806572,0.802357,0.057751,811,"False",0.164882498076923,NA,NA,NA,NA,NA,NA,NA
"PAX5","PAX5","MA0014.3","1.98803",0.0222342,0.816663,0.813171,0.0496792,811,"False",0.168132902857143,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0814.2","1.96212",0.0238671,0.829369,0.825276,0.0536654,811,"False",0.17865148411215,0.594075757564964,0.337922227356523,NA,NA,NA,0.0914531829777773,0.21534535091946
"IRF4","IRF4","MA1419.1","1.95123",0.0240752,0.703888,0.700638,0.0508737,811,"False",0.17865148411215,NA,NA,NA,NA,NA,NA,NA
"RELB","RELB","MA1117.1","1.93731",0.025019,0.827902,0.824403,0.0525632,811,"False",0.183935981481481,NA,NA,NA,NA,NA,NA,NA
"MYCN","MYCN","MA0104.4","1.92244",0.0260153,0.79211,0.788166,0.0573842,811,"False",0.189505946788991,NA,NA,NA,NA,NA,NA,NA
"Zic2","Zic2","MA1629.1","1.89724",0.0276765,0.808266,0.804892,0.0481148,811,"False",0.199774009090909,0.00102606995054331,0.210706184022121,0.497157099601979,0.47914276903006,-0.524598174411263,0.933742223532517,0.958301160473682
"EWSR1-FLI1","EWSR1-FLI1","MA0149.1","1.85303",0.030567,0.692349,0.688734,0.0542951,811,"False",0.218650432432432,NA,NA,NA,NA,NA,NA,NA
"NFYB","NFYB","MA0502.2","1.84455",0.0309429,0.806964,0.803189,0.0613304,811,"False",0.219363058928571,0.0540667166855089,0.144081456571689,NA,NA,NA,0.829400549566989,0.911157652746944
"THAP1","THAP1","MA0597.1","1.83416",0.0320187,0.923634,0.921664,0.0286936,811,"False",0.224980953982301,NA,NA,NA,NA,NA,NA,0.446462207227518
"ZBTB6","ZBTB6","MA1581.1","1.78882",0.0354758,0.829358,0.826086,0.048357,811,"False",0.247085835087719,0.873539304789191,0.872099695631709,NA,NA,NA,0.928309712023332,0.85351201088502
"CENPB","CENPB","MA0637.1","1.77099",0.0369268,0.785043,0.78272,0.034401,811,"False",0.254955471304348,0.276339800425786,0.647367953546302,NA,NA,NA,0.742825359562557,0.927957515054494
"IRF9","IRF9","MA0653.1","1.71247",0.0414506,0.692526,0.68948,0.0541405,811,"False",0.283722210344828,0.00181205787737731,0.965441115310256,0.497157099601979,0.481106493592139,-2.70866561208965,0.569130489807487,0.458330619075464
"NFIB","NFIB","MA1643.1","1.64883",0.0478413,0.71444,0.711735,0.0456295,811,"False",0.3246666,0.00391336212239983,0.361874653855185,NA,NA,NA,0.00132513391675545,0.0386369046098019
"GCM1","GCM1","MA0646.1","1.63175",0.0496917,0.807175,0.804757,0.039954,811,"False",0.332330368067227,NA,NA,NA,NA,NA,NA,NA
"YY2","YY2","MA0748.2","1.63111",0.0498077,0.825503,0.821895,0.0587565,811,"False",0.332330368067227,NA,NA,NA,NA,NA,NA,NA
"MYC","MYC","MA0147.3","1.60653",0.0522718,0.810902,0.807524,0.0581485,811,"False",0.345865076666667,NA,NA,NA,NA,NA,NA,NA
"NR2C2","NR2C2","MA0504.1","1.5439",0.059518,0.825827,0.823751,0.0359073,811,"False",0.390556132231405,0.252119601171769,0.539510098751245,NA,NA,NA,0.128880241250746,0.526221405223016
"REL","REL","MA0101.1","1.51264",0.0630338,0.87212,0.869717,0.0458618,811,"False",0.410236370491803,0.0137868433374607,0.871721687809075,0.706952598372212,0.714566893443672,-1.04531052169803,0.742839001611727,0.973137312105603
"MZF1","MZF1","MA0056.2","1.4852",0.0666489,0.821963,0.819369,0.0492033,811,"False",0.430237614634146,0.000164250323200096,0.0621762985763804,0.612102947834106,0.609388781579759,-0.485923188208459,0.992508939000711,0.938893154357136
"ZBTB7C","ZBTB7C","MA0695.1","1.4334",0.0737878,0.824443,0.822194,0.0431793,811,"False",0.47247994516129,0.0499954768189923,0.621867005900008,0.731082501121983,0.741152142953191,-0.615807913040859,0.662260789451161,0.985747380372131
"MYOG","MYOG","MA0500.2","1.39874",0.0788201,0.830909,0.827764,0.0617056,811,"False",0.5006652752,NA,NA,NA,NA,NA,NA,NA
"ZNF135","ZNF135","MA1587.1","1.38431",0.0809237,0.787937,0.785202,0.0549875,811,"False",0.50994776031746,0.0408775945579058,0.940762415624206,NA,NA,NA,0.0297500286614047,0.0719270407453913
"ZBTB7B","ZBTB7B","MA0694.1","1.37771",0.0819356,0.79856,0.796231,0.0469838,811,"False",0.512258790551181,0.435114310418559,0.85331621889937,NA,NA,NA,0.39497472873216,0.81167648958274
"BCL6","BCL6","MA0463.2","1.36082",0.0844265,0.741097,0.738985,0.0442963,811,"True",0.5237081328125,5.46321493932627e-06,9.68963694757678e-05,0.949854254991367,0.950304235645387,0.0756032777828085,0.784586071516097,0.901424541884879
"BHLHE22","BHLHE22","MA1635.1","1.35383",0.0857749,0.861821,0.85853,0.06566,811,"False",0.527947834108527,NA,NA,NA,NA,NA,NA,NA
"BCL6B","BCL6B","MA0731.1","1.34322",0.0871374,0.669686,0.667536,0.046432,811,"False",0.532208427692308,NA,NA,NA,NA,NA,NA,NA
"HIC2","HIC2","MA0738.1","1.32749",0.0898879,0.906856,0.90489,0.0412038,811,"False",0.54481673740458,0.000807347362771868,0.787293660066821,0.520343859068508,0.507079534324365,-0.865549117598342,0.649303693397295,0.279307718673307
"Creb3l2","Creb3l2","MA0608.1","1.30021",0.0941853,0.833634,0.831136,0.0563125,811,"False",0.56653885,0.0140106608160626,0.478633818201521,NA,NA,NA,0.944244107357125,0.888433645147756
"EBF3","EBF3","MA1637.1","1.29161",0.0960858,0.802234,0.799623,0.054125,811,"False",0.573625001503759,NA,NA,NA,NA,NA,NA,NA
"FERD3L","FERD3L","MA1485.1","1.23831",0.105377,0.772178,0.770135,0.0461711,811,"False",0.624398044776119,NA,NA,NA,NA,NA,NA,NA
"Arnt","Arnt","MA0004.1","1.20132",0.112425,0.864053,0.86117,0.0662119,811,"False",0.661225555555556,8.17538691304879e-08,0.00964976884547758,0.996731799950454,0.996720380544101,-0.0316433501600095,0.0338720848793057,0.196071426402008
"STAT1","STAT1::STAT2","MA0517.1","1.18277",0.115613,0.784467,0.78214,0.0588997,811,"False",0.670049065693431,0.123796198889056,0.607484615271347,NA,NA,NA,0.459110960373848,0.0961324881063038
