"Ensembl","Gene_Symbols"
"ENSG00000204624","DISP3"
"ENSG00000158156","XKR8"
"ENSG00000160055","TMEM234"
"ENSG00000171960","PPIH"
"ENSG00000162613","FUBP1"
"ENSG00000116337","AMPD2"
"ENSG00000143452","HORMAD1"
"ENSG00000162779","AXDND1"
"ENSG00000198756","COLGALT2"
"ENSG00000230426","ERVMER61-1"
"ENSG00000143479","DYRK3"
"ENSG00000205111","CDKL4"
"ENSG00000116016","EPAS1"
"ENSG00000115594","IL1R1"
"ENSG00000125630","POLR1B"
"ENSG00000196659","TTC30B"
"ENSG00000173559","NABP1"
"ENSG00000226124","FTCDNL1"
"ENSG00000119004","CYP20A1"
"ENSG00000115461","IGFBP5"
"ENSG00000123992","DNPEP"
"ENSG00000131386","GALNT15"
"ENSG00000168301","KCTD6"
"ENSG00000144847","IGSF11"
"ENSG00000121577","POPDC2"
"ENSG00000138231","DBR1"
"ENSG00000181744","DIPK2A"
"ENSG00000169064","ZBBX"
"ENSG00000145248","SLC10A4"
"ENSG00000145354","CISD2"
"ENSG00000164128","NPY1R"
"ENSG00000174136","RGMB"
"ENSG00000070808","CAMK2A"
"ENSG00000074276","CDHR2"
"ENSG00000137185","ZSCAN9"
"ENSG00000204287","HLA-DRA"
"ENSG00000124749","COL21A1"
"ENSG00000151917","BEND6"
"ENSG00000112297","CRYBG1"
"ENSG00000112290","WASF1"
"ENSG00000164674","SYTL3"
"ENSG00000186340","THBS2"
"ENSG00000122678","POLM"
"ENSG00000161036","LRWD1"
"ENSG00000170379","TCAF2"
"ENSG00000055118","KCNH2"
"ENSG00000033100","CHPF2"
"ENSG00000104714","ERICH1"
"ENSG00000120915","EPHX2"
"ENSG00000197275","RAD54B"
"ENSG00000120162","MOB3B"
"ENSG00000198467","TPM2"
"ENSG00000226237","GAS1RR"
"ENSG00000148484","RSU1"
"ENSG00000243660","ZNF487"
"ENSG00000107738","VSIR"
"ENSG00000173269","MMRN2"
"ENSG00000138115","CYP2C8"
"ENSG00000198546","ZNF511"
"ENSG00000214063","TSPAN4"
"ENSG00000184933","OR6A2"
"ENSG00000182255","KCNA4"
"ENSG00000149115","TNKS1BP1"
"ENSG00000149489","ROM1"
"ENSG00000188070","C11orf95"
"ENSG00000149781","FERMT3"
"ENSG00000110721","CHKA"
"ENSG00000110090","CPT1A"
"ENSG00000168876","ANKRD49"
"ENSG00000165895","ARHGAP42"
"ENSG00000221932","HEPN1"
"ENSG00000175773","ZBTB44-DT"
"ENSG00000053702","NRIP2"
"ENSG00000134294","SLC38A2"
"ENSG00000076067","RBMS2"
"ENSG00000166860","ZBTB39"
"ENSG00000139291","TMEM19"
"ENSG00000133641","C12orf29"
"ENSG00000136040","PLXNC1"
"ENSG00000139372","TDG"
"ENSG00000100442","FKBP3"
"ENSG00000087303","NID2"
"ENSG00000140057","AK7"
"ENSG00000273173","SNURF"
"ENSG00000104043","ATP8B4"
"ENSG00000128849","CGNL1"
"ENSG00000182718","ANXA2"
"ENSG00000185551","NR2F2"
"ENSG00000260565","ERVK13-1"
"ENSG00000174628","IQCK"
"ENSG00000188215","DCUN1D3"
"ENSG00000169246","NPIPB3"
"ENSG00000156858","PRR14"
"ENSG00000155330","C16orf87"
"ENSG00000083799","CYLD"
"ENSG00000012048","BRCA1"
"ENSG00000172992","DCAKD"
"ENSG00000179673","RPRML"
"ENSG00000206432","TMEM200C"
"ENSG00000101695","RNF125"
"ENSG00000132872","SYT4"
"ENSG00000166845","C18orf54"
"ENSG00000179134","SAMD4B"
"ENSG00000118162","KPTN"
"ENSG00000105443","CYTH2"
"ENSG00000124191","TOX2"
"ENSG00000154727","GABPA"
"ENSG00000099942","CRKL"
"ENSG00000196236","XPNPEP3"
"ENSG00000087842","PIR"
"ENSG00000174010","KLHL15"
"ENSG00000102158","MAGT1"
"ENSG00000184867","ARMCX2"
"ENSG00000147231","RADX"
